cell_id,cell_area_m2,inter_area_m2,overhead_fraction_cell,covered_walkway,elevated_rail,elevated_road,pedestrian_bridge,viaduct,other_overhead,overhead_confounding_flag
TP_0305,10000.000000022192,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0306,9999.999999972533,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0307,10000.000000065666,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0308,10000.000000006912,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0309,9999.999999957618,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0310,9999.999999906868,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0311,10000.000000136606,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0312,9999.999999881584,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0313,10000.000000048749,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0314,9999.999999998909,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0315,9999.999999948886,1080.8475130686606,0.10808475130741853,0,0,1,0,0,0,major_confounding
TP_0316,10000.000000106957,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0317,9999.999999986358,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0318,10000.000000008185,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0319,9999.999999950887,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0320,9999.999999989632,322.41082321410346,0.03224108232144377,2,0,0,0,0,0,moderate_confounding
TP_0321,10000.000000152977,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0322,9999.999999897045,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0323,9999.999999996544,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0324,10000.00000002292,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0325,9999.999999907595,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0326,10000.00000014552,134.99254940061925,0.013499254939865485,1,0,0,0,0,0,clean_or_minor
TP_0327,9999.999999959618,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0328,9999.999999984539,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0329,9999.999999938518,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0330,10000.000000034743,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0331,9999.999999988904,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0332,10000.000000009459,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0333,10000.000000027285,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0334,10000.00000005366,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0335,9999.999999936517,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0336,10000.000000026375,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0337,9999.9999999789,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0338,10000.000000074579,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0339,9999.999999887586,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0340,10000.000000123146,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0341,9999.99999992815,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0342,10000.000000086584,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0343,9999.999999960528,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0344,9999.999999980355,1400.5923419065762,0.14005923419093277,0,0,1,0,0,0,major_confounding
TP_0345,10000.000000148611,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0346,9999.999999809188,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0347,10000.00000010441,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0348,9999.999999984175,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0349,10000.000000016189,347.53674394275123,0.03475367439421886,3,0,0,0,0,0,moderate_confounding
TP_0350,10000.000000039108,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0351,9999.999999997635,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0352,10000.000000025466,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0353,9999.999999979991,114.06138188147526,0.011406138188170349,1,0,0,0,0,0,clean_or_minor
TP_0354,9999.999999940701,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0355,10000.00000011023,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0356,9999.999999920146,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0357,9999.999999945248,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0358,10000.000000041655,8.814182127501303,0.0008814182127464587,1,0,0,0,0,0,clean_or_minor
TP_0359,9999.999999994361,113.95592413162436,0.011395592413168861,3,0,0,0,0,0,clean_or_minor
TP_0360,10000.000000019281,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0361,9999.99999997035,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0362,10000.000000061118,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0363,9999.999999944885,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0364,9999.999999970714,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0365,9999.999999991996,136.76804960349034,0.01367680496035998,0,0,0,1,0,0,clean_or_minor
TP_0366,10000.000000089494,22.52998859955846,0.002252998859935683,0,0,0,1,0,0,clean_or_minor
TP_0367,10000.000000041291,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0368,9999.999999913416,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0369,10000.000000074033,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0370,9999.999999883403,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0371,10000.000000046384,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0372,9999.999999995634,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0373,10000.000000013097,1400.3795757853723,0.14003795757835383,0,0,1,0,0,0,major_confounding
TP_0374,10000.000000032742,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0375,9999.999999914326,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0376,10000.000000004911,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0377,10000.000000020009,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0378,10000.000000050568,376.45420210951556,0.03764542021076119,3,0,0,0,0,0,moderate_confounding
TP_0379,10000.000000011642,474.70359033392117,0.04747035903333685,3,0,0,0,0,0,moderate_confounding
TP_0380,9999.999999967804,79.20593941411171,0.007920593941436672,1,0,0,0,0,0,clean_or_minor
TP_0381,10000.000000064574,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0382,9999.999999953798,303.2653747124368,0.030326537471383797,1,0,0,0,0,0,moderate_confounding
TP_0383,9999.999999978718,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0384,9999.999999994725,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0385,9999.999999946158,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0386,10000.000000048749,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0387,10000.00000007567,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0388,9999.999999882311,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0389,10000.000000045839,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0390,9999.999999929241,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0391,10000.000000100772,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0392,9999.99999998472,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0393,9999.999999928878,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0394,10000.000000023283,129.50422724160643,0.01295042272413049,2,0,0,0,0,0,clean_or_minor
TP_0395,10000.00000004893,184.00905042400015,0.018400905042309977,3,0,0,0,0,0,clean_or_minor
TP_0396,9999.999999925785,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0397,10000.00000002019,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0398,10000.000000045839,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0399,9999.999999926149,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0400,10000.00000008713,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0401,9999.999999965621,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0402,9999.999999982174,941.5950305463141,0.09415950305479925,2,0,1,1,0,0,moderate_confounding
TP_0403,9999.999999996544,27.540619047505707,0.0027540619047515228,0,0,0,1,0,0,clean_or_minor
TP_0404,10000.000000019827,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0405,9999.999999969077,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0406,9999.999999987449,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0407,10000.000000014552,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0408,10000.000000046566,421.78390239851797,0.04217839023965539,5,0,0,0,0,0,moderate_confounding
TP_0409,9999.999999933061,1132.009692278494,0.11320096922860715,11,0,0,0,0,0,major_confounding
TP_0410,10000.00000002965,710.2035767965681,0.07102035767944624,8,0,0,0,0,0,moderate_confounding
TP_0411,9999.999999983447,347.00743440717923,0.03470074344077536,4,0,0,0,0,0,moderate_confounding
TP_0412,10000.000000004002,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0413,9999.99999996453,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0414,9999.999999999818,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0415,10000.000000092768,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0416,10000.000000042382,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0417,9999.999999998363,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0418,9999.999999951797,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0419,9999.999999976717,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0420,10000.000000066757,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0421,10000.000000017099,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0422,9999.999999900501,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0423,10000.000000059481,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0424,9999.999999939973,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0425,10000.000000032742,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0426,9999.999999986903,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0427,10000.000000006912,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0428,10000.000000026012,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0429,9999.999999977808,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0430,9999.99999999909,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0431,10000.000000026921,5740.921388897888,0.5740921388882433,1,0,6,1,0,0,major_confounding
TP_0432,9999.999999977808,541.9799505844782,0.054197995058568094,0,0,1,1,0,0,moderate_confounding
TP_0433,9999.99999998854,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0434,10000.00000000764,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0435,10000.000000101136,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0436,9999.9999999789,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0437,10000.00000007858,204.35063725979742,0.02043506372581916,1,0,0,0,0,0,moderate_confounding
TP_0438,10000.000000033651,592.9096403134618,0.059290964031146656,6,0,0,0,0,0,moderate_confounding
TP_0439,9999.999999986358,568.5911517922426,0.05685911517930183,6,0,0,0,0,0,moderate_confounding
TP_0440,10000.000000017644,618.6893074976292,0.06186893074965376,5,0,0,0,0,0,moderate_confounding
TP_0441,9999.999999975262,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0442,9999.999999998909,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0443,10000.000000022192,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0444,9999.999999973807,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0445,10000.000000070213,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0446,10000.000000028558,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0447,9999.999999839565,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0448,10000.000000005093,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0449,10000.000000035106,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0450,9999.999999983447,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0451,9999.9999999367,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0452,10000.000000110049,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0453,9999.999999913234,17.849297740272583,0.0017849297740427455,1,0,0,0,0,0,clean_or_minor
TP_0454,10000.000000074579,300.0100004252084,0.030001000042297093,1,0,0,0,0,0,moderate_confounding
TP_0455,10000.000000025648,70.64306848785019,0.0070643068487669,1,0,0,0,0,0,clean_or_minor
TP_0456,10000.000000049295,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0457,9999.999999923239,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0458,9999.999999939791,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0459,10000.000000107138,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0460,9999.999999909414,3410.9580489465347,0.3410958048977433,0,0,5,0,0,0,major_confounding
TP_0461,10000.000000070759,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0462,9999.999999882311,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0463,10000.000000047476,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0464,10000.00000006603,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0465,10000.000000018917,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0466,10000.000000044383,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0467,9999.999999997272,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0468,10000.00000002874,266.5219857320287,0.026652198573126274,3,0,0,0,0,0,moderate_confounding
TP_0469,9999.999999981264,438.3212028897396,0.04383212028905608,4,0,0,0,0,0,moderate_confounding
TP_0470,10000.000000006548,160.94344202493346,0.01609434420248281,1,0,0,0,0,0,clean_or_minor
TP_0471,10000.000000034743,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0472,9999.999999986176,448.0496544382561,0.04480496544388755,2,0,0,0,0,0,moderate_confounding
TP_0473,9999.999999940883,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0474,10000.000000108412,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0475,9999.999999923239,173.54363439247643,0.01735436343938086,0,0,0,1,0,0,clean_or_minor
TP_0476,9999.999999881038,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0477,10000.00000004784,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0478,10000.000000068212,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0479,9999.999999945794,97.2789889372598,0.009727898893778711,3,0,0,1,0,0,clean_or_minor
TP_0480,9999.999999965621,164.38487230717374,0.016438487230773888,1,0,0,1,0,0,clean_or_minor
TP_0481,10000.00000013115,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0482,9999.999999874854,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0483,10000.000000037471,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0484,9999.999999988358,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0485,10000.000000078762,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0486,9999.999999889587,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0487,9999.999999984902,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0488,10000.000000071668,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0489,9999.999999954525,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0490,10000.000000116233,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0491,9999.999999850479,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0492,10000.000000082218,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0493,9999.999999956162,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0494,10000.000000123327,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0495,10000.000000011642,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0496,9999.999999895954,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0497,10000.000000062573,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0498,10000.000000021646,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0499,10000.00000004784,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0500,9999.999999933607,0.0,0.0,0,0,0,0,0,0,clean_or_minor
TP_0501,9999.999999960528,72.48616552907069,0.007248616552935681,3,0,0,0,0,0,clean_or_minor
