cell_id,cell_area_m2,overhead_area_total_m2,overhead_weighted_shade_area_m2,n_overhead_features,overhead_area_covered_walkway_m2,n_covered_walkway,overhead_area_elevated_rail_m2,n_elevated_rail,overhead_area_elevated_road_m2,n_elevated_road,overhead_area_pedestrian_bridge_m2,n_pedestrian_bridge,overhead_area_viaduct_m2,n_viaduct,overhead_fraction_total,overhead_shade_proxy,overhead_fraction_covered_walkway,overhead_fraction_elevated_rail,overhead_fraction_elevated_road,overhead_fraction_pedestrian_bridge,overhead_fraction_viaduct,pedestrian_shelter_fraction,transport_deck_fraction,overhead_confounding_flag,overhead_interpretation
TP_0748,9999.999999982901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0749,10000.000000069667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0750,9999.999999947613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0751,10000.000000039654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0752,10000.000000065847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0753,9999.99999994725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0754,9999.999999969077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0755,10000.000000039654,357.92499373392627,273.1226766248378,2.0,0.0,0.0,0.0,0.0,264.34636724606383,1.0,93.57862648786245,1.0,0.0,0.0,0.03579249937325069,0.02731226766237548,0.0,0.0,0.02643463672450156,0.009357862648749138,0.0,0.009357862648749138,0.02643463672450156,moderate_confounding,transport_deck_or_viaduct
TP_0756,9999.999999930515,27.99321982797946,25.193897845181514,1.0,27.99321982797946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002799321982817397,0.0025193897845356573,0.002799321982817397,0.0,0.0,0.0,0.0,0.002799321982817397,0.0,clean_or_minor,minor_or_none
TP_0757,10000.000000170621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0758,9999.999999902502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0759,10000.000000000728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0760,10000.000000030741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0761,10000.000000049658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0762,9999.999999938882,48.57788979039016,36.973171673797815,2.0,0.0,0.0,0.0,0.0,37.78280317028625,1.0,10.795086620103913,1.0,0.0,0.0,0.0048577889790687055,0.0036973171674023787,0.0,0.0,0.003778280317051717,0.001079508662016989,0.0,0.001079508662016989,0.003778280317051717,clean_or_minor,minor_or_none
TP_0763,10000.000000037835,336.9916033294902,262.721121935396,3.0,0.0,0.0,160.27889889022632,1.0,137.4432145639233,1.0,39.26948987534058,1.0,0.0,0.0,0.03369916033282152,0.0262721121934402,0.0,0.01602788988896199,0.013744321456340329,0.0039269489875192005,0.0,0.0039269489875192005,0.02977221134530232,moderate_confounding,transport_deck_or_viaduct
TP_0764,10000.000000060209,2735.8005164857545,2194.4918859557456,6.0,277.5522325726381,2.0,1895.0089855959002,2.0,438.0750098024432,1.0,125.16428851477319,1.0,0.0,0.0,0.2735800516469283,0.21944918859425327,0.0277552232570967,0.18950089855844907,0.04380750097998056,0.012516428851401959,0.0,0.04027165210849866,0.23330839953842963,major_confounding,mixed_pedestrian_and_transport_overhead
TP_0765,9999.999999876673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0766,10000.000000035288,70.21905319831986,63.19714787848787,2.0,70.21905319831986,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007021905319807206,0.006319714787826485,0.007021905319807206,0.0,0.0,0.0,0.0,0.007021905319807206,0.0,clean_or_minor,minor_or_none
TP_0767,9999.999999987813,197.32721774044455,177.5944959664001,5.0,197.32721774044455,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019732721774068505,0.017759449596661654,0.019732721774068505,0.0,0.0,0.0,0.0,0.019732721774068505,0.0,clean_or_minor,minor_or_none
TP_0768,9999.999999946886,143.37404663628206,129.03664197265385,5.0,143.37404663628206,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014337404663704359,0.012903664197333922,0.014337404663704359,0.0,0.0,0.0,0.0,0.014337404663704359,0.0,clean_or_minor,minor_or_none
TP_0769,10000.000000043474,106.99541307786885,96.29587177008196,4.0,106.99541307786885,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01069954130774037,0.009629587176966332,0.01069954130774037,0.0,0.0,0.0,0.0,0.01069954130774037,0.0,clean_or_minor,minor_or_none
TP_0770,9999.999999998727,40.02450210026805,36.02205189024125,1.0,40.02450210026805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004002450210027314,0.0036022051890245836,0.004002450210027314,0.0,0.0,0.0,0.0,0.004002450210027314,0.0,clean_or_minor,minor_or_none
TP_0771,10000.000000021646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0772,9999.999999902684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0773,10000.000000070759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0774,9999.99999995016,6911.997811456931,5529.598249165545,13.0,0.0,0.0,6911.997811456931,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691199781149138,0.5529598249193105,0.0,0.691199781149138,0.0,0.0,0.0,0.0,0.691199781149138,major_confounding,transport_deck_or_viaduct
TP_0775,9999.999999971624,2350.3065079357266,1880.2452063485812,7.0,0.0,0.0,2350.3065079357266,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2350306507942396,0.18802452063539166,0.0,0.2350306507942396,0.0,0.0,0.0,0.0,0.2350306507942396,major_confounding,transport_deck_or_viaduct
TP_0776,10000.000000070213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0777,10000.000000021828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0778,9999.999999968531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0779,9999.999999916326,58.05496706745406,43.54122530059054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.05496706745406,1.0,0.005805496706793982,0.004354122530095487,0.0,0.0,0.0,0.0,0.005805496706793982,0.0,0.005805496706793982,clean_or_minor,minor_or_none
TP_0780,10000.000000012733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0781,10000.000000108776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0782,9999.999999986358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0783,9999.99999993579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0784,10000.000000003274,63.17882546111002,47.38411909583252,1.0,0.0,0.0,0.0,0.0,63.17882546111002,1.0,0.0,0.0,0.0,0.0,0.006317882546108934,0.0047384119095817,0.0,0.0,0.006317882546108934,0.0,0.0,0.0,0.006317882546108934,clean_or_minor,minor_or_none
TP_0785,10000.000000028194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0786,10000.000000051296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0787,9999.999999944703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0788,9999.99999997217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0789,10000.000000069667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0790,10000.000000029831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0791,9999.999999982356,78.38632243030177,59.66070096084066,2.0,0.0,0.0,0.0,0.0,60.96713966801531,1.0,17.419182762286468,1.0,0.0,0.0,0.007838632243044008,0.005966070096094593,0.0,0.0,0.0060967139668122875,0.0017419182762317203,0.0,0.0017419182762317203,0.0060967139668122875,clean_or_minor,minor_or_none
TP_0792,9999.999999940883,20.798036055828778,18.7182324502459,1.0,20.798036055828778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002079803605595173,0.0018718232450356557,0.002079803605595173,0.0,0.0,0.0,0.0,0.002079803605595173,0.0,clean_or_minor,minor_or_none
TP_0793,10000.000000177715,2105.8578699268664,1669.5662796035915,6.0,97.86485303195381,1.0,1367.540117552403,3.0,498.13003282194603,1.0,142.32286652056393,1.0,0.0,0.0,0.2105857869889442,0.16695662795739208,0.009786485303021461,0.13675401175280996,0.04981300328130935,0.014232286651803464,0.0,0.024018771954824925,0.18656701503411932,major_confounding,mixed_pedestrian_and_transport_overhead
TP_0794,9999.999999844295,405.0242360785954,303.76817705894655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0242360785954,1.0,0.040502423608490185,0.03037681770636764,0.0,0.0,0.0,0.0,0.040502423608490185,0.0,0.040502423608490185,moderate_confounding,transport_deck_or_viaduct
TP_0795,10000.000000019827,26.128969065162,23.5160721586458,3.0,26.128969065162,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026128969065110194,0.0023516072158599175,0.0026128969065110194,0.0,0.0,0.0,0.0,0.0026128969065110194,0.0,clean_or_minor,minor_or_none
TP_0796,10000.000000044201,276.43567510991176,248.79210759892058,5.0,276.43567510991176,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027643567510868987,0.024879210759782087,0.027643567510868987,0.0,0.0,0.0,0.0,0.027643567510868987,0.0,moderate_confounding,pedestrian_shelter_shade
TP_0797,9999.999999924512,234.47442475440246,211.02698227896224,7.0,234.47442475440246,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023447442475617246,0.021102698228055525,0.023447442475617246,0.0,0.0,0.0,0.0,0.023447442475617246,0.0,moderate_confounding,pedestrian_shelter_shade
TP_0798,10000.000000165892,95.06873003556555,85.561857032009,2.0,95.06873003556555,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009506873003398844,0.008556185703058961,0.009506873003398844,0.0,0.0,0.0,0.0,0.009506873003398844,0.0,clean_or_minor,minor_or_none
TP_0799,9999.999999898137,35.709743641380136,32.138769277242126,1.0,35.709743641380136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035709743641743888,0.0032138769277569503,0.0035709743641743888,0.0,0.0,0.0,0.0,0.0035709743641743888,0.0,clean_or_minor,minor_or_none
TP_0800,9999.999999991815,95.77132618375724,86.19419356538151,1.0,95.77132618375724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009577132618383563,0.008619419356545206,0.009577132618383563,0.0,0.0,0.0,0.0,0.009577132618383563,0.0,clean_or_minor,minor_or_none
TP_0801,10000.000000094042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0802,9999.99999997035,6187.892591233409,4950.314072986727,16.0,0.0,0.0,6187.892591233409,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6187892591251756,0.49503140730014045,0.0,0.6187892591251756,0.0,0.0,0.0,0.0,0.6187892591251756,major_confounding,transport_deck_or_viaduct
TP_0803,9999.99999992051,10907.04390983453,8725.635127867625,25.0,0.0,0.0,10907.04390983453,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8725635127936985,0.0,1.0,0.0,0.0,0.0,0.0,1.0,major_confounding,transport_deck_or_viaduct
TP_0804,10000.00000001728,384.5130552415199,307.6104441932159,1.0,0.0,0.0,384.5130552415199,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038451305524085544,0.030761044419268437,0.0,0.038451305524085544,0.0,0.0,0.0,0.0,0.038451305524085544,moderate_confounding,transport_deck_or_viaduct
TP_0805,9999.999999963802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0806,10000.000000128784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0807,9999.99999986885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0808,10000.000000036562,472.3476090266378,356.6697492461979,4.0,0.0,0.0,0.0,0.0,168.63297333552953,1.0,48.1808495243909,1.0,255.5337861667174,2.0,0.04723476090249108,0.035666974924489385,0.0,0.0,0.016863297333491296,0.004818084952421474,0.02555337861657831,0.004818084952421474,0.04241667595006961,moderate_confounding,transport_deck_or_viaduct
TP_0809,10000.000000063665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0810,9999.999999932152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0811,10000.000000020918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0812,9999.999999972897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0813,9999.999999969441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0814,10000.000000063847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0815,10000.00000002492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0816,9999.999999983993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0817,9999.999999939428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0818,10000.000000033651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0819,10000.000000129148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0820,9999.999999870124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0821,9999.999999969441,108.75016650952553,97.87514985857298,3.0,108.75016650952553,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010875016650985786,0.009787514985887208,0.010875016650985786,0.0,0.0,0.0,0.0,0.010875016650985786,0.0,clean_or_minor,minor_or_none
TP_0822,10000.000000069122,3308.7377641748644,2629.5417144924495,18.0,314.29546819780256,7.0,1737.5783159630712,5.0,977.5608733444469,3.0,279.30310666954375,3.0,0.0,0.0,0.3308737764151994,0.2629541714474274,0.03142954681956301,0.17375783159510608,0.09775608733376899,0.027930310666761316,0.0,0.05935985748632433,0.27151391892887505,major_confounding,mixed_pedestrian_and_transport_overhead
TP_0823,9999.999999882675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0824,9999.999999978536,192.23031640588277,173.00728476529451,2.0,192.23031640588277,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019223031640629537,0.017300728476566586,0.019223031640629537,0.0,0.0,0.0,0.0,0.019223031640629537,0.0,clean_or_minor,minor_or_none
TP_0825,10000.000000075852,299.738827679412,269.7649449114708,1.0,299.738827679412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02997388276771384,0.02697649449094246,0.02997388276771384,0.0,0.0,0.0,0.0,0.02997388276771384,0.0,moderate_confounding,pedestrian_shelter_shade
TP_0826,9999.99999995889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0827,10000.000000050022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0828,10000.000000008004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0829,9999.999999963438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0830,10000.000000124237,5071.298835153454,4149.244399967508,11.0,922.0533184474424,1.0,4149.245516706012,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507129883509045,0.4149244399915959,0.0922053318435987,0.4149245516654463,0.0,0.0,0.0,0.0922053318435987,0.4149245516654463,major_confounding,mixed_pedestrian_and_transport_overhead
TP_0831,10000.000000012915,23868.72663868178,19487.05798750036,43.0,3920.766765549348,1.0,19947.959873132433,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3920766765544284,1.0,0.0,0.0,0.0,0.3920766765544284,1.0,major_confounding,mixed_pedestrian_and_transport_overhead
TP_0832,9999.999999893407,5619.276476008408,4495.421180806727,16.0,0.0,0.0,5619.276476008408,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5619276476068306,0.44954211808546446,0.0,0.5619276476068306,0.0,0.0,0.0,0.0,0.5619276476068306,major_confounding,transport_deck_or_viaduct
TP_0833,9999.999999979445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0834,9999.999999935972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0835,10000.000000103319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0836,9999.999999983811,97.8927644465059,88.10348800185531,1.0,97.8927644465059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009789276444666437,0.008810348800199794,0.009789276444666437,0.0,0.0,0.0,0.0,0.009789276444666437,0.0,clean_or_minor,minor_or_none
TP_0837,10000.000000002547,356.2542154735437,320.62879392618936,1.0,356.2542154735437,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0356254215473453,0.03206287939261077,0.0356254215473453,0.0,0.0,0.0,0.0,0.0356254215473453,0.0,moderate_confounding,pedestrian_shelter_shade
TP_0838,10000.000000018917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0839,10000.000000046566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0840,9999.999999859938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0841,10000.000000020009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0842,10000.00000007949,1044.9185403504332,849.0153781184913,7.0,386.7571213327517,5.0,0.0,0.0,511.90332590260823,1.0,146.25809311507322,1.0,0.0,0.0,0.10449185403421271,0.08490153781117425,0.038675712132967735,0.0,0.051190332589853914,0.014625809311391062,0.0,0.0533015214443588,0.051190332589853914,major_confounding,mixed_pedestrian_and_transport_overhead
TP_0843,9999.999999898318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0844,10000.00000006421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0845,10000.000000016917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0846,9999.99999990796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0847,10000.00000000473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0848,10000.000000101136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0849,9999.99999991851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
TP_0850,10000.000000013279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none
