feature_column,feature_group,base_feature,buffer_m,target_id,target_label,target_priority,probability_case_id,spearman_r,abs_spearman_r,n_pairwise,p_value,p_value_status,bootstrap_ci_low,bootstrap_ci_high,bootstrap_successful_iterations,screen_status,interpretation_boundary
road_length_m_250m,roads,road_length_m,250,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,-0.037241,0.037241,27,0.853688,available,-0.449555,0.420719,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
road_density_m_per_ha_250m,roads,road_density_m_per_ha,250,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,-0.034799,0.034799,27,0.863190,available,-0.446663,0.401768,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
road_density_m_per_ha_250m,roads,road_density_m_per_ha,250,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,-0.034799,0.034799,27,0.863190,available,-0.453153,0.436621,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
road_length_m_250m,roads,road_length_m,250,mean_context_adjusted_probability_error_obs_minus_p__current_companion_best_f1,current companion probability error,secondary,current_companion_best_f1,-0.034799,0.034799,27,0.863190,available,-0.458663,0.412316,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
road_length_m_250m,roads,road_length_m,250,mean_context_adjusted_probability_error_obs_minus_p__current_companion_recall90,current companion recall90 probability error,secondary,current_companion_recall90,-0.034799,0.034799,27,0.863190,available,-0.468147,0.401751,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
green_space_fraction_250m,green,green_space_fraction,250,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,0.028782,0.028782,27,0.886681,available,-0.341165,0.388600,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
major_road_length_m_100m,roads,major_road_length_m,100,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,-0.025686,0.025686,27,0.898804,available,-0.389439,0.374950,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
distance_to_major_road_m_100m,roads,distance_to_major_road_m,100,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,0.012821,0.012821,27,0.949394,available,-0.429910,0.440077,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
distance_to_major_road_m_250m,roads,distance_to_major_road_m,250,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,0.012821,0.012821,27,0.949394,available,-0.414235,0.429629,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
distance_to_major_road_m_500m,roads,distance_to_major_road_m,500,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,0.012821,0.012821,27,0.949394,available,-0.433477,0.415442,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
distance_to_major_road_m_50m,roads,distance_to_major_road_m,50,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,0.012821,0.012821,27,0.949394,available,-0.415443,0.444570,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
green_space_fraction_500m,green,green_space_fraction,500,mean_context_adjusted_probability_error_obs_minus_p__recall_first_challenger_selected_policy,recall-first challenger probability error,secondary,recall_first_challenger_selected_policy,-0.002442,0.002442,27,0.990355,available,-0.358137,0.328006,1000,weak_association,descriptive station-level screen only; no residual model and no causal correction
