cell_id,old_valid_pixel_count,old_building_pixel_count,old_building_area_m2,old_building_density,old_open_pixel_fraction,old_dsm_mean_all_m,old_dsm_max_all_m,old_building_height_mean_m,old_building_height_max_m,old_building_height_p50_m,old_building_height_p90_m,v10_valid_pixel_count,v10_building_pixel_count,v10_building_area_m2,v10_building_density,v10_open_pixel_fraction,v10_dsm_mean_all_m,v10_dsm_max_all_m,v10_building_height_mean_m,v10_building_height_max_m,v10_building_height_p50_m,v10_building_height_p90_m,cell_area_m2,delta_building_area_m2,delta_building_density,delta_open_pixel_fraction,delta_building_height_mean_m,delta_building_height_max_m,delta_building_height_p50_m,delta_building_height_p90_m,lat,lon,land_use_hint,road_fraction,gvi_percent,tree_canopy_fraction,ndvi_mean,shade_fraction,svf,building_density,mean_building_height_m,max_building_height_m
TP_0168,2500,351,1404.0,0.14039999999875116,0.8596,4.899960214233398,34.900001525878906,34.900001525878906,34.900001525878906,34.900001525878906,34.900001525878906,2500,351,1404.0,0.14039999999875116,0.8596,4.899960214233398,34.900001525878906,34.900001525878906,34.900001525878906,34.900001525878906,34.900001525878906,10000.000000088949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3305410345685715,103.85982597823488,transport,0.4378284781205736,6.977810204977856,0.0,0.2750624489995079,0.14711295068264,0.7321159243583679,0.0956375120405851,10.169853004574504,13.227679584412549
TP_0169,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.00000003347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3305410246940497,103.8607245340718,transport,0.788426942794274,11.348192566274196,7.767291933667326e-05,0.3721820570283154,0.3985314965248108,0.5247116088867188,0.0,6.123620265766025,6.6
TP_0170,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.999999912507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3305410144901968,103.86162308990193,transport,0.8417315621571765,15.617528620427311,0.0490650594962138,0.4670561915650514,0.5378235578536987,0.3966880440711975,0.0,2.653816188032045,6.6
TP_0171,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.000000073669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3305410039570127,103.86252164572504,transport,1.0,3.166757714254469,0.0,0.1903723936500993,0.1006582975387573,0.8546581864356995,0.0,0.0428534571003862,6.6
TP_0172,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.000000017462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3305409930944978,103.86342020154092,transport,0.7778390591045798,10.104239160014473,0.0,0.3445386480003216,0.3929886519908905,0.5697084069252014,0.0,4.278822586008871,6.6
TP_0173,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.999999895954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3305409819026526,103.86431875734938,civic_institutional,0.1104353650737982,0.7329394986803142,0.0,0.1362875444151181,0.2110165953636169,0.737985372543335,0.0,12.187806135861786,6.6
TP_0174,2500,14,56.0,0.005600000000006723,0.9944,0.0672,12.0,12.0,12.0,12.0,12.0,2500,696,2784.0,0.2784000000003342,0.7216,3.3408,12.0,12.0,12.0,12.0,12.0,9999.999999987995,2728.0,0.2728000000003275,-0.27279999999999993,0.0,0.0,0.0,0.0,1.330540970381476,103.86521731315014,civic_institutional,0.0,4.330426204784813,0.0,0.2162316934396625,0.0035053447354584,0.9583717584609984,0.0109434685352326,15.316266231103546,7.358382369491623
TP_0175,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,430,1720.0,0.1720000000007884,0.8280000000000001,2.922,120.0,16.988372093023255,120.0,15.0,15.0,9999.999999954161,1720.0,0.1720000000007884,-0.17199999999999993,16.988372093023255,120.0,15.0,15.0,1.3314455330583423,103.840057751006,residential,0.0,12.703657222945871,0.0,0.4023034938432416,0.4693138301372528,0.4677098989486694,0.0,16.160751848152998,13.2
TP_0176,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,400,1600.0,0.16000000000150175,0.84,18.822,120.0,117.6375,120.0,120.0,120.0,9999.99999990614,1600.0,0.16000000000150175,-0.16000000000000003,117.6375,120.0,120.0,120.0,1.3314455304273138,103.84095630726318,residential,0.0182389488005551,9.918336281048202,0.0,0.3404074729121822,0.3795748949050903,0.5196179747581482,0.0,17.8419599846154,13.2
TP_0177,2500,77,308.0,0.030799999999951817,0.9692,0.8397200309753418,34.900001525878906,27.263637369329278,34.900001525878906,34.900001525878906,34.900001525878906,2500,367,1468.0,0.14679999999977036,0.8532,10.226520030975342,120.0,69.66294299029525,120.0,120.0,120.0,10000.000000015643,1160.0,0.11599999999981855,-0.11599999999999999,42.399305620965976,85.0999984741211,85.0999984741211,85.0999984741211,1.3314455274667305,103.84185486351852,residential,0.0,16.4041862144339,0.0,0.4845374714318644,0.7695938944816589,0.1600888222455978,0.0326636161562458,18.55647415608588,15.463588599627837
TP_0178,2500,971,3884.0,0.3883999999954784,0.6115999999999999,12.267560494995116,34.900001525878906,31.5848622425209,34.900001525878906,34.900001525878906,34.900001525878906,2500,971,3884.0,0.3883999999954784,0.6115999999999999,12.267560494995116,34.900001525878906,31.5848622425209,34.900001525878906,34.900001525878906,34.900001525878906,10000.000000116415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.331445524176592,103.84275341977173,residential,0.0,6.841238189901207,0.0,0.2720275153311379,0.3530636727809906,0.3049037754535675,0.2064117128063294,19.562885756673307,27.504331697478623
TP_0179,2500,174,696.0,0.06960000000001645,0.9304,2.429040106201172,34.900001525878906,34.900001525878906,34.900001525878906,34.900001525878906,34.900001525878906,2500,193,772.0,0.07720000000001825,0.9228,2.4518401062011717,34.900001525878906,31.759586867890828,34.900001525878906,34.900001525878906,34.900001525878906,9999.999999997635,76.0,0.0076000000000018,-0.007600000000000051,-3.140414657988078,0.0,0.0,0.0,1.331445520556899,103.8436519760226,residential,0.1009713696462484,14.024271362516291,0.0,0.4316504747225843,0.6772541403770447,0.2172442376613617,0.0646093161728803,20.66465160074028,17.677425610780606
TP_0180,2500,201,804.0,0.08039999999926145,0.9196,2.805960122680664,34.900001525878906,34.900001525878906,34.900001525878906,34.900001525878906,34.900001525878906,2500,341,1364.0,0.13639999999874705,0.8636,3.015960122680664,34.900001525878906,22.11114459443302,34.900001525878906,34.900001525878906,34.900001525878906,10000.000000091859,560.0,0.0559999999994856,-0.05599999999999994,-12.788856931445885,0.0,0.0,0.0,1.3314455166076504,103.84455053227092,residential,0.1748525788340258,17.054297228059966,0.0,0.498984382845777,0.9094688296318054,0.0660627111792564,0.0806664652629259,21.207026871996,18.79018604272077
TP_0181,2500,276,1104.0,0.11040000000185153,0.8896,3.8529601684570314,34.900001525878906,34.900001525878906,34.900001525878906,34.900001525878906,34.900001525878906,2500,276,1104.0,0.11040000000185153,0.8896,3.8529601684570314,34.900001525878906,34.900001525878906,34.900001525878906,34.900001525878906,34.900001525878906,9999.99999983229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3314455123288471,103.84544908851647,residential,0.3682255473588263,17.06855677256292,0.0,0.4993012616125094,0.9232252240180968,0.0434330999851226,0.1133129904819193,19.32151903271633,21.05259024039701
TP_0182,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,10,40.0,0.0039999999999716235,0.996,0.012,3.0,3.0,3.0,3.0,3.0,10000.00000007094,40.0,0.0039999999999716235,-0.0040000000000000036,3.0,3.0,3.0,3.0,1.331445507720489,103.84634764475904,transport,0.8765877541888009,13.30379821514201,0.0641247153066834,0.4156399603364891,0.5500401258468628,0.3676365613937378,0.0,16.30314209088034,6.6
TP_0183,2500,364,1456.0,0.14559999999969014,0.8544,2.227680027770996,15.300000190734863,15.300000190734863,15.300000190734863,15.300000190734863,15.300000190734863,2500,427,1708.0,0.1707999999996365,0.8291999999999999,2.3228800277709962,15.300000190734863,13.600000162593654,15.300000190734863,15.300000190734863,15.300000190734863,10000.000000021282,252.0,0.02519999999994635,-0.02520000000000011,-1.7000000281412095,0.0,0.0,0.0,1.3314455027825758,103.84724620099836,transport,0.2966563480084938,11.116182433510849,0.0455611128477649,0.3670262763002411,0.6630939841270447,0.2365998029708862,0.1256234533309075,14.543438163762096,15.305705315831892
TP_0184,2500,553,2212.0,0.22120000000205203,0.7787999999999999,18.78211940536499,93.69999694824219,84.9101238940551,93.69999694824219,93.69999694824219,93.69999694824219,2500,553,2212.0,0.22120000000205203,0.7787999999999999,18.78211940536499,93.69999694824219,84.9101238940551,93.69999694824219,93.69999694824219,93.69999694824219,9999.999999907232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3314454975151075,103.84814475723422,commercial,0.2827385672409871,4.011648640134593,0.0,0.2091477475585465,0.54578697681427,0.3077486753463745,0.1800486464513827,14.740179625735966,32.277371199080825
TP_0185,2500,342,1368.0,0.13680000000085601,0.8632,12.246959601974487,93.69999694824219,89.52455849396556,93.69999694824219,93.69999694824219,93.69999694824219,2500,803,3212.0,0.3212000000020099,0.6788000000000001,15.070959601974486,93.69999694824219,46.92079577202518,93.69999694824219,20.0,93.69999694824219,9999.999999937427,1844.0,0.18440000000115386,-0.1843999999999999,-42.60376272194038,0.0,-73.69999694824219,0.0,1.3314454919180847,103.84904331346642,commercial,0.2823290310819945,2.498836246297988,0.0,0.1755296943621775,0.2066735029220581,0.6331895589828491,0.1105914273607151,15.98462825627877,27.46398591609756
TP_0186,2500,359,1436.0,0.14359999999960557,0.8564,1.0793200057983399,12.5,7.51615602923635,12.5,6.900000095367432,9.699999809265137,2500,477,1908.0,0.19079999999947594,0.8092,1.8313200057983399,20.0,9.598113237936792,20.0,6.900000095367432,20.0,10000.000000027467,472.0,0.04719999999987037,-0.04720000000000002,2.081957208700442,7.5,0.0,10.300000190734863,1.331445485991507,103.84994186969472,commercial,0.2250805492415064,6.418306963778805,0.0,0.262629043639529,0.3176119923591614,0.5716847777366638,0.0016608300030646,17.564123197353688,19.91509551921238
TP_0187,2500,591,2364.0,0.23640000000042571,0.7636000000000001,4.4905201538085935,71.30000305175781,18.995432122709786,71.30000305175781,6.900000095367432,71.30000305175781,2500,591,2364.0,0.23640000000042571,0.7636000000000001,4.4905201538085935,71.30000305175781,18.995432122709786,71.30000305175781,6.900000095367432,71.30000305175781,9999.999999981992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3314454797353743,103.85084042591892,residential,0.2381917750796354,8.146951673884962,0.0,0.3010433705307769,0.6719256043434143,0.2368960231542587,0.0429597792258414,19.236488527042784,16.177112700350808
TP_0188,2500,241,964.0,0.09639999999996142,0.9036,7.842120294189453,85.30000305175781,81.34979558287814,85.30000305175781,85.30000305175781,85.30000305175781,2500,241,964.0,0.09639999999996142,0.9036,7.842120294189453,85.30000305175781,81.34979558287814,85.30000305175781,85.30000305175781,85.30000305175781,10000.000000004002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3314454731496863,103.8517389821388,transport,0.6732181613902988,9.098675176436474,0.0,0.3221927816985883,0.594639241695404,0.2965468466281891,0.0229649675945815,20.69835160382085,8.191472254304498
TP_0189,2500,467,1868.0,0.18679999999834862,0.8132,15.93404057006836,85.30000305175781,85.30000305175781,85.30000305175781,85.30000305175781,85.30000305175781,2500,484,1936.0,0.19359999999828853,0.8064,16.03604057006836,85.30000305175781,82.83078806853491,85.30000305175781,85.30000305175781,85.30000305175781,10000.000000088403,68.0,0.00679999999993991,-0.006800000000000028,-2.469214983222898,0.0,0.0,0.0,1.3314454662344437,103.85263753835407,commercial,0.3130755388714326,1.202469841784341,0.0,0.146721552039652,0.2490324079990387,0.543470561504364,0.0,21.20062936417583,19.8
TP_0190,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,277,1108.0,0.1107999999995425,0.8892,1.662,15.0,15.0,15.0,15.0,15.0,10000.000000041291,1108.0,0.1107999999995425,-0.11080000000000001,15.0,15.0,15.0,15.0,1.3314454589896465,103.85353609456462,transport,0.3131896432658668,12.115685724233067,0.0,0.3892374605385126,0.5479097366333008,0.3827866613864898,0.0,19.9980106955213,6.6
TP_0191,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.999999850479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3314454514152942,103.85443465077012,transport,0.6535882554213874,43.10162935177586,0.7183604891962644,0.5591351079733297,0.8693419098854065,0.1051133275032043,0.0,18.61263193331638,6.6
TP_0192,2500,458,1832.0,0.18319999999586117,0.8168,5.401360037231445,37.70000076293945,29.48340631676553,37.70000076293945,26.5,37.70000076293945,2500,458,1832.0,0.18319999999586117,0.8168,5.401360037231445,37.70000076293945,29.48340631676553,37.70000076293945,26.5,37.70000076293945,10000.000000225918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.331445443511387,103.8553332069704,residential,0.3092039956844536,8.25335741773344,0.137555956962224,0.2955977561439719,0.4711907505989074,0.3555357158184051,0.1895788990895299,19.15344146920853,26.33781770690442
TP_0193,2500,979,3916.0,0.3916000000095949,0.6084,11.974520152282714,37.70000076293945,30.57844778417445,37.70000076293945,37.70000076293945,37.70000076293945,2500,1035,4140.0,0.41400000001014375,0.5860000000000001,12.198520152282715,37.70000076293945,29.465024522422016,37.70000076293945,26.5,37.70000076293945,9999.999999754982,224.0,0.02240000000054887,-0.022399999999999975,-1.113423261752434,0.0,-11.200000762939453,0.0,1.331445435277925,103.85623176316524,residential,0.0,2.2740509720267963,0.0,0.1705344660450399,0.3378576338291168,0.3152119517326355,0.3465630412318011,20.64353894397369,37.21681875736382
TP_0194,2500,839,3356.0,0.33559999999567797,0.6644,6.5974,26.5,19.658522050059595,26.5,26.5,26.5,2500,839,3356.0,0.33559999999567797,0.6644,6.5974,26.5,19.658522050059595,26.5,26.5,26.5,10000.000000128784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.331445426714908,103.8571303193544,residential,0.0,6.902853409713278,0.0,0.2733967424380728,0.3745394349098205,0.3537087738513946,0.2398443404442196,21.384141903646395,29.82121279278441
TP_0195,2500,1103,4412.0,0.4412000000029694,0.5588,11.025400208282472,37.70000076293945,24.98957436147432,37.70000076293945,26.5,37.70000076293945,2500,1103,4412.0,0.4412000000029694,0.5588,11.025400208282472,37.70000076293945,24.98957436147432,37.70000076293945,26.5,37.70000076293945,9999.999999932697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3314454178223365,103.85802887553768,residential,0.0,3.506717625759172,0.0,0.1979270583502038,0.4031864404678345,0.3349466621875763,0.3805749485476433,21.122925752473563,39.57384393435168
TP_0196,2500,1064,4256.0,0.425599999998893,0.5744,12.308280308532716,71.30000305175781,28.919831552003558,71.30000305175781,15.0,71.30000305175781,2500,1116,4464.0,0.44639999999883884,0.5536,14.835080308532715,104.0,33.23270678434748,104.0,9.699999809265137,71.30000305175781,10000.000000026012,208.0,0.020799999999945862,-0.02080000000000004,4.31287523234392,32.69999694824219,-5.300000190734863,0.0,1.3314454086002097,103.85892743171485,residential,0.0,3.7928220855955255,0.0,0.2042849352354561,0.1624552458524704,0.4543295502662658,0.3846698283755407,19.875561154011336,39.85761910642498
TP_0197,2500,787,3148.0,0.3148000000007673,0.6852,6.298400085449218,71.30000305175781,20.007624159622676,71.30000305175781,15.0,15.0,2500,787,3148.0,0.3148000000007673,0.6852,9.858400085449219,104.0,31.316391631033095,104.0,15.0,104.0,9999.999999975626,0.0,0.0,0.0,11.30876747141042,32.69999694824219,0.0,89.0,1.3314453990485282,103.85982598788564,residential,0.0428231240234823,13.266628950691578,0.0,0.414813976682035,0.160828948020935,0.6374360918998718,0.3046820479693817,16.83687337942585,34.31446592427815
TP_0198,2500,41,164.0,0.016399999999884254,0.9836,0.246,15.0,15.0,15.0,15.0,15.0,2500,41,164.0,0.016399999999884254,0.9836,0.246,15.0,15.0,15.0,15.0,15.0,10000.000000070577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.331445389167292,103.86072454404987,transport,0.4304620827901781,20.99916912286259,0.1437772454149157,0.5866482027302797,0.7383507490158081,0.2112081497907638,0.0161796795091364,11.32981871553907,7.721251789983154
TP_0199,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.999999877218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3314453789565013,103.86162310020735,transport,0.1773320812655884,34.14003282019224,0.569000547003204,0.6960971739676217,0.9310339093208312,0.0591407120227813,0.0,5.083217510415434,6.6
TP_0200,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.000000037653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3314453684161554,103.8625216563578,transport,0.7383040665381655,8.51606057228229,0.0,0.309245790495162,0.1305343061685562,0.819923460483551,0.0,2.3626151777252016,6.6
TP_0201,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,70,280.0,0.028000000000032596,0.972,0.336,12.0,12.0,12.0,12.0,12.0,9999.999999988358,280.0,0.028000000000032596,-0.028000000000000025,12.0,12.0,12.0,12.0,1.3314453575462548,103.863420212501,civic_institutional,0.0194690461985136,9.3229661644372,0.0,0.3271770258763822,0.0799280181527137,0.8738088011741638,0.0,8.443909395286097,6.6
TP_0202,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,172,688.0,0.06880000000000876,0.9312,0.8256,12.0,12.0,12.0,12.0,12.0,9999.999999998727,688.0,0.06880000000000876,-0.06879999999999997,12.0,12.0,12.0,12.0,1.3314453463468,103.8643187686368,water,0.0,4.4744807923753775,0.0,0.2194329064972306,0.4713091850280761,0.4744450151920318,0.0,14.446644366829014,3.3
TP_0203,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,762,3048.0,0.30480000000179636,0.6952,3.6576,12.0,12.0,12.0,12.0,12.0,9999.999999941065,3048.0,0.30480000000179636,-0.30479999999999996,12.0,12.0,12.0,12.0,1.3314453348177897,103.86521732476488,civic_institutional,0.0177044313341463,4.795835340558537,0.0,0.2265741186790786,0.1326405704021453,0.8227894306182861,0.0,17.256804965500216,6.6
TP_0204,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,497,1988.0,0.19879999999716855,0.8012,1.8996,15.0,9.55533199195171,15.0,9.0,9.0,10000.000000142427,1988.0,0.19879999999716855,-0.19879999999999998,9.55533199195171,15.0,9.0,9.0,1.3323498976226944,103.84005775345722,residential,0.0,9.524436870076592,0.0,0.3316541526683687,0.3092360496520996,0.6367701888084412,0.0,16.984615381380337,13.2
TP_0205,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,849,3396.0,0.3396000000013775,0.6604,4.902,15.0,14.434628975265017,15.0,15.0,15.0,9999.999999959437,3396.0,0.3396000000013775,-0.3396,14.434628975265017,15.0,15.0,15.0,1.3323498949898784,103.840956310042,residential,0.0,9.381439722595964,0.0,0.3284764382799103,0.2796925902366638,0.6645353436470032,0.0,17.885278211558155,13.2
TP_0206,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,652,2608.0,0.2608000000023862,0.7392000000000001,2.862,15.0,10.973926380368098,15.0,10.0,15.0,9999.999999908505,2608.0,0.2608000000023862,-0.2607999999999999,10.973926380368098,15.0,10.0,15.0,1.3323498920272836,103.84185486662486,civic_institutional,0.0,16.750164448858364,0.0,0.4922258766412969,0.7027235627174377,0.2505931258201599,0.0,17.51634910100947,6.6
TP_0207,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,1098,4392.0,0.43920000000010384,0.5608,4.6416,15.0,10.568306010928962,15.0,10.0,12.0,9999.999999997635,4392.0,0.43920000000010384,-0.43920000000000003,10.568306010928962,15.0,10.0,12.0,1.3323498887349094,103.84275342320562,civic_institutional,0.0,1.71540680796518,0.0,0.1581201512881151,0.0108582861721515,0.8621943593025208,0.0,18.11711096394219,6.6
TP_0208,2500,287,1148.0,0.11479999999968886,0.8852,4.006520175170898,34.900001525878906,34.900001525878906,34.900001525878906,34.900001525878906,34.900001525878906,2500,487,1948.0,0.19479999999947203,0.8052,4.806520175170898,34.900001525878906,24.674128209296192,34.900001525878906,34.900001525878906,34.900001525878906,10000.000000027103,800.0,0.07999999999978318,-0.07999999999999996,-10.225873316582714,0.0,0.0,0.0,1.3323498851127566,103.84365197978406,civic_institutional,0.1465294268596502,7.614729821121694,0.0,0.2892162182471487,0.2680001556873321,0.6128066778182983,0.1147625511013457,19.64068339099804,14.55304479132326
TP_0209,2500,325,1300.0,0.12999999999928114,0.87,4.5593999481201175,51.70000076293945,35.072307293231674,51.70000076293945,32.099998474121094,51.70000076293945,2500,336,1344.0,0.1343999999992568,0.8656,4.625399948120117,51.70000076293945,34.41517818541754,51.70000076293945,32.099998474121094,51.70000076293945,10000.000000055297,44.0,0.004399999999975673,-0.0043999999999999595,-0.6571291078141357,0.0,0.0,0.0,1.3323498811608252,103.84455053635992,residential,0.287455588950151,16.574282605259725,0.0,0.4883173912279939,0.8648513555526733,0.0914949402213096,0.1338972625498123,21.032002678400342,22.47908029470199
TP_0210,2500,895,3580.0,0.35799999999979815,0.642,16.312280052947997,85.30000305175781,45.56502808086033,85.30000305175781,32.099998474121094,85.30000305175781,2500,895,3580.0,0.35799999999979815,0.642,16.312280052947997,85.30000305175781,45.56502808086033,85.30000305175781,32.099998474121094,85.30000305175781,10000.000000005639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3323498768791149,103.84544909293304,residential,0.016908143100121,11.442846007181789,0.0,0.3742854668262619,0.6133565306663513,0.1633202731609344,0.2625976214192542,20.88693023480596,31.39801516435432
TP_0211,2500,297,1188.0,0.11880000000043651,0.8812,3.602919856262207,85.30000305175781,30.327608217695346,85.30000305175781,32.099998474121094,32.099998474121094,2500,298,1192.0,0.11920000000043798,0.8808,3.610919856262207,85.30000305175781,30.29295181428026,85.30000305175781,32.099998474121094,32.099998474121094,9999.999999963256,4.0,0.0004000000000014686,-0.00039999999999995595,-0.03465640341508447,0.0,0.0,0.0,1.332349872267625,103.84634764950312,transport,0.3607682143580908,15.196508773771487,0.0,0.4577001949726997,0.8185157179832458,0.1355546414852142,0.0824122985153978,19.901640545746496,12.31117228711707
TP_0212,2500,2266,9064.0,0.9064000000009892,0.09360000000000002,13.86792017288208,15.300000190734863,15.300000190734863,15.300000190734863,15.300000190734863,15.300000190734863,2500,2300,9200.0,0.9200000000010041,0.07999999999999996,14.13992017288208,20.0,15.36947844878487,20.0,15.300000190734863,15.300000190734863,9999.999999989086,136.0,0.013600000000014933,-0.013600000000000056,0.0694782580500064,4.699999809265137,0.0,0.0,1.3323498673263563,103.84724620606998,commercial,0.0,0.0,0.0,0.0739915327028221,0.4250915348529815,0.4057411253452301,0.7776572031952336,18.430061226986243,73.69164418142968
