n,tp,fp,tn,fn,precision,recall,f1,cv_scheme,model,event_threshold_c,score_threshold_c
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,34.2
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,34.3
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,34.4
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,34.5
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,34.6
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,34.7
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,34.8
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,34.9
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,35.0
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,35.1
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,35.2
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,35.3
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,35.4
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,35.5
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,35.6
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,35.7
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,35.8
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,35.9
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,36.0
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,36.1
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,36.2
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,36.3
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,36.4
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,36.5
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,36.6
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,36.7
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,36.8
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,36.9
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,37.0
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,37.1
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,37.2
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,37.3
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,37.4
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,37.5
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,37.6
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,37.7
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,37.8
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,37.9
5426,0,0,4954,472,,0.0,,loso,M4_inertia_ridge,31,38.0
5426,29,3628,1769,0,0.007929997265518185,1.0,0.015735214324470972,loso,M4_inertia_ridge,33,26.0
5426,29,3469,1928,0,0.008290451686678102,1.0,0.016444570456478593,loso,M4_inertia_ridge,33,26.1
5426,29,3327,2070,0,0.00864123957091776,1.0,0.017134416543574595,loso,M4_inertia_ridge,33,26.2
5426,29,3183,2214,0,0.009028642590286426,1.0,0.017895711200246838,loso,M4_inertia_ridge,33,26.3
5426,29,3044,2353,0,0.009437032216075496,1.0,0.018697614442295292,loso,M4_inertia_ridge,33,26.4
5426,29,2896,2501,0,0.009914529914529915,1.0,0.01963439404197698,loso,M4_inertia_ridge,33,26.5
5426,29,2810,2587,0,0.010214864388869321,1.0,0.020223152022315203,loso,M4_inertia_ridge,33,26.6
5426,29,2726,2671,0,0.010526315789473684,1.0,0.020833333333333332,loso,M4_inertia_ridge,33,26.7
5426,29,2666,2731,0,0.010760667903525046,1.0,0.021292217327459617,loso,M4_inertia_ridge,33,26.8
5426,29,2596,2801,0,0.011047619047619047,1.0,0.02185380557648832,loso,M4_inertia_ridge,33,26.9
5426,29,2508,2889,0,0.011430823807646828,1.0,0.022603273577552613,loso,M4_inertia_ridge,33,27.0
5426,29,2373,3024,0,0.012073272273105746,1.0,0.02385849444672974,loso,M4_inertia_ridge,33,27.1
5426,29,2297,3100,0,0.012467755803955288,1.0,0.024628450106157114,loso,M4_inertia_ridge,33,27.2
5426,29,2279,3118,0,0.012564991334488735,1.0,0.024818142918271287,loso,M4_inertia_ridge,33,27.3
5426,29,2273,3124,0,0.01259774109470026,1.0,0.024882024882024883,loso,M4_inertia_ridge,33,27.4
5426,29,2253,3144,0,0.012708150744960562,1.0,0.02509736045002164,loso,M4_inertia_ridge,33,27.5
5426,29,2229,3168,0,0.012843224092116917,1.0,0.025360734586794925,loso,M4_inertia_ridge,33,27.6
5426,29,2211,3186,0,0.012946428571428572,1.0,0.025561921551344208,loso,M4_inertia_ridge,33,27.7
5426,29,2157,3240,0,0.013266239707227814,1.0,0.02618510158013544,loso,M4_inertia_ridge,33,27.8
5426,29,2098,3299,0,0.013634226610249177,1.0,0.026901669758812616,loso,M4_inertia_ridge,33,27.9
5426,29,2013,3384,0,0.014201762977473066,1.0,0.028005794302269436,loso,M4_inertia_ridge,33,28.0
5426,29,1966,3431,0,0.014536340852130326,1.0,0.028656126482213436,loso,M4_inertia_ridge,33,28.1
5426,29,1875,3522,0,0.01523109243697479,1.0,0.030005173305742372,loso,M4_inertia_ridge,33,28.2
5426,29,1788,3609,0,0.015960374243258118,1.0,0.0314192849404117,loso,M4_inertia_ridge,33,28.3
5426,29,1684,3713,0,0.016929363689433742,1.0,0.03329506314580942,loso,M4_inertia_ridge,33,28.4
5426,29,1607,3790,0,0.017726161369193152,1.0,0.03483483483483483,loso,M4_inertia_ridge,33,28.5
5426,29,1561,3836,0,0.018238993710691823,1.0,0.03582458307597282,loso,M4_inertia_ridge,33,28.6
5426,29,1493,3904,0,0.019053876478318004,1.0,0.03739522888459059,loso,M4_inertia_ridge,33,28.7
5426,29,1420,3977,0,0.020013802622498276,1.0,0.03924221921515562,loso,M4_inertia_ridge,33,28.8
5426,29,1340,4057,0,0.021183345507669833,1.0,0.04148783977110158,loso,M4_inertia_ridge,33,28.9
5426,29,1304,4093,0,0.02175543885971493,1.0,0.042584434654919234,loso,M4_inertia_ridge,33,29.0
5426,29,1270,4127,0,0.022324865280985373,1.0,0.043674698795180725,loso,M4_inertia_ridge,33,29.1
5426,29,1253,4144,0,0.02262090483619345,1.0,0.04424103737604882,loso,M4_inertia_ridge,33,29.2
5426,29,1222,4175,0,0.023181454836131096,1.0,0.0453125,loso,M4_inertia_ridge,33,29.3
5426,29,1173,4224,0,0.024126455906821963,1.0,0.047116165718927704,loso,M4_inertia_ridge,33,29.4
5426,29,1135,4262,0,0.02491408934707904,1.0,0.04861693210393966,loso,M4_inertia_ridge,33,29.5
5426,27,1081,4316,2,0.024368231046931407,0.9310344827586207,0.047493403693931395,loso,M4_inertia_ridge,33,29.6
5426,25,1018,4379,4,0.023969319271332695,0.8620689655172413,0.04664179104477612,loso,M4_inertia_ridge,33,29.7
5426,25,967,4430,4,0.025201612903225805,0.8620689655172413,0.04897159647404506,loso,M4_inertia_ridge,33,29.8
5426,25,903,4494,4,0.02693965517241379,0.8620689655172413,0.05224660397074189,loso,M4_inertia_ridge,33,29.9
5426,19,828,4569,10,0.02243211334120425,0.6551724137931034,0.04337899543378995,loso,M4_inertia_ridge,33,30.0
5426,19,754,4643,10,0.02457956015523933,0.6551724137931034,0.047381546134663347,loso,M4_inertia_ridge,33,30.1
5426,19,701,4696,10,0.02638888888888889,0.6551724137931034,0.050734312416555405,loso,M4_inertia_ridge,33,30.2
5426,19,607,4790,10,0.03035143769968051,0.6551724137931034,0.05801526717557252,loso,M4_inertia_ridge,33,30.3
5426,19,563,4834,10,0.03264604810996564,0.6551724137931034,0.062193126022913256,loso,M4_inertia_ridge,33,30.4
5426,17,490,4907,12,0.03353057199211045,0.5862068965517241,0.06343283582089553,loso,M4_inertia_ridge,33,30.5
5426,16,423,4974,13,0.03644646924829157,0.5517241379310345,0.06837606837606838,loso,M4_inertia_ridge,33,30.6
5426,14,381,5016,15,0.035443037974683546,0.4827586206896552,0.0660377358490566,loso,M4_inertia_ridge,33,30.7
5426,7,351,5046,22,0.019553072625698324,0.2413793103448276,0.03617571059431525,loso,M4_inertia_ridge,33,30.8
5426,4,318,5079,25,0.012422360248447204,0.13793103448275862,0.022792022792022793,loso,M4_inertia_ridge,33,30.9
5426,4,259,5138,25,0.015209125475285171,0.13793103448275862,0.027397260273972605,loso,M4_inertia_ridge,33,31.0
5426,3,172,5225,26,0.017142857142857144,0.10344827586206896,0.029411764705882356,loso,M4_inertia_ridge,33,31.1
5426,3,110,5287,26,0.02654867256637168,0.10344827586206896,0.04225352112676056,loso,M4_inertia_ridge,33,31.2
5426,3,72,5325,26,0.04,0.10344827586206896,0.057692307692307696,loso,M4_inertia_ridge,33,31.3
5426,0,51,5346,29,0.0,0.0,,loso,M4_inertia_ridge,33,31.4
5426,0,19,5378,29,0.0,0.0,,loso,M4_inertia_ridge,33,31.5
5426,0,7,5390,29,0.0,0.0,,loso,M4_inertia_ridge,33,31.6
5426,0,1,5396,29,0.0,0.0,,loso,M4_inertia_ridge,33,31.7
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,31.8
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,31.9
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,32.0
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,32.1
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,32.2
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,32.3
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,32.4
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,32.5
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,32.6
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,32.7
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,32.8
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,32.9
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,33.0
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,33.1
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,33.2
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,33.3
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,33.4
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,33.5
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,33.6
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,33.7
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,33.8
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,33.9
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,34.0
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,34.1
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,34.2
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,34.3
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,34.4
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,34.5
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,34.6
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,34.7
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,34.8
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,34.9
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,35.0
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,35.1
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,35.2
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,35.3
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,35.4
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,35.5
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,35.6
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,35.7
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,35.8
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,35.9
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,36.0
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,36.1
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,36.2
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,36.3
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,36.4
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,36.5
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,36.6
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,36.7
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,36.8
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,36.9
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,37.0
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,37.1
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,37.2
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,37.3
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,37.4
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,37.5
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,37.6
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,37.7
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,37.8
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,37.9
5426,0,0,5397,29,,0.0,,loso,M4_inertia_ridge,33,38.0
5426,472,3191,1763,0,0.12885612885612885,1.0,0.22829504232164452,loso,M5_v10_morphology_ridge,31,26.0
5426,472,3041,1913,0,0.13435809849131797,1.0,0.2368883312421581,loso,M5_v10_morphology_ridge,31,26.1
5426,472,2889,2065,0,0.14043439452543885,1.0,0.2462822854161231,loso,M5_v10_morphology_ridge,31,26.2
5426,472,2755,2199,0,0.1462658816237992,1.0,0.2552041092187078,loso,M5_v10_morphology_ridge,31,26.3
5426,472,2592,2362,0,0.15404699738903394,1.0,0.2669683257918552,loso,M5_v10_morphology_ridge,31,26.4
5426,472,2452,2502,0,0.16142270861833105,1.0,0.2779740871613663,loso,M5_v10_morphology_ridge,31,26.5
5426,472,2368,2586,0,0.16619718309859155,1.0,0.28502415458937197,loso,M5_v10_morphology_ridge,31,26.6
5426,472,2300,2654,0,0.17027417027417027,1.0,0.29099876695437726,loso,M5_v10_morphology_ridge,31,26.7
5426,472,2236,2718,0,0.17429837518463812,1.0,0.2968553459119497,loso,M5_v10_morphology_ridge,31,26.8
5426,472,2179,2775,0,0.17804602036967182,1.0,0.30227345501120717,loso,M5_v10_morphology_ridge,31,26.9
5426,472,2095,2859,0,0.18387222438644332,1.0,0.31062849621586053,loso,M5_v10_morphology_ridge,31,27.0
5426,472,1958,2996,0,0.194238683127572,1.0,0.32529290144727774,loso,M5_v10_morphology_ridge,31,27.1
5426,472,1878,3076,0,0.20085106382978724,1.0,0.33451452870304743,loso,M5_v10_morphology_ridge,31,27.2
5426,472,1843,3111,0,0.20388768898488122,1.0,0.33871546465733765,loso,M5_v10_morphology_ridge,31,27.3
5426,472,1830,3124,0,0.2050390964378801,1.0,0.34030281182408073,loso,M5_v10_morphology_ridge,31,27.4
5426,472,1816,3138,0,0.2062937062937063,1.0,0.3420289855072464,loso,M5_v10_morphology_ridge,31,27.5
5426,472,1795,3159,0,0.20820467578297308,1.0,0.34465133260313985,loso,M5_v10_morphology_ridge,31,27.6
5426,472,1772,3182,0,0.2103386809269162,1.0,0.34756995581737843,loso,M5_v10_morphology_ridge,31,27.7
5426,472,1686,3268,0,0.21872103799814643,1.0,0.3589353612167301,loso,M5_v10_morphology_ridge,31,27.8
5426,472,1648,3306,0,0.22264150943396227,1.0,0.36419753086419754,loso,M5_v10_morphology_ridge,31,27.9
5426,472,1574,3380,0,0.23069403714565004,1.0,0.374900714853058,loso,M5_v10_morphology_ridge,31,28.0
5426,472,1520,3434,0,0.23694779116465864,1.0,0.3831168831168831,loso,M5_v10_morphology_ridge,31,28.1
5426,471,1441,3513,1,0.24633891213389122,0.9978813559322034,0.3951342281879195,loso,M5_v10_morphology_ridge,31,28.2
5426,469,1362,3592,3,0.2561441835062807,0.9936440677966102,0.40729483282674767,loso,M5_v10_morphology_ridge,31,28.3
5426,467,1276,3678,5,0.26792885829030405,0.989406779661017,0.4216704288939052,loso,M5_v10_morphology_ridge,31,28.4
5426,462,1203,3751,10,0.2774774774774775,0.9788135593220338,0.4323818437061301,loso,M5_v10_morphology_ridge,31,28.5
5426,452,1117,3837,20,0.28808158062460165,0.9576271186440678,0.44292013718765305,loso,M5_v10_morphology_ridge,31,28.6
5426,448,1054,3900,24,0.2982689747003995,0.9491525423728814,0.45390070921985826,loso,M5_v10_morphology_ridge,31,28.7
5426,434,972,3982,38,0.30867709815078237,0.9194915254237288,0.4621938232161874,loso,M5_v10_morphology_ridge,31,28.8
5426,429,936,4018,43,0.3142857142857143,0.9088983050847458,0.46706586826347296,loso,M5_v10_morphology_ridge,31,28.9
5426,428,922,4032,44,0.31703703703703706,0.9067796610169492,0.4698133918770582,loso,M5_v10_morphology_ridge,31,29.0
5426,428,901,4053,44,0.3220466516177577,0.9067796610169492,0.47529150471960024,loso,M5_v10_morphology_ridge,31,29.1
5426,427,862,4092,45,0.3312645461598138,0.9046610169491526,0.48495173197047126,loso,M5_v10_morphology_ridge,31,29.2
5426,422,831,4123,50,0.33679169992019153,0.8940677966101694,0.48927536231884056,loso,M5_v10_morphology_ridge,31,29.3
5426,416,779,4175,56,0.34811715481171546,0.8813559322033898,0.49910017996400713,loso,M5_v10_morphology_ridge,31,29.4
5426,413,757,4197,59,0.352991452991453,0.875,0.5030450669914738,loso,M5_v10_morphology_ridge,31,29.5
5426,408,717,4237,64,0.3626666666666667,0.864406779661017,0.5109580463368817,loso,M5_v10_morphology_ridge,31,29.6
5426,392,645,4309,80,0.3780135004821601,0.8305084745762712,0.5195493704440026,loso,M5_v10_morphology_ridge,31,29.7
5426,386,594,4360,86,0.39387755102040817,0.8177966101694916,0.5316804407713498,loso,M5_v10_morphology_ridge,31,29.8
5426,364,540,4414,108,0.4026548672566372,0.7711864406779662,0.5290697674418605,loso,M5_v10_morphology_ridge,31,29.9
5426,334,487,4467,138,0.40682095006090135,0.7076271186440678,0.5166279969064191,loso,M5_v10_morphology_ridge,31,30.0
5426,320,455,4499,152,0.4129032258064516,0.6779661016949152,0.5132317562149158,loso,M5_v10_morphology_ridge,31,30.1
5426,295,416,4538,177,0.4149085794655415,0.625,0.4987320371935757,loso,M5_v10_morphology_ridge,31,30.2
5426,274,354,4600,198,0.43630573248407645,0.5805084745762712,0.49818181818181817,loso,M5_v10_morphology_ridge,31,30.3
5426,252,324,4630,220,0.4375,0.5338983050847458,0.48091603053435117,loso,M5_v10_morphology_ridge,31,30.4
5426,217,295,4659,255,0.423828125,0.4597457627118644,0.4410569105691057,loso,M5_v10_morphology_ridge,31,30.5
5426,178,244,4710,294,0.4218009478672986,0.3771186440677966,0.3982102908277405,loso,M5_v10_morphology_ridge,31,30.6
5426,165,219,4735,307,0.4296875,0.3495762711864407,0.3855140186915888,loso,M5_v10_morphology_ridge,31,30.7
5426,145,207,4747,327,0.4119318181818182,0.3072033898305085,0.35194174757281554,loso,M5_v10_morphology_ridge,31,30.8
5426,125,197,4757,347,0.38819875776397517,0.2648305084745763,0.3148614609571788,loso,M5_v10_morphology_ridge,31,30.9
5426,87,150,4804,385,0.3670886075949367,0.1843220338983051,0.2454160789844852,loso,M5_v10_morphology_ridge,31,31.0
5426,46,99,4855,426,0.31724137931034485,0.09745762711864407,0.14910858995137763,loso,M5_v10_morphology_ridge,31,31.1
5426,34,66,4888,438,0.34,0.07203389830508475,0.1188811188811189,loso,M5_v10_morphology_ridge,31,31.2
5426,22,49,4905,450,0.30985915492957744,0.046610169491525424,0.08103130755064457,loso,M5_v10_morphology_ridge,31,31.3
5426,6,31,4923,466,0.16216216216216217,0.012711864406779662,0.023575638506876228,loso,M5_v10_morphology_ridge,31,31.4
5426,0,8,4946,472,0.0,0.0,,loso,M5_v10_morphology_ridge,31,31.5
5426,0,2,4952,472,0.0,0.0,,loso,M5_v10_morphology_ridge,31,31.6
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,31.7
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,31.8
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,31.9
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,32.0
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,32.1
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,32.2
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,32.3
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,32.4
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,32.5
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,32.6
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,32.7
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,32.8
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,32.9
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,33.0
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,33.1
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,33.2
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,33.3
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,33.4
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,33.5
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,33.6
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,33.7
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,33.8
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,33.9
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,34.0
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,34.1
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,34.2
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,34.3
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,34.4
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,34.5
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,34.6
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,34.7
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,34.8
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,34.9
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,35.0
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,35.1
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,35.2
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,35.3
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,35.4
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,35.5
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,35.6
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,35.7
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,35.8
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,35.9
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,36.0
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,36.1
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,36.2
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,36.3
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,36.4
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,36.5
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,36.6
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,36.7
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,36.8
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,36.9
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,37.0
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,37.1
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,37.2
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,37.3
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,37.4
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,37.5
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,37.6
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,37.7
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,37.8
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,37.9
5426,0,0,4954,472,,0.0,,loso,M5_v10_morphology_ridge,31,38.0
5426,29,3634,1763,0,0.007917007917007918,1.0,0.015709642470205853,loso,M5_v10_morphology_ridge,33,26.0
5426,29,3484,1913,0,0.00825505266154284,1.0,0.01637492941840768,loso,M5_v10_morphology_ridge,33,26.1
5426,29,3332,2065,0,0.008628384409401963,1.0,0.01710914454277286,loso,M5_v10_morphology_ridge,33,26.2
5426,29,3198,2199,0,0.008986674930275797,1.0,0.01781326781326781,loso,M5_v10_morphology_ridge,33,26.3
5426,29,3035,2362,0,0.009464751958224544,1.0,0.018752020691884905,loso,M5_v10_morphology_ridge,33,26.4
5426,29,2895,2502,0,0.009917920656634747,1.0,0.019641043007111413,loso,M5_v10_morphology_ridge,33,26.5
5426,29,2811,2586,0,0.010211267605633803,1.0,0.020216103171836877,loso,M5_v10_morphology_ridge,33,26.6
5426,29,2743,2654,0,0.010461760461760462,1.0,0.02070689039628704,loso,M5_v10_morphology_ridge,33,26.7
