cell_id,lat,lon,building_density,road_fraction,park_distance_m,elderly_proxy,outdoor_exposure_proxy,land_use_hint,centroid_x_svy21,centroid_y_svy21,cell_area_m2,land_use_raw,land_use_fraction,gpr_area_weighted,nearest_park_name,large_park_distance_m,nearest_large_park_name,water_distance_m,nearest_water_name,max_building_height_m,elderly_proxy_source,outdoor_exposure_source,forecast_spatial_note,mean_building_height_m,tree_canopy_fraction,grass_fraction,water_fraction,built_up_fraction,ndvi_mean,dynamic_world_tree_fraction,dynamic_world_grass_fraction,dynamic_world_water_fraction,dynamic_world_built_up_fraction,ndvi_norm_for_greenery_proxy,greenery_fraction_beta,gvi_percent,gvi_source,height_source,tree_canopy_source,ndvi_source,svf,shade_fraction,impervious_fraction,svf_source,shade_fraction_source,impervious_source,impervious_fraction_old_beta,impervious_fraction_vector_component,impervious_fraction_dw_component,impervious_fraction_green_component,elderly_pct_65plus,children_pct_under5,subzone_area_weighted,dominant_subzone,dominant_planning_area,demographic_vulnerability_raw,demographic_vulnerability_score,bus_stop_score_raw,bus_stop_count,mrt_exit_score_raw,mrt_exit_count,sport_facility_score_raw,sport_facility_count,hawker_centre_score_raw,hawker_centre_count,eldercare_score_raw,eldercare_count,preschool_score_raw,preschool_count,outdoor_exposure_raw,node_vulnerability_raw,outdoor_exposure_score_v071,node_vulnerability_score,vulnerability_score_v071,risk_exposure_note_v071,svf_proxy_v07,shade_fraction_proxy_v07,open_pixel_fraction,building_pixel_fraction,n_total_pixels,n_open_pixels,svf_umep_mean_open_with_veg,svf_umep_p10_open_with_veg,svf_umep_p90_open_with_veg,shade_fraction_umep_10_16_open_with_veg,shade_fraction_umep_13_15_open_with_veg,shade_fraction_umep_peak_open_with_veg,shade_fraction_umep_1000_open_with_veg,shade_fraction_umep_1100_open_with_veg,shade_fraction_umep_1200_open_with_veg,shade_fraction_umep_1300_open_with_veg,shade_fraction_umep_1400_open_with_veg,shade_fraction_umep_1500_open_with_veg,shade_fraction_umep_1600_open_with_veg,svf_umep_mean_all_with_veg,dsm_mean_height_all,dsm_max_height,dsm_mean_height_buildings_only,umep_dsm_resolution_m,umep_shadow_date,umep_shadow_time_window,umep_includes_vegetation,veg_canopy_source,veg_transmissivity_pct,veg_trunk_zone_pct,svf_umep_selected,shade_fraction_umep_selected,svf_source_v08,shade_source_v08,umep_morphology_version,umep_morphology_notes,delta_svf_v08_minus_proxy,delta_shade_v08_minus_proxy
TP_0830,1.3513414610422,103.85533338466036,0.0,0.0,25.8354194677631,0.35,0.35,water,30450.0,37050.0,10000.0,WATERBODY,0.5464984836682454,0.0,KALLANG LINEAR PARK,855.9336043846756,BISHAN-ANG MO KIO PARK (RIVER PLAINS),0.0,,3.3,placeholder_from_land_use_v07_alpha,placeholder_from_land_use_road_v07_alpha,Open-Meteo supplies background meteorology; v0.7-beta intra-neighbourhood variation uses vector features plus GEE GHSL/DynamicWorld/Sentinel-2 proxies.,14.53121774056654,0.0,0.0,0.2954643628509719,0.7045356371490281,0.1903366015938057,0.0,0.0,0.2954643628509719,0.7045356371490281,0.1172276693230095,0.0527524511953542,3.165147071721256,v07_beta_proxy_from_DynamicWorld_tree_grass_and_Sentinel2_NDVI_not_streetview_GVI,GHSL_GHS_BUILT_H_2018_100m_from_GEE,DynamicWorld_via_GEE,Sentinel2_composite_via_GEE,0.6998121738433838,0.252200037240982,0.104293320838608,v07_beta_screening_proxy_from_building_density_GHSL_height_road_fraction,v07_beta_screening_proxy_from_building_density_GHSL_height_greenery_road,v07_beta_proxy_from_vector_building_road_and_DynamicWorld_built_up_water,0.4644740070924252,0.0,0.7045356371490281,0.0527524511953542,0.195337336630166,0.0307311903920876,BISHAN EAST:1.00,BISHAN EAST,BISHAN,0.1541858000706464,0.4645021222545033,0.4203360537373034,3,0.2028928369426884,1,0.0,0,0.0,0,0.0976332053871447,1,0.0873858462555784,2,0.6232288906799919,0.1850190516427232,0.0082848174745676,0.0301368260852749,0.3341925334037348,Static open-data risk/exposure proxies: subzone demographics + weighted distance-decay public nodes; not observed people counts.,0.92599306250377,0.1949066369828043,1.0,0.0,2500,2500,0.6998121738433838,0.02979083545506,0.9822071194648744,0.252200037240982,0.2538813352584839,0.3010880351066589,0.2440520226955413,0.2370680123567581,0.2362920194864273,0.2362920194864273,0.2626760303974151,0.2626760303974151,0.286344051361084,0.6998121738433838,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25,0.6998121738433838,0.252200037240982,umep_with_veg:svf_umep_mean_open_with_veg,umep_with_veg:shade_fraction_umep_10_16_open_with_veg,v0.8-beta-building-plus-canopy,SVF and shade_fraction replaced with UMEP DSM-derived building+canopy open-pixel values; v0.7 proxy columns retained for comparison.,-0.22618088866038621,0.057293400258177696
TP_0831,1.3513414526856606,103.85623194811272,0.0,0.0,98.2206642042449,0.35,0.6,transport,30550.0,37050.0,10000.0,TRANSPORT FACILITIES,0.9690558120210966,0.0,KALLANG LINEAR PARK,926.3970593067226,BISHAN-ANG MO KIO PARK (RIVER PLAINS),58.4310773979881,,6.6,placeholder_from_land_use_v07_alpha,placeholder_from_land_use_road_v07_alpha,Open-Meteo supplies background meteorology; v0.7-beta intra-neighbourhood variation uses vector features plus GEE GHSL/DynamicWorld/Sentinel-2 proxies.,14.108272523499544,0.0,0.0,0.0161762982065408,0.9838237017934592,0.0690487362306059,0.0,0.0,0.0161762982065408,0.9838237017934592,0.0,0.0,0.0,v07_beta_proxy_from_DynamicWorld_tree_grass_and_Sentinel2_NDVI_not_streetview_GVI,GHSL_GHS_BUILT_H_2018_100m_from_GEE,DynamicWorld_via_GEE,Sentinel2_composite_via_GEE,0.9788772463798524,0.0,0.479779627241824,v07_beta_screening_proxy_from_building_density_GHSL_height_road_fraction,v07_beta_screening_proxy_from_building_density_GHSL_height_greenery_road,v07_beta_proxy_from_vector_building_road_and_DynamicWorld_built_up_water,0.9716914781385536,0.0,0.9838237017934592,0.0,0.195337336630166,0.0307311903920876,BISHAN EAST:1.00,BISHAN EAST,BISHAN,0.1541858000706464,0.4645021222545033,0.2273963352035206,2,0.2374943273726857,2,0.0,0,0.0,0,0.0870491964196007,1,0.025619704891346,1,0.4648906625762063,0.1126689013109467,0.0,0.0080584884755622,0.327569032120821,Static open-data risk/exposure proxies: subzone demographics + weighted distance-decay public nodes; not observed people counts.,0.9279919979621754,0.1787579076644968,1.0,0.0,2500,2500,0.9788772463798524,0.9699479937553406,0.9850378036499025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9788772463798524,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25,0.9788772463798524,0.0,umep_with_veg:svf_umep_mean_open_with_veg,umep_with_veg:shade_fraction_umep_10_16_open_with_veg,v0.8-beta-building-plus-canopy,SVF and shade_fraction replaced with UMEP DSM-derived building+canopy open-pixel values; v0.7 proxy columns retained for comparison.,0.050885248417677054,-0.1787579076644968
TP_0832,1.3513414439946398,103.8571305115594,0.0,0.1481714103502288,90.23007050696616,0.35,0.6370428525875572,transport,30650.0,37050.0,10000.0,TRANSPORT FACILITIES,0.6381129220267164,0.0,CHUAN LANE PARK,1001.6825502549358,BISHAN-ANG MO KIO PARK (RIVER PLAINS),132.41357765574008,,6.6,placeholder_from_land_use_v07_alpha,placeholder_from_land_use_road_v07_alpha,Open-Meteo supplies background meteorology; v0.7-beta intra-neighbourhood variation uses vector features plus GEE GHSL/DynamicWorld/Sentinel-2 proxies.,14.10964336091916,0.0,0.0,0.0,1.0,0.1472768027741344,0.0,0.0,0.0,1.0,0.0454613379568906,0.0204576020806008,1.2274561248360485,v07_beta_proxy_from_DynamicWorld_tree_grass_and_Sentinel2_NDVI_not_streetview_GVI,GHSL_GHS_BUILT_H_2018_100m_from_GEE,DynamicWorld_via_GEE,Sentinel2_composite_via_GEE,0.884738564491272,0.0738862827420234,0.5638569041348139,v07_beta_screening_proxy_from_building_density_GHSL_height_road_fraction,v07_beta_screening_proxy_from_building_density_GHSL_height_greenery_road,v07_beta_proxy_from_vector_building_road_and_DynamicWorld_built_up_water,0.9928398392717898,0.1481714103502288,1.0,0.0204576020806008,0.1942210225953135,0.0308271557633213,BISHAN EAST:0.97 | LORONG CHUAN:0.03,BISHAN EAST,BISHAN,0.1533725558873154,0.4524964759003891,0.1305383886331594,2,0.1511783503175742,1,0.0,0,0.0,0,0.0,0,0.0613217548829804,2,0.2817167389507337,0.0613217548829804,0.0,0.0,0.3167475331302724,Static open-data risk/exposure proxies: subzone demographics + weighted distance-decay public nodes; not observed people counts.,0.9428026461667146,0.16165619249405,1.0,0.0,2500,2500,0.884738564491272,0.7535064816474915,0.9808963537216188,0.0738862827420234,0.0686760023236274,0.1175640150904655,0.0927320048213005,0.0733320042490959,0.0686760023236274,0.0686760023236274,0.0686760023236274,0.0686760023236274,0.0764359980821609,0.884738564491272,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25,0.884738564491272,0.0738862827420234,umep_with_veg:svf_umep_mean_open_with_veg,umep_with_veg:shade_fraction_umep_10_16_open_with_veg,v0.8-beta-building-plus-canopy,SVF and shade_fraction replaced with UMEP DSM-derived building+canopy open-pixel values; v0.7 proxy columns retained for comparison.,-0.058064081675442636,-0.0877699097520266
TP_0833,1.3513414349691375,103.8580290750002,0.0,0.146402979811458,23.56346658983277,0.35,0.3866007449528645,civic_institutional,30750.0,37050.0,10000.0,EDUCATIONAL INSTITUTION,0.3751569011215886,0.0,CHUAN LANE PARK,1080.9830486544738,BISHAN-ANG MO KIO PARK (RIVER PLAINS),212.90076631926183,,6.6,placeholder_from_land_use_v07_alpha,placeholder_from_land_use_road_v07_alpha,Open-Meteo supplies background meteorology; v0.7-beta intra-neighbourhood variation uses vector features plus GEE GHSL/DynamicWorld/Sentinel-2 proxies.,14.6497376480973,0.0,0.0,0.0,1.0,0.3672050367644955,0.0,0.0,0.0,1.0,0.4120083946074925,0.1854037775733716,11.1242266544023,v07_beta_proxy_from_DynamicWorld_tree_grass_and_Sentinel2_NDVI_not_streetview_GVI,GHSL_GHS_BUILT_H_2018_100m_from_GEE,DynamicWorld_via_GEE,Sentinel2_composite_via_GEE,0.4479289054870605,0.4774617552757263,0.4804996011190431,v07_beta_screening_proxy_from_building_density_GHSL_height_road_fraction,v07_beta_screening_proxy_from_building_density_GHSL_height_greenery_road,v07_beta_proxy_from_vector_building_road_and_DynamicWorld_built_up_water,0.93510867784932,0.146402979811458,1.0,0.1854037775733716,0.1579126697661231,0.0339484499953677,BISHAN EAST:0.06 | LORONG CHUAN:0.94,LORONG CHUAN,SERANGOON,0.1269216148234342,0.0620102595148211,0.1305613468672744,2,0.2252845495895324,1,0.0,0,0.0,0,0.0,0,0.1021983567878938,2,0.3558458964568068,0.1021983567878938,0.0,0.0048633020678298,0.0448661722807237,Static open-data risk/exposure proxies: subzone demographics + weighted distance-decay public nodes; not observed people counts.,0.9400747521765458,0.2069386609583053,1.0,0.0,2500,2500,0.4479289054870605,0.0299163348972797,0.8826753497123718,0.4774617552757263,0.4476227164268493,0.6553320288658142,0.5719120502471924,0.4834480583667755,0.455124020576477,0.455124020576477,0.4419320225715637,0.4458120465278625,0.4888800382614136,0.4479289054870605,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25,0.4479289054870605,0.4774617552757263,umep_with_veg:svf_umep_mean_open_with_veg,umep_with_veg:shade_fraction_umep_10_16_open_with_veg,v0.8-beta-building-plus-canopy,SVF and shade_fraction replaced with UMEP DSM-derived building+canopy open-pixel values; v0.7 proxy columns retained for comparison.,-0.4921458466894853,0.27052309431742105
TP_0834,1.3513414256091547,103.85892763843484,0.0,0.1776403400705992,72.45572795429243,0.55,0.3944100850176498,residential,30850.0,37050.0,10000.0,RESIDENTIAL,0.3316304264693438,0.9948912794080312,CHUAN LANE PARK,1163.4778775169768,BISHAN-ANG MO KIO PARK (RIVER PLAINS),297.43157090420186,,13.2,placeholder_from_land_use_v07_alpha,placeholder_from_land_use_road_v07_alpha,Open-Meteo supplies background meteorology; v0.7-beta intra-neighbourhood variation uses vector features plus GEE GHSL/DynamicWorld/Sentinel-2 proxies.,15.981146125016052,0.0,0.2019083519849216,0.0,0.7980916480150784,0.4470078596417993,0.0,0.2019083519849216,0.0,0.7980916480150784,0.5450130994029988,0.2452558947313494,14.715353683880966,v07_beta_proxy_from_DynamicWorld_tree_grass_and_Sentinel2_NDVI_not_streetview_GVI,GHSL_GHS_BUILT_H_2018_100m_from_GEE,DynamicWorld_via_GEE,Sentinel2_composite_via_GEE,0.1724749058485031,0.800277829170227,0.3652380466771641,v07_beta_screening_proxy_from_building_density_GHSL_height_road_fraction,v07_beta_screening_proxy_from_building_density_GHSL_height_greenery_road,v07_beta_proxy_from_vector_building_road_and_DynamicWorld_built_up_water,0.7122520848591061,0.1776403400705992,0.7980916480150784,0.2452558947313494,0.1554770318021201,0.0341578327444051,LORONG CHUAN:1.00,LORONG CHUAN,SERANGOON,0.1251472320376914,0.0358156519675479,0.3560591065793568,4,0.473508550048602,2,0.0,0,0.0,0,0.0,0,0.1658041319476218,2,0.8295676566279588,0.1658041319476218,0.0441058417892674,0.0242732102914368,0.0323529194647146,Static open-data risk/exposure proxies: subzone demographics + weighted distance-decay public nodes; not observed people counts.,0.9369692897013292,0.2265359455473599,1.0,0.0,2500,2500,0.1724749058485031,0.0299163348972797,0.7319862842559814,0.800277829170227,0.7735427618026733,0.8896842002868652,0.8896842002868652,0.8287681937217712,0.7903561592102051,0.7903561592102051,0.7647480964660645,0.76552414894104,0.7725080847740173,0.1724749058485031,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25,0.1724749058485031,0.800277829170227,umep_with_veg:svf_umep_mean_open_with_veg,umep_with_veg:shade_fraction_umep_10_16_open_with_veg,v0.8-beta-building-plus-canopy,SVF and shade_fraction replaced with UMEP DSM-derived building+canopy open-pixel values; v0.7 proxy columns retained for comparison.,-0.7644943838528261,0.5737418836228672
TP_0835,1.3513414159146908,103.85982620186316,0.0,0.0207279148825744,167.2309555869305,0.55,0.3551819787206436,residential,30950.0,37050.0,10000.0,RESIDENTIAL,0.955863914740761,2.867591744222284,CHUAN LANE PARK,1248.3982242322086,BISHAN-ANG MO KIO PARK (RIVER PLAINS),381.6409016862039,,13.2,placeholder_from_land_use_v07_alpha,placeholder_from_land_use_road_v07_alpha,Open-Meteo supplies background meteorology; v0.7-beta intra-neighbourhood variation uses vector features plus GEE GHSL/DynamicWorld/Sentinel-2 proxies.,17.24316657202019,0.0,0.9880436056734264,0.0,0.0119563943265736,0.4237526745382887,0.0,0.9880436056734264,0.0,0.0119563943265736,0.5062544575638145,0.5434239831203845,32.605438987223074,v07_beta_proxy_from_DynamicWorld_tree_grass_and_Sentinel2_NDVI_not_streetview_GVI,GHSL_GHS_BUILT_H_2018_100m_from_GEE,DynamicWorld_via_GEE,Sentinel2_composite_via_GEE,0.0299238469451665,0.9700002074241638,0.0,v07_beta_screening_proxy_from_building_density_GHSL_height_road_fraction,v07_beta_screening_proxy_from_building_density_GHSL_height_greenery_road,v07_beta_proxy_from_vector_building_road_and_DynamicWorld_built_up_water,0.0,0.0207279148825744,0.0119563943265736,0.5434239831203845,0.1554770318021201,0.0341578327444051,LORONG CHUAN:1.00,LORONG CHUAN,SERANGOON,0.1251472320376914,0.0358156519675479,0.694691650824753,5,0.7051293235826648,2,0.0,0,0.0,0,0.0,0,0.260415000621893,2,1.399820974407418,0.260415000621893,0.1431035161616504,0.0531446181677147,0.041014341827598,Static open-data risk/exposure proxies: subzone demographics + weighted distance-decay public nodes; not observed people counts.,0.915450417474092,0.3334489745518513,1.0,0.0,2500,2500,0.0299238469451665,0.0299163348972797,0.0299581680446863,0.9700002074241638,0.9700002074241638,0.9700002074241638,0.9700002074241638,0.9700002074241638,0.9700002074241638,0.9700002074241638,0.9700002074241638,0.9700002074241638,0.9700002074241638,0.0299238469451665,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25,0.0299238469451665,0.9700002074241638,umep_with_veg:svf_umep_mean_open_with_veg,umep_with_veg:shade_fraction_umep_10_16_open_with_veg,v0.8-beta-building-plus-canopy,SVF and shade_fraction replaced with UMEP DSM-derived building+canopy open-pixel values; v0.7 proxy columns retained for comparison.,-0.8855265705289255,0.6365512328723125
TP_0836,1.3513414058857451,103.86072476528491,0.0,0.3148847176756553,134.0330015408308,0.35,0.6787211794189139,transport,31050.0,37050.0,10000.0,ROAD,0.3720882586132366,1.7442542217082744,MEI HWAN CRESCENT PG,1334.0148455747428,BISHAN-ANG MO KIO PARK (RIVER PLAINS),469.6733890492516,,6.6,placeholder_from_land_use_v07_alpha,placeholder_from_land_use_road_v07_alpha,Open-Meteo supplies background meteorology; v0.7-beta intra-neighbourhood variation uses vector features plus GEE GHSL/DynamicWorld/Sentinel-2 proxies.,17.992455672573517,0.0,0.3163269313852559,0.0,0.683673068614744,0.3338635885398058,0.0,0.3163269313852559,0.0,0.683673068614744,0.3564393142330097,0.1739798122618907,10.438788735713446,v07_beta_proxy_from_DynamicWorld_tree_grass_and_Sentinel2_NDVI_not_streetview_GVI,GHSL_GHS_BUILT_H_2018_100m_from_GEE,DynamicWorld_via_GEE,Sentinel2_composite_via_GEE,0.0802046582102775,0.910857915878296,0.4122889870142543,v07_beta_screening_proxy_from_building_density_GHSL_height_road_fraction,v07_beta_screening_proxy_from_building_density_GHSL_height_greenery_road,v07_beta_proxy_from_vector_building_road_and_DynamicWorld_built_up_water,0.6227801343230822,0.3148847176756553,0.683673068614744,0.1739798122618907,0.1554770318021201,0.0341578327444051,LORONG CHUAN:1.00,LORONG CHUAN,SERANGOON,0.1251472320376914,0.0358156519675479,1.1452199650852748,5,1.048549539151705,2,0.0,0,0.0,0,0.0,0,0.3301961775345801,2,2.19376950423698,0.3301961775345801,0.2809353455853887,0.0744390090655417,0.0474026590969461,Static open-data risk/exposure proxies: subzone demographics + weighted distance-decay public nodes; not observed people counts.,0.9414409352673831,0.202209435122139,1.0,0.0,2500,2500,0.0802046582102775,0.0299163348972797,0.0327051915228366,0.910857915878296,0.9125761985778807,0.9226642847061156,0.905204176902771,0.905204176902771,0.905204176902771,0.905204176902771,0.9160681366920472,0.9164562225341796,0.9226642847061156,0.0802046582102775,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25,0.0802046582102775,0.910857915878296,umep_with_veg:svf_umep_mean_open_with_veg,umep_with_veg:shade_fraction_umep_10_16_open_with_veg,v0.8-beta-building-plus-canopy,SVF and shade_fraction replaced with UMEP DSM-derived building+canopy open-pixel values; v0.7 proxy columns retained for comparison.,-0.8612362770571056,0.708648480756157
TP_0837,1.3513413955223188,103.86162332869988,0.0,0.0924621253374471,84.66688251497604,0.35,0.7231155313343618,commercial,31150.0,37050.0,10000.0,BUSINESS 1,0.8796012857004369,2.199003214251092,MEI HWAN CRESCENT PG,1421.22897810561,BISHAN-ANG MO KIO PARK (RIVER PLAINS),561.6631614842485,,19.8,placeholder_from_land_use_v07_alpha,placeholder_from_land_use_road_v07_alpha,Open-Meteo supplies background meteorology; v0.7-beta intra-neighbourhood variation uses vector features plus GEE GHSL/DynamicWorld/Sentinel-2 proxies.,18.2440418330902,0.0,0.0,0.0,1.0,0.1877910650355898,0.0,0.0,0.0,1.0,0.1129851083926496,0.0508432987766923,3.050597926601541,v07_beta_proxy_from_DynamicWorld_tree_grass_and_Sentinel2_NDVI_not_streetview_GVI,GHSL_GHS_BUILT_H_2018_100m_from_GEE,DynamicWorld_via_GEE,Sentinel2_composite_via_GEE,0.7744258046150208,0.1473845988512039,0.5208094132803774,v07_beta_screening_proxy_from_building_density_GHSL_height_road_fraction,v07_beta_screening_proxy_from_building_density_GHSL_height_greenery_road,v07_beta_proxy_from_vector_building_road_and_DynamicWorld_built_up_water,0.9822048454281576,0.0924621253374471,1.0,0.0508432987766923,0.1554770318021201,0.0341578327444051,LORONG CHUAN:1.00,LORONG CHUAN,SERANGOON,0.1251472320376914,0.0358156519675479,1.7771059039742012,6,1.5526396114974654,2,0.0,0,0.0,0,0.0,0,0.2621034549275942,3,3.329745515471666,0.2621034549275942,0.4781441644537476,0.0536598660839788,0.0411689162024772,Static open-data risk/exposure proxies: subzone demographics + weighted distance-decay public nodes; not observed people counts.,0.9180543748138394,0.2065497987251874,1.0,0.0,2500,2500,0.7744258046150208,0.0428524129092693,0.9424768686294556,0.1473845988512039,0.148345336318016,0.1990440189838409,0.1342480033636093,0.1299799978733062,0.1295920014381408,0.1295920014381408,0.1559759974479675,0.1594680100679397,0.1928360164165496,0.7744258046150208,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25,0.7744258046150208,0.1473845988512039,umep_with_veg:svf_umep_mean_open_with_veg,umep_with_veg:shade_fraction_umep_10_16_open_with_veg,v0.8-beta-building-plus-canopy,SVF and shade_fraction replaced with UMEP DSM-derived building+canopy open-pixel values; v0.7 proxy columns retained for comparison.,-0.1436285701988187,-0.0591651998739835
TP_0838,1.351341384824411,103.86252189210784,0.0,0.4215379879878453,118.74713044173258,0.35,0.7053844969969614,transport,31250.0,37050.0,10000.0,ROAD,0.5037634833896957,0.8558559027087568,MEI HWAN CRESCENT PG,1509.9949325318532,BISHAN-ANG MO KIO PARK (RIVER PLAINS),655.4189037510773,,6.6,placeholder_from_land_use_v07_alpha,placeholder_from_land_use_road_v07_alpha,Open-Meteo supplies background meteorology; v0.7-beta intra-neighbourhood variation uses vector features plus GEE GHSL/DynamicWorld/Sentinel-2 proxies.,18.28288329297897,0.0,0.0,0.0,1.0,0.2508608259526749,0.0,0.0,0.0,1.0,0.2181013765877915,0.0981456194645061,5.888737167870371,v07_beta_proxy_from_DynamicWorld_tree_grass_and_Sentinel2_NDVI_not_streetview_GVI,GHSL_GHS_BUILT_H_2018_100m_from_GEE,DynamicWorld_via_GEE,Sentinel2_composite_via_GEE,0.5594162344932556,0.3600086271762848,0.6616961842616697,v07_beta_screening_proxy_from_building_density_GHSL_height_road_fraction,v07_beta_screening_proxy_from_building_density_GHSL_height_greenery_road,v07_beta_proxy_from_vector_building_road_and_DynamicWorld_built_up_water,0.9656490331874228,0.4215379879878453,1.0,0.0981456194645061,0.1588897558061612,0.0337568314356281,SERANGOON CENTRAL:0.07 | LORONG CHUAN:0.93,LORONG CHUAN,SERANGOON,0.1276065247135279,0.0721213504927125,1.8790424737670035,7,2.2421224624414693,2,0.0,0,0.0,0,0.0,0,0.183144040673102,3,4.121164936208473,0.183144040673102,0.6155369330064474,0.0295646486258034,0.0593543399326398,Static open-data risk/exposure proxies: subzone demographics + weighted distance-decay public nodes; not observed people counts.,0.9507855530434588,0.1692858897188025,1.0,0.0,2500,2500,0.5594162344932556,0.0299999993294477,0.9190810918807985,0.3600086271762848,0.35165736079216,0.4411560595035553,0.3837320208549499,0.3550200164318084,0.3511400520801544,0.3511400520801544,0.3519160151481628,0.3519160151481628,0.3751960396766662,0.5594162344932556,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25,0.5594162344932556,0.3600086271762848,umep_with_veg:svf_umep_mean_open_with_veg,umep_with_veg:shade_fraction_umep_10_16_open_with_veg,v0.8-beta-building-plus-canopy,SVF and shade_fraction replaced with UMEP DSM-derived building+canopy open-pixel values; v0.7 proxy columns retained for comparison.,-0.3913693185502032,0.19072273745748228
TP_0839,1.3513413737920228,103.8634204555086,0.0,0.1406719371201707,161.20256600287965,0.55,0.3851679842800427,residential,31350.0,37050.0,10000.0,RESIDENTIAL,0.7449089449125023,1.5643087843162549,MEI HWAN DR PG,1595.343447329919,BISHAN-ANG MO KIO PARK (RIVER PLAINS),750.501324634895,,13.2,placeholder_from_land_use_v07_alpha,placeholder_from_land_use_road_v07_alpha,Open-Meteo supplies background meteorology; v0.7-beta intra-neighbourhood variation uses vector features plus GEE GHSL/DynamicWorld/Sentinel-2 proxies.,18.19523138704256,0.0,0.0,0.0,1.0,0.2167122936992296,0.0,0.0,0.0,1.0,0.1611871561653826,0.0725342202744222,4.3520532164653325,v07_beta_proxy_from_DynamicWorld_tree_grass_and_Sentinel2_NDVI_not_streetview_GVI,GHSL_GHS_BUILT_H_2018_100m_from_GEE,DynamicWorld_via_GEE,Sentinel2_composite_via_GEE,0.7178441286087036,0.2257606387138366,0.5340688584228743,v07_beta_screening_proxy_from_building_density_GHSL_height_road_fraction,v07_beta_screening_proxy_from_building_density_GHSL_height_greenery_road,v07_beta_proxy_from_vector_building_road_and_DynamicWorld_built_up_water,0.9746130229039522,0.1406719371201707,1.0,0.0725342202744222,0.1659607138017437,0.0329259809457617,SERANGOON CENTRAL:0.21 | LORONG CHUAN:0.79,LORONG CHUAN,SERANGOON,0.1327020305877482,0.1473445648422272,1.9796007907251536,9,2.523390618746664,2,0.0,0,0.0,0,0.0,0,0.1548919946673705,3,4.502991409471817,0.1548919946673705,0.681823145972417,0.0209432676470591,0.1094241756836767,Static open-data risk/exposure proxies: subzone demographics + weighted distance-decay public nodes; not observed people counts.,0.9230971377769518,0.2043993842098778,1.0,0.0,2500,2500,0.7178441286087036,0.0299163348972797,0.9570361971855164,0.2257606387138366,0.2165040224790573,0.2747040390968323,0.2580200433731079,0.2293080389499664,0.2273680120706558,0.2273680120706558,0.211072027683258,0.211072027683258,0.2161160111427307,0.7178441286087036,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8),True,"ETH GlobalCanopyHeight 2020 10m, resampled bilinear to 2m",3,25,0.7178441286087036,0.2257606387138366,umep_with_veg:svf_umep_mean_open_with_veg,umep_with_veg:shade_fraction_umep_10_16_open_with_veg,v0.8-beta-building-plus-canopy,SVF and shade_fraction replaced with UMEP DSM-derived building+canopy open-pixel values; v0.7 proxy columns retained for comparison.,-0.20525300916824818,0.021361254503958788
