cell_id,old_valid_pixel_count,old_building_pixel_count,old_building_area_m2,old_building_density,old_open_pixel_fraction,old_dsm_mean_all_m,old_dsm_max_all_m,old_building_height_mean_m,old_building_height_max_m,old_building_height_p50_m,old_building_height_p90_m,v10_valid_pixel_count,v10_building_pixel_count,v10_building_area_m2,v10_building_density,v10_open_pixel_fraction,v10_dsm_mean_all_m,v10_dsm_max_all_m,v10_building_height_mean_m,v10_building_height_max_m,v10_building_height_p50_m,v10_building_height_p90_m,cell_area_m2,delta_building_area_m2,delta_building_density,delta_open_pixel_fraction,delta_building_height_mean_m,delta_building_height_max_m,delta_building_height_p50_m,delta_building_height_p90_m,lat,lon,land_use_hint,road_fraction,gvi_percent,tree_canopy_fraction,ndvi_mean,shade_fraction,svf,building_density,mean_building_height_m,max_building_height_m,hazard_rank_true_v08,hazard_score,max_utci_c,max_wbgt_proxy_c,risk_rank_v08_conditioned,risk_priority_score_v08_conditioned,risk_rank_v08_social_conditioned,risk_priority_score_v08_social_conditioned,risk_rank_v08_candidate_policy,risk_priority_score_v08_candidate_policy,vulnerability_score_v071,outdoor_exposure_score_v071,old_vs_osm_completeness,reviewed_vs_osm_completeness,coverage_gain_vs_osm,old_dsm_area_m2,reviewed_dsm_area_m2,osm_area_m2,reviewed_minus_old_dsm_area_m2,old_hazard_top20,old_hazard_top50,old_hazard_topN,low_old_completeness,zero_old_completeness,high_coverage_gain,large_building_area_gain,large_building_density_gain,v10_building_density_nontrivial,possible_old_dsm_gap_false_positive,audit_flags
TP_0330,2500,974,3896.0,0.3895999999986464,0.6104,15.37000043334961,71.30000305175781,39.45071979812528,71.30000305175781,29.299999237060547,71.30000305175781,2500,1161,4644.0,0.4643999999983865,0.5356000000000001,15.81880043334961,71.30000305175781,34.06287776345739,71.30000305175781,15.300000190734863,71.30000305175781,10000.000000034745,748.0,0.0747999999997401,-0.0747999999999999,-5.387842034667891,0.0,-13.999999046325684,0.0,1.3359673145333937,103.84904334213904,residential,0.0,2.431143128214964,0.0,0.1740254028492214,0.3509764373302459,0.3521990180015564,0.5069877959352057,28.22193445400255,48.33425425830975,293,0.5161224784523679,36.30809478488503,28.650242284230696,293,0.2580612392261839,293,0.2580612392261839,258,0.2580612392261839,0.5502880373362042,0.7749594806766155,0.6902725652844589,0.8227992282292164,0.1325266629447574,3896.0,4644.0,5644.1472484053775,748.0,False,False,False,False,False,False,False,False,True,False,
TP_0331,2500,449,1796.0,0.1796000000001993,0.8204,12.563560504150391,71.30000305175781,69.95300948858792,71.30000305175781,71.30000305175781,71.30000305175781,2500,552,2208.0,0.220800000000245,0.7792,12.73876050415039,71.30000305175781,57.693661703579664,71.30000305175781,71.30000305175781,71.30000305175781,9999.999999988904,412.0,0.0412000000000457,-0.0412,-12.25934778500826,0.0,0.0,0.0,1.3359673085866808,103.84994190000734,residential,0.1248142949429917,9.990842918049072,0.0,0.3420187315122016,0.7346897125244141,0.1387627869844436,0.1820115314060155,30.481369116910567,25.81339912643688,752,0.209845593721587,33.101939256412486,27.90647042122903,752,0.1049227968607935,752,0.1049227968607935,745,0.1049227968607935,0.576420914780751,0.7038643766137794,0.7416330833826806,0.911762721664231,0.1701296382815503,1796.0,2208.0,2421.6826895157114,412.0,False,False,False,False,False,False,False,False,True,False,
TP_0332,2500,606,2424.0,0.2423999999997707,0.7576,10.391880198287964,85.30000305175781,42.87079289722757,85.30000305175781,43.29999923706055,85.30000305175781,2500,606,2424.0,0.2423999999997707,0.7576,10.391880198287964,85.30000305175781,42.87079289722757,85.30000305175781,43.29999923706055,85.30000305175781,10000.00000000946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3359673023092935,103.85084045787151,residential,0.2236532499145825,14.506013301880706,0.0,0.4423558511529046,0.7834795117378235,0.1234121322631836,0.2235548087070528,29.205782301753896,28.69234824339876,755,0.2083837516237397,32.903472459879154,27.943085889941937,755,0.1041918758118698,755,0.1041918758118698,749,0.1041918758118698,0.8891160105796114,0.6064705188839834,1.4429068588912546,1.4429068588912546,0.0,2424.0,2424.0,1679.9421148102574,0.0,False,False,False,False,False,False,False,False,True,False,
TP_0333,2500,649,2596.0,0.2595999999992917,0.7404,7.884760054016113,43.29999923706055,30.372727480801668,43.29999923706055,34.900001525878906,43.29999923706055,2500,739,2956.0,0.2955999999991934,0.7044,14.124760054016113,90.0,47.78335606906669,90.0,34.900001525878906,90.0,10000.000000027285,360.0,0.0359999999999017,-0.0359999999999999,17.410628588265023,46.70000076293945,0.0,46.70000076293945,1.335967295701232,103.85173901573135,residential,0.0,13.145183479297234,0.0,0.4121151884288274,0.5276622772216797,0.2524770498275757,0.2096169397600551,25.74590244779087,27.726453925371818,672,0.2720977467623338,34.2429910590182,27.977366552499383,672,0.1360488733811669,672,0.1360488733811669,664,0.1360488733811669,0.9368140904382518,0.5851482004579698,1.0362201710047003,1.1799178834706836,0.143697712465983,2596.0,2956.0,2505.259087441779,360.0,False,False,False,False,False,False,False,False,True,False,
TP_0334,2500,606,2424.0,0.2423999999986992,0.7576,6.634160229110718,34.900001525878906,27.368647809862697,34.900001525878906,34.900001525878906,34.900001525878906,2500,649,2596.0,0.259599999998607,0.7404,6.892160229110718,34.900001525878906,26.549153424925723,34.900001525878906,34.900001525878906,34.900001525878906,10000.00000005366,172.0,0.0171999999999077,-0.0172000000000001,-0.8194943849369736,0.0,0.0,0.0,1.3359672887624958,103.85263757358662,residential,0.0849172605210191,15.989216861804222,0.0633693972179288,0.475315930262316,0.7943551540374756,0.1446361243724823,0.2568859991883114,22.86759532120716,31.002199743749983,803,0.1805178166987935,32.73347149043205,27.84657570736433,803,0.0902589083493967,803,0.0902589083493967,798,0.0902589083493967,0.9368140904382518,0.537470379354989,0.8560699731728771,0.9168142121933948,0.0607442390205176,2424.0,2596.0,2831.544238160647,172.0,False,False,False,False,False,False,False,False,True,False,
TP_0335,2500,392,1568.0,0.1568000000009954,0.8432,7.391999992752075,57.29999923706055,47.14285709663313,57.29999923706055,57.29999923706055,57.29999923706055,2500,392,1568.0,0.1568000000009954,0.8432,7.391999992752075,57.29999923706055,47.14285709663313,57.29999923706055,57.29999923706055,57.29999923706055,9999.999999936515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3359672814930852,103.85353613143712,residential,0.2853087268379697,8.858394264775848,0.0030290085821909,0.3168532058839077,0.4534833431243896,0.4174685478210449,0.1390669772695526,20.51480496430145,22.83734152478,467,0.4035052455902355,35.356651298453926,28.32210838133108,467,0.2017526227951177,467,0.2017526227951177,448,0.2017526227951177,0.9368140904382518,0.5004955958742042,0.9659479307984644,0.9659479307984644,0.0,1568.0,1568.0,1623.2759033956129,0.0,False,False,False,False,False,False,False,False,True,False,
TP_0336,2500,519,2076.0,0.2075999999994524,0.7924,8.37867993774414,57.29999923706055,40.35972995059798,57.29999923706055,37.70000076293945,57.29999923706055,2500,878,3512.0,0.3511999999990737,0.6488,10.10187993774414,57.29999923706055,28.7638950391348,57.29999923706055,32.099998474121094,57.29999923706055,10000.000000026375,1436.0,0.1435999999996212,-0.1435999999999999,-11.595834911463182,0.0,-5.600002288818359,0.0,1.3359672738930002,103.8544346892826,residential,0.0,6.558794936430781,0.0,0.2657509985873507,0.4078496098518371,0.4822469055652618,0.1931587529640822,20.192161659696755,26.585901580410905,466,0.4035542574483489,35.73365516849595,28.253816189834573,466,0.2017771287241744,466,0.2017771287241744,447,0.2017771287241744,0.9368140904382518,0.5061944430699199,0.585074420188329,0.989779076927462,0.4047046567391331,2076.0,3512.0,3548.266559545978,1436.0,False,False,False,False,False,False,True,True,True,False,large_building_density_gain
TP_0337,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,510,2040.0,0.2040000000004304,0.796,2.5072,18.0,12.290196078431372,18.0,18.0,18.0,9999.9999999789,2040.0,0.2040000000004304,-0.2039999999999999,12.290196078431372,18.0,18.0,18.0,1.3359672659622408,103.85533324712286,civic_institutional,0.1817284676867775,8.415982013399343,0.0,0.3070218225199854,0.5727309584617615,0.3479486405849457,0.0,25.703064734182032,6.6,687,0.2611130916337098,34.10408694487161,27.954925116444542,687,0.1305565458168549,687,0.1305565458168549,679,0.1305565458168549,0.922985620237565,0.5697253572336552,0.0,0.9994257936370442,0.9994257936370442,0.0,2040.0,2041.172053981284,2040.0,False,False,False,True,True,True,True,True,True,False,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0338,2500,817,3268.0,0.3267999999975627,0.6732,10.937159782791138,57.29999923706055,33.46744119581132,57.29999923706055,32.099998474121094,57.29999923706055,2500,817,3268.0,0.3267999999975627,0.6732,10.937159782791138,57.29999923706055,33.46744119581132,57.29999923706055,32.099998474121094,57.29999923706055,10000.00000007458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3359672577008064,103.85623180495767,residential,0.1786929506878364,8.773891241099395,0.0,0.3149753609133199,0.3418258428573608,0.3995873034000397,0.2881753962280499,35.16919303448897,33.17055495860385,359,0.4819434205388652,36.24620239796396,28.521342468022524,359,0.2409717102694326,359,0.2409717102694326,329,0.2409717102694326,0.845686331188163,0.5185802875755949,1.2216718471130197,1.2216718471130197,0.0,3268.0,3268.0,2675.0227630461795,0.0,False,False,False,False,False,False,False,False,True,False,
TP_0339,2500,1235,4940.0,0.4940000000055532,0.506,7.49323978061676,57.29999923706055,15.168501580195873,57.29999923706055,9.699999809265137,32.099998474121094,2500,1235,4940.0,0.4940000000055532,0.506,7.49323978061676,57.29999923706055,15.168501580195873,57.29999923706055,9.699999809265137,32.099998474121094,9999.999999887586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3359672491086982,103.8571303627868,residential,0.1869624693836143,2.364014492461157,0.0,0.1725336553880257,0.3042078018188476,0.4375855326652527,0.2999181013702715,41.41744690572448,33.984324424959816,263,0.5356965389341971,36.81739642965278,28.68543400609893,263,0.2678482694670985,263,0.2678482694670985,223,0.2678482694670985,0.839743798518584,0.4884301679355209,1.1178195224304912,1.1178195224304912,0.0,4940.0,4940.0,4419.318057049931,0.0,False,False,False,False,False,False,False,False,True,False,
TP_0340,2500,527,2108.0,0.2107999999974041,0.7892,13.462040460205078,71.30000305175781,63.861672012358056,71.30000305175781,71.30000305175781,71.30000305175781,2500,527,2108.0,0.2107999999974041,0.7892,13.462040460205078,71.30000305175781,63.861672012358056,71.30000305175781,71.30000305175781,71.30000305175781,10000.000000123146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.335967240185915,103.85802892061004,residential,0.1722556816616291,14.478047793344404,0.0,0.4417343954076534,0.6313033699989319,0.2263574302196502,0.165066533951746,39.129457778134686,24.639110802856003,704,0.2497615774590497,33.680940349100254,27.98274062147614,704,0.1248807887295248,704,0.1248807887295248,696,0.1248807887295248,0.8359968609234181,0.4162431207708272,1.190686187083805,1.190686187083805,0.0,2108.0,2108.0,1770.4077051257764,0.0,False,False,False,False,False,False,False,False,True,False,
TP_0341,2500,764,3056.0,0.3056000000021957,0.6944,11.565919738769532,71.30000305175781,37.846596003827,71.30000305175781,32.099998474121094,71.30000305175781,2500,764,3056.0,0.3056000000021957,0.6944,11.565919738769532,71.30000305175781,37.846596003827,71.30000305175781,32.099998474121094,71.30000305175781,9999.99999992815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3359672309324575,103.85892747842718,residential,0.0,13.988246281772682,0.0,0.4308499173727262,0.8665685653686523,0.0655435845255851,0.2185228383991353,30.084760201813783,28.34363270106008,852,0.1427863280064746,32.32764700504319,27.725202418830804,852,0.0713931640032373,852,0.0713931640032373,849,0.0713931640032373,0.8334176243145461,0.35582891165337,1.1406674543403632,1.1406674543403632,0.0,3056.0,3056.0,2679.133158723508,0.0,False,False,False,False,False,False,False,False,True,False,
TP_0342,2500,32,128.0,0.0127999999998891,0.9872,0.41087998046875,32.099998474121094,32.099998474121094,32.099998474121094,32.099998474121094,32.099998474121094,2500,610,2440.0,0.2439999999978873,0.756,2.72287998046875,32.099998474121094,11.159344182248976,32.099998474121094,10.0,10.0,10000.000000086584,2312.0,0.2311999999979981,-0.2311999999999999,-20.94065429187212,0.0,-22.099998474121094,-22.099998474121094,1.3359672213483258,103.85982603623796,commercial,0.2898554426188128,18.015222970980965,0.0,0.5203382882440214,0.8697808384895325,0.0986699387431144,0.0062674890737634,21.657228250461525,20.2343369928118,879,0.1240842809671939,32.15594536109839,27.66082908086524,879,0.0620421404835969,879,0.0620421404835969,877,0.0620421404835969,0.7414007420679272,0.2212208086999037,0.0529167525043717,1.0087255946145872,0.9558088421102154,128.0,2440.0,2418.8937140355524,2312.0,False,False,False,True,False,True,True,True,True,False,low_old_completeness;high_coverage_gain;large_building_density_gain
TP_0343,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,1557,6228.0,0.6228000000024583,0.3772,6.228,10.0,10.0,10.0,10.0,10.0,9999.999999960528,6228.0,0.6228000000024583,-0.6228,10.0,10.0,10.0,10.0,1.3359672114335197,103.86072459404218,commercial,0.0,9.193045217115188,0.0,0.3242898937136708,0.2901686131954193,0.609937310218811,0.0,19.21229926219228,19.8,449,0.41489306023805,36.78304102320391,28.18629228084849,449,0.207446530119025,449,0.207446530119025,429,0.207446530119025,0.6711778123462655,0.1113772552702251,0.0,1.00721380101103,1.00721380101103,0.0,6228.0,6183.394224491763,6228.0,False,False,False,True,True,True,True,True,True,False,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0344,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,1116,4464.0,0.446400000000877,0.5536,4.464,10.0,10.0,10.0,10.0,10.0,9999.999999980357,4464.0,0.446400000000877,-0.4464,10.0,10.0,10.0,10.0,1.3359672011880388,103.8616231518396,commercial,0.2983819049611761,7.156516911270724,0.0,0.2790337091393494,0.0825885757803917,0.8561017513275146,0.0,21.220524525893865,19.8,95,0.6604017180542141,40.32263642360782,28.88460021491889,68,0.5611958985794854,69,0.4934105054385824,58,0.511039295685326,0.6329005430793276,0.0484450456488242,0.0,0.9999242983415376,0.9999242983415376,0.0,4464.0,4464.337957787341,4464.0,False,False,False,True,True,True,True,True,True,False,zero_old_completeness;high_coverage_gain;large_building_density_gain
TP_0345,2500,612,2448.0,0.2447999999963619,0.7552,9.228960186767578,37.70000076293945,37.70000076293945,37.70000076293945,37.70000076293945,37.70000076293945,2500,665,2660.0,0.2659999999960469,0.734,9.356960186767578,37.70000076293945,35.17654205551721,37.70000076293945,37.70000076293945,37.70000076293945,10000.000000148611,212.0,0.0211999999996849,-0.0211999999999999,-2.523458707422243,0.0,0.0,0.0,1.335967190611884,103.86252170963004,residential,0.4035071169884604,12.449686885192197,0.0,0.3966597085598265,0.375027984380722,0.4989096522331238,0.1790707855836042,21.378624073501403,25.609605440943778,354,0.4838019954113812,36.25019982068634,28.53172736727354,354,0.2419009977056906,354,0.2419009977056906,324,0.2419009977056906,0.5936835265656389,0.0490820704301474,1.2225064960085663,1.3283771566106153,0.1058706606020489,2448.0,2660.0,2002.443347329949,212.0,False,False,False,False,False,False,False,False,True,False,
TP_0346,2500,828,3312.0,0.3312000000063197,0.6688000000000001,12.486240252685548,37.70000076293945,37.70000076293945,37.70000076293945,37.70000076293945,37.70000076293945,2500,883,3532.0,0.3532000000067394,0.6468,12.574640252685548,37.70000076293945,35.60203922051401,37.70000076293945,37.70000076293945,37.70000076293945,9999.999999809188,220.0,0.0220000000004197,-0.022,-2.0979615424254447,0.0,0.0,0.0,1.335967179705055,103.86342026741325,residential,0.0821406857151438,5.510651811717093,0.0,0.2424589291492687,0.5123453736305237,0.2762764394283294,0.2862952624248374,19.635244306424745,33.04026168604123,510,0.3757045851084146,34.76728687810911,28.26928744718972,510,0.1878522925542073,510,0.1878522925542073,495,0.1878522925542073,0.5988217655747826,0.1417807611364429,1.0832556055933045,1.1552109900228114,0.0719553844295068,3312.0,3532.0,3057.450137251772,220.0,False,False,False,False,False,False,False,False,True,False,
TP_0347,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.00000010441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.335967168467551,103.86431882518896,water,0.3154769898372905,9.9592657234733,0.0519571295433364,0.3413170160771844,0.6490617990493774,0.2891278266906738,0.0,17.712787683501148,3.3,711,0.2418094586296435,33.613908405783164,27.95474159957231,711,0.1209047293148217,711,0.1209047293148217,703,0.1209047293148217,0.5797425521996379,0.207009778690026,,,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,
TP_0348,2500,165,660.0,0.0660000000001044,0.934,3.7190799072265626,60.09999847412109,56.349695564038825,60.09999847412109,60.09999847412109,60.09999847412109,2500,269,1076.0,0.1076000000001702,0.8924,6.003879907226563,60.09999847412109,55.79814040173385,60.09999847412109,60.09999847412109,60.09999847412109,9999.999999984177,416.0,0.0416000000000658,-0.0415999999999999,-0.5515551623049717,0.0,0.0,0.0,1.3359671568993727,103.86521738295704,residential,0.4444789125291502,10.494589888042984,0.0,0.3532131086231774,0.1926748305559158,0.6652380228042603,0.0986388780405935,16.474292908109817,20.03567424821313,179,0.599026243025491,38.42031012802487,28.78363885542044,147,0.520235332071546,110,0.4616423185708876,141,0.377497151035477,0.572694112660236,0.3256423173958666,0.5125901904503791,0.8356773407948604,0.3230871503444813,660.0,1076.0,1287.5782882620165,416.0,False,False,False,False,False,False,False,False,True,False,
TP_0349,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,213,852.0,0.085199999999862,0.9148,0.5112,6.0,6.0,6.0,6.0,6.0,10000.000000016187,852.0,0.085199999999862,-0.0851999999999999,6.0,6.0,6.0,6.0,1.3368717203444058,103.84005776573842,park_open_space,0.2529314335983651,16.12928521803288,0.0023053178603524,0.4784285604007306,0.040130291134119,0.9214134812355042,0.0,8.239168370496216,3.3,80,0.6659857866721292,40.96087710104091,28.84273559133375,4,0.6411359902256704,3,0.6162861937792117,5,0.7092098849500962,0.7512479801245118,1.0,0.0,1.0035665358336423,1.0035665358336423,0.0,852.0,848.9721105459748,852.0,False,False,False,True,True,True,False,False,True,False,zero_old_completeness;high_coverage_gain
TP_0350,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.000000039108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3368717177026517,103.84095632396428,residential,0.0,28.045788336933043,0.0851364618103278,0.6229535844505314,0.929100751876831,0.070759929716587,0.0,7.329466581129266,13.2,955,0.062521446245912,31.358274108552088,27.2370554941766,955,0.031260723122956,955,0.031260723122956,953,0.031260723122956,0.7704916018958466,1.0,,,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,
TP_0351,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.999999997635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.336871714729998,103.84185488218824,residential,0.0,30.788825942566906,0.5131470990427818,0.6234376756733758,0.9705402255058287,0.027603643015027,0.0,6.6552203325956025,13.2,960,0.056280838656068,31.15612277965022,27.17958449974602,960,0.028140419328034,960,0.028140419328034,959,0.028140419328034,0.8061806412989828,0.975405374700515,,,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,
TP_0352,2500,737,2948.0,0.2947999999992493,0.7052,7.233159927368164,113.3000030517578,24.53582064914574,113.3000030517578,20.899999618530277,20.899999618530277,2500,737,2948.0,0.2947999999992493,0.7052,7.233159927368164,113.3000030517578,24.53582064914574,113.3000030517578,20.899999618530277,20.899999618530277,10000.000000025466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3368717114264463,103.84275344041008,residential,0.0,28.57344799151843,0.4762241331919739,0.5408689191804431,0.8008930683135986,0.0861668065190315,0.3142148966764223,8.330960933847672,34.97509233967606,864,0.1352559695766013,32.42545176159212,27.67446952472388,864,0.0676279847883006,864,0.0676279847883006,862,0.0676279847883006,0.8466138440809278,0.9891140644298888,0.9900921790080304,0.9900921790080304,0.0,2948.0,2948.0,2977.500542377368,0.0,False,False,False,False,False,False,False,False,True,False,
TP_0353,2500,245,980.0,0.098000000000196,0.902,5.6624400484085085,118.9000015258789,57.78000049396437,118.9000015258789,20.899999618530277,118.9000015258789,2500,245,980.0,0.098000000000196,0.902,5.6624400484085085,118.9000015258789,57.78000049396437,118.9000015258789,20.899999618530277,118.9000015258789,9999.999999979991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.336871707791996,103.84365199862962,residential,0.4872142336017084,11.712641281256207,0.0,0.3802809173612491,0.6111428737640381,0.2351347059011459,0.1225375998201341,13.735558721957156,21.691855667535297,562,0.3415162750940941,34.102795341123496,28.24174109764721,562,0.170758137547047,562,0.170758137547047,550,0.170758137547047,0.6640204772208248,1.0,0.8660538401893513,0.8660538401893513,0.0,980.0,980.0,1131.569371929274,0.0,False,False,False,False,False,False,False,False,True,False,
