candidate_id,candidate_family,event_target,diagnostic_only,validation_method,bin_kind,probability_bin,n,event_count,observed_event_rate,mean_predicted_probability,calibration_gap,abs_calibration_gap,ECE,MCE,p_min,p_max,station_count,low_support,low_support_bin_count
logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,True,station_grouped_loso,fixed,"[0.70,0.80)",73,42,0.5753424657534246,0.7485026892612957,0.17316022350787108,0.17316022350787108,0.055053886570747834,0.3574697086935602,0.7012672860047469,0.7984636454713333,27,False,1
logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,True,station_grouped_loso,fixed,"[0.80,0.90)",58,40,0.6896551724137931,0.8520137275973023,0.16235855518350917,0.16235855518350917,0.055053886570747834,0.3574697086935602,0.8028804626872021,0.8986565359496586,24,False,1
logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,True,station_grouped_loso,fixed,"[0.90,1.00)",89,52,0.5842696629213483,0.9417393716149085,0.3574697086935602,0.3574697086935602,0.055053886570747834,0.3574697086935602,0.90070940042641,0.9777004359944705,13,False,1
logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,True,station_grouped_loso,quantile,"(-0.0009857, 5.67e-05]",168,0,0.0,3.7579493645209617e-05,3.7579493645209617e-05,3.7579493645209617e-05,0.055784679273922236,0.30766836922573604,1.4346184409717653e-05,5.667693482230367e-05,15,False,0
logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,True,station_grouped_loso,quantile,"(0.000161, 0.00033]",168,0,0.0,0.00023395570813103433,0.00023395570813103433,0.00023395570813103433,0.055784679273922236,0.30766836922573604,0.00016125553658341815,0.00032973781597063067,27,False,0
logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,True,station_grouped_loso,quantile,"(0.00033, 0.000895]",167,0,0.0,0.000556222672282726,0.000556222672282726,0.000556222672282726,0.055784679273922236,0.30766836922573604,0.0003315140804332343,0.000893823678226615,27,False,0
logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,True,station_grouped_loso,quantile,"(0.000895, 0.00755]",167,0,0.0,0.0026964086390135313,0.0026964086390135313,0.0026964086390135313,0.055784679273922236,0.30766836922573604,0.0008968849203430536,0.007505979855131716,27,False,0
logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,True,station_grouped_loso,quantile,"(0.00755, 0.0758]",168,6,0.03571428571428571,0.03207337206811327,-0.0036409136461724445,0.0036409136461724445,0.055784679273922236,0.30766836922573604,0.0075644802883813944,0.0758013507604849,27,False,0
logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,True,station_grouped_loso,quantile,"(0.0758, 0.386]",167,20,0.11976047904191617,0.22209454686803723,0.10233406782612106,0.10233406782612106,0.055784679273922236,0.30766836922573604,0.07628345898560071,0.3854869026028349,27,False,0
logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,True,station_grouped_loso,quantile,"(0.386, 0.773]",167,80,0.47904191616766467,0.6189989841635395,0.13995706799587482,0.13995706799587482,0.055784679273922236,0.30766836922573604,0.385946565242607,0.7723068272548518,27,False,0
logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,True,station_grouped_loso,quantile,"(0.773, 0.978]",168,98,0.5833333333333334,0.8910017025590694,0.30766836922573604,0.30766836922573604,0.055784679273922236,0.30766836922573604,0.7733742917550793,0.9777004359944705,25,False,0
logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,True,station_grouped_loso,quantile,"(5.67e-05, 9.05e-05]",167,0,0.0,7.31757760856333e-05,7.31757760856333e-05,7.31757760856333e-05,0.055784679273922236,0.30766836922573604,5.676460158970383e-05,9.017974551039505e-05,26,False,0
logistic_score_plus_regime_diagnostic,weighted_logistic,ge31,True,station_grouped_loso,quantile,"(9.05e-05, 0.000161]",167,0,0.0,0.00011943833712997054,0.00011943833712997054,0.00011943833712997054,0.055784679273922236,0.30766836922573604,9.06834446999182e-05,0.00016071777597772985,27,False,0
