candidate_id,candidate_family,event_target,output_kind,validation_method,operating_point,station_id,focus_station_flag,threshold_mean,n,event_count,observed_event_rate,mean_output_value,probability_bias,Brier,mean_expected_exceedance_above31_c,TP,FP,FN,TN,precision,recall,F1,CSI,false_alarm_ratio,miss_rate
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S140,False,0.8400000000000003,62,4,0.06451612903225806,0.20925089809210737,0.1447347690598493,0.11125914167962705,0.012903225806451568,4,6,0,52,0.4,1.0,0.5714285714285715,0.4,0.6,0.0
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S141,False,0.5300000000000002,62,10,0.16129032258064516,0.15740379691260942,-0.0038865256680357396,0.04471315214396697,0.20483870967741935,9,2,1,50,0.8181818181818182,0.9,0.8571428571428572,0.75,0.18181818181818182,0.1
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S142,True,0.57,62,15,0.24193548387096775,0.14795403282724054,-0.09398145104372721,0.0654075731640567,0.4338709677419357,10,0,5,47,1.0,0.6666666666666666,0.8,0.6666666666666666,0.0,0.3333333333333333
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S143,False,0.5900000000000003,62,7,0.11290322580645161,0.1816179661373921,0.06871474033094048,0.058780458445607406,0.05967741935483864,6,4,1,51,0.6,0.8571428571428571,0.7058823529411764,0.5454545454545454,0.4,0.14285714285714285
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S144,False,0.5499999999999998,62,8,0.12903225806451613,0.16088716165806222,0.03185490359354609,0.04323445732124928,0.10322580645161293,7,4,1,50,0.6363636363636364,0.875,0.7368421052631579,0.5833333333333334,0.36363636363636365,0.125
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S145,False,0.5600000000000002,62,8,0.12903225806451613,0.16268433515782388,0.03365207709330775,0.04758334381266813,0.132258064516129,8,3,0,51,0.7272727272727273,1.0,0.8421052631578948,0.7272727272727273,0.2727272727272727,0.0
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S146,False,0.5499999999999998,62,3,0.04838709677419355,0.15282544253466376,0.10443834576047022,0.07967415831362813,0.012903225806451568,3,6,0,53,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S147,False,0.5499999999999998,62,10,0.16129032258064516,0.15992539229244593,-0.0013649302881992287,0.027843642595509605,0.1419354838709677,10,1,0,51,0.9090909090909091,1.0,0.9523809523809523,0.9090909090909091,0.09090909090909091,0.0
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S148,False,0.57,62,5,0.08064516129032258,0.15239268969395608,0.0717475284036335,0.08050853573309177,0.014516129032258098,3,5,2,52,0.375,0.6,0.4615384615384615,0.3,0.625,0.4
cost_sensitive_logistic_score_weather,weighted_logistic,ge31,probability,station_grouped_loso,best_F1,S149,False,0.5600000000000002,62,5,0.08064516129032258,0.1529317762834513,0.07228661499312873,0.073547032356251,0.02903225806451614,4,5,1,52,0.4444444444444444,0.8,0.5714285714285714,0.4,0.5555555555555556,0.2
