split_type,model,period,official_event_threshold,model_decision_threshold,n,event_count,non_event_count,tp,fp,fn,tn,precision,recall,f1,specificity,balanced_accuracy
LOSO,M5_inertia_morphology_ridge,overall,33.0,28.3,2564,10,2554,10,868,0,1686,0.011389521640091117,1.0,0.02252252252252252,0.6601409553641346,0.8300704776820673
LOSO,M5_inertia_morphology_ridge,overall,33.0,28.4,2564,10,2554,10,860,0,1694,0.011494252873563218,1.0,0.022727272727272724,0.66327329678935,0.831636648394675
LOSO,M5_inertia_morphology_ridge,overall,33.0,28.5,2564,10,2554,10,841,0,1713,0.011750881316098707,1.0,0.023228803716608595,0.6707126076742365,0.8353563038371182
LOSO,M5_inertia_morphology_ridge,overall,33.0,28.6,2564,10,2554,10,824,0,1730,0.011990407673860911,1.0,0.023696682464454978,0.6773688332028192,0.8386844166014096
LOSO,M5_inertia_morphology_ridge,overall,33.0,28.7,2564,10,2554,10,801,0,1753,0.012330456226880395,1.0,0.024360535931790498,0.6863743148003132,0.8431871574001566
LOSO,M5_inertia_morphology_ridge,overall,33.0,28.8,2564,10,2554,10,787,0,1767,0.012547051442910916,1.0,0.024783147459727387,0.6918559122944401,0.84592795614722
LOSO,M5_inertia_morphology_ridge,overall,33.0,28.9,2564,10,2554,10,773,0,1781,0.01277139208173691,1.0,0.025220680958385876,0.6973375097885669,0.8486687548942835
LOSO,M5_inertia_morphology_ridge,overall,33.0,29.0,2564,10,2554,10,753,0,1801,0.01310615989515072,1.0,0.025873221216041395,0.7051683633516054,0.8525841816758026
LOSO,M5_inertia_morphology_ridge,overall,33.0,29.1,2564,10,2554,10,727,0,1827,0.013568521031207599,1.0,0.026773761713520753,0.7153484729835552,0.8576742364917775
LOSO,M5_inertia_morphology_ridge,overall,33.0,29.2,2564,10,2554,10,719,0,1835,0.013717421124828532,1.0,0.02706359945872801,0.7184808144087705,0.8592404072043853
LOSO,M5_inertia_morphology_ridge,overall,33.0,29.3,2564,10,2554,10,708,0,1846,0.013927576601671309,1.0,0.027472527472527472,0.7227877838684417,0.8613938919342208
LOSO,M5_inertia_morphology_ridge,overall,33.0,29.4,2564,10,2554,10,691,0,1863,0.014265335235378032,1.0,0.02812939521800281,0.7294440093970243,0.8647220046985121
LOSO,M5_inertia_morphology_ridge,overall,33.0,29.5,2564,10,2554,10,662,0,1892,0.01488095238095238,1.0,0.029325513196480937,0.74079874706343,0.870399373531715
LOSO,M5_inertia_morphology_ridge,overall,33.0,29.6,2564,10,2554,10,643,0,1911,0.015313935681470138,1.0,0.030165912518853692,0.7482380579483163,0.8741190289741582
LOSO,M5_inertia_morphology_ridge,overall,33.0,29.7,2564,10,2554,10,622,0,1932,0.015822784810126583,1.0,0.03115264797507788,0.7564604541895067,0.8782302270947533
LOSO,M5_inertia_morphology_ridge,overall,33.0,29.8,2564,10,2554,10,604,0,1950,0.016286644951140065,1.0,0.03205128205128205,0.7635082223962412,0.8817541111981206
LOSO,M5_inertia_morphology_ridge,overall,33.0,29.9,2564,10,2554,10,576,0,1978,0.017064846416382253,1.0,0.03355704697986577,0.7744714173844949,0.8872357086922474
LOSO,M5_inertia_morphology_ridge,overall,33.0,30.0,2564,10,2554,10,562,0,1992,0.017482517482517484,1.0,0.03436426116838488,0.7799530148786218,0.8899765074393109
LOSO,M5_inertia_morphology_ridge,overall,33.0,30.1,2564,10,2554,10,532,0,2022,0.01845018450184502,1.0,0.036231884057971016,0.7916992952231793,0.8958496476115896
LOSO,M5_inertia_morphology_ridge,overall,33.0,30.2,2564,10,2554,10,508,0,2046,0.019305019305019305,1.0,0.03787878787878788,0.8010963194988254,0.9005481597494127
LOSO,M5_inertia_morphology_ridge,overall,33.0,30.3,2564,10,2554,10,461,0,2093,0.021231422505307854,1.0,0.041580041580041575,0.8194988253719655,0.9097494126859828
LOSO,M5_inertia_morphology_ridge,overall,33.0,30.4,2564,10,2554,10,417,0,2137,0.0234192037470726,1.0,0.045766590389016024,0.83672670321065,0.918363351605325
LOSO,M5_inertia_morphology_ridge,overall,33.0,30.5,2564,10,2554,8,374,2,2180,0.020942408376963352,0.8,0.04081632653061225,0.8535630383711824,0.8267815191855912
LOSO,M5_inertia_morphology_ridge,overall,33.0,30.6,2564,10,2554,8,338,2,2216,0.023121387283236993,0.8,0.0449438202247191,0.8676585747846516,0.8338292873923259
LOSO,M5_inertia_morphology_ridge,overall,33.0,30.7,2564,10,2554,5,281,5,2273,0.017482517482517484,0.5,0.033783783783783786,0.8899765074393109,0.6949882537196554
LOSO,M5_inertia_morphology_ridge,overall,33.0,30.8,2564,10,2554,4,223,6,2331,0.01762114537444934,0.4,0.03375527426160338,0.9126859827721222,0.6563429913860611
LOSO,M5_inertia_morphology_ridge,overall,33.0,30.9,2564,10,2554,1,176,9,2378,0.005649717514124294,0.1,0.0106951871657754,0.9310884886452623,0.5155442443226311
LOSO,M5_inertia_morphology_ridge,overall,33.0,31.0,2564,10,2554,1,135,9,2419,0.007352941176470588,0.1,0.0136986301369863,0.947141738449491,0.5235708692247455
LOSO,M5_inertia_morphology_ridge,overall,33.0,31.1,2564,10,2554,1,98,9,2456,0.010101010101010102,0.1,0.018348623853211014,0.961628817541112,0.530814408770556
LOSO,M5_inertia_morphology_ridge,overall,33.0,31.2,2564,10,2554,0,64,10,2490,0.0,0.0,,0.9749412685982772,0.4874706342991386
LOSO,M5_inertia_morphology_ridge,overall,33.0,31.3,2564,10,2554,0,46,10,2508,0.0,0.0,,0.9819890368050117,0.49099451840250585
LOSO,M5_inertia_morphology_ridge,overall,33.0,31.4,2564,10,2554,0,32,10,2522,0.0,0.0,,0.9874706342991386,0.4937353171495693
LOSO,M5_inertia_morphology_ridge,overall,33.0,31.5,2564,10,2554,0,23,10,2531,0.0,0.0,,0.9909945184025059,0.4954972592012529
LOSO,M5_inertia_morphology_ridge,overall,33.0,31.6,2564,10,2554,0,14,10,2540,0.0,0.0,,0.9945184025058731,0.49725920125293654
LOSO,M5_inertia_morphology_ridge,overall,33.0,31.7,2564,10,2554,0,8,10,2546,0.0,0.0,,0.9968676585747847,0.4984338292873923
LOSO,M5_inertia_morphology_ridge,overall,33.0,31.8,2564,10,2554,0,2,10,2552,0.0,0.0,,0.9992169146436961,0.49960845732184805
LOSO,M5_inertia_morphology_ridge,overall,33.0,31.9,2564,10,2554,0,1,10,2553,0.0,0.0,,0.9996084573218481,0.49980422866092405
LOSO,M5_inertia_morphology_ridge,overall,33.0,32.0,2564,10,2554,0,0,10,2554,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,overall,33.0,32.1,2564,10,2554,0,0,10,2554,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,overall,33.0,32.2,2564,10,2554,0,0,10,2554,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,overall,33.0,32.3,2564,10,2554,0,0,10,2554,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,overall,33.0,32.4,2564,10,2554,0,0,10,2554,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,overall,33.0,32.5,2564,10,2554,0,0,10,2554,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,overall,33.0,32.6,2564,10,2554,0,0,10,2554,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,overall,33.0,32.7,2564,10,2554,0,0,10,2554,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,overall,33.0,32.8,2564,10,2554,0,0,10,2554,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,overall,33.0,32.9,2564,10,2554,0,0,10,2554,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,overall,33.0,33.0,2564,10,2554,0,0,10,2554,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,daytime,31.0,27.0,971,268,703,268,691,0,12,0.2794577685088634,1.0,0.4368378158109209,0.017069701280227598,0.5085348506401138
LOSO,M5_inertia_morphology_ridge,daytime,31.0,27.1,971,268,703,268,691,0,12,0.2794577685088634,1.0,0.4368378158109209,0.017069701280227598,0.5085348506401138
LOSO,M5_inertia_morphology_ridge,daytime,31.0,27.2,971,268,703,268,689,0,14,0.2800417972831766,1.0,0.43755102040816324,0.01991465149359886,0.5099573257467994
LOSO,M5_inertia_morphology_ridge,daytime,31.0,27.3,971,268,703,268,687,0,16,0.2806282722513089,1.0,0.4382665576451349,0.02275960170697013,0.5113798008534851
LOSO,M5_inertia_morphology_ridge,daytime,31.0,27.4,971,268,703,268,685,0,18,0.2812172088142707,1.0,0.438984438984439,0.025604551920341393,0.5128022759601707
LOSO,M5_inertia_morphology_ridge,daytime,31.0,27.5,971,268,703,268,683,0,20,0.28180862250262884,1.0,0.4397046759639049,0.02844950213371266,0.5142247510668563
LOSO,M5_inertia_morphology_ridge,daytime,31.0,27.6,971,268,703,268,680,0,23,0.28270042194092826,1.0,0.44078947368421056,0.032716927453769556,0.5163584637268848
LOSO,M5_inertia_morphology_ridge,daytime,31.0,27.7,971,268,703,268,673,0,30,0.28480340063761955,1.0,0.4433416046319272,0.04267425320056899,0.5213371266002845
LOSO,M5_inertia_morphology_ridge,daytime,31.0,27.8,971,268,703,268,664,0,39,0.2875536480686695,1.0,0.4466666666666666,0.05547652916073969,0.5277382645803699
LOSO,M5_inertia_morphology_ridge,daytime,31.0,27.9,971,268,703,268,659,0,44,0.2891046386192017,1.0,0.44853556485355645,0.06258890469416785,0.531294452347084
LOSO,M5_inertia_morphology_ridge,daytime,31.0,28.0,971,268,703,267,649,1,54,0.2914847161572052,0.996268656716418,0.45101351351351354,0.07681365576102418,0.5365411562387211
LOSO,M5_inertia_morphology_ridge,daytime,31.0,28.1,971,268,703,267,637,1,66,0.29535398230088494,0.996268656716418,0.45563139931740615,0.09388335704125178,0.5450760068788348
LOSO,M5_inertia_morphology_ridge,daytime,31.0,28.2,971,268,703,265,626,3,77,0.29741863075196406,0.9888059701492538,0.45729076790336487,0.10953058321479374,0.5491682766820237
LOSO,M5_inertia_morphology_ridge,daytime,31.0,28.3,971,268,703,264,611,4,92,0.3017142857142857,0.9850746268656716,0.46194225721784776,0.13086770981507823,0.557971168340375
LOSO,M5_inertia_morphology_ridge,daytime,31.0,28.4,971,268,703,264,603,4,100,0.3044982698961938,0.9850746268656716,0.4651982378854626,0.1422475106685633,0.5636610687671174
LOSO,M5_inertia_morphology_ridge,daytime,31.0,28.5,971,268,703,263,586,5,117,0.30977620730270905,0.9813432835820896,0.4709042076991942,0.16642958748221906,0.5738864355321543
LOSO,M5_inertia_morphology_ridge,daytime,31.0,28.6,971,268,703,263,571,5,132,0.31534772182254195,0.9813432835820896,0.47731397459165154,0.18776671408250356,0.5845549988322966
LOSO,M5_inertia_morphology_ridge,daytime,31.0,28.7,971,268,703,263,548,5,155,0.3242909987669544,0.9813432835820896,0.4874884151992586,0.22048364153627312,0.6009134625591813
LOSO,M5_inertia_morphology_ridge,daytime,31.0,28.8,971,268,703,263,534,5,169,0.3299874529485571,0.9813432835820896,0.49389671361502346,0.24039829302987198,0.6108707883059807
LOSO,M5_inertia_morphology_ridge,daytime,31.0,28.9,971,268,703,262,521,6,182,0.334610472541507,0.9776119402985075,0.4985727878211228,0.25889046941678523,0.6182512048576464
LOSO,M5_inertia_morphology_ridge,daytime,31.0,29.0,971,268,703,260,503,8,200,0.34076015727391873,0.9701492537313433,0.504364694471387,0.2844950213371266,0.6273221375342349
LOSO,M5_inertia_morphology_ridge,daytime,31.0,29.1,971,268,703,257,480,11,223,0.3487109905020353,0.9589552238805971,0.5114427860696519,0.31721194879089615,0.6380835863357466
LOSO,M5_inertia_morphology_ridge,daytime,31.0,29.2,971,268,703,257,472,11,231,0.35253772290809327,0.9589552238805971,0.5155466399197592,0.3285917496443812,0.6437734867624891
LOSO,M5_inertia_morphology_ridge,daytime,31.0,29.3,971,268,703,257,461,11,242,0.3579387186629526,0.9589552238805971,0.5212981744421906,0.3442389758179232,0.6515970998492602
LOSO,M5_inertia_morphology_ridge,daytime,31.0,29.4,971,268,703,253,448,15,255,0.3609129814550642,0.9440298507462687,0.52218782249742,0.3627311522048364,0.6533805014755525
LOSO,M5_inertia_morphology_ridge,daytime,31.0,29.5,971,268,703,252,420,16,283,0.375,0.9402985074626866,0.5361702127659574,0.40256045519203415,0.6714294813273604
LOSO,M5_inertia_morphology_ridge,daytime,31.0,29.6,971,268,703,249,404,19,299,0.38131699846860645,0.9291044776119403,0.5407166123778502,0.42532005689900426,0.6772122672554722
LOSO,M5_inertia_morphology_ridge,daytime,31.0,29.7,971,268,703,248,384,20,319,0.3924050632911392,0.9253731343283582,0.5511111111111112,0.45376955903271693,0.6895713466805375
LOSO,M5_inertia_morphology_ridge,daytime,31.0,29.8,971,268,703,244,370,24,333,0.3973941368078176,0.9104477611940298,0.5532879818594104,0.47368421052631576,0.6920659858601728
LOSO,M5_inertia_morphology_ridge,daytime,31.0,29.9,971,268,703,241,345,27,358,0.4112627986348123,0.8992537313432836,0.5644028103044496,0.5092460881934566,0.7042499097683701
LOSO,M5_inertia_morphology_ridge,daytime,31.0,30.0,971,268,703,239,333,29,370,0.4178321678321678,0.8917910447761194,0.569047619047619,0.5263157894736842,0.7090534171249018
LOSO,M5_inertia_morphology_ridge,daytime,31.0,30.1,971,268,703,231,311,37,392,0.4261992619926199,0.8619402985074627,0.5703703703703704,0.5576102418207681,0.7097752701641153
LOSO,M5_inertia_morphology_ridge,daytime,31.0,30.2,971,268,703,221,297,47,406,0.4266409266409266,0.8246268656716418,0.5623409669211196,0.577524893314367,0.7010758794930043
LOSO,M5_inertia_morphology_ridge,daytime,31.0,30.3,971,268,703,203,268,65,435,0.4309978768577495,0.7574626865671642,0.5493910690121786,0.6187766714082503,0.6881196789877073
LOSO,M5_inertia_morphology_ridge,daytime,31.0,30.4,971,268,703,194,233,74,470,0.45433255269320844,0.7238805970149254,0.558273381294964,0.6685633001422475,0.6962219485785864
LOSO,M5_inertia_morphology_ridge,daytime,31.0,30.5,971,268,703,174,208,94,495,0.45549738219895286,0.6492537313432836,0.5353846153846153,0.7041251778093883,0.676689454576336
LOSO,M5_inertia_morphology_ridge,daytime,31.0,30.6,971,268,703,158,188,110,515,0.45664739884393063,0.5895522388059702,0.5146579804560261,0.732574679943101,0.6610634593745356
LOSO,M5_inertia_morphology_ridge,daytime,31.0,30.7,971,268,703,125,161,143,542,0.4370629370629371,0.4664179104477612,0.45126353790613716,0.7709815078236131,0.6186997091356872
LOSO,M5_inertia_morphology_ridge,daytime,31.0,30.8,971,268,703,99,128,169,575,0.43612334801762115,0.3694029850746269,0.4000000000000001,0.817923186344239,0.5936630857094329
LOSO,M5_inertia_morphology_ridge,daytime,31.0,30.9,971,268,703,74,103,194,600,0.4180790960451977,0.27611940298507465,0.3325842696629214,0.8534850640113798,0.5648022334982272
LOSO,M5_inertia_morphology_ridge,daytime,31.0,31.0,971,268,703,56,80,212,623,0.4117647058823529,0.208955223880597,0.2772277227722772,0.8862019914651493,0.5475786076728731
LOSO,M5_inertia_morphology_ridge,daytime,31.0,31.1,971,268,703,46,53,222,650,0.46464646464646464,0.17164179104477612,0.2506811989100817,0.9246088193456614,0.5481253051952187
LOSO,M5_inertia_morphology_ridge,daytime,31.0,31.2,971,268,703,31,33,237,670,0.484375,0.11567164179104478,0.18674698795180722,0.9530583214793741,0.5343649816352094
LOSO,M5_inertia_morphology_ridge,daytime,31.0,31.3,971,268,703,21,25,247,678,0.45652173913043476,0.07835820895522388,0.13375796178343952,0.9644381223328592,0.5213981656440415
LOSO,M5_inertia_morphology_ridge,daytime,31.0,31.4,971,268,703,14,18,254,685,0.4375,0.05223880597014925,0.09333333333333334,0.9743954480796586,0.513317127024904
LOSO,M5_inertia_morphology_ridge,daytime,31.0,31.5,971,268,703,10,13,258,690,0.43478260869565216,0.03731343283582089,0.06872852233676975,0.9815078236130867,0.5094106282244538
LOSO,M5_inertia_morphology_ridge,daytime,31.0,31.6,971,268,703,5,9,263,694,0.35714285714285715,0.018656716417910446,0.035460992907801414,0.9871977240398293,0.5029272202288699
LOSO,M5_inertia_morphology_ridge,daytime,31.0,31.7,971,268,703,4,4,264,699,0.5,0.014925373134328358,0.02898550724637681,0.9943100995732574,0.5046177363537929
LOSO,M5_inertia_morphology_ridge,daytime,31.0,31.8,971,268,703,2,0,266,703,1.0,0.007462686567164179,0.014814814814814815,1.0,0.503731343283582
LOSO,M5_inertia_morphology_ridge,daytime,31.0,31.9,971,268,703,1,0,267,703,1.0,0.0037313432835820895,0.007434944237918215,1.0,0.5018656716417911
LOSO,M5_inertia_morphology_ridge,daytime,31.0,32.0,971,268,703,0,0,268,703,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,daytime,31.0,32.1,971,268,703,0,0,268,703,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,daytime,31.0,32.2,971,268,703,0,0,268,703,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,daytime,31.0,32.3,971,268,703,0,0,268,703,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,daytime,31.0,32.4,971,268,703,0,0,268,703,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,daytime,31.0,32.5,971,268,703,0,0,268,703,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,daytime,31.0,32.6,971,268,703,0,0,268,703,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,daytime,31.0,32.7,971,268,703,0,0,268,703,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,daytime,31.0,32.8,971,268,703,0,0,268,703,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,daytime,31.0,32.9,971,268,703,0,0,268,703,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,daytime,31.0,33.0,971,268,703,0,0,268,703,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,daytime,33.0,27.0,971,10,961,10,949,0,12,0.010427528675703858,1.0,0.02063983488132095,0.012486992715920915,0.5062434963579605
LOSO,M5_inertia_morphology_ridge,daytime,33.0,27.1,971,10,961,10,949,0,12,0.010427528675703858,1.0,0.02063983488132095,0.012486992715920915,0.5062434963579605
LOSO,M5_inertia_morphology_ridge,daytime,33.0,27.2,971,10,961,10,947,0,14,0.01044932079414838,1.0,0.02068252326783868,0.014568158168574402,0.5072840790842872
LOSO,M5_inertia_morphology_ridge,daytime,33.0,27.3,971,10,961,10,945,0,16,0.010471204188481676,1.0,0.020725388601036274,0.01664932362122789,0.508324661810614
LOSO,M5_inertia_morphology_ridge,daytime,33.0,27.4,971,10,961,10,943,0,18,0.01049317943336831,1.0,0.020768431983385256,0.018730489073881373,0.5093652445369407
LOSO,M5_inertia_morphology_ridge,daytime,33.0,27.5,971,10,961,10,941,0,20,0.010515247108307046,1.0,0.020811654526534863,0.02081165452653486,0.5104058272632674
LOSO,M5_inertia_morphology_ridge,daytime,33.0,27.6,971,10,961,10,938,0,23,0.010548523206751054,1.0,0.020876826722338204,0.023933402705515087,0.5119667013527576
LOSO,M5_inertia_morphology_ridge,daytime,33.0,27.7,971,10,961,10,931,0,30,0.010626992561105207,1.0,0.02103049421661409,0.031217481789802288,0.5156087408949012
LOSO,M5_inertia_morphology_ridge,daytime,33.0,27.8,971,10,961,10,922,0,39,0.01072961373390558,1.0,0.021231422505307854,0.04058272632674298,0.5202913631633714
LOSO,M5_inertia_morphology_ridge,daytime,33.0,27.9,971,10,961,10,917,0,44,0.010787486515641856,1.0,0.021344717182497332,0.045785639958376693,0.5228928199791884
LOSO,M5_inertia_morphology_ridge,daytime,33.0,28.0,971,10,961,10,906,0,55,0.010917030567685589,1.0,0.02159827213822894,0.05723204994797086,0.5286160249739854
LOSO,M5_inertia_morphology_ridge,daytime,33.0,28.1,971,10,961,10,894,0,67,0.011061946902654867,1.0,0.02188183807439825,0.06971904266389178,0.5348595213319459
LOSO,M5_inertia_morphology_ridge,daytime,33.0,28.2,971,10,961,10,881,0,80,0.01122334455667789,1.0,0.022197558268590455,0.08324661810613944,0.5416233090530698
LOSO,M5_inertia_morphology_ridge,daytime,33.0,28.3,971,10,961,10,865,0,96,0.011428571428571429,1.0,0.02259887005649718,0.09989594172736732,0.5499479708636836
LOSO,M5_inertia_morphology_ridge,daytime,33.0,28.4,971,10,961,10,857,0,104,0.011534025374855825,1.0,0.022805017103762825,0.10822060353798127,0.5541103017689907
LOSO,M5_inertia_morphology_ridge,daytime,33.0,28.5,971,10,961,10,839,0,122,0.011778563015312132,1.0,0.02328288707799767,0.12695109261186263,0.5634755463059313
LOSO,M5_inertia_morphology_ridge,daytime,33.0,28.6,971,10,961,10,824,0,137,0.011990407673860911,1.0,0.023696682464454978,0.1425598335067638,0.5712799167533819
LOSO,M5_inertia_morphology_ridge,daytime,33.0,28.7,971,10,961,10,801,0,160,0.012330456226880395,1.0,0.024360535931790498,0.16649323621227888,0.5832466181061394
LOSO,M5_inertia_morphology_ridge,daytime,33.0,28.8,971,10,961,10,787,0,174,0.012547051442910916,1.0,0.024783147459727387,0.18106139438085328,0.5905306971904266
LOSO,M5_inertia_morphology_ridge,daytime,33.0,28.9,971,10,961,10,773,0,188,0.01277139208173691,1.0,0.025220680958385876,0.19562955254942768,0.5978147762747138
LOSO,M5_inertia_morphology_ridge,daytime,33.0,29.0,971,10,961,10,753,0,208,0.01310615989515072,1.0,0.025873221216041395,0.21644120707596254,0.6082206035379812
LOSO,M5_inertia_morphology_ridge,daytime,33.0,29.1,971,10,961,10,727,0,234,0.013568521031207599,1.0,0.026773761713520753,0.24349635796045785,0.6217481789802289
LOSO,M5_inertia_morphology_ridge,daytime,33.0,29.2,971,10,961,10,719,0,242,0.013717421124828532,1.0,0.02706359945872801,0.2518210197710718,0.6259105098855359
LOSO,M5_inertia_morphology_ridge,daytime,33.0,29.3,971,10,961,10,708,0,253,0.013927576601671309,1.0,0.027472527472527472,0.26326742976066597,0.631633714880333
LOSO,M5_inertia_morphology_ridge,daytime,33.0,29.4,971,10,961,10,691,0,270,0.014265335235378032,1.0,0.02812939521800281,0.2809573361082206,0.6404786680541104
LOSO,M5_inertia_morphology_ridge,daytime,33.0,29.5,971,10,961,10,662,0,299,0.01488095238095238,1.0,0.029325513196480937,0.31113423517169614,0.6555671175858481
LOSO,M5_inertia_morphology_ridge,daytime,33.0,29.6,971,10,961,10,643,0,318,0.015313935681470138,1.0,0.030165912518853692,0.3309053069719043,0.6654526534859522
LOSO,M5_inertia_morphology_ridge,daytime,33.0,29.7,971,10,961,10,622,0,339,0.015822784810126583,1.0,0.03115264797507788,0.35275754422476585,0.676378772112383
LOSO,M5_inertia_morphology_ridge,daytime,33.0,29.8,971,10,961,10,604,0,357,0.016286644951140065,1.0,0.03205128205128205,0.37148803329864727,0.6857440166493236
LOSO,M5_inertia_morphology_ridge,daytime,33.0,29.9,971,10,961,10,576,0,385,0.017064846416382253,1.0,0.03355704697986577,0.4006243496357961,0.700312174817898
LOSO,M5_inertia_morphology_ridge,daytime,33.0,30.0,971,10,961,10,562,0,399,0.017482517482517484,1.0,0.03436426116838488,0.41519250780437045,0.7075962539021852
LOSO,M5_inertia_morphology_ridge,daytime,33.0,30.1,971,10,961,10,532,0,429,0.01845018450184502,1.0,0.036231884057971016,0.4464099895941727,0.7232049947970863
LOSO,M5_inertia_morphology_ridge,daytime,33.0,30.2,971,10,961,10,508,0,453,0.019305019305019305,1.0,0.03787878787878788,0.4713839750260146,0.7356919875130072
LOSO,M5_inertia_morphology_ridge,daytime,33.0,30.3,971,10,961,10,461,0,500,0.021231422505307854,1.0,0.041580041580041575,0.5202913631633714,0.7601456815816857
LOSO,M5_inertia_morphology_ridge,daytime,33.0,30.4,971,10,961,10,417,0,544,0.0234192037470726,1.0,0.045766590389016024,0.5660770031217481,0.7830385015608741
LOSO,M5_inertia_morphology_ridge,daytime,33.0,30.5,971,10,961,8,374,2,587,0.020942408376963352,0.8,0.04081632653061225,0.6108220603537982,0.7054110301768991
LOSO,M5_inertia_morphology_ridge,daytime,33.0,30.6,971,10,961,8,338,2,623,0.023121387283236993,0.8,0.0449438202247191,0.6482830385015609,0.7241415192507805
LOSO,M5_inertia_morphology_ridge,daytime,33.0,30.7,971,10,961,5,281,5,680,0.017482517482517484,0.5,0.033783783783783786,0.7075962539021852,0.6037981269510926
LOSO,M5_inertia_morphology_ridge,daytime,33.0,30.8,971,10,961,4,223,6,738,0.01762114537444934,0.4,0.03375527426160338,0.7679500520291364,0.5839750260145682
LOSO,M5_inertia_morphology_ridge,daytime,33.0,30.9,971,10,961,1,176,9,785,0.005649717514124294,0.1,0.0106951871657754,0.8168574401664932,0.4584287200832466
LOSO,M5_inertia_morphology_ridge,daytime,33.0,31.0,971,10,961,1,135,9,826,0.007352941176470588,0.1,0.0136986301369863,0.8595213319458896,0.4797606659729448
LOSO,M5_inertia_morphology_ridge,daytime,33.0,31.1,971,10,961,1,98,9,863,0.010101010101010102,0.1,0.018348623853211014,0.8980228928199792,0.49901144640998957
LOSO,M5_inertia_morphology_ridge,daytime,33.0,31.2,971,10,961,0,64,10,897,0.0,0.0,,0.9334027055150884,0.4667013527575442
LOSO,M5_inertia_morphology_ridge,daytime,33.0,31.3,971,10,961,0,46,10,915,0.0,0.0,,0.9521331945889698,0.4760665972944849
LOSO,M5_inertia_morphology_ridge,daytime,33.0,31.4,971,10,961,0,32,10,929,0.0,0.0,,0.9667013527575442,0.4833506763787721
LOSO,M5_inertia_morphology_ridge,daytime,33.0,31.5,971,10,961,0,23,10,938,0.0,0.0,,0.9760665972944849,0.48803329864724243
LOSO,M5_inertia_morphology_ridge,daytime,33.0,31.6,971,10,961,0,14,10,947,0.0,0.0,,0.9854318418314256,0.4927159209157128
LOSO,M5_inertia_morphology_ridge,daytime,33.0,31.7,971,10,961,0,8,10,953,0.0,0.0,,0.991675338189386,0.495837669094693
LOSO,M5_inertia_morphology_ridge,daytime,33.0,31.8,971,10,961,0,2,10,959,0.0,0.0,,0.9979188345473465,0.49895941727367327
LOSO,M5_inertia_morphology_ridge,daytime,33.0,31.9,971,10,961,0,1,10,960,0.0,0.0,,0.9989594172736732,0.4994797086368366
LOSO,M5_inertia_morphology_ridge,daytime,33.0,32.0,971,10,961,0,0,10,961,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,daytime,33.0,32.1,971,10,961,0,0,10,961,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,daytime,33.0,32.2,971,10,961,0,0,10,961,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,daytime,33.0,32.3,971,10,961,0,0,10,961,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,daytime,33.0,32.4,971,10,961,0,0,10,961,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,daytime,33.0,32.5,971,10,961,0,0,10,961,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,daytime,33.0,32.6,971,10,961,0,0,10,961,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,daytime,33.0,32.7,971,10,961,0,0,10,961,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,daytime,33.0,32.8,971,10,961,0,0,10,961,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,daytime,33.0,32.9,971,10,961,0,0,10,961,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,daytime,33.0,33.0,971,10,961,0,0,10,961,,0.0,,1.0,0.5
LOSO,M5_inertia_morphology_ridge,peak,31.0,27.0,431,205,226,205,226,0,0,0.4756380510440835,1.0,0.6446540880503144,0.0,0.5
