run_id,source_run_id,cell_id,scenario,hour_sgt,source,target_version,reference_domain_version,tmrt_p90_c,tmrt_ref_p90_c,delta_tmrt_p90_c,rank_average_delta_tmrt_p90_c,n_reference_cells,m_rad_pct01,primary_modifier_delta,normalized_modifier,reference_rule,rank_rule,hour,tmrt_output_path,n_pixels,valid_pixel_count,tmrt_mean_c,tmrt_p50_c,tmrt_p75_c,tmrt_p95_c,tmrt_max_c,pct_pixels_tmrt_ge_40,pct_pixels_tmrt_ge_45,pct_pixels_tmrt_ge_50,pct_pixels_tmrt_ge_55,selection_status,reuse_existing_n24_label
v12_n150_overhead_TP_0808_h13,v12_n150_overhead_TP_0808_h13,TP_0808,overhead_as_canopy,13,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,58.336910247802734,61.50412178039551,-3.167211532592773,18.0,150,0.1140939597315436,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0808\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,42.55531692504883,37.33107376098633,55.378753662109375,59.36122894287109,60.45891189575195,33.08,26.44,26.44,25.68,selected_new,False
v12_n150_overhead_TP_0808_h15,v12_n150_overhead_TP_0808_h15,TP_0808,overhead_as_canopy,15,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,55.61708068847656,59.58326530456543,-3.966184616088867,18.0,150,0.1140939597315436,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0808\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,41.216094970703125,36.76726531982422,41.51725006103516,56.83287048339844,58.10150909423828,27.08,24.84,24.84,12.88,selected_new,False
v12_n150_overhead_TP_0808_h16,v12_n150_overhead_TP_0808_h16,TP_0808,overhead_as_canopy,16,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,46.50167846679688,50.49507141113281,-3.9933929443359295,19.0,150,0.1208053691275167,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0808\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,37.12497329711914,34.847434997558594,36.50477981567383,47.6470947265625,48.86576461791992,18.72,15.2,0.0,0.0,selected_new,False
v12_n150_base_TP_0817_h10,v12_n150_base_TP_0817_h10,TP_0817,base,10,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,46.51192092895508,45.56442070007324,0.947500228881836,135.0,150,0.8993288590604027,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0817\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,38.03029251098633,34.24234771728516,42.734012603759766,46.59508895874024,46.63299560546875,42.92,18.52,0.0,0.0,selected_new,False
v12_n150_base_TP_0817_h12,v12_n150_base_TP_0817_h12,TP_0817,base,12,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,62.26192092895508,61.820411682128906,0.4415092468261719,128.0,150,0.8523489932885906,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0817\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,51.20643615722656,58.393310546875,60.1957893371582,62.32003784179688,62.34689712524414,71.16,59.0,59.0,59.0,selected_new,False
v12_n150_base_TP_0817_h13,v12_n150_base_TP_0817_h13,TP_0817,base,13,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,62.51028060913086,61.75910568237305,0.7511749267578125,130.0,150,0.8657718120805369,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0817\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,51.235313415527344,57.31255340576172,59.4515380859375,62.58756637573242,62.622520446777344,72.24000000000001,60.68,60.6,60.6,selected_new,False
v12_n150_base_TP_0817_h15,v12_n150_base_TP_0817_h15,TP_0817,base,15,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,60.71495819091797,59.77000427246094,0.9449539184570312,132.0,150,0.8791946308724832,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0817\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,48.79778671264648,53.65396881103516,56.77264404296875,60.81723785400391,60.86313629150391,65.44,57.24,57.24,40.88,selected_new,False
v12_n150_base_TP_0817_h16,v12_n150_base_TP_0817_h16,TP_0817,base,16,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,51.72802734375,50.70027732849121,1.027750015258789,134.0,150,0.8926174496644296,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0817\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,41.92253112792969,38.41477584838867,47.53274154663086,51.83069610595703,51.87670135498047,49.32,43.64,18.360000000000003,0.0,selected_new,False
v12_n150_overhead_TP_0817_h10,v12_n150_overhead_TP_0817_h10,TP_0817,overhead_as_canopy,10,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,46.51192092895508,45.30916595458984,1.2027549743652344,138.0,150,0.9194630872483222,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0817\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,38.03029251098633,34.24234771728516,42.734012603759766,46.59508895874024,46.63299560546875,42.92,18.52,0.0,0.0,selected_new,False
v12_n150_overhead_TP_0817_h12,v12_n150_overhead_TP_0817_h12,TP_0817,overhead_as_canopy,12,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,62.26192092895508,61.65906524658203,0.6028556823730469,131.0,150,0.87248322147651,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0817\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,51.20643615722656,58.393310546875,60.1957893371582,62.32003784179688,62.34689712524414,71.16,59.0,59.0,59.0,selected_new,False
v12_n150_overhead_TP_0817_h13,v12_n150_overhead_TP_0817_h13,TP_0817,overhead_as_canopy,13,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,62.51028060913086,61.50412178039551,1.0061588287353516,133.0,150,0.8859060402684564,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0817\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,51.235313415527344,57.31255340576172,59.4515380859375,62.58756637573242,62.622520446777344,72.24000000000001,60.68,60.6,60.6,selected_new,False
v12_n150_overhead_TP_0817_h15,v12_n150_overhead_TP_0817_h15,TP_0817,overhead_as_canopy,15,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,60.71495819091797,59.58326530456543,1.131692886352539,136.0,150,0.906040268456376,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0817\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,48.79778671264648,53.65396881103516,56.77264404296875,60.81723785400391,60.86313629150391,65.44,57.24,57.24,40.88,selected_new,False
v12_n150_overhead_TP_0817_h16,v12_n150_overhead_TP_0817_h16,TP_0817,overhead_as_canopy,16,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,51.72802734375,50.49507141113281,1.2329559326171875,137.0,150,0.912751677852349,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0817\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,41.92253112792969,38.41477584838867,47.53274154663086,51.83069610595703,51.87670135498047,49.32,43.64,18.360000000000003,0.0,selected_new,False
v12_n150_base_TP_0822_h10,v12_n150_base_TP_0822_h10,TP_0822,base,10,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,45.83607864379883,45.56442070007324,0.2716579437255859,85.0,150,0.5637583892617449,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0822\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,42.226783752441406,44.0496940612793,44.99357604980469,46.14130783081055,46.55216979980469,79.12,24.8,0.0,0.0,selected_new,False
v12_n150_base_TP_0822_h12,v12_n150_base_TP_0822_h12,TP_0822,base,12,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,61.86989974975586,61.820411682128906,0.0494880676269531,84.0,150,0.5570469798657718,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0822\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,58.140625,60.72202301025391,61.43511962890625,62.065956115722656,62.28960037231445,94.48,88.08,87.96000000000001,87.96000000000001,selected_new,False
v12_n150_base_TP_0822_h13,v12_n150_base_TP_0822_h13,TP_0822,base,13,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,61.97916030883789,61.75910568237305,0.2200546264648437,87.0,150,0.5771812080536913,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0822\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,58.28486251831055,60.483497619628906,61.30941009521485,62.25761032104492,62.54843521118164,95.44,89.68,89.64,89.64,selected_new,False
v12_n150_base_TP_0822_h15,v12_n150_base_TP_0822_h15,TP_0822,base,15,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,60.142189025878906,59.77000427246094,0.3721847534179687,95.0,150,0.6308724832214765,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0822\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,55.77083206176758,58.05236053466797,59.23934173583984,60.46590805053711,60.7666015625,91.56,87.48,87.48,82.76,selected_new,False
v12_n150_base_TP_0822_h16,v12_n150_base_TP_0822_h16,TP_0822,base,16,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,51.1239013671875,50.70027732849121,0.423624038696289,93.0,150,0.6174496644295302,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0822\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,46.89328384399414,48.79546356201172,50.10533905029297,51.43943405151367,51.77960968017578,81.67999999999999,80.4,27.68,0.0,selected_new,False
v12_n150_overhead_TP_0822_h10,v12_n150_overhead_TP_0822_h10,TP_0822,overhead_as_canopy,10,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,45.1484260559082,45.30916595458984,-0.1607398986816406,68.0,150,0.4496644295302013,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0822\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,38.46834564208984,34.87211227416992,43.141090393066406,45.9355354309082,46.55216979980469,48.4,10.92,0.0,0.0,selected_new,False
v12_n150_overhead_TP_0822_h12,v12_n150_overhead_TP_0822_h12,TP_0822,overhead_as_canopy,12,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,61.43415832519531,61.65906524658203,-0.2249069213867187,60.0,150,0.3959731543624161,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0822\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,51.47189331054688,57.8399658203125,59.584075927734375,61.91201019287109,62.28960037231445,77.03999999999999,60.24,60.08,60.08,selected_new,False
v12_n150_overhead_TP_0822_h13,v12_n150_overhead_TP_0822_h13,TP_0822,overhead_as_canopy,13,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,61.41338348388672,61.50412178039551,-0.090738296508789,71.0,150,0.4697986577181208,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0822\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,51.9306755065918,57.23881530761719,59.33831024169922,62.050743103027344,62.54843521118164,82.88,63.32,63.24,63.0,selected_new,False
v12_n150_overhead_TP_0822_h15,v12_n150_overhead_TP_0822_h15,TP_0822,overhead_as_canopy,15,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,59.43317413330078,59.58326530456543,-0.1500911712646484,71.0,150,0.4697986577181208,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0822\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,48.57374572753906,53.45405960083008,56.65983581542969,60.171146392822266,60.7666015625,63.68000000000001,56.24,56.24,37.2,selected_new,False
v12_n150_overhead_TP_0822_h16,v12_n150_overhead_TP_0822_h16,TP_0822,overhead_as_canopy,16,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future,50.36909484863281,50.49507141113281,-0.1259765625,71.0,150,0.4697986577181208,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0822\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,41.730079650878906,38.85014343261719,47.39729690551758,51.14993667602539,51.77960968017578,48.96,44.4,11.72,0.0,selected_new,False
v12_n150_base_TP_0835_h10,v12_n24_base_TP_0835_h10,TP_0835,base,10,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future,32.77862930297852,45.56442070007324,-12.78579139709472,2.0,150,0.0067114093959731,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0835\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,32.7736701965332,32.77602767944336,32.77736282348633,32.77884292602539,32.78053283691406,0.0,0.0,0.0,0.0,retained_n24,True
v12_n150_base_TP_0835_h12,v12_n24_base_TP_0835_h12,TP_0835,base,12,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future,35.49324035644531,61.820411682128906,-26.327171325683597,1.0,150,0.0,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0835\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,35.48797607421875,35.49116516113281,35.491798400878906,35.493492126464844,35.49665832519531,0.0,0.0,0.0,0.0,retained_n24,True
v12_n150_base_TP_0835_h13,v12_n24_base_TP_0835_h13,TP_0835,base,13,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future,35.60452651977539,61.75910568237305,-26.154579162597656,1.0,150,0.0,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0835\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,35.59840774536133,35.602169036865234,35.60281753540039,35.604820251464844,35.63786315917969,0.0,0.0,0.0,0.0,retained_n24,True
v12_n150_base_TP_0835_h15,v12_n24_base_TP_0835_h15,TP_0835,base,15,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future,35.5282096862793,59.77000427246094,-24.24179458618164,1.0,150,0.0,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0835\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,35.520782470703125,35.524375915527344,35.52627182006836,35.52853775024414,35.53129959106445,0.0,0.0,0.0,0.0,retained_n24,True
v12_n150_base_TP_0835_h16,v12_n24_base_TP_0835_h16,TP_0835,base,16,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future,34.30322265625,50.70027732849121,-16.39705467224121,1.0,150,0.0,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0835\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,34.296932220458984,34.29982376098633,34.301605224609375,34.30349349975586,34.305545806884766,0.0,0.0,0.0,0.0,retained_n24,True
v12_n150_overhead_TP_0835_h10,v12_n24_overhead_as_canopy_TP_0835_h10,TP_0835,overhead_as_canopy,10,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future,32.77862930297852,45.30916595458984,-12.53053665161132,2.0,150,0.0067114093959731,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0835\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,32.7736701965332,32.77602767944336,32.77736282348633,32.77884292602539,32.78053283691406,0.0,0.0,0.0,0.0,retained_n24,True
v12_n150_overhead_TP_0835_h12,v12_n24_overhead_as_canopy_TP_0835_h12,TP_0835,overhead_as_canopy,12,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future,35.49324035644531,61.65906524658203,-26.16582489013672,1.0,150,0.0,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0835\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,35.48797607421875,35.49116516113281,35.491798400878906,35.493492126464844,35.49665832519531,0.0,0.0,0.0,0.0,retained_n24,True
v12_n150_overhead_TP_0835_h13,v12_n24_overhead_as_canopy_TP_0835_h13,TP_0835,overhead_as_canopy,13,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future,35.60452651977539,61.50412178039551,-25.89959526062012,1.0,150,0.0,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0835\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,35.59840774536133,35.602169036865234,35.60281753540039,35.604820251464844,35.63786315917969,0.0,0.0,0.0,0.0,retained_n24,True
v12_n150_overhead_TP_0835_h15,v12_n24_overhead_as_canopy_TP_0835_h15,TP_0835,overhead_as_canopy,15,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future,35.5282096862793,59.58326530456543,-24.055055618286133,1.0,150,0.0,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0835\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,35.520782470703125,35.524375915527344,35.52627182006836,35.52853775024414,35.53129959106445,0.0,0.0,0.0,0.0,retained_n24,True
v12_n150_overhead_TP_0835_h16,v12_n24_overhead_as_canopy_TP_0835_h16,TP_0835,overhead_as_canopy,16,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future,34.30322265625,50.49507141113281,-16.191848754882812,1.0,150,0.0,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0835\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,34.296932220458984,34.29982376098633,34.301605224609375,34.30349349975586,34.305545806884766,0.0,0.0,0.0,0.0,retained_n24,True
v12_n150_base_TP_0857_h10,v12_n24_base_TP_0857_h10,TP_0857,base,10,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future,33.4421501159668,45.56442070007324,-12.122270584106444,8.0,150,0.046979865771812,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0857\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,33.516380310058594,32.85054016113281,33.01247024536133,42.923954010009766,44.07084655761719,5.96,0.0,0.0,0.0,retained_n24,True
v12_n150_base_TP_0857_h12,v12_n24_base_TP_0857_h12,TP_0857,base,12,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future,38.09416961669922,61.820411682128906,-23.726242065429688,8.0,150,0.046979865771812,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0857\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,37.63712310791016,36.177223205566406,36.81777191162109,58.0075798034668,61.47490692138672,5.800000000000001,5.800000000000001,5.800000000000001,5.800000000000001,retained_n24,True
v12_n150_base_TP_0857_h13,v12_n24_base_TP_0857_h13,TP_0857,base,13,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future,38.12889099121094,61.75910568237305,-23.63021469116211,8.0,150,0.046979865771812,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0857\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,37.3398323059082,36.39095306396485,37.18872833251953,38.42067337036133,60.01369857788086,3.88,3.8,3.8,3.8,retained_n24,True
v12_n150_base_TP_0857_h15,v12_n24_base_TP_0857_h15,TP_0857,base,15,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future,36.73271942138672,59.77000427246094,-23.03728485107422,7.0,150,0.0402684563758389,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0857\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,36.15813446044922,35.6624641418457,36.000267028808594,37.19444274902344,56.04658126831055,2.16,2.12,2.12,1.24,retained_n24,True
v12_n150_base_TP_0857_h16,v12_n24_base_TP_0857_h16,TP_0857,base,16,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future,34.749969482421875,50.70027732849121,-15.950307846069336,7.0,150,0.0402684563758389,delta_tmrt_p90_c,m_rad_pct01,same_hour_same_scenario_reference_domain_median,(rank_average - 1) / (n_reference_cells - 1),16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0857\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,34.499046325683594,34.183570861816406,34.375911712646484,34.956783294677734,47.49138259887695,2.08,2.08,0.0,0.0,retained_n24,True
