run_id,cell_id,scenario,hour,tmrt_output_path,n_pixels,valid_pixel_count,tmrt_mean_c,tmrt_p50_c,tmrt_p75_c,tmrt_p90_c,tmrt_p95_c,tmrt_max_c,pct_pixels_tmrt_ge_40,pct_pixels_tmrt_ge_45,pct_pixels_tmrt_ge_50,pct_pixels_tmrt_ge_55,hour_sgt,source_run_id,selection_status,reuse_existing_n24_label,source,target_version,reference_domain_version
v12_n150_overhead_TP_0023_h12,TP_0023,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0023\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,46.612525939941406,40.215614318847656,58.96721267700195,60.74524688720703,62.08124542236328,62.34739303588867,50.92,41.24,41.04,41.04,12,v12_n150_overhead_TP_0023_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0023_h13,TP_0023,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0023\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,46.09516143798828,40.02320098876953,57.90840911865234,60.4276008605957,62.27213668823242,62.61883163452149,50.2,39.8,39.72,38.84,13,v12_n150_overhead_TP_0023_h13,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0023_h15,TP_0023,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0023\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,43.81867599487305,38.30065155029297,54.49336242675781,58.221954345703125,60.56060409545898,60.8446044921875,40.88,34.760000000000005,34.68,22.24,15,v12_n150_overhead_TP_0023_h15,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0023_h16,TP_0023,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0023\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,38.73031234741211,35.3467903137207,44.905548095703125,49.11055374145508,51.552059173583984,51.85580062866211,27.84,24.56,8.959999999999999,0.0,16,v12_n150_overhead_TP_0023_h16,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0028_h10,TP_0028,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0028\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,43.013668060302734,44.04621887207031,45.5834846496582,45.90656661987305,46.158016204833984,46.59374237060547,86.04,38.6,0.0,0.0,10,v12_n150_base_TP_0028_h10,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0028_h12,TP_0028,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0028\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,60.52628707885742,61.23420715332031,61.837833404541016,61.98798370361328,62.14089584350586,62.32740783691406,100.0,97.8,97.8,97.8,12,v12_n150_base_TP_0028_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0028_h13,TP_0028,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0028\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,59.62506103515625,60.48768615722656,61.676414489746094,61.98642349243164,62.29908752441406,62.60390472412109,100.0,95.88,95.88,95.88,13,v12_n150_base_TP_0028_h13,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0028_h15,TP_0028,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0028\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,56.03620147705078,57.7939682006836,59.66814422607422,60.113887786865234,60.457149505615234,60.8444709777832,94.56,87.8,87.8,84.36,15,v12_n150_base_TP_0028_h15,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0028_h16,TP_0028,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0028\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,46.63116455078125,48.42045211791992,50.62924575805664,51.07486343383789,51.42483901977539,51.85350036621094,78.28,77.48,35.68,0.0,16,v12_n150_base_TP_0028_h16,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0028_h10,TP_0028,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0028\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,43.013668060302734,44.04621887207031,45.5834846496582,45.90656661987305,46.158016204833984,46.59374237060547,86.04,38.6,0.0,0.0,10,v12_n150_overhead_TP_0028_h10,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0028_h12,TP_0028,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0028\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,60.52628707885742,61.23420715332031,61.837833404541016,61.98798370361328,62.14089584350586,62.32740783691406,100.0,97.8,97.8,97.8,12,v12_n150_overhead_TP_0028_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0028_h13,TP_0028,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0028\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,59.62506103515625,60.48768615722656,61.676414489746094,61.98642349243164,62.29908752441406,62.60390472412109,100.0,95.88,95.88,95.88,13,v12_n150_overhead_TP_0028_h13,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0028_h15,TP_0028,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0028\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,56.03620147705078,57.7939682006836,59.66814422607422,60.113887786865234,60.457149505615234,60.8444709777832,94.56,87.8,87.8,84.36,15,v12_n150_overhead_TP_0028_h15,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0028_h16,TP_0028,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0028\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,46.63116455078125,48.42045211791992,50.62924575805664,51.07486343383789,51.42483901977539,51.85350036621094,78.28,77.48,35.68,0.0,16,v12_n150_overhead_TP_0028_h16,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0037_h10,TP_0037,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,39.52685546875,42.65448760986328,44.46598052978516,46.506309509277344,46.53591537475586,46.57469177246094,54.8,22.0,0.0,0.0,10,v12_n24_base_TP_0037_h10,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0037_h12,TP_0037,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,53.81845474243164,60.58280944824219,61.796531677246094,62.27238082885742,62.30147933959961,62.31979751586914,73.8,68.0,67.84,67.84,12,v12_n24_base_TP_0037_h12,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0037_h13,TP_0037,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,54.51276397705078,59.69611358642578,60.81851577758789,62.51641082763672,62.54996109008789,62.57920837402344,78.8,73.2,73.11999999999999,72.84,13,v12_n24_base_TP_0037_h13,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0037_h15,TP_0037,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,47.56985092163086,40.82197189331055,57.98145294189453,60.72555160522461,60.75756072998047,60.80853271484375,51.92,46.0,46.0,41.28,15,v12_n24_base_TP_0037_h15,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0037_h16,TP_0037,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,41.15784454345703,36.70075225830078,48.72393035888672,51.73152160644531,51.76597213745117,51.81732177734375,38.48,37.8,22.92,0.0,16,v12_n24_base_TP_0037_h16,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0037_h10,TP_0037,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,36.68032836914063,33.450233459472656,43.04587936401367,44.148170471191406,44.36546325683594,45.45430374145508,33.4,0.32,0.0,0.0,10,v12_n24_overhead_as_canopy_TP_0037_h10,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0037_h12,TP_0037,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,48.12201690673828,40.37653350830078,60.997520446777344,61.5823974609375,61.7863883972168,62.18844604492188,51.48,45.56,45.4,45.4,12,v12_n24_overhead_as_canopy_TP_0037_h12,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0037_h13,TP_0037,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,48.9164924621582,55.79290008544922,60.13227844238281,60.607398986816406,60.7894401550293,61.602298736572266,56.92,51.16,51.04,50.8,13,v12_n24_overhead_as_canopy_TP_0037_h13,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0037_h15,TP_0037,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,42.47830581665039,38.71324157714844,51.92868423461914,56.638301849365234,57.8499641418457,59.78483581542969,31.6,25.32,25.32,20.6,15,v12_n24_overhead_as_canopy_TP_0037_h15,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0037_h16,TP_0037,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0037\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,37.77617645263672,35.685211181640625,37.07508850097656,47.29628753662109,48.68126678466797,50.71839904785156,19.16,18.48,1.96,0.0,16,v12_n24_overhead_as_canopy_TP_0037_h16,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0040_h10,TP_0040,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0040\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,38.92570114135742,42.03285217285156,42.94841384887695,45.01362228393555,45.962249755859375,46.37248992919922,55.120000000000005,10.24,0.0,0.0,10,v12_n150_base_TP_0040_h10,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0040_h12,TP_0040,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0040\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,55.84935760498047,60.25439453125,61.16753005981445,61.63215637207031,61.936805725097656,62.20623397827149,89.03999999999999,77.28,77.16,77.16,12,v12_n150_base_TP_0040_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0040_h13,TP_0040,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0040\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,56.203948974609375,59.60643005371094,60.21833038330078,61.285064697265625,61.9859733581543,62.35311126708984,91.48,81.8,81.72,81.72,13,v12_n150_base_TP_0040_h13,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0040_h15,TP_0040,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0040\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,52.30378723144531,56.28898239135742,57.327667236328125,59.3802490234375,60.15131759643555,60.57553863525391,83.0,73.88,73.88,66.0,15,v12_n150_base_TP_0040_h15,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0040_h16,TP_0040,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0040\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,43.70903396606445,46.60087585449219,47.89853286743164,50.27327728271485,51.14221954345703,51.57835006713867,64.68,63.080000000000005,12.52,0.0,16,v12_n150_base_TP_0040_h16,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0040_h10,TP_0040,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0040\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,38.92570114135742,42.03285217285156,42.94841384887695,45.01362228393555,45.962249755859375,46.37248992919922,55.120000000000005,10.24,0.0,0.0,10,v12_n150_overhead_TP_0040_h10,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0040_h12,TP_0040,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0040\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,55.84935760498047,60.25439453125,61.16753005981445,61.63215637207031,61.936805725097656,62.20623397827149,89.03999999999999,77.28,77.16,77.16,12,v12_n150_overhead_TP_0040_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0040_h13,TP_0040,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0040\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,56.203948974609375,59.60643005371094,60.21833038330078,61.285064697265625,61.9859733581543,62.35311126708984,91.48,81.8,81.72,81.72,13,v12_n150_overhead_TP_0040_h13,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0040_h15,TP_0040,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0040\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,52.30378723144531,56.28898239135742,57.327667236328125,59.3802490234375,60.15131759643555,60.57553863525391,83.0,73.88,73.88,66.0,15,v12_n150_overhead_TP_0040_h15,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0040_h16,TP_0040,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0040\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,43.70903396606445,46.60087585449219,47.89853286743164,50.27327728271485,51.14221954345703,51.57835006713867,64.68,63.080000000000005,12.52,0.0,16,v12_n150_overhead_TP_0040_h16,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0041_h10,TP_0041,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0041\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,40.69771194458008,43.45215606689453,44.033817291259766,44.76262283325195,45.23513412475586,46.236629486083984,70.04,6.2,0.0,0.0,10,v12_n150_base_TP_0041_h10,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0041_h12,TP_0041,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0041\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,57.57380676269531,60.87922668457031,61.36086654663086,61.6322021484375,61.89224624633789,62.18141174316406,94.4,84.72,84.68,84.68,12,v12_n150_base_TP_0041_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0041_h13,TP_0041,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0041\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,57.29977416992188,59.77233123779297,60.55634689331055,61.06843185424805,61.36621475219727,62.23461151123047,98.04,86.6,86.52,86.52,13,v12_n150_base_TP_0041_h13,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0041_h15,TP_0041,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0041\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,52.73980712890625,55.83474349975586,57.85235595703125,58.855770111083984,59.35269546508789,60.46595001220703,92.36,74.4,74.4,60.96,15,v12_n150_base_TP_0041_h15,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0041_h16,TP_0041,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0041\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,42.67110824584961,45.309478759765625,48.08442306518555,49.71558380126953,50.27762222290039,51.46165084838867,53.28000000000001,51.76,6.2,0.0,16,v12_n150_base_TP_0041_h16,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0041_h10,TP_0041,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0041\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,40.69735336303711,43.45215606689453,44.033817291259766,44.76237487792969,45.23513412475586,46.236629486083984,70.04,6.2,0.0,0.0,10,v12_n150_overhead_TP_0041_h10,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0041_h12,TP_0041,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0041\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,57.57330703735352,60.87922668457031,61.35993576049805,61.6322021484375,61.892127990722656,62.18141174316406,94.4,84.72,84.68,84.68,12,v12_n150_overhead_TP_0041_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0041_h13,TP_0041,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0041\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,57.29903793334961,59.77233123779297,60.55634689331055,61.06672286987305,61.36430740356445,62.23461151123047,98.04,86.6,86.52,86.52,13,v12_n150_overhead_TP_0041_h13,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0041_h15,TP_0041,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0041\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,52.73865509033203,55.83474349975586,57.846946716308594,58.84709930419922,59.35269546508789,60.46595001220703,92.36,74.4,74.4,60.96,15,v12_n150_overhead_TP_0041_h15,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0041_h16,TP_0041,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0041\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,42.67018127441406,45.309478759765625,48.08442306518555,49.71539688110352,50.27762222290039,51.46165084838867,53.28000000000001,51.76,6.2,0.0,16,v12_n150_overhead_TP_0041_h16,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0049_h10,TP_0049,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0049\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,40.071414947509766,42.45595550537109,44.91292190551758,46.32527160644531,46.52036666870117,46.57913589477539,61.48,22.52,0.0,0.0,10,v12_n150_base_TP_0049_h10,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0049_h12,TP_0049,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0049\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,57.68943786621094,60.24620056152344,61.65046691894531,62.324317932128906,62.34023666381836,62.36404800415039,96.08,84.96000000000001,84.96000000000001,84.96000000000001,12,v12_n150_base_TP_0049_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
