cell_id,building_density
TP_0666,0.0
TP_0667,0.0
TP_0668,0.0
TP_0669,0.0
TP_0670,0.0
TP_0671,0.0
TP_0672,0.0
TP_0673,0.0
TP_0674,0.0
TP_0675,0.0
TP_0676,0.14538243320192187
TP_0677,0.25111453938733996
TP_0678,0.2182905780515011
TP_0679,0.1716434051009195
TP_0680,0.2959684692626129
TP_0681,0.17383015983109829
TP_0682,0.0
TP_0683,0.300182857652232
TP_0684,0.17230130935948187
TP_0685,0.31693169057204623
TP_0686,0.20470750037602237
TP_0687,0.0
TP_0688,0.0
TP_0689,0.0
TP_0690,0.0
TP_0691,0.0
TP_0692,0.0
TP_0693,0.0
TP_0694,0.0
TP_0695,0.0
TP_0696,0.0
TP_0697,0.0
TP_0698,0.0
TP_0699,0.0
TP_0700,0.0
TP_0701,0.0
TP_0702,0.0
TP_0703,0.0
TP_0704,0.0
TP_0705,0.03534669744006959
TP_0706,0.21687647728866882
TP_0707,0.2390886729906545
TP_0708,0.07841717266660447
TP_0709,0.25873490249421327
TP_0710,0.03799234998158209
TP_0711,0.10146999844436455
TP_0712,0.24992616200827447
TP_0713,0.16246710758410318
TP_0714,0.280013561696674
TP_0715,0.3024940770324156
TP_0716,1.742898446029916e-05
TP_0717,0.0
TP_0718,0.0
TP_0719,0.0
TP_0720,0.0
TP_0721,0.0
TP_0722,0.0
TP_0723,0.0
TP_0724,0.0
TP_0725,0.0
TP_0726,0.0
TP_0727,0.0
TP_0728,0.0
TP_0729,0.0
TP_0730,0.0
TP_0731,0.0
TP_0732,0.0
TP_0733,0.0
TP_0734,0.0
TP_0735,0.23876716424188357
TP_0736,0.37691217754274653
TP_0737,0.24022507573648155
TP_0738,0.2849004008531439
TP_0739,0.21743469751738168
TP_0740,0.16907172695343176
TP_0741,0.21938028494755432
TP_0742,0.09330124903376998
TP_0743,0.18774568148895013
TP_0744,0.1832999511173953
TP_0745,0.0
TP_0746,0.0
TP_0747,0.0
TP_0748,0.0
TP_0749,0.0
TP_0750,0.0
TP_0751,0.0
TP_0752,0.0
TP_0753,0.0
TP_0754,0.0
TP_0755,0.0
TP_0756,0.0
TP_0757,0.0
TP_0758,0.0
TP_0759,0.0
TP_0760,0.0
TP_0761,0.0
TP_0762,0.0
TP_0763,0.0
TP_0764,0.0991789829667128
TP_0765,0.12230835402808056
TP_0766,0.27413485576562835
TP_0767,0.0749258184201664
TP_0768,0.2062277688591077
TP_0769,0.25097896327156083
TP_0770,0.059174817287330816
TP_0771,0.0
TP_0772,0.0
TP_0773,0.07444927908469934
TP_0774,0.0
TP_0775,0.0
TP_0776,0.0
TP_0777,0.0
TP_0778,0.0
TP_0779,0.0
TP_0780,0.0
TP_0781,0.0
TP_0782,0.0
TP_0783,0.0
TP_0784,0.0
TP_0785,0.0
TP_0786,0.0
TP_0787,0.0
TP_0788,0.0
TP_0789,0.0
TP_0790,0.0
TP_0791,0.0
TP_0792,0.0
TP_0793,0.0
TP_0794,0.14218617150899843
TP_0795,0.5342622080574767
TP_0796,0.12821607010622807
TP_0797,0.23941135649922893
TP_0798,0.20669302849763063
TP_0799,0.02598132950655719
TP_0800,0.0
TP_0801,0.0
TP_0802,0.0
TP_0803,0.0
TP_0804,0.0
TP_0805,0.0
TP_0806,0.0
TP_0807,0.0
TP_0808,0.0
TP_0809,0.0
TP_0810,0.0
TP_0811,0.0
TP_0812,0.0
TP_0813,0.0
TP_0814,0.0
TP_0815,0.0
TP_0816,0.0
TP_0817,0.0
TP_0818,0.0
TP_0819,0.0
TP_0820,0.0
TP_0821,0.0
TP_0822,0.0
TP_0823,0.02343307587728713
TP_0824,0.06182556635195095
TP_0825,0.005205418204916446
TP_0826,0.0
TP_0827,0.0
TP_0828,0.0
TP_0829,0.0
TP_0830,0.0
TP_0831,0.0
TP_0832,0.0
TP_0833,0.0
TP_0834,0.0
TP_0835,0.0
TP_0836,0.0
TP_0837,0.0
TP_0838,0.0
TP_0839,0.0
TP_0840,0.0
TP_0841,0.0
TP_0842,0.0
TP_0843,0.0
TP_0844,0.0
TP_0845,0.0
TP_0846,0.0
TP_0847,0.0
TP_0848,0.0
TP_0849,0.0
TP_0850,0.0
TP_0851,0.0
TP_0852,0.0
TP_0853,0.0
TP_0854,0.0
TP_0855,0.0
TP_0856,0.0
TP_0857,0.0
TP_0858,0.0
TP_0859,0.0
TP_0860,0.0
TP_0861,0.0
TP_0862,0.0
TP_0863,0.0
TP_0864,0.0
