model_name,event_target,official_event_threshold_c,calibrator_id,calibrator_family,diagnostic_only,validation_method,bin_kind,probability_bin,n,event_count,observed_event_rate,mean_predicted_probability,calibration_gap,abs_calibration_gap,p_min,p_max,mean_score,station_count,low_support
M7_compact_weather_ridge,ge31,31.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.20,0.30)",44,11,0.25,0.2663945441013007,0.0163945441013007,0.0163945441013007,0.20446035514998617,0.299616655872391,30.095709851754393,27,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.30,0.40)",30,4,0.13333333333333333,0.34355806227434654,0.2102247289410132,0.2102247289410132,0.30027122715206006,0.39426521115827157,30.202025433968206,22,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.40,0.50)",39,21,0.5384615384615384,0.4323614112734245,-0.10610012718811396,0.10610012718811396,0.4039297379064784,0.495702138201708,30.389708302273814,26,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.50,0.60)",58,36,0.6206896551724138,0.5573340112288131,-0.06335564394360071,0.06335564394360071,0.5000550764148614,0.5998282088709387,30.890007051686894,26,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.60,0.70)",55,34,0.6181818181818182,0.6454386216634803,0.02725680348166215,0.02725680348166215,0.6007787289785739,0.6997123260467961,31.142528615478483,26,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.70,0.80)",101,71,0.7029702970297029,0.7322213059284759,0.029251008898772968,0.029251008898772968,0.7017901024780472,0.7900792668602756,31.67923603744121,27,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.80,0.90)",2,0,0.0,0.8076312756167859,0.8076312756167859,0.8076312756167859,0.8018241099093473,0.8134384413242246,32.07584706058012,1,True
M7_compact_weather_ridge,ge31,31.0,logistic_score_only,logistic,False,station_grouped_loso,fixed,"[0.00,0.10)",1270,14,0.011023622047244094,0.011249055572889131,0.00022543352564503676,0.00022543352564503676,0.00028726204687425094,0.09961747489151557,26.50792855974089,27,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_only,logistic,False,station_grouped_loso,fixed,"[0.10,0.20)",79,13,0.16455696202531644,0.13727270456561716,-0.027284257459699285,0.027284257459699285,0.10112958065911568,0.19861772568125122,29.40400795692908,27,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_only,logistic,False,station_grouped_loso,fixed,"[0.20,0.30)",46,6,0.13043478260869565,0.2495867056527475,0.11915192304405184,0.11915192304405184,0.20995447378435056,0.29898191763540394,29.975133051479357,27,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_only,logistic,False,station_grouped_loso,fixed,"[0.30,0.40)",57,29,0.5087719298245614,0.3641156982369051,-0.14465623158765634,0.14465623158765634,0.30074095907776416,0.3999550268878111,30.38366254586432,27,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_only,logistic,False,station_grouped_loso,fixed,"[0.40,0.50)",34,14,0.4117647058823529,0.4432357352609821,0.03147102937862917,0.03147102937862917,0.4003425948406249,0.4986948406838353,30.624848485427236,23,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_only,logistic,False,station_grouped_loso,fixed,"[0.50,0.60)",35,18,0.5142857142857142,0.5395477033951308,0.02526198910941657,0.02526198910941657,0.5043265666327491,0.5920793133078704,30.91638365749685,24,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_only,logistic,False,station_grouped_loso,fixed,"[0.60,0.70)",51,39,0.7647058823529411,0.6568437052023313,-0.10786217715060986,0.10786217715060986,0.6033402920499239,0.6987505708105856,31.285916936457657,24,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_only,logistic,False,station_grouped_loso,fixed,"[0.70,0.80)",66,50,0.7575757575757576,0.7479319482097814,-0.009643809365976197,0.009643809365976197,0.7028247942966195,0.7957781004012769,31.606812621467043,27,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_only,logistic,False,station_grouped_loso,fixed,"[0.80,0.90)",36,21,0.5833333333333334,0.8299834768647014,0.24665014353136805,0.24665014353136805,0.8002069355596216,0.8954861485106778,31.9552416596756,22,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.00,0.10)",1263,14,0.011084718923198733,0.010511820475405685,-0.0005728984477930479,0.0005728984477930479,0.00011928070248729893,0.09968901926838271,26.493363462171146,27,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.10,0.20)",83,13,0.1566265060240964,0.1370734704017641,-0.019553035622332293,0.019553035622332293,0.10029624412895902,0.19900644732460573,29.3690476545226,26,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.20,0.30)",47,6,0.1276595744680851,0.24971309759094043,0.12205352312285533,0.12205352312285533,0.20372948047501832,0.29704176117335085,29.953517288558967,26,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.30,0.40)",57,28,0.49122807017543857,0.36406653428883756,-0.127161535886601,0.127161535886601,0.3023324836348466,0.3978286878770749,30.37112931276257,27,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.40,0.50)",36,15,0.4166666666666667,0.44254996051450407,0.025883293847837385,0.025883293847837385,0.4020345970463613,0.4989265003050449,30.61769283383051,25,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.50,0.60)",35,18,0.5142857142857142,0.5387832534679599,0.02449753918224562,0.02449753918224562,0.5046846712802415,0.5904230153627198,30.91638365749685,24,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.60,0.70)",53,41,0.7735849056603774,0.6552177022970211,-0.11836720336335627,0.11836720336335627,0.6017865645727694,0.6990246970295081,31.291535402352938,24,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.70,0.80)",68,49,0.7205882352941176,0.7474909871492744,0.02690275185515678,0.02690275185515678,0.7022696967445887,0.799412969923846,31.620666307097636,26,False
M7_compact_weather_ridge,ge31,31.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.80,0.90)",32,20,0.625,0.8283154966207417,0.20331549662074166,0.20331549662074166,0.8000798372509311,0.8924040421615879,31.980106603660694,22,False
M7_compact_weather_ridge,ge33,33.0,empirical_score_bin,empirical_bin,False,station_grouped_loso,fixed,"[0.00,0.10)",1674,15,0.008960573476702509,0.00896155598861673,9.825119142211486e-07,9.825119142211486e-07,1e-06,0.06172839506172839,27.511379425323806,27,False
M7_compact_weather_ridge,ge33,33.0,isotonic_score_only,isotonic,False,station_grouped_loso,fixed,"[0.00,0.10)",1612,8,0.004962779156327543,0.009203585429540993,0.00424080627321345,0.00424080627321345,1e-06,0.09090909090909091,27.511075450618502,26,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_hour_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.00,0.10)",1674,15,0.008960573476702509,0.008991116074747462,3.054259804495356e-05,3.054259804495356e-05,1e-06,0.09487034689950574,27.511379425323806,27,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_only,logistic,False,station_grouped_loso,fixed,"[0.00,0.10)",1662,15,0.009025270758122744,0.008240972916822579,-0.0007842978413001647,0.0007842978413001647,2.322441422757375e-05,0.09977021821077933,27.478214213960673,27,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_only,logistic,False,station_grouped_loso,fixed,"[0.10,0.20)",12,0,0.0,0.11344204325528524,0.11344204325528524,0.11344204325528524,0.10235365542791383,0.1344591794421445,32.1047611991173,11,True
M7_compact_weather_ridge,ge33,33.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.00,0.10)",1665,15,0.009009009009009009,0.008444304633864428,-0.0005647043751445813,0.0005647043751445813,1e-06,0.09893574680223406,27.486400961694393,27,False
M7_compact_weather_ridge,ge33,33.0,logistic_score_radiation_hot_diagnostic,logistic,True,station_grouped_loso,fixed,"[0.10,0.20)",9,0,0.0,0.1106007533265257,0.1106007533265257,0.1106007533265257,0.10114353999359178,0.12637210265126403,32.13239519676512,8,True
