source_path,dataset_label,tp,fp,fn,tn,precision,recall,f1,model,split_type,period,threshold,n,bias_pred_minus_obs,mae,rmse,p90_abs_error,station_id,station_name,bias,r2,cv_scheme,n_folds,n_features,wbgt_ge_31_precision,wbgt_ge_31_recall,wbgt_ge_31_f1,wbgt_ge_31_tp,wbgt_ge_31_fp,wbgt_ge_31_fn,wbgt_ge_33_precision,wbgt_ge_33_recall,wbgt_ge_33_f1,wbgt_ge_33_tp,wbgt_ge_33_fp,wbgt_ge_33_fn,dataset,operating_point,available,threshold_c,event_threshold_c,n_pos,n_pred_pos,score_threshold_c,recall_target,mae_delta_m2_minus_m1,mae_delta_m2_minus_m1b,mae_delta_m2_minus_m3,mae_delta_m2_minus_m4
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,3.0,217.0,26.0,5180.0,0.0136363636363636,0.1034482758620689,0.0240963855421686,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,29.8,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,3.0,145.0,26.0,5252.0,0.0202702702702702,0.1034482758620689,0.0338983050847457,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,29.9,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,3.0,117.0,26.0,5280.0,0.025,0.1034482758620689,0.0402684563758389,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,30.0,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,3.0,113.0,26.0,5284.0,0.0258620689655172,0.1034482758620689,0.0413793103448275,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,30.1,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,3.0,113.0,26.0,5284.0,0.0258620689655172,0.1034482758620689,0.0413793103448275,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,30.2,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,72.0,29.0,5325.0,0.0,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,30.3,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,36.0,29.0,5361.0,0.0,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,30.4,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,32.0,29.0,5365.0,0.0,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,30.5,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,16.0,29.0,5381.0,0.0,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,30.6,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,16.0,29.0,5381.0,0.0,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,30.7,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,16.0,29.0,5381.0,0.0,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,30.8,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,8.0,29.0,5389.0,0.0,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,30.9,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,8.0,29.0,5389.0,0.0,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,31.0,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,8.0,29.0,5389.0,0.0,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,31.1,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,4.0,29.0,5393.0,0.0,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,31.2,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,4.0,29.0,5393.0,0.0,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,31.3,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,31.4,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,31.5,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,31.6,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,31.7,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,31.8,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,31.9,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,32.0,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,32.1,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,32.2,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,32.3,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,32.4,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,32.5,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,32.6,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,32.7,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,32.8,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,32.9,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,33.0,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,33.1,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,33.2,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,33.3,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,33.4,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,33.5,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,33.6,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,33.7,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,33.8,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,33.9,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,34.0,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,34.1,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,34.2,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,34.3,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,34.4,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,34.5,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,34.6,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,34.7,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,34.8,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,34.9,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,35.0,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,35.1,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,35.2,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,35.3,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,35.4,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,35.5,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,35.6,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,35.7,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,35.8,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,35.9,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,36.0,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,36.1,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,36.2,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,36.3,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,36.4,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,36.5,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,36.6,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,36.7,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,36.8,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,36.9,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,37.0,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,37.1,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,37.2,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,37.3,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,37.4,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,37.5,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,37.6,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,37.7,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,37.8,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,37.9,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,0.0,0.0,29.0,5397.0,,0.0,,M1_global_bias,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,33.0,,,38.0,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,472.0,3603.0,0.0,1351.0,0.1158282208588957,1.0,0.2076094127996481,M2_linear_proxy,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,31.0,,,26.0,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,472.0,3566.0,0.0,1388.0,0.1168895492818226,1.0,0.2093126385809312,M2_linear_proxy,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,31.0,,,26.1,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,472.0,3471.0,0.0,1483.0,0.1197058077605883,1.0,0.2138165345413363,M2_linear_proxy,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,31.0,,,26.2,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,472.0,3372.0,0.0,1582.0,0.1227887617065556,1.0,0.2187210379981464,M2_linear_proxy,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,31.0,,,26.3,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,472.0,3241.0,0.0,1713.0,0.1271209264745489,1.0,0.2255675029868578,M2_linear_proxy,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,31.0,,,26.4,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,472.0,3163.0,0.0,1791.0,0.1298486932599725,1.0,0.2298514730947163,M2_linear_proxy,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,31.0,,,26.5,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,472.0,3062.0,0.0,1892.0,0.1335597057159026,1.0,0.235646530204693,M2_linear_proxy,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,31.0,,,26.6,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,472.0,2968.0,0.0,1986.0,0.1372093023255814,1.0,0.2413087934560327,M2_linear_proxy,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,31.0,,,26.7,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,472.0,2912.0,0.0,2042.0,0.1394799054373522,1.0,0.2448132780082987,M2_linear_proxy,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,31.0,,,26.8,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,472.0,2782.0,0.0,2172.0,0.1450522433927474,1.0,0.2533548040794417,M2_linear_proxy,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,31.0,,,26.9,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,472.0,2574.0,0.0,2380.0,0.154957321076822,1.0,0.2683342808413871,M2_linear_proxy,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,31.0,,,27.0,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,471.0,2506.0,1.0,2448.0,0.158212966073228,0.9978813559322034,0.2731226442447086,M2_linear_proxy,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,31.0,,,27.1,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,471.0,2379.0,1.0,2575.0,0.1652631578947368,0.9978813559322034,0.283564118001204,M2_linear_proxy,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,31.0,,,27.2,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,471.0,2333.0,1.0,2621.0,0.1679743223965763,0.9978813559322034,0.2875457875457875,M2_linear_proxy,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,31.0,,,27.3,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,463.0,2205.0,9.0,2749.0,0.1735382308845577,0.9809322033898306,0.2949044585987261,M2_linear_proxy,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,31.0,,,27.4,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,463.0,2111.0,9.0,2843.0,0.1798756798756798,0.9809322033898306,0.3040052527905449,M2_linear_proxy,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,31.0,,,27.5,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,461.0,2042.0,11.0,2912.0,0.1841789852177387,0.9766949152542372,0.3099159663865546,M2_linear_proxy,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,31.0,,,27.6,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,456.0,1837.0,16.0,3117.0,0.1988661142607937,0.9661016949152542,0.3298372513562387,M2_linear_proxy,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,31.0,,,27.7,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,451.0,1669.0,21.0,3285.0,0.2127358490566037,0.9555084745762712,0.3479938271604938,M2_linear_proxy,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,31.0,,,27.8,,,,,
outputs/v11_beta_calibration/v11_beta_threshold_scan_all.csv,v11_beta_calibration,432.0,1405.0,40.0,3549.0,0.2351660315732172,0.9152542372881356,0.3741879601559116,M2_linear_proxy,,,,5426.0,,,,,,,,,time_block,,,,,,,,,,,,,,,,,,,31.0,,,27.9,,,,,
