cell_id,b87f2_tv_any_true_vector_source,b87f2_connected_shade_corridor_explicit_available,b87f2_tree_canopy_true_vector_available,b87f2_feature_geometry_method,b87f2_covered_walkway_count_50m,b87f2_covered_walkway_length_proxy_m_50m,b87f2_covered_walkway_density_proxy_50m,b87f2_overhead_count_50m,b87f2_overhead_area_m2_50m,b87f2_overhead_coverage_fraction_50m,b87f2_pedestrian_path_count_50m,b87f2_pedestrian_path_length_m_50m,b87f2_pedestrian_path_density_50m,b87f2_overhead_x_pedestrian_length_50m,b87f2_water_feature_count_50m,b87f2_water_area_proxy_m2_50m,b87f2_water_fraction_proxy_50m,b87f2_building_vector_count_50m,b87f2_building_vector_area_m2_50m,b87f2_building_vector_density_50m,b87f2_building_vector_mean_height_m_50m,b87f2_covered_walkway_count_100m,b87f2_covered_walkway_length_proxy_m_100m,b87f2_covered_walkway_density_proxy_100m,b87f2_overhead_count_100m,b87f2_overhead_area_m2_100m,b87f2_overhead_coverage_fraction_100m,b87f2_pedestrian_path_count_100m,b87f2_pedestrian_path_length_m_100m,b87f2_pedestrian_path_density_100m,b87f2_overhead_x_pedestrian_length_100m,b87f2_water_feature_count_100m,b87f2_water_area_proxy_m2_100m,b87f2_water_fraction_proxy_100m,b87f2_building_vector_count_100m,b87f2_building_vector_area_m2_100m,b87f2_building_vector_density_100m,b87f2_building_vector_mean_height_m_100m,b87f2_covered_walkway_count_150m,b87f2_covered_walkway_length_proxy_m_150m,b87f2_covered_walkway_density_proxy_150m,b87f2_overhead_count_150m,b87f2_overhead_area_m2_150m,b87f2_overhead_coverage_fraction_150m,b87f2_pedestrian_path_count_150m,b87f2_pedestrian_path_length_m_150m,b87f2_pedestrian_path_density_150m,b87f2_overhead_x_pedestrian_length_150m,b87f2_water_feature_count_150m,b87f2_water_area_proxy_m2_150m,b87f2_water_fraction_proxy_150m,b87f2_building_vector_count_150m,b87f2_building_vector_area_m2_150m,b87f2_building_vector_density_150m,b87f2_building_vector_mean_height_m_150m,b87f2_covered_walkway_count_250m,b87f2_covered_walkway_length_proxy_m_250m,b87f2_covered_walkway_density_proxy_250m,b87f2_overhead_count_250m,b87f2_overhead_area_m2_250m,b87f2_overhead_coverage_fraction_250m,b87f2_pedestrian_path_count_250m,b87f2_pedestrian_path_length_m_250m,b87f2_pedestrian_path_density_250m,b87f2_overhead_x_pedestrian_length_250m,b87f2_water_feature_count_250m,b87f2_water_area_proxy_m2_250m,b87f2_water_fraction_proxy_250m,b87f2_building_vector_count_250m,b87f2_building_vector_area_m2_250m,b87f2_building_vector_density_250m,b87f2_building_vector_mean_height_m_250m,b87f2_nearest_covered_walkway_m,b87f2_nearest_overhead_m,b87f2_nearest_pedestrian_path_m,b87f2_nearest_water_m,b87f2_nearest_building_vector_m,b87f2_overhead_cell_overlap_proxy_fraction,b87f2_water_edge_caveat_flag
TP_0460,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,1,1269.557223710502,0.16164504615323969,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,5,8654.283664639117,0.2754744048293516,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,6,9423.49576550907,0.13331519398100555,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,2,302.64791671905755,0.0015413731827936732,10,11485.410131454862,0.05849471346748086,11,259.21529065745926,0.0013201726346603853,15.162724153397848,0,0.0,0.0,0,0.0,0.0,,162.7924896721101,41.397799215039036,225.0809315233607,496.9149307186091,275.92084429409203,0.1269557223710502,0
TP_0464,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,6,523.4674134402044,0.0026659976446891964,0.0,0,0.0,0.0,0,0.0,0.0,,434.4505799190031,363.04341321193107,150.3173930051881,857.4183077315456,363.45996602786244,0.0,1
TP_0465,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,1,55.889656987232385,0.0017790230354457041,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,3,198.24621457826163,0.0028046102221677242,0.0,0,0.0,0.0,0,0.0,0.0,,6,802.3437306222088,0.0040863030651941325,8,2133.8739671637513,0.010867730873895162,8,1082.3244255574418,0.005512233035410015,11.762410575201457,0,0.0,0.0,0,0.0,0.0,,200.65828480017367,161.50210149073803,88.50464695583757,754.7126702600953,386.8119505509281,0.0,0
TP_0467,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,1,559.988895942789,0.07130000069269431,0.0,0,0.0,0.0,0,0.0,0.0,,1,27.805721959382815,0.0008850836192149273,1,32.70858293909346,0.0010411465312575917,3,769.6777568818687,0.024499603919126294,0.8013473267636816,0,0.0,0.0,0,0.0,0.0,,7,794.8486428619561,0.011244808046343544,7,1128.7961179447625,0.015969198392342315,5,922.3866382077189,0.013049101592237702,14.729775219984736,0,0.0,0.0,0,0.0,0.0,,29,3525.716784476542,0.01795632813412814,29,5137.177534229909,0.02616343033962638,13,2205.2994509830633,0.01123149787589752,57.69819856381168,0,0.0,0.0,0,0.0,0.0,,85.86714756024828,85.86714756024828,42.11680501171528,828.1992753139151,257.89745187044826,0.0,0
TP_0475,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2,1860.644252717495,0.23690458412441204,29.3,0,0.0,0.0,2,825.7022002670833,0.026282917338872083,4,191.9916140321737,0.006111282881082348,5.046099721364254,0,0.0,0.0,4,3710.7850512862206,0.11811795673274288,23.0,0,0.0,0.0,2,825.7022002670833,0.011681296595054258,5,212.8802304510714,0.0030116391966959854,2.4867171111224664,0,0.0,0.0,8,7019.664246439934,0.09930793454812088,33.4625,0,0.0,0.0,4,1340.841479714297,0.006828849580773814,25,943.5882440618785,0.004805655465147191,6.443622184885059,1,25905.363159179688,0.13193493117997201,26,31643.026423215866,0.16115661022855238,31.976923076923075,257.98571003826976,53.407097085668994,70.47681448904935,238.493353213148,19.33823738524926,0.0,0
TP_0489,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,1,1269.557223710502,0.017960560683693297,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,7,12587.940998871072,0.06410985706622278,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,262.7832773741611,139.32905276577836,258.1570515615605,448.17526045537267,332.5764483016493,0.0,0
TP_0492,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,1,361.48913478968404,0.0018410490456253008,0.0,0,0.0,0.0,0,0.0,0.0,,400.9232902205119,310.40098880958254,160.11133908211107,732.831694754059,383.1212883454853,0.0,0
TP_0495,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,2,54.158823904874566,0.006895715629203434,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,6,416.5565661698046,0.013259407316662117,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,9,997.9692606120511,0.014118376967126388,0.0,0,0.0,0.0,0,0.0,0.0,,4,977.1113794388292,0.004976387391648967,4,1429.6670654858124,0.007281234574328048,12,1191.228500382172,0.006066876934008589,8.673614142907622,0,0.0,0.0,0,0.0,0.0,,215.18818715008814,215.18818715008814,12.56129116695003,784.2983994367074,383.1024024938502,0.0,0
TP_0498,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,1,136.43567481076232,0.004342882412042243,1,261.8160573685203,0.008333863942206251,2,1148.8272142343014,0.03656830598077618,9.5741696965325,0,0.0,0.0,1,1217.7652819752693,0.03876267283041197,29.3,3,206.74679198193803,0.0029248687922059794,3,349.2827331252958,0.004941339867870055,2,1148.8272142343014,0.016252580435900523,5.676745714990046,0,0.0,0.0,4,4734.723264098167,0.06698263214697038,33.5,10,1332.021228731569,0.00678392841139102,17,3575.0232383608536,0.018207443841712804,10,1451.5175981075304,0.007392518423158035,26.428425152800713,0,0.0,0.0,10,12311.288207769394,0.06270087597105473,33.220000000000006,88.00644608274096,88.00644608274096,54.45287316908397,609.0778963357498,95.57834778058118,0.0,0
TP_0519,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,3,171.56903624066405,0.0024272053510412633,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,2,9163.82152852468,0.04667095980405219,10,459.1536044787167,0.0023384501053199612,21.429139418511866,0,0.0,0.0,0,0.0,0.0,,377.0546180143469,212.4815058871872,132.90891451618353,516.5826894965352,444.37370265890115,0.0,0
TP_0523,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,2,54.158823904874566,0.0007661906254670482,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,6,10788.596496436121,0.054945870765814794,12,1191.228500382172,0.006066876934008589,65.45308723455418,0,0.0,0.0,0,0.0,0.0,,269.09394914427224,157.9905661438872,124.71401594878765,650.5314512398705,503.2791385056519,0.0,0
TP_0538,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,6,3176.977868212624,0.4045053854556729,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,2,99.6242445989657,0.0031711381959442894,12,8891.559861696065,0.2830271407572836,0,0.0,0.0,0.0,0,0.0,0.0,2,1914.1673278808594,0.06092983842744871,61.5,3,223.05680404695426,0.0031556082626091604,13,9067.708700868014,0.1282818366453807,0,0.0,0.0,0.0,0,0.0,0.0,3,2646.861079096794,0.037445424392515816,64.76666666666667,11,670.7754365727797,0.003416231245925824,26,14016.166072300382,0.07138374763531269,2,135.5649129131759,0.0006904264319985363,9.677131531597292,0,0.0,0.0,10,13551.284978628159,0.06901612766705986,43.58,88.86370122494684,25.44451687889607,226.31327477218562,490.0984652376416,79.63921111828093,0.3176977868212624,0
TP_0542,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,3,962.37905237264,0.12253390665055974,2,39.441713215007915,0.0050218748977451525,4.832947205225929,0,0.0,0.0,1,559.6678538322449,0.0712591243416273,46.1,1,123.38147006217676,0.003927354169268026,10,4670.453248305287,0.14866514418947713,3,54.12693580931359,0.0017229138776939954,8.046788716626178,1,197961.91186523438,1.0,2,1119.6678998470306,0.03564013617639523,46.1,4,450.5076121852311,0.006373378967093876,22,9403.937364912535,0.1330384992135469,4,121.85858012634748,0.0017239462564682666,16.211882616303022,1,197961.91186523438,1.0,4,3931.135574221611,0.05561419187571251,51.7,11,800.387513735152,0.004076340134399415,40,17939.385732212188,0.09136454129004128,6,223.63998600080745,0.001138989095840985,20.432764735075025,1,197961.91186523438,1.0,8,6702.709008097649,0.0341366166638501,61.5,83.12024550284625,41.32947025260255,30.927474180753702,91.83501929180306,43.2286294055279,0.096237905237264,0
TP_0543,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,197961.91186523438,1.0,0,0.0,0.0,,1,72.15596915699795,0.002296795832984513,8,3968.3563945638125,0.12631670722903252,3,54.12693580931359,0.0017229138776939954,6.837136303829701,1,197961.91186523438,1.0,0,0.0,0.0,,3,159.48628546384742,0.0022562693943943475,17,6906.697560308167,0.09770978285900254,4,121.85858012634748,0.0017239462564682666,11.906775403651775,1,197961.91186523438,1.0,1,559.6678538322449,0.007917680482403034,46.1,9,722.5828328012336,0.0036800841482771476,30,13395.573914767703,0.0682230977308202,6,223.63998600080745,0.001138989095840985,15.25741262145235,1,197961.91186523438,1.0,5,4602.813220500946,0.02344193523748645,55.620000000000005,97.33983952481431,63.84665978138132,78.4106716939819,22.210777016004187,121.84268876597855,0.0,0
TP_0544,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,3,153.62151034082507,0.0021732997987542243,5,1035.537072605472,0.014649852787561937,0,0.0,0.0,0.0,1,197961.91186523438,1.0,0,0.0,0.0,,5,272.0752206160025,0.0013856677201233522,26,26462.12040016318,0.13477047252412333,5,192.08482822424963,0.000978279996955102,25.887363064497183,1,197961.91186523438,1.0,1,559.6678538322449,0.0028503649736650923,46.1,101.31430429263881,101.31430429263881,177.03135314219966,112.04065476349419,218.68371501135096,0.0,0
TP_0546,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,2,9163.82152852468,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,2,9163.82152852468,0.2916934987753262,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,4,15958.44335655401,0.22576579059978563,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,4,15958.44335655401,0.08127568461592284,8,294.10885229794235,0.0014978840848096533,23.903898322118597,0,0.0,0.0,0,0.0,0.0,,262.24738966307876,16.852825528760125,158.14608381226427,310.9229994766358,416.06720538459666,0.916382152852468,0
TP_0552,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,2,3247.567234258092,0.10337327567109011,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,5,7562.279067335178,0.10698436396504547,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,8,19082.513767960914,0.09718644456928412,8,506.5642413262837,0.0025799104960215623,49.23117756043833,0,0.0,0.0,0,0.0,0.0,,314.12330034627905,94.01051100553583,191.5729434211419,616.4338299454226,542.157653857305,0.0,0
TP_0554,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,1,134.75626363341044,0.017157700375881508,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,2,175.66408211999993,0.005591561398619724,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,1,65.50099613605471,0.000926649538888555,6,344.52643335316236,0.004874051990575665,0.31925526060162635,0,0.0,0.0,0,0.0,0.0,,3,244.69704127791306,0.0012462317977389255,11,10233.982250562553,0.052121243606136,11,545.5831974758621,0.0027786324078772845,28.436474743054013,0,0.0,0.0,0,0.0,0.0,,170.08864985834694,149.5960379010601,13.964702705358766,795.5360194844269,371.44276391980947,0.0,0
TP_0555,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,2,294.7544826119798,0.00938232658123814,1,134.75626363341044,0.004289425093970377,1.2643272742760814,0,0.0,0.0,0,0.0,0.0,,2,187.55467016428628,0.0026533558094769937,6,882.5282841221581,0.012485221229906677,4,196.79432186044386,0.00278407014191174,2.457020645217101,0,0.0,0.0,0,0.0,0.0,,3,244.69704127791306,0.0012462317977389255,14,3216.4520476567905,0.016381255763284055,11,608.7228899365834,0.0031002002210109123,9.971645349016583,0,0.0,0.0,0,0.0,0.0,,116.54148728449296,94.85269717315741,87.8957542225189,695.8789789046765,283.58255531459963,0.0,0
TP_0556,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,2,324.44179626402075,0.04130921249682602,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,5,1161.0662816767547,0.036957887597236484,2,84.15728737184399,0.0026788096564868227,3.1102755671769398,0,0.0,0.0,0,0.0,0.0,,2,187.55467016428628,0.0026533558094769937,11,2158.9153527411863,0.03054240445384379,4,167.37723224480322,0.0023679034553600537,5.112103123585724,0,0.0,0.0,0,0.0,0.0,,3,244.69704127791306,0.0012462317977389255,14,3216.4520476567905,0.016381255763284055,10,453.04421090248854,0.0023073352193375423,7.4214330908688675,0,0.0,0.0,4,4695.857074141502,0.02391580369288528,39.1,102.86865049037459,49.04033855402318,94.80914323297537,596.3369058701945,207.04686544144698,0.03244417962640207,0
TP_0560,1,0,0,centroid_buffer_proxy_no_polygon_overlay,2,51.938169185714116,0.0066129730888396495,2,59.907253778606,0.007627628452740616,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,2,51.938169185714116,0.0016532432722099124,5,5999.251755165795,0.19096211433747307,1,173.16425419752684,0.005511989404471577,33.06781210923137,0,0.0,0.0,0,0.0,0.0,,3,82.3899620056906,0.0011655795301652538,8,9551.804226667744,0.1351303873884649,2,264.40124350178996,0.003740512432262555,35.72864246038871,0,0.0,0.0,2,4481.579674720764,0.06340138294150915,34.9,7,273.6614728650058,0.0013937464364887763,14,12061.244475249408,0.061427413698424214,10,651.0688049089049,0.0033158661950139223,39.99347282527795,1,25905.363159179688,0.13193493117997201,10,16982.017282307148,0.08648870381283767,37.699999999999996,38.60674747171905,38.60674747171905,81.45382373325779,202.73105561587786,121.70694529922854,0.0059907253778606,0
TP_0564,1,0,0,centroid_buffer_proxy_no_polygon_overlay,1,54.91949503073637,0.006992567285001981,3,2153.5336688669468,0.2741964228119996,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,4,341.4296767259299,0.010868044153839919,8,3970.0866455722507,0.12637178282918904,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,5,491.176716729315,0.006948729102143833,12,4882.757786554935,0.06907689223561417,3,125.85699885823406,0.0017805123103110203,8.69381034722805,0,0.0,0.0,2,2722.4639649391174,0.03851498643641075,30.7,13,818.3407804223122,0.00416777537081249,21,5586.44142258688,0.028451512534336698,5,300.92399112272415,0.0015325933018279418,8.561742705310811,1,25905.363159179688,0.13193493117997201,10,13573.606086552143,0.06912980813622434,31.79,23.810841524968637,23.810841524968637,102.54849092099525,215.83455503324672,134.8335902528626,0.21535336688669468,0
TP_0565,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,4,268.8333501719313,0.003803213915361537,8,3861.192155740896,0.05462469491678355,1,89.35125300465624,0.0012640616521907206,4.880784935811687,0,0.0,0.0,2,2457.822835803032,0.03477108031663932,32.1,15,889.5083248321582,0.004530228698189738,27,12981.846577988925,0.0661160017071214,4,212.4644026428026,0.0010820723171734012,14.047296807834066,0,0.0,0.0,8,11908.310474157333,0.060648527226724216,27.1625,104.81855007648154,104.81855007648154,143.9869093507804,312.9794119039051,111.60074880941163,0.0,0
TP_0568,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,1,2531.444033696076,0.3223134648985736,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,5,460.86326007940147,0.0146697331862165,7,5161.88566899307,0.16430792397909244,0,0.0,0.0,0.0,0,0.0,0.0,2,1465.4592243432999,0.046647015890770194,71.3,11,717.9663271265861,0.010157145772064792,27,13190.23101405907,0.18660359701435772,0,0.0,0.0,0.0,0,0.0,0.0,6,7373.4729471206665,0.1043133037589884,49.833333333333336,18,1355.0387256328454,0.006901155560493117,39,18036.02953605906,0.09185674414128715,0,0.0,0.0,0.0,0,0.0,0.0,18,26372.27910554409,0.1343129145678864,40.961111111111116,56.94778693470246,34.58920471467355,345.3593641404667,407.66557436266595,69.01408680307804,0.2531444033696076,0
TP_0569,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,6,4381.004317661251,0.5578067942901793,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,7,648.8691422843157,0.02065414628286944,15,5355.408509470517,0.17046794731172643,0,0.0,0.0,0.0,0,0.0,0.0,4,4133.874567866325,0.1315853143195597,56.599999999999994,12,968.622264456288,0.013703201900185183,21,8321.48222560877,0.11772489156062065,0,0.0,0.0,0.0,0,0.0,0.0,8,8815.963794231415,0.1247203747529876,49.95,16,1294.1359543656645,0.006590980293447776,45,21145.778731715374,0.10769456674175909,0,0.0,0.0,0.0,0,0.0,0.0,20,27120.01626086235,0.13812110862876237,44.269999999999996,53.26364323903041,37.284379061052896,253.8983404239432,313.4492230595319,53.22503532376131,0.43810043176612506,0
TP_0570,1,0,0,centroid_buffer_proxy_no_polygon_overlay,2,298.17043020013705,0.03796423828015101,2,429.2556453003349,0.05465452623971969,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,3,360.02546481215984,0.011459966472762493,10,5307.102708848764,0.16893032592193374,0,0.0,0.0,0.0,0,0.0,0.0,2,1768.4151614904404,0.056290402877971185,51.7,8,587.3571287362407,0.008309403590989816,25,11066.299170304965,0.15655610797224667,0,0.0,0.0,0.0,0,0.0,0.0,6,6323.477880001068,0.08945891218972701,45.63333333333333,17,1311.5691258735576,0.006679766706863775,49,21569.961201110647,0.10985491031862898,4,121.85858012634748,0.000620620652328576,13.386763391335366,1,197961.91186523438,1.0,16,18607.333403229713,0.09476637084425435,47.83749999999999,23.21984625224734,23.21984625224734,172.2085782370279,224.29837425607798,57.512419427444485,0.04292556453003349,0
TP_0571,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,5,2927.0501917142865,0.3726836053515269,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,10,6472.725619304541,0.20603325551797347,0,0.0,0.0,0.0,0,0.0,0.0,2,1119.6678998470306,0.03564013617639523,46.1,5,561.2714875477126,0.007940367258645302,24,12760.807772999433,0.18052850088163025,2,39.441713215007915,0.0005579860997494614,7.120353358908564,1,197961.91186523438,1.0,3,2328.0830153226852,0.03293563731705689,49.833333333333336,13,859.4323493522432,0.004377053012879687,44,18730.002123492603,0.09539111750641742,4,121.85858012634748,0.000620620652328576,11.624226135997594,1,197961.91186523438,1.0,8,10636.719219565392,0.05417236614638078,42.95,115.67402868541453,42.15392676928514,121.84979065090621,149.56355148401835,61.250839634788456,0.29270501917142866,0
TP_0572,1,0,0,centroid_buffer_proxy_no_polygon_overlay,2,139.71958728539877,0.017789650370584595,4,1023.6841880222348,0.1303395189510015,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,4,221.1851284692259,0.007040541306858642,14,5777.271790110169,0.18389627259627925,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,5,272.0752206160025,0.0038490770003426445,19,10782.745210655332,0.152544640033445,1,6.009621814875801,8.501875715114407e-05,0.9167355964873675,1,197961.91186523438,1.0,1,559.6678538322449,0.007917680482403034,46.1,8,693.6271208783163,0.0035326139184122768,31,14081.18948473811,0.07171490915551006,4,121.85858012634748,0.000620620652328576,8.739077003580453,1,197961.91186523438,1.0,3,2328.0830153226852,0.011856829434140483,49.833333333333336,32.30234200667413,21.707747197357183,141.55952132403246,120.12035952862593,129.3390573701897,0.10236841880222348,0
TP_0573,1,0,0,centroid_buffer_proxy_no_polygon_overlay,1,19.766698178448657,0.0025167741789645336,1,20.65004726765801,0.0026292456781832475,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,4,221.1851284692259,0.007040541306858642,6,1127.882499798066,0.035901615013941165,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,5,272.0752206160025,0.0038490770003426445,7,1195.217638018255,0.01690887068099777,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,5,272.0752206160025,0.0013856677201233522,31,32476.868136076246,0.16540333120000653,3,54.12693580931359,0.0002756662204310393,8.95277549050939,1,197961.91186523438,1.0,1,559.6678538322449,0.0028503649736650923,46.1,47.31368909517404,47.31368909517404,212.6757480410421,162.75347866671157,222.94734393316253,0.002065004726765801,0
TP_0575,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,2,6794.621828029327,0.8651181202967659,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,3,12793.998123192003,0.4072456086428878,1,17.760435380841113,0.0005653322164650104,7.232859316433317,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,4,15958.44335655401,0.22576579059978563,4,189.68019582416355,0.002683425846404828,42.82329937136444,0,0.0,0.0,0,0.0,0.0,,2,81.4655411838271,0.00041490059427399867,9,20254.053075250467,0.10315304526629492,11,685.5843958633511,0.003491652656266339,70.7201182203577,0,0.0,0.0,0,0.0,0.0,,238.41602026480197,30.83057749691502,92.74118403279627,332.5789061625516,419.117371362411,0.6794621828029327,0
TP_0581,1,0,0,centroid_buffer_proxy_no_polygon_overlay,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,7,15856.196338859969,0.22431929119690466,2,50.078715879207266,0.0007084689045218158,11.233622050074949,0,0.0,0.0,0,0.0,0.0,,0,0.0,0.0,8,19082.513767960914,0.09718644456928412,5,359.30311721673536,0.0018299157495478438,34.919392484955246,0,0.0,0.0,0,0.0,0.0,,322.0967770967043,109.52629822337039,119.04337321998877,597.3188797047007,594.9667240030528,0.0,0
TP_0584,1,0,0,centroid_buffer_proxy_no_polygon_overlay,1,44.11864091734811,0.005617359827593843,3,351.932443988072,0.044809430476090595,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,3,244.69704127791306,0.007788948735868283,7,1615.623182773741,0.051426883142460314,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,3,244.69704127791306,0.0034617549937192367,7,1615.623182773741,0.02285639250776014,2,264.59965871699455,0.003743319433354506,6.047793657055004,0,0.0,0.0,0,0.0,0.0,,3,244.69704127791306,0.0012462317977389255,16,11510.369319181582,0.058621829566753374,11,544.0936650680385,0.002771046281618062,31.895766101968746,0,0.0,0.0,0,0.0,0.0,,28.7142041197545,17.799143324715793,128.143376294376,711.7359266355844,347.86866213953743,0.0351932443988072,0
