row_uid,validation_method,cv_scheme,fold,station_id,timestamp,date,hour_sgt,official_wbgt_c,wbgt_a_c,wbgt_a_model_id,m4_score,m7_score,wbgt_proxy_v09_c,ge31,ge33,exceedance_ge31_c,exceedance_ge33_c,source_path,row_id,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation,shortwave_3h_mean,cloud_cover,precipitation,direct_radiation,diffuse_radiation,has_weather_match,weather_source_base,weather_source_relative_path,shortwave_bin,shortwave_3h_mean_bin,humidity_bin,wind_bin,temperature_bin,cloud_cover_bin,direct_radiation_bin,diffuse_radiation_bin,combined_radiation_hot_regime,hour_sin,hour_cos,radiation_hot_flag,shortwave_very_high_flag,shortwave_3h_very_high_flag
loso|S124|2026-05-10 09:00:00+08:00,station_grouped_loso,loso,S124,S124,2026-05-10 09:00:00+08:00,2026-05-10,9,30.1,28.65257046348608,M4_inertia_ridge,28.65257046348608,29.145041922736453,26.42100362001124,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,42,28.0,83.0,10.1,249.0,75.54166666666667,80.0,0.4,150.0,99.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,high,mid,very_high,high,low,high,high,radiation_hot,0.7071067811865476,-0.7071067811865475,True,False,False
loso|S124|2026-05-10 10:00:00+08:00,station_grouped_loso,loso,S124,S124,2026-05-10 10:00:00+08:00,2026-05-10,10,30.6,30.043330122352444,M4_inertia_ridge,30.043330122352444,30.343891055212254,27.016375978356567,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,43,28.8,80.0,4.5,465.0,203.54166666666663,60.0,0.1,328.0,137.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,high,low,high,high,low,very_high,high,radiation_hot,0.49999999999999994,-0.8660254037844387,True,True,False
loso|S124|2026-05-10 11:00:00+08:00,station_grouped_loso,loso,S124,S124,2026-05-10 11:00:00+08:00,2026-05-10,11,29.9,31.137496346571176,M4_inertia_ridge,31.137496346571176,31.428496361580624,27.72789417198366,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,44,29.8,76.0,2.3,630.0,378.125,76.0,0.0,452.0,178.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,low,very_high,low,very_high,very_high,radiation_hot,0.258819045102521,-0.9659258262890682,True,True,True
loso|S124|2026-05-10 12:00:00+08:00,station_grouped_loso,loso,S124,S124,2026-05-10 12:00:00+08:00,2026-05-10,12,29.2,31.37176416692732,M4_inertia_ridge,31.37176416692732,31.72041501693196,27.89089785848877,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,45,30.8,69.0,4.7,800.0,562.7916666666667,64.0,0.0,658.0,142.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,high,very_high,low,very_high,very_high,radiation_hot,1.2246467991473532e-16,-1.0,True,True,True
loso|S124|2026-05-10 13:00:00+08:00,station_grouped_loso,loso,S124,S124,2026-05-10 13:00:00+08:00,2026-05-10,13,29.4,31.71099569518811,M4_inertia_ridge,31.71099569518811,31.879405304130444,27.990345134123075,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,46,31.3,66.0,7.7,904.0,723.125,34.0,0.0,771.0,133.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,very_high,very_high,low,very_high,high,radiation_hot,-0.2588190451025208,-0.9659258262890683,True,True,True
loso|S124|2026-05-10 14:00:00+08:00,station_grouped_loso,loso,S124,S124,2026-05-10 14:00:00+08:00,2026-05-10,14,29.2,31.048147344482047,M4_inertia_ridge,31.048147344482047,31.027515704331577,27.584336215269985,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,47,31.4,62.0,9.5,872.0,828.4166666666666,41.0,0.0,683.0,189.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,very_high,very_high,low,very_high,very_high,radiation_hot,-0.4999999999999997,-0.8660254037844388,True,True,True
loso|S124|2026-05-10 15:00:00+08:00,station_grouped_loso,loso,S124,S124,2026-05-10 15:00:00+08:00,2026-05-10,15,28.8,30.49958467327209,M4_inertia_ridge,30.49958467327209,30.47406124732128,27.49942096697612,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,48,31.2,63.0,8.8,792.0,857.0,16.0,0.0,622.0,170.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,very_high,very_high,low,very_high,very_high,radiation_hot,-0.7071067811865471,-0.7071067811865479,True,True,True
loso|S124|2026-05-10 16:00:00+08:00,station_grouped_loso,loso,S124,S124,2026-05-10 16:00:00+08:00,2026-05-10,16,29.1,29.491208390427804,M4_inertia_ridge,29.491208390427804,30.036160930831656,27.37056827940686,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,49,30.5,68.0,8.7,663.0,805.7916666666666,61.0,0.0,520.0,143.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,very_high,very_high,low,very_high,very_high,radiation_hot,-0.8660254037844385,-0.5000000000000004,True,True,True
loso|S124|2026-05-10 17:00:00+08:00,station_grouped_loso,loso,S124,S124,2026-05-10 17:00:00+08:00,2026-05-10,17,27.6,28.43941131494524,M4_inertia_ridge,28.43941131494524,29.16290532320108,27.46159571617372,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,50,30.5,69.0,6.1,502.0,698.5833333333334,78.0,0.0,386.0,116.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,very_high,very_high,low,very_high,high,radiation_hot,-0.9659258262890683,-0.25881904510252063,True,True,True
loso|S124|2026-05-10 18:00:00+08:00,station_grouped_loso,loso,S124,S124,2026-05-10 18:00:00+08:00,2026-05-10,18,26.9,27.330576188463866,M4_inertia_ridge,27.330576188463866,27.868377021521752,27.530440665069683,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,51,30.600000000000005,69.0,2.4,277.0,566.5,90.0,0.1,189.0,88.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,very_high,low,low,very_high,low,very_high,high,radiation_hot,-1.0,-1.8369701987210297e-16,True,False,True
loso|S124|2026-05-10 19:00:00+08:00,station_grouped_loso,loso,S124,S124,2026-05-10 19:00:00+08:00,2026-05-10,19,26.6,26.76496964297656,M4_inertia_ridge,26.76496964297656,26.869771404994545,26.1555838901211,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,52,28.2,79.0,11.8,65.0,438.08333333333337,98.0,0.1,27.0,38.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,very_high,low,very_high,high,mid,high,high,radiation_hot,-0.9659258262890684,0.2588190451025203,True,False,True
loso|S124|2026-05-10 20:00:00+08:00,station_grouped_loso,loso,S124,S124,2026-05-10 20:00:00+08:00,2026-05-10,20,26.9,26.22334144997313,M4_inertia_ridge,26.22334144997313,26.51072092355184,26.55328619947945,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,53,28.0,85.0,6.400000000000001,0.0,302.6666666666667,96.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,high,mid,very_high,high,low,low,low,radiation_hot,-0.8660254037844386,0.5000000000000001,True,False,False
loso|S124|2026-05-10 21:00:00+08:00,station_grouped_loso,loso,S124,S124,2026-05-10 21:00:00+08:00,2026-05-10,21,26.9,26.15549511583975,M4_inertia_ridge,26.15549511583975,26.45331553050256,26.36161457794361,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,54,27.5,88.0,5.3,0.0,142.83333333333331,95.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,high,mid,high,high,low,low,low,radiation_hot,-0.7071067811865477,0.7071067811865474,True,False,False
loso|S124|2026-05-10 22:00:00+08:00,station_grouped_loso,loso,S124,S124,2026-05-10 22:00:00+08:00,2026-05-10,22,26.6,26.313044148136104,M4_inertia_ridge,26.313044148136104,26.379617455378664,26.16453689521468,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,55,27.2,89.0,6.4,0.0,26.791666666666668,99.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,mid,mid,very_high,mid,mid,low,low,other,-0.5000000000000004,0.8660254037844384,False,False,False
loso|S124|2026-05-10 23:00:00+08:00,station_grouped_loso,loso,S124,S124,2026-05-10 23:00:00+08:00,2026-05-10,23,26.7,26.151494561529653,M4_inertia_ridge,26.151494561529653,25.97684499638917,25.96631334047712,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,56,26.9,90.0,3.7,0.0,0.0,99.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,mid,mid,mid,mid,low,low,other,-0.25881904510252157,0.9659258262890681,False,False,False
loso|S124|2026-05-11 00:00:00+08:00,station_grouped_loso,loso,S124,S124,2026-05-11 00:00:00+08:00,2026-05-11,0,26.5,25.955395562400973,M4_inertia_ridge,25.955395562400973,25.74326365905868,25.96519366071344,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,57,26.8,91.0,2.4,0.0,0.0,98.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,high,low,mid,mid,low,low,other,0.0,1.0,False,False,False
loso|S124|2026-05-11 01:00:00+08:00,station_grouped_loso,loso,S124,S124,2026-05-11 01:00:00+08:00,2026-05-11,1,26.1,25.879187349320123,M4_inertia_ridge,25.879187349320123,25.719465428816136,25.76841561683881,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,58,26.7,90.0,6.0,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,mid,high,mid,mid,low,low,other,0.25881904510252074,0.9659258262890683,False,False,False
loso|S124|2026-05-11 02:00:00+08:00,station_grouped_loso,loso,S124,S124,2026-05-11 02:00:00+08:00,2026-05-11,2,25.9,25.75303183017726,M4_inertia_ridge,25.75303183017726,25.57507469397329,25.471568965268297,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,59,26.55,90.75,6.15,0.0,0.0,98.5,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,high,very_high,mid,mid,low,low,other,0.49999999999999994,0.8660254037844387,False,False,False
loso|S124|2026-05-11 03:00:00+08:00,station_grouped_loso,loso,S124,S124,2026-05-11 03:00:00+08:00,2026-05-11,3,25.6,25.87789467192663,M4_inertia_ridge,25.87789467192663,25.84055469651188,25.76697003632196,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,60,26.6,91.0,6.0,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,high,high,mid,mid,low,low,other,0.7071067811865476,0.7071067811865476,False,False,False
loso|S124|2026-05-11 04:00:00+08:00,station_grouped_loso,loso,S124,S124,2026-05-11 04:00:00+08:00,2026-05-11,4,25.5,25.9220574409407,M4_inertia_ridge,25.9220574409407,25.862328335138127,25.56874637750306,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,61,26.4,91.0,4.8,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,high,high,mid,mid,low,low,other,0.8660254037844386,0.5000000000000001,False,False,False
loso|S125|2026-05-07 02:00:00+08:00,station_grouped_loso,loso,S125,S125,2026-05-07 02:00:00+08:00,2026-05-07,2,24.9,25.12875025148608,M4_inertia_ridge,25.12875025148608,25.01679994229419,24.428931733983305,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,62,24.4,100.0,3.1,0.0,0.0,100.0,0.4,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,very_high,mid,low,mid,low,low,other,0.49999999999999994,0.8660254037844387,False,False,False
loso|S125|2026-05-07 03:00:00+08:00,station_grouped_loso,loso,S125,S125,2026-05-07 03:00:00+08:00,2026-05-07,3,24.9,24.9976773951755,M4_inertia_ridge,24.9976773951755,24.80577356944061,24.127446208534906,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,63,24.1,100.0,1.3,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,very_high,low,low,mid,low,low,other,0.7071067811865476,0.7071067811865476,False,False,False
loso|S125|2026-05-07 04:00:00+08:00,station_grouped_loso,loso,S125,S125,2026-05-07 04:00:00+08:00,2026-05-07,4,24.8,24.88615404687137,M4_inertia_ridge,24.88615404687137,24.758284596637623,23.82596061716891,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,64,23.8,100.0,0.7,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,very_high,low,low,mid,low,low,other,0.8660254037844386,0.5000000000000001,False,False,False
loso|S125|2026-05-07 05:00:00+08:00,station_grouped_loso,loso,S125,S125,2026-05-07 05:00:00+08:00,2026-05-07,5,24.7,24.97191897962177,M4_inertia_ridge,24.97191897962177,25.00301560237854,23.82596061716891,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,65,23.8,100.0,0.6,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,very_high,low,low,mid,low,low,other,0.9659258262890683,0.25881904510252074,False,False,False
loso|S125|2026-05-07 06:00:00+08:00,station_grouped_loso,loso,S125,S125,2026-05-07 06:00:00+08:00,2026-05-07,6,24.5,25.0875745350542,M4_inertia_ridge,25.0875745350542,25.30810003308885,23.524474959405,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,66,23.5,100.0,3.5,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,very_high,mid,low,mid,low,low,other,1.0,6.123233995736766e-17,False,False,False
loso|S125|2026-05-07 07:00:00+08:00,station_grouped_loso,loso,S125,S125,2026-05-07 07:00:00+08:00,2026-05-07,7,25.2,25.30153875555412,M4_inertia_ridge,25.30153875555412,25.84898298990093,23.524474959405,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,67,23.5,100.0,6.6,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,low,very_high,very_high,low,mid,low,low,other,0.9659258262890683,-0.25881904510252063,False,False,False
loso|S125|2026-05-07 08:00:00+08:00,station_grouped_loso,loso,S125,S125,2026-05-07 08:00:00+08:00,2026-05-07,8,27.9,27.638293764943352,M4_inertia_ridge,27.638293764943352,27.1870853910832,25.066771038790367,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,68,25.1,99.0,2.7,55.0,11.458333333333332,100.0,0.0,14.0,41.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,mid,very_high,mid,low,mid,high,high,highradiation_not_hot,0.8660254037844387,-0.4999999999999998,False,False,False
loso|S125|2026-05-07 09:00:00+08:00,station_grouped_loso,loso,S125,S125,2026-05-07 09:00:00+08:00,2026-05-07,9,30.5,29.582223132959825,M4_inertia_ridge,29.582223132959825,28.92754166049016,26.54193008280715,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,69,26.9,95.0,3.0,174.0,54.583333333333336,100.0,0.0,43.0,131.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,mid,high,mid,mid,mid,high,high,highradiation_not_hot,0.7071067811865476,-0.7071067811865475,False,False,False
loso|S125|2026-05-07 10:00:00+08:00,station_grouped_loso,loso,S125,S125,2026-05-07 10:00:00+08:00,2026-05-07,10,30.3,30.67211427479724,M4_inertia_ridge,30.67211427479724,30.2656572144357,27.292859969102143,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,70,28.5,86.0,4.6,361.0,151.54166666666666,100.0,0.4,142.0,219.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,high,mid,high,high,mid,high,very_high,radiation_hot,0.49999999999999994,-0.8660254037844387,True,True,False
loso|S125|2026-05-07 11:00:00+08:00,station_grouped_loso,loso,S125,S125,2026-05-07 11:00:00+08:00,2026-05-07,11,30.3,31.34996264860615,M4_inertia_ridge,31.34996264860615,30.6632246282598,27.672100803642447,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,71,29.5,80.0,5.3,438.0,276.4583333333333,100.0,0.2,146.0,292.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,high,low,high,very_high,mid,high,very_high,radiation_hot,0.258819045102521,-0.9659258262890682,True,True,False
loso|S125|2026-05-07 12:00:00+08:00,station_grouped_loso,loso,S125,S125,2026-05-07 12:00:00+08:00,2026-05-07,12,31.1,31.93684399241565,M4_inertia_ridge,31.93684399241565,31.784319863461256,28.37681624007051,True,False,0.10000000000000142,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,72,30.9,73.0,4.8,677.0,429.125,100.0,0.3,371.0,306.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,high,very_high,mid,very_high,very_high,radiation_hot,1.2246467991473532e-16,-1.0,True,True,True
loso|S125|2026-05-07 13:00:00+08:00,station_grouped_loso,loso,S125,S125,2026-05-07 13:00:00+08:00,2026-05-07,13,32.2,32.02760744759543,M4_inertia_ridge,32.02760744759543,31.672687117871707,27.873690700551904,True,False,1.2000000000000028,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,73,30.6,71.0,6.0,764.0,575.9583333333334,100.0,0.3,432.0,332.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,high,very_high,mid,very_high,very_high,radiation_hot,-0.2588190451025208,-0.9659258262890683,True,True,True
loso|S125|2026-05-07 14:00:00+08:00,station_grouped_loso,loso,S125,S125,2026-05-07 14:00:00+08:00,2026-05-07,14,31.6,30.93258476755112,M4_inertia_ridge,30.93258476755112,30.034493479297808,27.0638231273628,True,False,0.6000000000000014,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,74,28.8,80.0,2.7,457.0,630.2916666666666,100.0,13.6,104.0,353.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,mid,high,mid,high,very_high,radiation_hot,-0.4999999999999997,-0.8660254037844388,True,True,True
loso|S125|2026-05-07 15:00:00+08:00,station_grouped_loso,loso,S125,S125,2026-05-07 15:00:00+08:00,2026-05-07,15,31.9,30.703884441811724,M4_inertia_ridge,30.703884441811724,30.185194566550805,27.054842248121663,True,False,0.8999999999999986,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,75,29.3,75.0,3.1,549.0,606.0,100.0,8.0,192.0,357.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,mid,very_high,mid,very_high,very_high,radiation_hot,-0.7071067811865471,-0.7071067811865479,True,True,True
loso|S125|2026-05-07 16:00:00+08:00,station_grouped_loso,loso,S125,S125,2026-05-07 16:00:00+08:00,2026-05-07,16,30.4,30.07855731605471,M4_inertia_ridge,30.07855731605471,28.92026942797701,26.75291697031121,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,76,28.7,79.0,4.3,306.0,494.5833333333333,100.0,0.2,47.0,259.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,very_high,low,mid,high,mid,high,very_high,radiation_hot,-0.8660254037844385,-0.5000000000000004,True,False,True
loso|S125|2026-05-07 17:00:00+08:00,station_grouped_loso,loso,S125,S125,2026-05-07 17:00:00+08:00,2026-05-07,17,27.8,29.70545593038113,M4_inertia_ridge,29.70545593038113,29.02070026680366,26.940621501024644,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,77,28.8,80.0,5.0,296.0,403.7916666666667,100.0,0.1,73.0,223.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,very_high,low,high,high,mid,high,very_high,radiation_hot,-0.9659258262890683,-0.25881904510252063,True,False,True
loso|S125|2026-05-07 18:00:00+08:00,station_grouped_loso,loso,S125,S125,2026-05-07 18:00:00+08:00,2026-05-07,18,25.6,29.049149626603267,M4_inertia_ridge,29.049149626603267,28.383871069407565,26.976395852901653,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,78,28.8,80.0,1.4,217.0,314.5,100.0,0.0,71.0,146.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,high,low,low,high,mid,high,very_high,radiation_hot,-1.0,-1.8369701987210297e-16,True,False,False
loso|S125|2026-05-07 19:00:00+08:00,station_grouped_loso,loso,S125,S125,2026-05-07 19:00:00+08:00,2026-05-07,19,25.4,27.63832743503829,M4_inertia_ridge,27.63832743503829,27.58329304689837,26.73332906827936,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,79,27.8,88.0,0.5,73.0,224.4583333333333,100.0,0.0,31.0,42.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,high,mid,low,high,mid,high,high,radiation_hot,-0.9659258262890684,0.2588190451025203,True,False,False
loso|S125|2026-05-07 20:00:00+08:00,station_grouped_loso,loso,S125,S125,2026-05-07 20:00:00+08:00,2026-05-07,20,25.7,26.05239871403797,M4_inertia_ridge,26.05239871403797,26.365273571672805,25.34916802535753,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,80,25.6,97.0,0.8,0.0,133.66666666666666,100.0,0.1,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,low,high,very_high,low,low,mid,low,low,highradiation_not_hot,-0.8660254037844386,0.5000000000000001,False,False,False
