model,split_type,hour_sgt_numeric,n,bias_pred_minus_obs,mae,official_wbgt_mean,pred_wbgt_mean
M2_linear_proxy,LOSO,0.5,27,0.5563542085362239,0.7740411378481155,26.03333333333333,26.58968754186956
M2_linear_proxy,LOSO,0.75,27,0.5620856379726539,0.7583877704675244,25.98148148148148,26.54356711945413
M2_linear_proxy,LOSO,1.0,27,0.5418413663546295,0.7538383749976909,25.95555555555556,26.49739692191018
M2_linear_proxy,LOSO,1.25,27,0.4985703616727044,0.7040070081693082,25.92222222222222,26.420792583894922
M2_linear_proxy,LOSO,1.5,27,0.44420926840348024,0.656307110471552,25.900000000000002,26.34420926840348
M2_linear_proxy,LOSO,1.75,27,0.37505439915824573,0.6017366359261174,25.89259259259259,26.26764699175084
M3_regime_current_ridge,apparent,2.0,54,-0.0396178088835018,0.3742769899467716,25.559259259259267,25.519641450375758
M3_regime_current_ridge,apparent,2.25,27,0.10517819529353921,0.36465523851584386,25.185185185185187,25.290363380478727
M3_regime_current_ridge,apparent,2.5,27,0.11743097668463433,0.3704563647229417,25.15185185185185,25.269282828536486
M3_regime_current_ridge,apparent,2.75,27,0.11810033064006831,0.34661581194515345,25.129629629629626,25.247729960269698
M3_regime_current_ridge,apparent,3.0,27,0.12573002211628503,0.34496867195611597,25.1,25.22573002211628
M3_regime_current_ridge,apparent,3.25,27,0.11092714651649331,0.3450376983128602,25.077777777777783,25.18870492429427
M3_regime_current_ridge,apparent,3.5,27,0.07349629147154049,0.3433680321586572,25.07777777777778,25.151274069249318
M3_regime_current_ridge,apparent,3.75,27,0.0245791671823178,0.35801897272658584,25.088888888888885,25.113468056071206
M3_regime_current_ridge,apparent,4.0,27,0.0012448528623907494,0.3504187506313543,25.074074074074073,25.075318926936465
M3_regime_current_ridge,apparent,4.25,27,0.02987705371859477,0.3493508578592564,25.033333333333335,25.063210387051928
M3_regime_current_ridge,apparent,4.5,27,0.08418914830443332,0.3638078977171208,24.96666666666667,25.0508558149711
M3_regime_current_ridge,apparent,4.75,27,0.10125323016938381,0.3757796714610785,24.93703703703704,25.03829026720642
M3_regime_current_ridge,apparent,5.0,27,0.05517931077770536,0.36405744663991524,24.97037037037037,25.025549681148075
M3_regime_current_ridge,apparent,5.25,27,0.08084018634902666,0.369242880036251,24.937037037037037,25.017877223386066
M3_regime_current_ridge,apparent,5.5,27,0.12861753749235885,0.3865459600025708,24.88148148148148,25.010099018973843
M3_regime_current_ridge,apparent,5.75,27,0.1652159230905306,0.39138862369275096,24.837037037037035,25.002252960127567
M3_regime_current_ridge,apparent,6.0,27,0.20919199897147112,0.38086630653010517,24.78518518518518,24.99437718415666
M3_regime_current_ridge,apparent,6.25,27,0.2352134927837126,0.4078189544469705,24.777777777777775,25.012991270561493
M3_regime_current_ridge,apparent,6.5,27,0.2537743713146974,0.421739236296558,24.777777777777782,25.031552149092477
M3_regime_current_ridge,apparent,6.75,27,0.27231683776212834,0.4303874255324651,24.777777777777782,25.050094615539905
M3_regime_current_ridge,apparent,7.0,27,0.29087520138554057,0.4297085683682805,24.77777777777778,25.068652979163318
M3_regime_current_ridge,apparent,7.25,27,0.4572891894289184,0.5014696474881254,24.866666666666667,25.323955856095587
M3_regime_current_ridge,apparent,7.5,27,0.5007567309017787,0.5641327209336333,25.037037037037038,25.537793767938815
M3_regime_current_ridge,apparent,7.75,27,0.39020299407820686,0.5731010618956154,25.362962962962964,25.753165957041166
M3_regime_current_ridge,apparent,8.0,27,0.11190477019071683,0.5618454994289164,25.85925925925926,25.97116402944997
M3_regime_current_ridge,apparent,8.25,27,-0.11663591684944452,0.6896182024116962,26.57777777777778,26.461141860928333
M3_regime_current_ridge,apparent,8.5,27,-0.323079131326653,0.8471258949395689,27.25925925925926,26.936180127932605
M3_regime_current_ridge,apparent,8.75,27,-0.5804200961678859,0.9453847969500311,27.985185185185188,27.404765089017296
M3_regime_current_ridge,apparent,9.0,27,-0.5524970215740891,0.8708046466672869,28.422222222222224,27.869725200648137
M3_regime_current_ridge,apparent,9.25,27,-0.6697728592693629,0.9469598807273669,28.81851851851852,28.14874565924916
M3_regime_current_ridge,apparent,9.5,27,-0.5903913702120991,1.0146742442056946,29.05185185185185,28.461460481639755
M3_regime_current_ridge,apparent,9.75,27,-0.39209327892979706,0.9561184144619368,29.185185185185187,28.793091906255388
M3_regime_current_ridge,apparent,10.0,27,-0.14173903382126302,0.7033060849605924,29.277777777777775,29.136038743956515
M3_regime_current_ridge,apparent,10.25,27,-0.136067890611773,0.7056501502010041,29.485185185185188,29.349117294573414
M3_regime_current_ridge,apparent,10.5,27,-0.15268547840315086,0.6165015317283316,29.75185185185185,29.599166373448703
M3_regime_current_ridge,apparent,10.75,27,-0.09603877178046821,0.5305724701175775,29.97037037037037,29.874331598589905
M3_regime_current_ridge,apparent,11.0,27,0.06727199177291004,0.5524013748386487,30.1,30.167271991772914
M3_regime_current_ridge,apparent,11.25,27,0.0829587706201521,0.6853952697079152,30.133333333333333,30.21629210395349
M3_regime_current_ridge,apparent,11.5,27,-0.009719207465707577,0.7617697364621782,30.355555555555558,30.345836348089847
M3_regime_current_ridge,apparent,11.75,27,-0.03525113598823163,0.8278278258419788,30.570370370370373,30.53511923438214
M3_regime_current_ridge,apparent,12.0,27,0.18474860476755464,0.7387320025672894,30.58518518518519,30.769933789952738
M3_regime_current_ridge,apparent,12.25,27,0.2433894872605342,0.812477484999994,30.57407407407407,30.81746356133461
M3_regime_current_ridge,apparent,12.5,27,0.15207955027018147,0.7807322028020985,30.71481481481481,30.866894365084995
M3_regime_current_ridge,apparent,12.75,27,0.05530486900589279,0.7008690408407063,30.86296296296296,30.91826783196886
M3_regime_current_ridge,apparent,13.0,27,0.02718452115714848,0.634329735473363,30.94444444444444,30.971628965601596
M3_regime_current_ridge,apparent,13.25,27,-0.09622004757458642,0.7223354260266063,31.07407407407408,30.977854026499486
M3_regime_current_ridge,apparent,13.5,27,-0.13190179556697712,0.615000992082811,31.13333333333333,31.00143153776636
M3_regime_current_ridge,apparent,13.75,27,0.051135034321083045,0.7482305829686415,31.0,31.05113503432108
M3_regime_current_ridge,apparent,14.0,27,0.5312836627009332,1.0143775500840244,30.62962962962963,31.160913292330562
M3_regime_current_ridge,apparent,14.25,27,0.43195426793365,1.0197925777628412,30.56666666666667,30.998620934600314
M3_regime_current_ridge,apparent,14.5,27,0.2593772836761869,0.947834614362905,30.633333333333333,30.892710617009516
M3_regime_current_ridge,apparent,14.75,26,0.05856501095500336,0.7871632642630211,30.765384615384615,30.82394962633962
M3_regime_current_ridge,apparent,15.0,27,-0.18910471328481254,0.9600461700183041,30.955555555555552,30.766450842270746
M3_regime_current_ridge,apparent,15.25,27,-0.7348384423569136,1.1061212891179943,31.3037037037037,30.56886526134679
M3_regime_current_ridge,apparent,15.5,27,-0.9689930510990922,1.1726409191983087,31.392592592592592,30.423599541493505
M3_regime_current_ridge,apparent,15.75,27,-0.7383539970928156,1.0986597475221165,31.08888888888889,30.350534891796073
M3_regime_current_ridge,apparent,16.0,27,-0.44079198665631375,0.945109115559959,30.82222222222222,30.381430235565908
M3_regime_current_ridge,apparent,16.25,27,-0.26528509780739756,0.798565201179657,30.4037037037037,30.138418605896305
M3_regime_current_ridge,apparent,16.5,27,-0.09132039829610335,0.8130293081048132,29.992592592592594,29.901272194296485
M3_regime_current_ridge,apparent,16.75,27,0.08274439962340716,0.8250429972289225,29.58888888888889,29.671633288512297
M3_regime_current_ridge,apparent,17.0,27,0.6195911540412837,0.8833606771667709,28.833333333333332,29.452924487374617
M3_regime_current_ridge,apparent,17.25,27,0.8934382456832254,0.904418102226074,28.15555555555555,29.048993801238787
M3_regime_current_ridge,apparent,17.5,27,0.8893558847641158,0.9017962917084923,27.72592592592593,28.615281810690043
M3_regime_current_ridge,apparent,17.75,27,0.791566198394367,0.8333757074784368,27.35185185185185,28.14341805024622
M3_regime_current_ridge,apparent,18.0,27,0.5322624167087197,0.7415586426291436,27.088888888888892,27.62115130559761
M3_regime_current_ridge,apparent,18.25,27,0.38348269873646357,0.6267761610929816,26.911111111111108,27.29459380984758
M3_regime_current_ridge,apparent,18.5,27,0.29378668384916296,0.661455262645044,26.677777777777774,26.97156446162694
M3_regime_current_ridge,apparent,18.75,27,0.17330492606281067,0.5584586615178097,26.48888888888889,26.6621938149517
M3_regime_current_ridge,apparent,19.0,27,0.06634128802316817,0.47861739590154734,26.344444444444438,26.410785732467616
M3_regime_current_ridge,apparent,19.25,27,-0.06053283877415597,0.40571718249462624,26.196296296296296,26.135763457522145
M3_regime_current_ridge,apparent,19.5,27,-0.27861666665522716,0.4333766015126612,26.137037037037036,25.858420370381808
M3_regime_current_ridge,apparent,19.75,27,-0.5366312746013243,0.5666611154810184,26.114814814814817,25.57818354021349
M3_regime_current_ridge,apparent,20.0,27,-0.22069725170518883,0.3589482756163732,26.07777777777778,25.857080526072586
M3_regime_current_ridge,apparent,20.25,27,-0.15609748582705762,0.3270379228779165,26.05925925925926,25.903161773432203
M3_regime_current_ridge,apparent,20.5,27,-0.11778444826295031,0.3274940391083692,26.06666666666667,25.948882218403718
M3_regime_current_ridge,apparent,20.75,27,-0.05023258028612116,0.3173914565117243,26.04444444444444,25.99421186415832
M3_regime_current_ridge,apparent,21.0,27,0.002085241627093592,0.3289524952552039,26.037037037037035,26.03912227866413
M3_regime_current_ridge,apparent,21.5,27,-0.015547650078304753,0.3272185944568542,26.066666666666666,26.05111901658836
M3_regime_current_ridge,apparent,21.75,27,-0.014012273275810248,0.3014143147199387,26.070370370370366,26.05635809709456
M3_regime_current_ridge,apparent,22.0,27,-0.06856848071417253,0.3171651039363895,26.129629629629626,26.061061148915456
M3_regime_current_ridge,apparent,22.25,27,-0.12646736250549578,0.3275582686986556,26.196296296296296,26.0698289337908
M3_regime_current_ridge,apparent,22.5,27,-0.14788774514988615,0.3388832974332451,26.225925925925928,26.078038180776044
M3_regime_current_ridge,apparent,22.75,27,-0.1587702505443993,0.3341259635686004,26.244444444444444,26.085674193900044
M3_regime_current_ridge,apparent,23.25,27,-0.18307263943668037,0.3472669802414809,26.24074074074074,26.05766810130406
M3_regime_current_ridge,apparent,23.5,27,-0.17800159617105077,0.3457928310563788,26.2,26.021998403828942
M3_regime_current_ridge,apparent,23.75,27,-0.17354841614537092,0.33703906621852703,26.159259259259258,25.98571084311389
M3_regime_current_ridge,apparent,0.0,27,-0.15119677386412836,0.36515621380895036,26.1,25.948803226135876
M3_regime_current_ridge,apparent,0.25,27,-0.13280907227505062,0.3578820013127334,26.06296296296296,25.930153890687915
M3_regime_current_ridge,apparent,0.5,27,-0.122427151869296,0.33006669050780957,26.03333333333333,25.91090618146404
M3_regime_current_ridge,apparent,0.75,27,-0.09041640746948332,0.32704152215583565,25.98148148148148,25.891065074012
M3_regime_current_ridge,apparent,1.0,27,-0.08491755973323543,0.34406975678879476,25.95555555555556,25.870637995822317
M3_regime_current_ridge,apparent,1.25,27,-0.0863723619855954,0.3445440468274545,25.92222222222222,25.83584986023663
M3_regime_current_ridge,apparent,1.5,27,-0.0994734326602036,0.34924456831965567,25.900000000000002,25.800526567339798
M3_regime_current_ridge,apparent,1.75,27,-0.12791001706967325,0.3698949951510582,25.89259259259259,25.76468257552292
M3_regime_current_ridge,LOSO,2.0,54,-0.03390880409840268,0.38798485740830946,25.559259259259267,25.525350455160854
M3_regime_current_ridge,LOSO,2.25,27,0.11116663311286706,0.3861336740764943,25.185185185185187,25.296351818298056
M3_regime_current_ridge,LOSO,2.5,27,0.12364911654788537,0.39092203435173833,25.15185185185185,25.275500968399736
M3_regime_current_ridge,LOSO,2.75,27,0.12454733406574442,0.36800415035664136,25.129629629629626,25.25417696369537
M3_regime_current_ridge,LOSO,3.0,27,0.13240504880664564,0.36790873988493505,25.1,25.23240504880664
M3_regime_current_ridge,LOSO,3.25,27,0.11749223940474654,0.36628725384296984,25.077777777777783,25.195270017182526
M3_regime_current_ridge,LOSO,3.5,27,0.07995084215745928,0.3656367061468703,25.07777777777778,25.157728619935238
M3_regime_current_ridge,LOSO,3.75,27,0.030922571913573036,0.38313168604543435,25.088888888888885,25.11981146080246
M3_regime_current_ridge,LOSO,4.0,27,0.007476515404149274,0.37519231060746466,25.074074074074073,25.081550589478226
M3_regime_current_ridge,LOSO,4.25,27,0.03567523008762847,0.3738150960518009,25.033333333333335,25.06900856342096
M3_regime_current_ridge,LOSO,4.5,27,0.0895531723338468,0.3888903843624818,24.96666666666667,25.05621983900051
M3_regime_current_ridge,LOSO,4.75,27,0.10618245258409081,0.4004912736861761,24.93703703703704,25.043219489621126
M3_regime_current_ridge,LOSO,5.0,27,0.059673101862075605,0.3869184973273293,24.97037037037037,25.03004347223245
M3_regime_current_ridge,LOSO,5.25,27,0.08586541133605731,0.39521420036352856,24.937037037037037,25.02290244837309
M3_regime_current_ridge,LOSO,5.5,27,0.13417338155850445,0.4133874156025712,24.88148148148148,25.015654863039988
M3_regime_current_ridge,LOSO,5.75,27,0.1713016059209479,0.420429398217133,24.837037037037035,25.008338642957984
M3_regime_current_ridge,LOSO,6.0,27,0.21580677685621644,0.4110073279587433,24.78518518518518,25.0009919620414
M3_regime_current_ridge,LOSO,6.25,27,0.24195072630837208,0.43675264546043524,24.777777777777775,25.019728504086153
M3_regime_current_ridge,LOSO,6.5,27,0.26063372100188315,0.45043849319653667,24.777777777777782,25.038411498779666
M3_regime_current_ridge,LOSO,6.75,27,0.27929799635573005,0.46048256643565083,24.777777777777782,25.05707577413351
M3_regime_current_ridge,LOSO,7.0,27,0.2979778954401832,0.45675711882033165,24.77777777777778,25.07575567321796
M3_regime_current_ridge,LOSO,7.25,27,0.4634303982086698,0.5229331214102996,24.866666666666667,25.330097064875343
M3_regime_current_ridge,LOSO,7.5,27,0.5070697906324438,0.5851887732614254,25.037037037037038,25.54410682766948
M3_regime_current_ridge,LOSO,7.75,27,0.3966802187651121,0.5953325042261787,25.362962962962964,25.759643181728073
M3_regime_current_ridge,LOSO,8.0,27,0.11853211292049792,0.5728535805306549,25.85925925925926,25.97779137217976
M3_regime_current_ridge,LOSO,8.25,27,-0.11097210694156372,0.6998499920863409,26.57777777777778,26.466805670836216
M3_regime_current_ridge,LOSO,8.5,27,-0.3177406223247011,0.8577055595022771,27.25925925925926,26.941518636934553
M3_regime_current_ridge,LOSO,8.75,27,-0.5751810954509865,0.9513761306773761,27.985185185185188,27.4100040897342
M3_regime_current_ridge,LOSO,9.0,27,-0.5472524559468076,0.8793172999865762,28.422222222222224,27.874969766275417
M3_regime_current_ridge,LOSO,9.25,27,-0.6655101758692832,0.955392339398817,28.81851851851852,28.153008342649237
M3_regime_current_ridge,LOSO,9.5,27,-0.5872674627359854,1.0198123273472948,29.05185185185185,28.464584389115867
M3_regime_current_ridge,LOSO,9.75,27,-0.39019273541065047,0.9610989177133886,29.185185185185187,28.794992449774533
M3_regime_current_ridge,LOSO,10.0,27,-0.1411105491682313,0.7095489191040698,29.277777777777775,29.13666722860955
M3_regime_current_ridge,LOSO,10.25,27,-0.1334326798119063,0.7141583980785697,29.485185185185188,29.351752505373284
M3_regime_current_ridge,LOSO,10.5,27,-0.1483068625723835,0.622683088938992,29.75185185185185,29.60354498927947
M3_regime_current_ridge,LOSO,10.75,27,-0.09008992075263551,0.5340010588027636,29.97037037037037,29.88028044961774
M3_regime_current_ridge,LOSO,11.0,27,0.07467092973142686,0.5648289304322246,30.1,30.174670929731427
M3_regime_current_ridge,LOSO,11.25,27,0.08978426122871865,0.7082826195695483,30.133333333333333,30.223117594562055
M3_regime_current_ridge,LOSO,11.5,27,-0.0033773926673522103,0.7932427955221344,30.355555555555558,30.3521781628882
M3_regime_current_ridge,LOSO,11.75,27,-0.029330300723778707,0.8570353826616587,30.570370370370373,30.541040069646588
M3_regime_current_ridge,LOSO,12.0,27,0.19029383774235506,0.7693895287001853,30.58518518518519,30.775479022927538
M3_regime_current_ridge,LOSO,12.25,27,0.2487380508215685,0.8434400473646883,30.57407407407407,30.822812124895645
M3_regime_current_ridge,LOSO,12.5,27,0.15724748245213427,0.8052523965576226,30.71481481481481,30.872062297266954
M3_regime_current_ridge,LOSO,12.75,27,0.060308335499252866,0.726913571043935,30.86296296296296,30.92327129846222
M3_regime_current_ridge,LOSO,13.0,27,0.03203987257862327,0.6594270030187951,30.94444444444444,30.976484317023072
M3_regime_current_ridge,LOSO,13.25,27,-0.09335494536044656,0.7452877710696569,31.07407407407408,30.980719128713627
M3_regime_current_ridge,LOSO,13.5,27,-0.1311126741615684,0.6384516715821787,31.13333333333333,31.002220659171766
M3_regime_current_ridge,LOSO,13.75,27,0.049736036175134786,0.7639517849404247,31.0,31.049736036175137
M3_regime_current_ridge,LOSO,14.0,27,0.5274832171167633,1.032470867427765,30.62962962962963,31.157112846746394
M3_regime_current_ridge,LOSO,14.25,27,0.42878086294406154,1.0369603450831153,30.56666666666667,30.995447529610722
M3_regime_current_ridge,LOSO,14.5,27,0.256718886803155,0.9633538313882765,30.633333333333333,30.890052220136486
M3_regime_current_ridge,LOSO,14.75,26,0.05902572974899392,0.8042789536672323,30.765384615384615,30.82441034513361
M3_regime_current_ridge,LOSO,15.0,27,-0.19071730990393515,0.9775126023940148,30.955555555555552,30.76483824565162
M3_regime_current_ridge,LOSO,15.25,27,-0.7356858966776524,1.1206163782907166,31.3037037037037,30.568017807026052
M3_regime_current_ridge,LOSO,15.5,27,-0.9690693750254081,1.1807906109944708,31.392592592592592,30.423523217567187
M3_regime_current_ridge,LOSO,15.75,27,-0.7376551019933747,1.1137584973664343,31.08888888888889,30.35123378689551
M3_regime_current_ridge,LOSO,16.0,27,-0.4393163031102246,0.9610421719846142,30.82222222222222,30.382905919111998
M3_regime_current_ridge,LOSO,16.25,27,-0.2624520082412278,0.807564844855993,30.4037037037037,30.14125169546248
M3_regime_current_ridge,LOSO,16.5,27,-0.08712144428459717,0.8252722553586151,29.992592592592594,29.905471148308
M3_regime_current_ridge,LOSO,16.75,27,0.08836252290075602,0.8374329088338054,29.58888888888889,29.677251411789644
M3_regime_current_ridge,LOSO,17.0,27,0.6267689035285875,0.9020764205849644,28.833333333333332,29.46010223686192
M3_regime_current_ridge,LOSO,17.25,27,0.9018102591968851,0.9153772973960684,28.15555555555555,29.057365814752437
M3_regime_current_ridge,LOSO,17.5,27,0.898902931748212,0.9135588775213984,27.72592592592593,28.624828857674135
M3_regime_current_ridge,LOSO,17.75,27,0.8022751279379549,0.8523312116091597,27.35185185185185,28.15412697978981
M3_regime_current_ridge,LOSO,18.0,27,0.5441349551377824,0.7662906353896887,27.088888888888892,27.633023844026667
M3_regime_current_ridge,LOSO,18.25,27,0.3952933016385608,0.6490583939464938,26.911111111111108,27.306404412749675
M3_regime_current_ridge,LOSO,18.5,27,0.3054203806944696,0.67401568655311,26.677777777777774,26.983198158472252
M3_regime_current_ridge,LOSO,18.75,27,0.18450623647374745,0.5694669522400092,26.48888888888889,26.67339512536264
M3_regime_current_ridge,LOSO,19.0,27,0.07635563592022805,0.4929371288501081,26.344444444444438,26.42080008036467
M3_regime_current_ridge,LOSO,19.25,27,-0.05185836373225204,0.4193275250396261,26.196296296296296,26.144437932564045
M3_regime_current_ridge,LOSO,19.5,27,-0.2712815775878847,0.44458823388074153,26.137037037037036,25.865755459449158
M3_regime_current_ridge,LOSO,19.75,27,-0.5306327155343765,0.5670637153775445,26.114814814814817,25.584182099280444
M3_regime_current_ridge,LOSO,20.0,27,-0.21456355972999286,0.3773973747391974,26.07777777777778,25.863214218047787
M3_regime_current_ridge,LOSO,20.25,27,-0.14975734739972082,0.3472041885477233,26.05925925925926,25.909501911859532
M3_regime_current_ridge,LOSO,20.5,27,-0.11123823665830228,0.34849246181841903,26.06666666666667,25.955428430008364
M3_regime_current_ridge,LOSO,20.75,27,-0.04348071653538823,0.3391781138811475,26.04444444444444,26.000963727909056
M3_regime_current_ridge,LOSO,21.0,27,0.009042288225526503,0.35088557909701523,26.037037037037035,26.046079325262557
M3_regime_current_ridge,LOSO,21.5,27,-0.008145087275254755,0.35051580571037017,26.066666666666666,26.058521579391414
M3_regime_current_ridge,LOSO,21.75,27,-0.00638786647450697,0.32604994631307666,26.070370370370366,26.06398250389587
M3_regime_current_ridge,LOSO,22.0,27,-0.06072291468932915,0.3427642578882942,26.129629629629626,26.0689067149403
M3_regime_current_ridge,LOSO,22.25,27,-0.11872098345639383,0.35287577703846806,26.196296296296296,26.0775753128399
M3_regime_current_ridge,LOSO,22.5,27,-0.14024094729122827,0.3648261567228317,26.225925925925928,26.0856849786347
M3_regime_current_ridge,LOSO,22.75,27,-0.1512234699508273,0.3600551663848619,26.244444444444444,26.093220974493615
M3_regime_current_ridge,LOSO,23.25,27,-0.17606854291658286,0.36482123887829204,26.24074074074074,26.06467219782416
M3_regime_current_ridge,LOSO,23.5,27,-0.1714396212181731,0.3596322858771817,26.2,26.028560378781826
M3_regime_current_ridge,LOSO,23.75,27,-0.16742853482847317,0.3601880355439776,26.159259259259258,25.99183072443079
M3_regime_current_ridge,LOSO,0.0,27,-0.14551899689954997,0.38770177583164844,26.1,25.954481003100447
M3_regime_current_ridge,LOSO,0.25,27,-0.12711473118736827,0.3802156094013285,26.06296296296296,25.93584823177559
M3_regime_current_ridge,LOSO,0.5,27,-0.11671679458879877,0.35064078327725157,26.03333333333333,25.91661653874453
M3_regime_current_ridge,LOSO,0.75,27,-0.08469060928042156,0.3488967302493325,25.98148148148148,25.896790872201063
M3_regime_current_ridge,LOSO,1.0,27,-0.07917692096216687,0.36482964883212826,25.95555555555556,25.876378634593394
M3_regime_current_ridge,LOSO,1.25,27,-0.08065095090962962,0.362258871374992,25.92222222222222,25.84157127131259
M3_regime_current_ridge,LOSO,1.5,27,-0.09377184121660564,0.36372052912623015,25.900000000000002,25.80622815878339
M3_regime_current_ridge,LOSO,1.75,27,-0.12222885506238092,0.37961146944321583,25.89259259259259,25.77036373753021
M4_inertia_ridge,apparent,2.0,54,-0.06244150455644003,0.37535310020381935,25.559259259259267,25.49681775470282
M4_inertia_ridge,apparent,2.25,27,0.0718107081773101,0.36321337394870284,25.185185185185187,25.256995893362493
M4_inertia_ridge,apparent,2.5,27,0.08393823500396333,0.3668319734724687,25.15185185185185,25.235790086855815
M4_inertia_ridge,apparent,2.75,27,0.08461035998583546,0.34823514172354025,25.129629629629626,25.21423998961546
M4_inertia_ridge,apparent,3.0,27,0.11114882525592723,0.344689197734188,25.1,25.211148825255933
M4_inertia_ridge,apparent,3.25,27,0.10126373465739404,0.34425666926131576,25.077777777777783,25.17904151243517
M4_inertia_ridge,apparent,3.5,27,0.06887963466362708,0.3441212043433204,25.07777777777778,25.1466574124414
M4_inertia_ridge,apparent,3.75,27,0.025137437784148814,0.3579461567169748,25.088888888888885,25.114026326673038
M4_inertia_ridge,apparent,4.0,27,0.0071048769392845134,0.34849396612363814,25.074074074074073,25.081178951013356
M4_inertia_ridge,apparent,4.25,27,0.027339887461410386,0.3469926612424785,25.033333333333335,25.060673220794747
M4_inertia_ridge,apparent,4.5,27,0.07337725972767538,0.36119459027464984,24.96666666666667,25.040043926394347
M4_inertia_ridge,apparent,4.75,27,0.08228613976656697,0.3737566698484798,24.93703703703704,25.019323176803603
M4_inertia_ridge,apparent,5.0,27,0.028173079751011732,0.36342236663523014,24.97037037037037,24.998543450121378
M4_inertia_ridge,apparent,5.25,27,0.05788042671264135,0.3660229645020415,24.937037037037037,24.99491746374968
M4_inertia_ridge,apparent,5.5,27,0.1098119250365345,0.38268115764771576,24.88148148148148,24.991293406518018
M4_inertia_ridge,apparent,5.75,27,0.1506672359409246,0.3882272529158718,24.837037037037035,24.98770427297796
M4_inertia_ridge,apparent,6.0,27,0.19899767754752182,0.37725372982894617,24.78518518518518,24.984182862732705
M4_inertia_ridge,apparent,6.25,27,0.21032617767801062,0.4027782738070016,24.777777777777775,24.988103955455788
M4_inertia_ridge,apparent,6.5,27,0.21427975451592565,0.41459087652222776,24.777777777777782,24.992057532293707
M4_inertia_ridge,apparent,6.75,27,0.21829410238156813,0.42004724328880116,24.777777777777782,24.996071880159345
M4_inertia_ridge,apparent,7.0,27,0.22239668345424327,0.4073196778335416,24.77777777777778,25.000174461232017
M4_inertia_ridge,apparent,7.25,27,0.47622187826845197,0.519974791622131,24.866666666666667,25.34288854493512
M4_inertia_ridge,apparent,7.5,27,0.5053456080885721,0.568466614823397,25.037037037037038,25.542382645125606
M4_inertia_ridge,apparent,7.75,27,0.3808536596892363,0.5636815856525158,25.362962962962964,25.743816622652204
M4_inertia_ridge,apparent,8.0,27,0.08901329536800925,0.5498194226814636,25.85925925925926,25.94827255462727
M4_inertia_ridge,apparent,8.25,27,-0.1444239649001694,0.6988137576853819,26.57777777777778,26.43335381287761
M4_inertia_ridge,apparent,8.5,27,-0.3564874514458433,0.8555022211890039,27.25925925925926,26.902771807813412
M4_inertia_ridge,apparent,8.75,27,-0.6191770687884167,0.9771929984036981,27.985185185185188,27.36600811639677
M4_inertia_ridge,apparent,9.0,27,-0.5960153633540101,0.9182243381008695,28.422222222222224,27.82620685886821
M4_inertia_ridge,apparent,9.25,27,-0.6859238217306677,0.9914086596702274,28.81851851851852,28.132594696787855
M4_inertia_ridge,apparent,9.5,27,-0.5736653511040358,1.0601241827144074,29.05185185185185,28.47818650074782
M4_inertia_ridge,apparent,9.75,27,-0.33881295026455865,1.006111591398686,29.185185185185187,28.84637223492062
M4_inertia_ridge,apparent,10.0,27,-0.04917473739587624,0.7198284102826354,29.277777777777775,29.2286030403819
M4_inertia_ridge,apparent,10.25,27,-0.044759665018146516,0.680751354426057,29.485185185185188,29.44042552016704
M4_inertia_ridge,apparent,10.5,27,-0.05728279384516784,0.6126721495032741,29.75185185185185,29.694569058006685
M4_inertia_ridge,apparent,10.75,27,0.007346397350229897,0.5179736721180112,29.97037037037037,29.9777167677206
M4_inertia_ridge,apparent,11.0,27,0.18161970397675967,0.5385605410672888,30.1,30.281619703976755
M4_inertia_ridge,apparent,11.25,27,0.14183584789475415,0.6779050554885323,30.133333333333333,30.275169181228087
M4_inertia_ridge,apparent,11.5,27,0.0043335267963034545,0.77019749252842,30.355555555555558,30.35988908235186
M4_inertia_ridge,apparent,11.75,27,-0.057933202255941084,0.8302737710570859,30.570370370370373,30.512437168114428
M4_inertia_ridge,apparent,12.0,27,0.13167164621901625,0.7198073634044896,30.58518518518519,30.716856831404204
M4_inertia_ridge,apparent,12.25,27,0.25906520013223727,0.8009972415879554,30.57407407407407,30.83313927420631
M4_inertia_ridge,apparent,12.5,27,0.23572308067082487,0.7648911212562581,30.71481481481481,30.950537895485642
M4_inertia_ridge,apparent,12.75,27,0.20613248015030353,0.6920367202555856,30.86296296296296,31.069095443113266
M4_inertia_ridge,apparent,13.0,27,0.24441448763321447,0.6201933043599598,30.94444444444444,31.18885893207766
M4_inertia_ridge,apparent,13.25,27,0.009263718947612255,0.7138828056189565,31.07407407407408,31.083337793021688
M4_inertia_ridge,apparent,13.5,27,-0.13808464337392856,0.616232811279746,31.13333333333333,30.995248689959407
M4_inertia_ridge,apparent,13.75,27,-0.06629030092132171,0.7461142418944583,31.0,30.933709699078676
M4_inertia_ridge,apparent,14.0,27,0.30352698373048054,0.9487223496773377,30.62962962962963,30.933156613360115
M4_inertia_ridge,apparent,14.25,27,0.2731895014453939,1.0233639508960062,30.56666666666667,30.83985616811206
M4_inertia_ridge,apparent,14.5,27,0.16970088668451863,0.9283851950475301,30.633333333333333,30.803034220017853
M4_inertia_ridge,apparent,14.75,26,0.03289546650150194,0.7781530278687457,30.765384615384615,30.798280081886112
M4_inertia_ridge,apparent,15.0,27,-0.14237098586186397,0.931480371728452,30.955555555555552,30.81318456969369
