timestamp_sgt,station_id,station_name,y_true,heat_stress_category,M0_raw_proxy,M1_global_bias,M2_linear_proxy,M4_inertia_ridge
2026-05-07 18:45:00+08:00,S127,Stadium Road,27.2,Low,26.724472180708265,27.844520678589394,28.299400477574274,26.279681846070922
2026-05-07 18:45:00+08:00,S128,Bishan Street,26.4,Low,26.776750082250704,27.905432993069617,28.401329813105857,26.80106242960689
2026-05-07 18:45:00+08:00,S145,MacRitchie Reservoir,25.9,Low,26.579071452684413,27.724833317526496,28.040724880933855,26.789940724424795
2026-05-07 19:00:00+08:00,S127,Stadium Road,26.9,Low,26.7159571881258,27.836005686006928,28.282982830088123,26.295808381817203
2026-05-07 19:00:00+08:00,S128,Bishan Street,26.3,Low,26.721703967063707,27.85038687788262,28.29520286382547,26.661833363228673
2026-05-07 19:00:00+08:00,S145,MacRitchie Reservoir,25.9,Low,26.450758337827462,27.596520202669545,27.78835774064923,26.265641406199894
2026-05-07 19:15:00+08:00,S127,Stadium Road,26.7,Low,26.582876521275796,27.702925019156925,28.026391711023088,26.083621709158194
2026-05-07 19:15:00+08:00,S128,Bishan Street,26.1,Low,26.44013883905077,27.568821749869684,27.75235532666058,26.352339848414594
2026-05-07 19:15:00+08:00,S145,MacRitchie Reservoir,25.8,Low,26.20926949288969,27.35503135773177,27.313395775338623,25.96666236283923
2026-05-07 19:30:00+08:00,S127,Stadium Road,26.7,Low,26.44687357101965,27.56692206890078,27.764166174975067,25.868993263269452
2026-05-07 19:30:00+08:00,S128,Bishan Street,26.1,Low,26.15310211832044,27.281785029139353,27.1989587536404,26.03712245156319
2026-05-07 19:30:00+08:00,S145,MacRitchie Reservoir,25.8,Low,25.96075261623479,27.10651448107687,26.82461102762375,25.6616351927585
2026-05-07 19:45:00+08:00,S127,Stadium Road,26.7,Low,26.30738554113714,27.42743403901827,27.49522110180323,25.651461063888213
2026-05-07 19:45:00+08:00,S128,Bishan Street,26.0,Low,25.860232636122557,26.98891554694147,26.63431682427984,25.715872937112763
2026-05-07 19:45:00+08:00,S145,MacRitchie Reservoir,25.6,Low,25.705674455722825,26.851436320564908,26.322921500491372,25.350911609774588
2026-05-07 20:00:00+08:00,S127,Stadium Road,26.8,Low,26.163417250852536,27.283465748733665,27.217637696276398,26.035024034084554
2026-05-07 20:00:00+08:00,S128,Bishan Street,25.8,Low,25.56082853750277,26.68951144832168,26.057076387227713,25.738667888558624
2026-05-07 20:00:00+08:00,S145,MacRitchie Reservoir,25.5,Low,25.444459778667685,26.590221643509768,25.8091626292936,25.714518120641937
2026-05-07 20:15:00+08:00,S127,Stadium Road,26.8,Low,26.16314730678848,27.28319580466961,27.217117220604607,26.063385122974985
2026-05-07 20:15:00+08:00,S128,Bishan Street,25.7,Low,25.6347208904104,26.763403801229313,26.19953821151081,25.770024683736786
2026-05-07 20:15:00+08:00,S145,MacRitchie Reservoir,25.5,Low,25.467014740417312,26.612776605259395,25.853523887317206,25.691889121186584
2026-05-07 20:30:00+08:00,S127,Stadium Road,26.8,Low,26.162849184769,27.28289768265013,27.216542415380026,26.09036533446025
2026-05-07 20:30:00+08:00,S128,Bishan Street,25.8,Low,25.708646498049955,26.837329408868868,26.342064149732483,25.802656070494415
2026-05-07 20:30:00+08:00,S145,MacRitchie Reservoir,25.4,Low,25.489518779614176,26.63528064445626,25.897784990504494,25.66886477299248
2026-05-07 20:45:00+08:00,S127,Stadium Road,26.7,Low,26.16252309299361,27.28257159087474,27.215913682029452,26.115953844011425
2026-05-07 20:45:00+08:00,S128,Bishan Street,25.9,Low,25.78260529214352,26.91128820296243,26.484654070255356,25.83654516767018
2026-05-07 20:45:00+08:00,S145,MacRitchie Reservoir,25.4,Low,25.51197290333159,26.657734768173672,25.941947919574357,25.645435145478807
2026-05-07 21:00:00+08:00,S127,Stadium Road,26.8,Low,26.1621692381282,27.28221773600933,27.21523141902272,26.140142034410378
2026-05-07 21:00:00+08:00,S128,Bishan Street,25.9,Low,25.856597204740837,26.98528011555975,26.627307842073744,25.871676819942724
2026-05-07 21:00:00+08:00,S145,MacRitchie Reservoir,25.3,Low,25.534378104304487,26.68013996914657,25.986014627044877,25.621592185717695
2026-05-07 21:30:00+08:00,S127,Stadium Road,26.9,Low,26.21105534124965,27.33110383913078,27.309488084574305,26.211479123792476
2026-05-07 21:30:00+08:00,S128,Bishan Street,25.8,Low,25.85494786409714,26.983630774916055,26.624127972063942,25.909342942696142
2026-05-07 21:30:00+08:00,S145,MacRitchie Reservoir,25.3,Low,25.4393445918822,26.585106456724283,25.799102043806965,25.57925211849841
2026-05-07 21:45:00+08:00,S127,Stadium Road,26.7,Low,26.23548734739385,27.35553584527498,27.3565951208248,26.25827795020348
2026-05-07 21:45:00+08:00,S128,Bishan Street,25.7,Low,25.854086346823763,26.982769257642676,26.622466997449013,25.945622236744665
2026-05-07 21:45:00+08:00,S145,MacRitchie Reservoir,25.3,Low,25.391808942135626,26.53757080697771,25.705608592249117,25.570467948920264
2026-05-07 22:00:00+08:00,S127,Stadium Road,26.6,Low,26.25991214032757,27.3799606382087,27.40368824937712,26.303469802262256
2026-05-07 22:00:00+08:00,S128,Bishan Street,25.8,Low,25.85320050848667,26.981883419305582,26.62075913268958,25.983636711015926
2026-05-07 22:00:00+08:00,S145,MacRitchie Reservoir,25.5,Low,25.3442597792479,26.490021644089982,25.61208856294984,25.561351575674742
2026-05-07 22:15:00+08:00,S127,Stadium Road,26.7,Low,26.285569761956157,27.405618259837286,27.453158379051523,26.330836068527653
2026-05-07 22:15:00+08:00,S128,Bishan Street,25.8,Low,25.879051307870125,27.007734218689038,26.670598553068398,26.026350372036852
2026-05-07 22:15:00+08:00,S145,MacRitchie Reservoir,25.6,Low,25.3442597792479,26.490021644089982,25.61208856294984,25.59211678722654
2026-05-07 22:30:00+08:00,S127,Stadium Road,26.8,Low,26.311078409342898,27.431126907224026,27.502341273409698,26.33593891404877
2026-05-07 22:30:00+08:00,S128,Bishan Street,25.9,Low,25.904858616424224,27.033541527243138,26.72035412467741,26.018779047723722
2026-05-07 22:30:00+08:00,S145,MacRitchie Reservoir,25.5,Low,25.3442597792479,26.490021644089982,25.61208856294984,25.595884262370262
2026-05-07 22:45:00+08:00,S127,Stadium Road,26.8,Low,26.336436096118238,27.456484593999367,27.5512331025581,26.339998569968657
2026-05-07 22:45:00+08:00,S128,Bishan Street,26.1,Low,25.930622168217056,27.05930507903597,26.770025334809358,26.015881611270256
2026-05-07 22:45:00+08:00,S145,MacRitchie Reservoir,25.5,Low,25.3442597792479,26.490021644089982,25.61208856294984,25.599261087385408
2026-05-07 23:15:00+08:00,S127,Stadium Road,26.8,Low,26.31226564738521,27.43231414526634,27.50463037178202,26.30277068857314
2026-05-07 23:15:00+08:00,S128,Bishan Street,26.2,Low,25.932164022354325,27.060846933173238,26.772997974663557,25.99039344347704
2026-05-07 23:15:00+08:00,S145,MacRitchie Reservoir,25.5,Low,25.2928581503734,26.438620015215484,25.51099147634657,25.565896087078027
2026-05-07 23:30:00+08:00,S127,Stadium Road,26.7,Low,26.26290231759866,27.382950815479788,27.409453571646324,26.274986004288177
2026-05-07 23:30:00+08:00,S128,Bishan Street,26.2,Low,25.907980571104435,27.03666348192335,26.726373142093568,25.975470140382328
2026-05-07 23:30:00+08:00,S145,MacRitchie Reservoir,25.6,Low,25.24139733317535,26.387159198017432,25.409777977730624,25.529060839913654
2026-05-07 23:45:00+08:00,S127,Stadium Road,26.7,Low,26.21355078809286,27.33359928597399,27.31429952347991,26.24673905133695
2026-05-07 23:45:00+08:00,S128,Bishan Street,26.1,Low,25.88379123871013,27.012474149529044,26.679736970886648,25.960084648815663
2026-05-07 23:45:00+08:00,S145,MacRitchie Reservoir,25.5,Low,25.18987765157468,26.335639516416762,25.308448704191978,25.491761297498467
2026-05-08 00:00:00+08:00,S127,Stadium Road,26.6,Low,26.164211029065907,27.284259526947036,27.219168169822098,26.159846791184023
2026-05-08 00:00:00+08:00,S128,Bishan Street,26.1,Low,25.85959592137174,26.98827883219065,26.63308926092071,25.87406847009446
2026-05-08 00:00:00+08:00,S145,MacRitchie Reservoir,25.5,Low,25.138299427331333,26.284061292173416,25.207004288570364,25.330842073124565
2026-05-08 00:15:00+08:00,S127,Stadium Road,26.5,Low,26.16433690565242,27.28438540353355,27.219410870846687,26.160295082625144
2026-05-08 00:15:00+08:00,S128,Bishan Street,26.0,Low,25.83397717304537,26.962660083864282,26.583697226714047,25.853276392544256
2026-05-08 00:15:00+08:00,S145,MacRitchie Reservoir,25.4,Low,25.136855597355265,26.282617462197347,25.204164553578945,25.32672424817227
2026-05-08 00:30:00+08:00,S127,Stadium Road,26.5,Low,26.16443332205092,27.28448181993205,27.219596770062353,26.160308008656205
2026-05-08 00:30:00+08:00,S128,Bishan Street,25.9,Low,25.808313538547623,26.936996449366536,26.534218653567873,25.832022024203035
2026-05-08 00:30:00+08:00,S145,MacRitchie Reservoir,25.4,Low,25.135390593641954,26.281152458484037,25.20128317393161,25.322220207757866
2026-05-08 00:45:00+08:00,S127,Stadium Road,26.5,Low,26.16450005890797,27.284548556789098,27.21972544453655,26.15990883478252
2026-05-08 00:45:00+08:00,S128,Bishan Street,25.8,Low,25.78260529214352,26.91128820296243,26.484654070255356,25.81031954005676
2026-05-08 00:45:00+08:00,S145,MacRitchie Reservoir,25.3,Low,25.133904576805342,26.279666441647425,25.198360465525003,25.31734942394307
2026-05-08 01:00:00+08:00,S127,Stadium Road,26.4,Low,26.16453689521468,27.28458539309581,27.2197964681449,26.1418616888941
2026-05-08 01:00:00+08:00,S128,Bishan Street,25.6,Low,25.75685270617971,26.885535616998624,26.43500400185115,25.822344722431495
2026-05-08 01:00:00+08:00,S145,MacRitchie Reservoir,25.4,Low,25.132397706347025,26.278159571189107,25.19539674206798,25.329083267250567
2026-05-08 01:15:00+08:00,S127,Stadium Road,26.3,Low,26.115172435862945,27.235220933744074,27.12461749010913,26.105676757426576
2026-05-08 01:15:00+08:00,S128,Bishan Street,25.5,Low,25.706980453951928,26.83566336477084,26.338852076057723,25.777706059798156
2026-05-08 01:15:00+08:00,S145,MacRitchie Reservoir,25.4,Low,25.15752148455953,26.303283349401614,25.244810366448494,25.333851651725837
2026-05-08 01:30:00+08:00,S127,Stadium Road,26.3,Low,26.06581930558709,27.18586780346822,27.029460355518594,26.06919185092148
2026-05-08 01:30:00+08:00,S128,Bishan Street,25.5,Low,25.65710819975608,26.785791110574994,26.242700146469932,25.73270672614132
2026-05-08 01:30:00+08:00,S145,MacRitchie Reservoir,25.4,Low,25.182645262325444,26.328407127167527,25.29422398995065,25.33833659272453
2026-05-08 01:45:00+08:00,S127,Stadium Road,26.3,Low,26.01647747075711,27.13652596863824,26.93432499953171,26.032436368630098
2026-05-08 01:45:00+08:00,S128,Bishan Street,25.5,Low,25.60723594358973,26.73591885440864,26.146548213083076,25.687367318921346
2026-05-08 01:45:00+08:00,S145,MacRitchie Reservoir,25.3,Low,25.20776903964503,26.353530904487112,25.343637612574963,25.342562872784853
2026-05-08 02:00:00+08:00,S127,Stadium Road,26.3,Low,25.967146897358955,27.087195395240084,26.83921135656643,25.995440906197654
2026-05-08 02:00:00+08:00,S128,Bishan Street,25.5,Low,25.557363685450447,26.68604659626936,26.050396275892485,25.641709891839145
2026-05-08 02:00:00+08:00,S145,MacRitchie Reservoir,25.5,Low,25.23289281651853,26.37865468136061,25.393051234321913,25.34655638206933
