target,model,split_family,split_name,fold_id,split_role,n_train,n_test,n_train_cells,n_test_cells,MAE,RMSE,R2,Spearman_observed_vs_predicted,Pearson_observed_vs_predicted,bias,p90_abs_error,top_k_overlap,sign_accuracy,worst_cell_id,worst_cell_error,neutral_boundary_classification_accuracy,anchor_TP_0857_abs_error,anchor_TP_0141_abs_error,anchor_TP_0433_abs_error,anchor_TP_0542_abs_error,anchor_TP_0037_abs_error,robust_priority_anchor_mae,dummy_MAE,MAE_improvement_over_dummy,MAE_improvement_fraction_over_dummy
delta_tmrt_p95_c,hist_gradient_boosting_regressor,spatial_holdout,spatial_west_south,4,main,550,200,110,40,0.1631472994436907,0.3821250825581198,0.20595479271096706,0.5340029684450949,0.5311042884474142,-0.024566945699016997,0.4496443715858639,0.5,0.28,TP_0037,1.6794545942628072,0.0,,,,,1.6794545942628072,1.6794545942628072,0.22716413740678265,0.06401683796309196,0.2818087339572314
delta_tmrt_p95_c,dummy_mean,typology_holdout,typology_civic_institutional,1,main,615,135,123,27,0.16948047544898062,0.20490924377856698,-0.5039333756583095,,,-0.1186134159188068,0.16473838992235137,0.0,0.3037037037037037,TP_0584,0.63491523556593,,,,,,,,0.16948047544898062,0.0,0.0
delta_tmrt_p95_c,linear_regression,typology_holdout,typology_civic_institutional,1,main,615,135,123,27,0.1069620897983091,0.15525809886403044,0.13659606398157342,-0.07141057139555673,0.4825035937924608,-0.011618648938124237,0.24718025425628148,0.3333333333333333,0.16296296296296298,TP_0584,0.41312255222257355,,,,,,,,0.16948047544898062,0.06251838565067153,0.3688825245801938
delta_tmrt_p95_c,ridge,typology_holdout,typology_civic_institutional,1,main,615,135,123,27,0.10664823893785273,0.15515943456475823,0.13769307698577515,-0.06776393387506359,0.48142516884873127,-0.012057602507286718,0.24528724500854168,0.3333333333333333,0.16296296296296298,TP_0584,0.4151038645439537,,,,,,,,0.16948047544898062,0.06283223651112789,0.37073436538737187
delta_tmrt_p95_c,elasticnet,typology_holdout,typology_civic_institutional,1,main,615,135,123,27,0.10629884976484044,0.15512546638925082,0.13807059559080037,-0.062427318078844794,0.47884966550645214,-0.014679334921480642,0.24316974475814138,0.3333333333333333,0.17777777777777778,TP_0584,0.41870620257879987,,,,,,,,0.16948047544898062,0.06318162568414018,0.3727958959093196
delta_tmrt_p95_c,random_forest_regressor,typology_holdout,typology_civic_institutional,1,main,615,135,123,27,0.07896862037701455,0.15861984260998646,0.09880136440171561,0.23514669733075347,0.39791142059817947,-0.01830895700416266,0.28833613213035914,0.3333333333333333,0.3037037037037037,TP_0584,0.4986995503056423,,,,,,,,0.16948047544898062,0.09051185507196607,0.5340547625452775
delta_tmrt_p95_c,hist_gradient_boosting_regressor,typology_holdout,typology_civic_institutional,1,main,615,135,123,27,0.06541028728634744,0.1157703555737401,0.5199347937917256,0.34386670719018086,0.7251829412632723,0.01118608761330769,0.18204164779985305,0.3333333333333333,0.3037037037037037,TP_0584,0.36831570523467716,,,,,,,,0.16948047544898062,0.10407018816263318,0.6140541433279247
delta_tmrt_p95_c,dummy_mean,typology_holdout,typology_commercial,3,main,710,40,142,8,0.12015841981055035,0.1289275340967326,-6.61003027102594,,,-0.12015841981055035,0.14979642411352884,0.0,0.375,TP_0218,0.14979642411352884,,,,,,,,0.12015841981055035,0.0,0.0
delta_tmrt_p95_c,linear_regression,typology_holdout,typology_commercial,3,main,710,40,142,8,0.0781211652465311,0.09518207457065896,-3.147681164270926,-0.06882949061214438,0.1589245253321766,-0.016666429681810833,0.15236730966701692,1.0,0.175,TP_0430,0.18080720767130604,,,,,,,,0.12015841981055035,0.04203725456401926,0.34984859679661195
delta_tmrt_p95_c,ridge,typology_holdout,typology_commercial,3,main,710,40,142,8,0.07831261500086101,0.09523328344681913,-3.152145349952198,-0.0789705127399525,0.1647393615492824,-0.01723431409991985,0.15103517951849973,1.0,0.175,TP_0430,0.17948883646182937,,,,,,,,0.12015841981055035,0.041845804809689344,0.34825528561099744
delta_tmrt_p95_c,elasticnet,typology_holdout,typology_commercial,3,main,710,40,142,8,0.07863827178174536,0.09522744473851281,-3.1516362333598105,-0.0789705127399525,0.18164068414673484,-0.019124764686507895,0.14961857939418982,1.0,0.175,TP_0430,0.17508835578178011,,,,,,,,0.12015841981055035,0.04152014802880499,0.34554505705275074
delta_tmrt_p95_c,random_forest_regressor,typology_holdout,typology_commercial,3,main,710,40,142,8,0.07218439717777521,0.10589312764367177,-4.133701148330259,-0.019064503259559815,0.5066831856054357,-0.044700186654840164,0.20810105027873876,1.0,0.375,TP_0864,0.23050705040093017,,,,,,,,0.12015841981055035,0.04797402263277514,0.3992564375298388
delta_tmrt_p95_c,hist_gradient_boosting_regressor,typology_holdout,typology_commercial,3,main,710,40,142,8,0.09765780778869328,0.13283157466139772,-7.077885143192759,0.33282112553731297,0.38342373426964205,-0.09071290482086598,0.26696682944923317,0.0,0.375,TP_0248,0.282122015659722,,,,,,,,0.12015841981055035,0.022500612021857075,0.1872578888548386
delta_tmrt_p95_c,dummy_mean,typology_holdout,typology_residential,13,main,425,325,85,65,0.2177224848820614,0.23363430749502206,-0.785304888283912,,,-0.15495285034179693,0.21053421020507812,0.0,0.24,TP_0379,0.5600888061523437,0.0,,0.5596859741210938,,,,0.5596859741210938,0.2177224848820614,0.0,0.0
delta_tmrt_p95_c,linear_regression,typology_holdout,typology_residential,13,main,425,325,85,65,0.17725283425199329,0.24153364422089568,-0.9080705560033839,-0.022765077961368434,0.04934920706428549,-0.060534635386305206,0.3689913861806037,0.42857142857142855,0.15384615384615385,TP_0141,0.9764082817378658,0.3,,0.9764082817378655,,,,0.9764082817378655,0.2177224848820614,0.040469650630068105,0.18587722187715341
delta_tmrt_p95_c,ridge,typology_holdout,typology_residential,13,main,425,325,85,65,0.1570617184798949,0.2196656266677252,-0.5782048343051434,-0.0015642470190866523,0.10231523788468609,-0.04021121058079849,0.3247592644069939,0.42857142857142855,0.15384615384615385,TP_0141,0.9506358569813473,0.5,,0.9506358569813471,,,,0.9506358569813471,0.2177224848820614,0.0606607664021665,0.278615074759164
delta_tmrt_p95_c,elasticnet,typology_holdout,typology_residential,13,main,425,325,85,65,0.16232835551941102,0.225246221378374,-0.6594118622480176,-0.007627068724541437,0.08452182003313445,-0.047641590382470005,0.3385281270775628,0.42857142857142855,0.15384615384615385,TP_0141,0.9553942974576286,0.4,,0.9553942974576286,,,,0.9553942974576286,0.2177224848820614,0.05539412936265037,0.2544253956712691
delta_tmrt_p95_c,random_forest_regressor,typology_holdout,typology_residential,13,main,425,325,85,65,0.08431117289412325,0.1912623634685674,-0.19646003942850854,0.34061759726488644,0.31745584807852334,-0.007974837926429714,0.2941476663126208,0.42857142857142855,0.24,TP_0141,0.7396343948666425,0.5,,0.7396343948666424,,,,0.7396343948666424,0.2177224848820614,0.13341131198793815,0.6127585401214121
delta_tmrt_p95_c,hist_gradient_boosting_regressor,typology_holdout,typology_residential,13,main,425,325,85,65,0.09920057396677366,0.18574615417981233,-0.1284409115294034,0.3232031001828586,0.3683294657906187,0.0009287002629286543,0.269684425486371,0.42857142857142855,0.18769230769230769,TP_0141,0.7041625757356894,0.5,,0.7041625757356894,,,,0.7041625757356894,0.2177224848820614,0.11852191091528773,0.5443714781203702
delta_tmrt_p95_c,dummy_mean,typology_holdout,typology_transport,17,main,625,125,125,25,0.42277644428710937,0.7255380167161546,-0.3136230471731316,,,0.3545102355957032,1.4639125488281262,0.0,0.72,TP_0170,1.9052508972167967,,,,,,,,0.42277644428710937,0.0,0.0
delta_tmrt_p95_c,linear_regression,typology_holdout,typology_transport,17,main,625,125,125,25,0.35389729676114684,0.5776788583268416,0.1672332824934889,0.6556362513722356,0.5671879447223931,0.12343172882273225,1.0561475374446845,0.6666666666666666,0.6,TP_0170,1.8637431803472484,,,,,,,,0.42277644428710937,0.06887914752596253,0.16292096794112396
delta_tmrt_p95_c,ridge,typology_holdout,typology_transport,17,main,625,125,125,25,0.35340314111589355,0.5773526154308981,0.16817362332510455,0.6544868625227941,0.5670385323954508,0.12374857369779181,1.0569522950316388,0.6666666666666666,0.6,TP_0170,1.8640209257612086,,,,,,,,0.42277644428710937,0.06937330317121582,0.16408980232612982
delta_tmrt_p95_c,elasticnet,typology_holdout,typology_transport,17,main,625,125,125,25,0.35357768116345134,0.5788359390191073,0.1638939070209352,0.645037022306575,0.5647880951474575,0.12487215316127934,1.0624390119829434,0.6666666666666666,0.6,TP_0170,1.8693700957783137,,,,,,,,0.42277644428710937,0.06919876312365802,0.16367695991280165
delta_tmrt_p95_c,random_forest_regressor,typology_holdout,typology_transport,17,main,625,125,125,25,0.35465947173915086,0.6167709183793767,0.050711568790616,0.6597267503846972,0.47953567521010815,0.06036813185662067,1.1004767318568365,0.0,0.72,TP_0170,1.8850789626305169,,,,,,,,0.42277644428710937,0.06811697254795851,0.16111818306911152
delta_tmrt_p95_c,hist_gradient_boosting_regressor,typology_holdout,typology_transport,17,main,625,125,125,25,0.3511846049890443,0.5689694488480648,0.1921545057771482,0.6727845549275863,0.5167039077044606,0.03192240141404045,0.9004004303291545,0.0,0.72,TP_0170,1.8806926449268118,,,,,,,,0.42277644428710937,0.07159183929806506,0.16933734191076816
m_rad_pct01,dummy_mean,cell_group_holdout,cell_group_5fold,1,main,600,150,120,30,0.2698010439970171,0.3060776204687513,-0.16284897847029445,,,0.11454138702460845,0.4709351230425056,,,TP_0835,0.521565995525727,,0.4786129753914989,,,,,0.4786129753914989,0.2698010439970171,0.0,0.0
m_rad_pct01,linear_regression,cell_group_holdout,cell_group_5fold,1,main,600,150,120,30,0.1663680684482124,0.21206610192137595,0.44178349929589034,0.7250047173549584,0.7155597070571031,0.07116326091727847,0.32549440137484176,,,TP_0857,0.5970720801061651,,0.5970720801061651,,,,,0.5970720801061651,0.2698010439970171,0.1034329755488047,0.38336758826607154
m_rad_pct01,ridge,cell_group_holdout,cell_group_5fold,1,main,600,150,120,30,0.1662888118603831,0.21223367958185552,0.4409009294318126,0.7248624713607797,0.7151918322544033,0.07126626509506051,0.32544762257779114,,,TP_0857,0.5997382675198184,,0.5997382675198184,,,,,0.5997382675198184,0.2698010439970171,0.10351223213663399,0.3836613476476333
m_rad_pct01,elasticnet,cell_group_holdout,cell_group_5fold,1,main,600,150,120,30,0.1659769160652371,0.21216291564049633,0.44127370210489725,0.7266743297116314,0.7162614995402883,0.07133996927503965,0.32402482342073613,,,TP_0857,0.601671378978439,,0.601671378978439,,,,,0.601671378978439,0.2698010439970171,0.10382412793178,0.38481736910153647
m_rad_pct01,random_forest_regressor,cell_group_holdout,cell_group_5fold,1,main,600,150,120,30,0.14969975033294108,0.21016089644789201,0.45176849732166646,0.684504247816442,0.6885431049483874,0.014428527908955999,0.36763160580235954,,,TP_0857,0.584597570444213,,0.584597570444213,,,,,0.584597570444213,0.2698010439970171,0.12010129366407601,0.44514762391135837
m_rad_pct01,hist_gradient_boosting_regressor,cell_group_holdout,cell_group_5fold,1,main,600,150,120,30,0.14141084715799276,0.18911345457713039,0.5560796859338095,0.719368734323567,0.7526208259691473,-0.015881417187352434,0.3326354225180086,,,TP_0889,0.4999801578125414,,0.2930155517489668,,,,,0.2930155517489668,0.2698010439970171,0.12839019683902433,0.4758699037519062
m_rad_pct01,dummy_mean,cell_group_holdout,cell_group_5fold,2,main,600,150,120,30,0.2521744966442953,0.29043024031062087,-0.008836383947153914,,,-0.027181208053691255,0.4463758389261744,,,TP_0301,0.4946979865771812,,,,0.461006711409396,,,0.461006711409396,0.2521744966442953,0.0,0.0
m_rad_pct01,linear_regression,cell_group_holdout,cell_group_5fold,2,main,600,150,120,30,0.19541398692788647,0.23724854863461065,0.3267998609005732,0.5504655557652424,0.5944716121717576,-0.04025943018801365,0.4124209107510164,,,TP_0864,0.4739423965652191,,,,0.021295180822624715,,,0.021295180822624715,0.2521744966442953,0.056760509716408836,0.2250842590021003
m_rad_pct01,ridge,cell_group_holdout,cell_group_5fold,2,main,600,150,120,30,0.1954474313105397,0.23742778432723177,0.3257823029651725,0.5507785011262777,0.5937865379845034,-0.04012146760137428,0.4145851887155694,,,TP_0864,0.4707614907114938,,,,0.020683322048364337,,,0.020683322048364337,0.2521744966442953,0.0567270653337556,0.22495163503299048
m_rad_pct01,elasticnet,cell_group_holdout,cell_group_5fold,2,main,600,150,120,30,0.1955158931884082,0.23759404629070627,0.3248377125326851,0.5450103491308308,0.5926383504245879,-0.03957428050594162,0.4157297709069984,,,TP_0864,0.46500280473703715,,,,0.020851643327876777,,,0.020851643327876777,0.2521744966442953,0.05665860345588711,0.22468014890422044
m_rad_pct01,random_forest_regressor,cell_group_holdout,cell_group_5fold,2,main,600,150,120,30,0.2242748299614045,0.29199700091809194,-0.019750319669116667,0.4116985481215737,0.43709741048892553,0.05140726914932286,0.5148927472903245,,,TP_0254,0.6140035701722862,,,,0.010299989346969187,,,0.010299989346969187,0.2521744966442953,0.027899666682890817,0.11063635321633927
m_rad_pct01,hist_gradient_boosting_regressor,cell_group_holdout,cell_group_5fold,2,main,600,150,120,30,0.22092694197071655,0.2833951722679219,0.03944560455387447,0.4462641757297008,0.4620499480366229,0.04144549724550999,0.5117839378104279,,,TP_0257,0.5358609081117609,,,,0.021596203984761454,,,0.021596203984761454,0.2521744966442953,0.03124755467357876,0.12391243004107189
m_rad_pct01,dummy_mean,cell_group_holdout,cell_group_5fold,3,main,600,150,120,30,0.26611029082774046,0.29935500805592014,-0.003183074063976221,,,0.016862416107382476,0.44361073825503367,,,TP_0380,0.483238255033557,,,0.4147818791946308,,,,0.4147818791946308,0.26611029082774046,0.0,0.0
m_rad_pct01,linear_regression,cell_group_holdout,cell_group_5fold,3,main,600,150,120,30,0.19211585832207081,0.22766164250820364,0.41978778240751613,0.7050997033673571,0.6604129791502578,0.03816883531570346,0.3724571905946643,,,TP_0418,0.44002735454820324,,,0.30458579032524763,,,,0.30458579032524763,0.26611029082774046,0.07399443250566964,0.27805926736432757
m_rad_pct01,ridge,cell_group_holdout,cell_group_5fold,3,main,600,150,120,30,0.19208309449267114,0.22781116552183253,0.4190253916266292,0.7050997033673571,0.6598529231440621,0.03818704119749149,0.3727254042992377,,,TP_0418,0.43758593974361304,,,0.30755660056123035,,,,0.30755660056123035,0.26611029082774046,0.07402719633506932,0.27818238860589156
m_rad_pct01,elasticnet,cell_group_holdout,cell_group_5fold,3,main,600,150,120,30,0.19180639958693996,0.22781013850133253,0.41903062992551987,0.7102900321082006,0.6599155645005347,0.038185835451778484,0.3743035452810285,,,TP_0418,0.43119053307639205,,,0.3124638916272902,,,,0.3124638916272902,0.26611029082774046,0.0743038912408005,0.2792221638993254
m_rad_pct01,random_forest_regressor,cell_group_holdout,cell_group_5fold,3,main,600,150,120,30,0.1999377927143462,0.2533161198416403,0.2816554616257686,0.5457545690612968,0.5750405577368849,0.01445786756369466,0.3937639832748554,,,TP_0141,0.7374983691248678,,,0.7374983691248678,,,,0.7374983691248678,0.26611029082774046,0.06617249811339426,0.2486656863496846
m_rad_pct01,hist_gradient_boosting_regressor,cell_group_holdout,cell_group_5fold,3,main,600,150,120,30,0.1810338231411838,0.22531710543200406,0.4316766932974154,0.6503549609010297,0.6613602440098711,-0.0022844133480111792,0.35925708128294903,,,TP_0141,0.585496706627938,,,0.5854967066279378,,,,0.5854967066279378,0.26611029082774046,0.08507646768655666,0.31970378680931466
m_rad_pct01,dummy_mean,cell_group_holdout,cell_group_5fold,4,main,600,150,120,30,0.22884601043997013,0.27657377251932536,-0.0611934264365539,,,-0.06641498881431765,0.4334172259507829,,,TP_0218,0.507913870246085,,,,,0.41960290827740493,,0.41960290827740493,0.22884601043997013,0.0,0.0
m_rad_pct01,linear_regression,cell_group_holdout,cell_group_5fold,4,main,600,150,120,30,0.16058883341297933,0.19313823600428262,0.482501512333809,0.6777000908647859,0.7136769467932859,-0.025856762798302377,0.29711177833679686,,,TP_0967,0.4668829397450106,,,,,0.06675870859264167,,0.06675870859264167,0.22884601043997013,0.0682571770269908,0.29826684282484234
m_rad_pct01,ridge,cell_group_holdout,cell_group_5fold,4,main,600,150,120,30,0.16090360607362453,0.192925830890029,0.48363913153756144,0.6778352229972853,0.7139565732667253,-0.026208739327931548,0.2928333132750728,,,TP_0967,0.46433683067089654,,,,,0.06524842411821558,,0.06524842411821558,0.22884601043997013,0.0679424043663456,0.29689136479033335
m_rad_pct01,elasticnet,cell_group_holdout,cell_group_5fold,4,main,600,150,120,30,0.16120513239760784,0.1928542237902036,0.4840223694085277,0.6866241801246324,0.7138821751203682,-0.026797212116289573,0.2908572376520645,,,TP_0967,0.46330868981394857,,,,,0.06469823883764214,,0.06469823883764214,0.22884601043997013,0.0676408780423623,0.2955737699438966
m_rad_pct01,random_forest_regressor,cell_group_holdout,cell_group_5fold,4,main,600,150,120,30,0.19886226624135522,0.25087677753224397,0.126840689802857,0.45718474624927874,0.488410114029577,-0.004310244328159367,0.4110297840620067,,,TP_0967,0.6845389733489937,,,,,0.04724261923758568,,0.04724261923758568,0.22884601043997013,0.02998374419861491,0.13102148532530397
m_rad_pct01,hist_gradient_boosting_regressor,cell_group_holdout,cell_group_5fold,4,main,600,150,120,30,0.19737058071376765,0.24429830755834234,0.17203213661326677,0.45332966102426553,0.516321646606259,-0.023285087068244857,0.35056839620797364,,,TP_0967,0.6419453408878582,,,,,0.030807843036637927,,0.030807843036637927,0.22884601043997013,0.031475429726202486,0.1375397791103681
m_rad_pct01,dummy_mean,cell_group_holdout,cell_group_5fold,5,main,600,150,120,30,0.25088441461595823,0.2920849576912453,-0.017040336142034374,,,-0.03780760626398207,0.4723042505592842,,,TP_0744,0.49816554809843405,,,,,,0.24277404921700224,0.24277404921700224,0.25088441461595823,0.0,0.0
m_rad_pct01,linear_regression,cell_group_holdout,cell_group_5fold,5,main,600,150,120,30,0.15990041335022456,0.2050763466885119,0.49863854871399826,0.6483977062346178,0.726366847920693,-0.043655759131144056,0.34892838091868433,,,TP_0744,0.4520090325658089,,,,,,0.3867937039985867,0.3867937039985867,0.25088441461595823,0.09098400126573367,0.3626530623873451
m_rad_pct01,ridge,cell_group_holdout,cell_group_5fold,5,main,600,150,120,30,0.1595153676467554,0.20479904126811793,0.4999935196944114,0.6492085011923132,0.7270072592682023,-0.04394042736447325,0.3482391025654902,,,TP_0744,0.4536158179826205,,,,,,0.3843182688915358,0.3843182688915358,0.25088441461595823,0.09136904696920284,0.3641878157679351
m_rad_pct01,elasticnet,cell_group_holdout,cell_group_5fold,5,main,600,150,120,30,0.15974597783615763,0.2050547704259912,0.49874404052137356,0.6350881435578056,0.7258794821522159,-0.044014620354585594,0.3484630820609092,,,TP_0744,0.4555623669672932,,,,,,0.38330917340568726,0.38330917340568726,0.25088441461595823,0.0911384367798006,0.3632686267870044
m_rad_pct01,random_forest_regressor,cell_group_holdout,cell_group_5fold,5,main,600,150,120,30,0.15968786621533307,0.2024588788931676,0.5113550106233524,0.6604888825305351,0.7323630723033517,-0.02720359198656188,0.33505795196944327,,,TP_0458,0.4163343489508825,,,,,,0.18569273713902656,0.18569273713902656,0.25088441461595823,0.09119654840062516,0.3635002538528527
m_rad_pct01,hist_gradient_boosting_regressor,cell_group_holdout,cell_group_5fold,5,main,600,150,120,30,0.142038071068726,0.18279405894682166,0.6016691459011082,0.7309572965078863,0.7840750327506573,-0.017321418060634135,0.3340110842870005,,,TP_0608,0.3561088023552654,,,,,,0.1774673277273118,0.1774673277273118,0.25088441461595823,0.10884634354723222,0.43385055908653775
m_rad_pct01,dummy_mean,hour_holdout,leave_hour_10_out,1,main,600,150,150,150,0.2516778523489933,0.29060609347705624,0.0,,,1.4062824978585317e-17,0.453020134228188,,,TP_0380,0.5,,0.453020134228188,0.3926174496644296,0.4664429530201343,0.4328859060402685,0.2651006711409396,0.40201342281879204,0.2516778523489933,0.0,0.0
m_rad_pct01,linear_regression,hour_holdout,leave_hour_10_out,1,main,600,150,150,150,0.17157865559721933,0.2116572512903336,0.4695348335197509,0.6875878927952354,0.6854806659770327,1.4802973661668754e-17,0.36556062512210863,,,TP_0857,0.5587423562299144,,0.5587423562299144,0.24819771366479995,0.04554372690769195,0.03596386918467215,0.3976275745273614,0.257215048102888,0.2516778523489933,0.08009919675177399,0.3182608084270486
m_rad_pct01,ridge,hour_holdout,leave_hour_10_out,1,main,600,150,150,150,0.17153034990995208,0.21161697215528325,0.4697367131612198,0.6862402773456598,0.6855776705068336,7.401486830834377e-18,0.36646620176477923,,,TP_0857,0.5616684759228574,,0.5616684759228574,0.25163683338595366,0.04524748897258043,0.0344165554510813,0.3959174427033736,0.25777735928716927,0.2516778523489933,0.08014750243904123,0.31845274302445714
m_rad_pct01,elasticnet,hour_holdout,leave_hour_10_out,1,main,600,150,150,150,0.17157188845929003,0.21162261069875019,0.4697084550078733,0.6855042446330948,0.6854833323155152,1.4802973661668754e-17,0.3637763384692119,,,TP_0857,0.5634794197177173,,0.5634794197177173,0.2555623268665832,0.046008861238332054,0.033297541562476884,0.3949898679289846,0.2586676034628188,0.2516778523489933,0.08010596388970329,0.31828769652175437
m_rad_pct01,random_forest_regressor,hour_holdout,leave_hour_10_out,1,main,600,150,150,150,0.055742350802838535,0.07769646690466714,0.9285185903747758,0.9722938797279879,0.9646874228917488,0.0017705629379567418,0.11952701571292948,,,TP_0326,0.3000964764696158,,0.003320017044849251,0.0651889218164387,0.0003645112034373968,0.0037740540592889893,0.0707345264727815,0.028676406119359166,0.2516778523489933,0.19593550154615477,0.7785170594767216
m_rad_pct01,hist_gradient_boosting_regressor,hour_holdout,leave_hour_10_out,1,main,600,150,150,150,0.03346169089782219,0.04567396732043356,0.9752982318680199,0.9875905595804257,0.9875993867273501,0.0001595207027376074,0.07447834137273938,,,TP_0599,0.20559325153786712,,0.0015701353216186625,0.007370945479792293,0.006484854852469447,0.001244313729568361,0.05513197072719245,0.014360444022128244,0.2516778523489933,0.21821616145117112,0.8670455481659864
m_rad_pct01,dummy_mean,hour_holdout,leave_hour_12_out,2,main,600,150,150,150,0.25167785234899326,0.29060609347705624,0.0,,,1.4802973661668754e-17,0.453020134228188,,,TP_0835,0.5,,0.453020134228188,0.4194630872483222,0.4664429530201343,0.4261744966442953,0.03691275167785241,0.36040268456375846,0.25167785234899326,0.0,0.0
m_rad_pct01,linear_regression,hour_holdout,leave_hour_12_out,2,main,600,150,150,150,0.1639039730497501,0.1989768112939634,0.531191474690783,0.7315649584425975,0.7297552594770229,1.1102230246251566e-17,0.30489965741847636,,,TP_0857,0.5648771828276549,,0.5648771828276549,0.2693873925033998,0.04998722990424961,0.03696323901779608,0.16159780645063354,0.2165625701407468,0.25167785234899326,0.08777387929924316,0.3487548804156595
m_rad_pct01,ridge,hour_holdout,leave_hour_12_out,2,main,600,150,150,150,0.16408634708238581,0.19909879222906357,0.5306165008481827,0.7302457887017201,0.7294292784445282,5.181040781584064e-18,0.30408109806176326,,,TP_0857,0.5674858756388441,,0.5674858756388441,0.2725129930224454,0.049742762274621675,0.03550538535732606,0.16007264340914978,0.2170639319404774,0.25167785234899326,0.08759150526660744,0.3480302475926536
m_rad_pct01,elasticnet,hour_holdout,leave_hour_12_out,2,main,600,150,150,150,0.16431559868137086,0.1992812749033532,0.5297556858909589,0.729310636028268,0.7290041754373415,1.5543122344752193e-17,0.30399104927330506,,,TP_0857,0.5695143734596686,,0.5695143734596686,0.2766527505497779,0.05046842680554011,0.03432479394002391,0.15901869534962126,0.21799580802092638,0.25167785234899326,0.0873622536676224,0.3471193545726864
m_rad_pct01,random_forest_regressor,hour_holdout,leave_hour_12_out,2,main,600,150,150,150,0.05604448212595147,0.0752317227678455,0.9329818274583781,0.9779830214676207,0.9671307565219243,0.0016207261695102564,0.13092823945773532,,,TP_0037,0.23882217428358368,,0.002747150314264403,0.09728403266714226,0.0014579116508646878,0.00438545328646002,0.23882217428358368,0.06893934444046301,0.25167785234899326,0.19563337022304178,0.7773165910195527
m_rad_pct01,hist_gradient_boosting_regressor,hour_holdout,leave_hour_12_out,2,main,600,150,150,150,0.03907449257904324,0.053765652528078724,0.9657705115199673,0.9827939019511979,0.9827384394431701,-0.000375204933786919,0.07128530797623868,,,TP_0037,0.2592943320209584,,0.0011090019434921577,0.02927700155359196,0.003240700486478027,0.008031001246551595,0.2592943320209584,0.060190407450214437,0.25167785234899326,0.21260335976995,0.8447440161526015
m_rad_pct01,dummy_mean,hour_holdout,leave_hour_13_out,3,main,600,150,150,150,0.25167785234899337,0.2906058351489326,0.0,,,1.7763568394002505e-17,0.453020134228188,,,TP_0835,0.5,,0.453020134228188,0.412751677852349,0.4664429530201343,0.4328859060402685,0.22483221476510068,0.3979865771812081,0.25167785234899337,0.0,0.0
m_rad_pct01,linear_regression,hour_holdout,leave_hour_13_out,3,main,600,150,150,150,0.1689852143572549,0.20742268404322964,0.49054733465030953,0.6993668157403676,0.7003908542960131,1.1842378929335004e-17,0.34762384262223844,,,TP_0857,0.5619049235889139,,0.5619049235889139,0.263707606289009,0.0491335201146136,0.03462344680735441,0.35449565685489753,0.2527730307309577,0.25167785234899337,0.08269263799173848,0.3285654149538408
m_rad_pct01,ridge,hour_holdout,leave_hour_13_out,3,main,600,150,150,150,0.169146945024092,0.2074372710465509,0.49047567759831456,0.6984476629609968,0.7003415468913119,1.4802973661668754e-17,0.346288271047087,,,TP_0857,0.5647271266700935,,0.5647271266700935,0.2670450234675962,0.048843711468192295,0.0331028760169923,0.35285496031513036,0.2533147395876009,0.25167785234899337,0.08253090732490137,0.3279228051042747
m_rad_pct01,elasticnet,hour_holdout,leave_hour_13_out,3,main,600,150,150,150,0.1693042900950828,0.2074707553093479,0.49031117077451225,0.6977916332209817,0.7002399938626622,1.0362081563168128e-17,0.3452885023625938,,,TP_0857,0.5666091462425634,,0.5666091462425634,0.27103980010617024,0.049600743340119234,0.031965479418586906,0.35187997296254053,0.2542190284139961,0.25167785234899337,0.08237356225391057,0.32729762068887125
m_rad_pct01,random_forest_regressor,hour_holdout,leave_hour_13_out,3,main,600,150,150,150,0.04474406732879283,0.06712704887190801,0.9466436087547474,0.9823200873999058,0.9745009649036925,0.0008827998857400295,0.11261464892580597,,,TP_0040,0.24995763008972455,,0.0033269415148609663,0.0867649344192968,0.0014951972586200873,0.003742942367103458,0.009023788462149296,0.02087076080440612,0.25167785234899337,0.20693378502020054,0.8222169058135965
m_rad_pct01,hist_gradient_boosting_regressor,hour_holdout,leave_hour_13_out,3,main,600,150,150,150,0.020599634531442524,0.027624826535917954,0.9909637037919943,0.9953144542556528,0.9955552118653767,-0.0006151572018658163,0.048284449304054136,,,TP_0773,0.10500444201078948,,0.002153373140630861,0.01694789034380488,0.005225385926734577,0.005861708860203027,0.015160323631775718,0.009069736380629813,0.25167785234899337,0.23107821781755084,0.918150785461735
m_rad_pct01,dummy_mean,hour_holdout,leave_hour_15_out,4,main,600,150,150,150,0.2516778523489933,0.29060609347705624,0.0,,,1.4062824978585317e-17,0.453020134228188,,,TP_0744,0.5,,0.4597315436241611,0.412751677852349,0.4664429530201343,0.4395973154362417,0.3590604026845638,0.42751677852349,0.2516778523489933,0.0,0.0
m_rad_pct01,linear_regression,hour_holdout,leave_hour_15_out,4,main,600,150,150,150,0.16864322652232885,0.20868916388498093,0.48430803433148206,0.6926263389483978,0.6959455921677673,1.7763568394002505e-17,0.35363282307239846,,,TP_0857,0.5687351203549413,,0.5687351203549413,0.26477527360563413,0.04841842493848266,0.027542857935310527,0.49098941553950354,0.28009221847477445,0.2516778523489933,0.08303462582666446,0.3299242466179468
