scan_root,path,exists,suffix,size_bytes,read_status,columns,column_count,has_cell_id,has_hour,has_scenario,has_primary_target,has_tmrt_p90,has_m_rad,has_feature_keywords,filename_mentions_n150,filename_mentions_surrogate
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_manifest_preflight.md,True,.md,307,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_manual_review_budget.md,True,.md,483,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_new_cells.csv,True,.csv,43766,READABLE_HEADER,selection_rank|cell_id|selection_status|selection_tier|existing_solweig_label_status|primary_sampling_stratum|secondary_sampling_strata|typology_label|sampling_feature_coverage_reason|quota_reason|lhs_or_greedy_reason|extreme_coverage_reason|replacement_of_cell_id|source_feature_completeness|auto_qa_flag|manual_review_required|manual_review_reason|notes,18,True,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_primary_stratum_caveat.md,True,.md,918,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_quantile_bin_coverage.csv,True,.csv,2477,READABLE_HEADER,feature|quantile_bin|eligible_count|selected_count|undercovered,5,False,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_replacement_suggestions.csv,True,.csv,46741,READABLE_HEADER,cell_id|reason_for_possible_replacement|replacement_candidate_1|replacement_candidate_1_reason|replacement_candidate_2|replacement_candidate_2_reason|replacement_candidate_3|replacement_candidate_3_reason|replacement_gap,9,True,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_retained_n24_cells.csv,True,.csv,8419,READABLE_HEADER,selection_rank|cell_id|selection_status|selection_tier|existing_solweig_label_status|primary_sampling_stratum|secondary_sampling_strata|typology_label|sampling_feature_coverage_reason|quota_reason|lhs_or_greedy_reason|extreme_coverage_reason|replacement_of_cell_id|source_feature_completeness|auto_qa_flag|manual_review_required|manual_review_reason|notes,18,True,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_sampling_algorithm_trace.csv,True,.csv,19636,READABLE_HEADER,selection_rank|cell_id|selection_status|selection_tier|existing_solweig_label_status|quota_reason|lhs_or_greedy_reason|extreme_coverage_reason|sampling_feature_coverage_reason,9,True,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_sampling_coverage_summary.csv,True,.csv,4705,READABLE_HEADER,feature|group|count|min|max|mean|std,7,False,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_matrix.csv,True,.csv,492061,READABLE_HEADER,cell_id|in_n24_completed|typology_label|primary_role|secondary_roles|source_feature_completeness|sampling_feature_completeness|centroid_x|centroid_y|svf_or_open_sky|shade_fraction|building_density|building_height_or_canyon_proxy|road_or_hardscape_fraction|tree_or_gvi_fraction|grass_fraction|water_edge_or_water_fraction|overhead_fraction|impervious_or_built_fraction|centroid_x_normalized|centroid_y_normalized|svf_or_open_sky_missing|shade_fraction_missing|building_density_missing|building_height_or_canyon_proxy_missing|road_or_hardscape_fraction_missing|tree_or_gvi_fraction_missing|grass_fraction_missing|water_edge_or_water_fraction_missing|overhead_fraction_missing|impervious_or_built_fraction_missing|centroid_x_normalized_missing|centroid_y_normalized_missing|svf_or_open_sky_q01|shade_fraction_q01|building_density_q01|building_height_or_canyon_proxy_q01|road_or_hardscape_fraction_q01|tree_or_gvi_fraction_q01|grass_fraction_q01|water_edge_or_water_fraction_q01|overhead_fraction_q01|impervious_or_built_fraction_q01|centroid_x_normalized_q01|centroid_y_normalized_q01,45,True,False,False,False,False,False,True,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_missingness.csv,True,.csv,438,READABLE_HEADER,feature|missing_count|missing_fraction|available_count,4,False,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_sampling_feature_schema.csv,True,.csv,1801,READABLE_HEADER,sampling_feature|scaled_feature|missing_indicator|scaling|uses_target_label,5,False,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_selected_cells.csv,True,.csv,52182,READABLE_HEADER,selection_rank|cell_id|selection_status|selection_tier|existing_solweig_label_status|primary_sampling_stratum|secondary_sampling_strata|typology_label|sampling_feature_coverage_reason|quota_reason|lhs_or_greedy_reason|extreme_coverage_reason|replacement_of_cell_id|source_feature_completeness|auto_qa_flag|manual_review_required|manual_review_reason|notes,18,True,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_simple_map_qa_checklist.csv,True,.csv,86514,READABLE_HEADER,selection_rank|cell_id|selection_status|selection_tier|existing_solweig_label_status|primary_sampling_stratum|secondary_sampling_strata|typology_label|auto_qa_flag|quick_map_check_status|only_question|replace_if|replacement_candidate_1|replacement_candidate_2|replacement_candidate_3|reviewer_notes|geometry_or_centroid_available|longitude_or_x|latitude_or_y,19,True,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_simple_map_qa_checklist.md,True,.md,14662,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_spot_check_suggestions.csv,True,.csv,1351,READABLE_HEADER,cell_id|selection_rank|primary_sampling_stratum|auto_qa_flag_count|spot_check_reason,5,True,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_stratum_coverage_matrix.csv,True,.csv,2622,READABLE_HEADER,stratum|group|primary_count|secondary_count|missing_stratum_warning,5,False,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_stratum_multilabel_summary.csv,True,.csv,642,READABLE_HEADER,stratum|primary_count|secondary_multilabel_count|combined_primary_or_secondary_count|retained_n24_combined_count|selected_new_combined_count,6,False,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_surrogate_holdout_design_note.md,True,.md,526,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,True,True
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/n150_surrogate_split_plan_advisory.csv,True,.csv,21373,READABLE_HEADER,cell_id|selection_status|primary_sampling_stratum|advisory_split_labels|note,5,True,False,False,False,False,False,False,True,True
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/sprint_b6_1_n150_simple_map_qa_patch_report.md,True,.md,2001,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/sprint_b6_2_n150_human_qa_freeze_report.md,True,.md,1549,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,True,False
outputs/v12_systemb_n150_sample_design,outputs/v12_systemb_n150_sample_design/sprint_b6_n150_sample_design_report.md,True,.md,2349,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,True,False
configs/v12,configs/v12/OpenHeat_v12_SOLWEIG_typology_core8_run_matrix.csv,True,.csv,18723,READABLE_HEADER,run_id|cell_id|typology_label|typology_label_cn|pilot_tier|hour_sgt|scenario_id|forcing_id|run_status|qa_expected|notes,11,True,True,False,False,False,False,False,False,False
configs/v12,configs/v12/systemb_b85_f1_execution_package.yaml,True,.yaml,5455,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,False
configs/v12,configs/v12/systemb_b85_f2_asset_readiness.yaml,True,.yaml,3222,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,False
configs/v12,configs/v12/systemb_b85_f2b_asset_recovery_remap.yaml,True,.yaml,3503,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,False
configs/v12,configs/v12/systemb_b85_f2c_fd02_met_forcing.yaml,True,.yaml,4486,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,False
configs/v12,configs/v12/systemb_b85_f2d_readiness_final.yaml,True,.yaml,2591,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,False
configs/v12,configs/v12/systemb_b85_f3a_microbatch_execution.yaml,True,.yaml,4072,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,False
configs/v12,configs/v12/systemb_b85_f3a_raster_qa.yaml,True,.yaml,1530,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,False
configs/v12,configs/v12/systemb_b85_f3b_onecell_fullslice.yaml,True,.yaml,5082,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,False
configs/v12,configs/v12/systemb_b85_f3c_n24_full_execution.yaml,True,.yaml,5544,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,False
configs/v12,configs/v12/systemb_b85_f4_n24_decision.yaml,True,.yaml,3675,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,False
configs/v12,configs/v12/systemb_b85_multiforcing_preflight.yaml,True,.yaml,3566,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,False
configs/v12,configs/v12/systemb_b86_surrogate_protocol.yaml,True,.yaml,5887,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
configs/v12,configs/v12/systemb_modifier_reference_definition.example.yaml,True,.example.yaml,1846,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,False
configs/v12,configs/v12/systemb_n150_sampling_config.example.yaml,True,.example.yaml,774,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,True,False
configs/v12,configs/v12/systemb_surrogate_b8_config.yaml,True,.yaml,3667,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
configs/v12,configs/v12/systemb_surrogate_b8_model_benchmark.yaml,True,.yaml,3962,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
configs/v12,configs/v12/systemb_surrogate_b8_model_card.yaml,True,.yaml,3427,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,True
configs/v12,configs/v12/systemb_target_freeze_config.example.yaml,True,.example.yaml,1432,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,False
configs/v12,configs/v12/v12_formal_hotday_forcing_config.example.json,True,.example.json,1793,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,False
configs/v12,configs/v12/v12_modifier_target_config.example.json,True,.example.json,2678,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,False
configs/v12,configs/v12/v12_solweig_core8_base_manifest.csv,True,.csv,10677,READABLE_HEADER,run_id|cell_id|typology_label|hour_sgt|scenario_id|tile_dir|forcing_file|output_dir,8,True,True,False,False,False,False,False,False,False
configs/v12,configs/v12/v12_solweig_core8_overhead_manifest.csv,True,.csv,11557,READABLE_HEADER,run_id|cell_id|typology_label|hour_sgt|scenario_id|tile_dir|forcing_file|output_dir,8,True,True,False,False,False,False,False,False,False
configs/v12,configs/v12/v12_solweig_core8_run_matrix_planned.csv,True,.csv,19244,READABLE_HEADER,run_id|cell_id|typology_label|typology_label_cn|pilot_tier|hour_sgt|scenario_id|forcing_file|planned_tile_dir|run_status,10,True,True,False,False,False,False,False,False,False
configs/v12,configs/v12/v12_solweig_formal_hotday_core8_plan_optional.csv,True,.csv,33084,READABLE_HEADER,qa_run_id|cell_id|typology_label|hour_sgt|scenario_id|forcing_id|forcing_file|qa_role|expected_direction|notes,10,True,True,False,False,False,False,False,False,False
configs/v12,configs/v12/v12_solweig_formal_hotday_smoke_manifest.csv,True,.csv,9844,READABLE_HEADER,run_id|cell_id|typology_label|hour_sgt|scenario_id|tile_dir|forcing_file|output_dir|qa_role|expected_direction|notes,11,True,True,False,False,False,False,False,False,False
configs/v12,configs/v12/v12_solweig_formal_hotday_smoke_plan.csv,True,.csv,7982,READABLE_HEADER,qa_run_id|cell_id|typology_label|hour_sgt|scenario_id|forcing_id|forcing_file|qa_role|expected_direction|notes,10,True,True,False,False,False,False,False,False,False
configs/v12,configs/v12/v12_solweig_n150_execution_config.example.json,True,.example.json,2889,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,True,False
configs/v12,configs/v12/v12_solweig_n150_full_run_matrix.csv,True,.csv,727606,READABLE_HEADER,run_id|cell_id|scenario|hour_sgt|forcing_label|target_version|reference_domain_version_future|selection_status|raw_output_root_expected|output_dir_expected|tmrt_output_expected|do_not_commit_raw_output|reuse_existing_n24_label|b5_primary_target|b5_primary_modifier_delta|b5_normalized_modifier|execution_status_hint|source_existing_summary|notes,19,True,True,True,False,False,False,False,True,False
configs/v12,configs/v12/v12_solweig_n150_new_base_manifest.csv,True,.csv,283846,READABLE_HEADER,run_id|cell_id|scenario|hour_sgt|forcing_label|target_version|reference_domain_version_future|selection_status|raw_output_root_expected|output_dir_expected|tmrt_output_expected|do_not_commit_raw_output|reuse_existing_n24_label|b5_primary_target|b5_primary_modifier_delta|b5_normalized_modifier|execution_status_hint|source_existing_summary|notes,19,True,True,True,False,False,False,False,True,False
configs/v12,configs/v12/v12_solweig_n150_new_overhead_manifest.csv,True,.csv,312826,READABLE_HEADER,run_id|cell_id|scenario|hour_sgt|forcing_label|target_version|reference_domain_version_future|selection_status|raw_output_root_expected|output_dir_expected|tmrt_output_expected|do_not_commit_raw_output|reuse_existing_n24_label|b5_primary_target|b5_primary_modifier_delta|b5_normalized_modifier|execution_status_hint|source_existing_summary|notes,19,True,True,True,False,False,False,False,True,False
configs/v12,configs/v12/v12_solweig_n150_new_run_matrix.csv,True,.csv,596326,READABLE_HEADER,run_id|cell_id|scenario|hour_sgt|forcing_label|target_version|reference_domain_version_future|selection_status|raw_output_root_expected|output_dir_expected|tmrt_output_expected|do_not_commit_raw_output|reuse_existing_n24_label|b5_primary_target|b5_primary_modifier_delta|b5_normalized_modifier|execution_status_hint|source_existing_summary|notes,19,True,True,True,False,False,False,False,True,False
configs/v12,configs/v12/v12_solweig_n24_base_manifest.csv,True,.csv,83199,READABLE_HEADER,run_id|cell_id|scenario|hour|forcing_label|building_dsm_source_label|vegetation_dsm_source_label|overhead_source_label|dem_source_label|svf_output_dir_expected|wall_height_expected|wall_aspect_expected|tmrt_output_expected|expected_summary_row_key|do_not_commit_raw_output|notes,16,True,True,True,False,False,False,True,False,False
configs/v12,configs/v12/v12_solweig_n24_execution_config.example.json,True,.example.json,2068,TEXT_OR_CONFIG,,0,False,False,False,False,False,False,False,False,False
configs/v12,configs/v12/v12_solweig_n24_overhead_manifest.csv,True,.csv,97479,READABLE_HEADER,run_id|cell_id|scenario|hour|forcing_label|building_dsm_source_label|vegetation_dsm_source_label|overhead_source_label|dem_source_label|svf_output_dir_expected|wall_height_expected|wall_aspect_expected|tmrt_output_expected|expected_summary_row_key|do_not_commit_raw_output|notes,16,True,True,True,False,False,False,True,False,False
configs/v12,configs/v12/v12_solweig_n24_run_matrix.csv,True,.csv,180399,READABLE_HEADER,run_id|cell_id|scenario|hour|forcing_label|building_dsm_source_label|vegetation_dsm_source_label|overhead_source_label|dem_source_label|svf_output_dir_expected|wall_height_expected|wall_aspect_expected|tmrt_output_expected|expected_summary_row_key|do_not_commit_raw_output|notes,16,True,True,True,False,False,False,True,False,False
configs/v12,configs/v12/v12_solweig_overhead_smoke_h13_manifest.csv,True,.csv,1163,READABLE_HEADER,run_id|cell_id|typology_label|hour_sgt|scenario_id|tile_dir|forcing_file|output_dir|purpose,9,True,True,False,False,False,False,False,False,False
