prediction_source,validation_scheme,dataset_label,target_col,model,event_target,official_event_threshold_c,score_threshold_c,TP,FP,TN,FN,precision,recall,F1,specificity,false_alarm_ratio,miss_rate,critical_success_index,predicted_positive_count,official_positive_count,youden_J
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,31.8,14,47,10307,105,0.22950819672131148,0.11764705882352941,0.15555555555555556,0.9954606915201855,0.7704918032786885,0.8823529411764706,0.08433734939759036,61,119,0.11310775034371479
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,31.9,8,32,10322,111,0.2,0.06722689075630252,0.10062893081761007,0.9969094069924667,0.8,0.9327731092436975,0.052980132450331126,40,119,0.06413629774876917
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,32.0,7,18,10336,112,0.28,0.058823529411764705,0.09722222222222222,0.9982615414332625,0.72,0.9411764705882353,0.051094890510948905,25,119,0.05708507084502723
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,32.1,3,4,10350,116,0.42857142857142855,0.025210084033613446,0.047619047619047616,0.9996136758740584,0.5714285714285714,0.9747899159663865,0.024390243902439025,7,119,0.024823759907671716
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,32.2,1,2,10352,118,0.3333333333333333,0.008403361344537815,0.016393442622950817,0.9998068379370292,0.6666666666666666,0.9915966386554622,0.008264462809917356,3,119,0.008210199281567077
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,32.3,0,1,10353,119,0.0,0.0,0.0,0.9999034189685145,1.0,1.0,0.0,1,119,-9.658103148546537e-05
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,32.4,0,0,10354,119,,0.0,0.0,1.0,,1.0,0.0,0,119,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,32.5,0,0,10354,119,,0.0,0.0,1.0,,1.0,0.0,0,119,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,32.6,0,0,10354,119,,0.0,0.0,1.0,,1.0,0.0,0,119,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,32.7,0,0,10354,119,,0.0,0.0,1.0,,1.0,0.0,0,119,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,32.8,0,0,10354,119,,0.0,0.0,1.0,,1.0,0.0,0,119,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,32.9,0,0,10354,119,,0.0,0.0,1.0,,1.0,0.0,0,119,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,33.0,0,0,10354,119,,0.0,0.0,1.0,,1.0,0.0,0,119,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,33.1,0,0,10354,119,,0.0,0.0,1.0,,1.0,0.0,0,119,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,33.2,0,0,10354,119,,0.0,0.0,1.0,,1.0,0.0,0,119,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,33.3,0,0,10354,119,,0.0,0.0,1.0,,1.0,0.0,0,119,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,33.4,0,0,10354,119,,0.0,0.0,1.0,,1.0,0.0,0,119,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,33.5,0,0,10354,119,,0.0,0.0,1.0,,1.0,0.0,0,119,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,33.6,0,0,10354,119,,0.0,0.0,1.0,,1.0,0.0,0,119,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,33.7,0,0,10354,119,,0.0,0.0,1.0,,1.0,0.0,0,119,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,33.8,0,0,10354,119,,0.0,0.0,1.0,,1.0,0.0,0,119,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,33.9,0,0,10354,119,,0.0,0.0,1.0,,1.0,0.0,0,119,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,34.0,0,0,10354,119,,0.0,0.0,1.0,,1.0,0.0,0,119,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,34.1,0,0,10354,119,,0.0,0.0,1.0,,1.0,0.0,0,119,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,34.2,0,0,10354,119,,0.0,0.0,1.0,,1.0,0.0,0,119,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,34.3,0,0,10354,119,,0.0,0.0,1.0,,1.0,0.0,0,119,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,34.4,0,0,10354,119,,0.0,0.0,1.0,,1.0,0.0,0,119,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,ge33,33.0,34.5,0,0,10354,119,,0.0,0.0,1.0,,1.0,0.0,0,119,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,27.0,1193,3388,5889,3,0.2604234883213272,0.9974916387959866,0.41301713692227804,0.6347957313786785,0.7395765116786728,0.002508361204013378,0.2602530541012216,4581,1196,0.632287370174665
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,27.1,1193,3274,6003,3,0.2670696216700246,0.9974916387959866,0.4213314497616104,0.647084186698286,0.7329303783299754,0.002508361204013378,0.2668903803131991,4467,1196,0.6445758254942726
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,27.2,1192,3166,6111,4,0.273519963285911,0.9966555183946488,0.4292401872524307,0.6587258812115986,0.726480036714089,0.0033444816053511705,0.27326914259513985,4358,1196,0.6553813996062474
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,27.3,1189,3060,6217,7,0.27983054836432103,0.9941471571906354,0.43673094582185495,0.6701519887894793,0.720169451635679,0.005852842809364548,0.2793703007518797,4249,1196,0.6642991459801149
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,27.4,1189,2927,6350,7,0.2888726919339164,0.9941471571906354,0.44766566265060237,0.6844885199956883,0.7111273080660836,0.005852842809364548,0.28838224593742423,4116,1196,0.6786356771863238
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,27.5,1189,2814,6463,7,0.29702722957781663,0.9941471571906354,0.4573956530101943,0.6966691818475801,0.7029727704221833,0.005852842809364548,0.2965087281795511,4003,1196,0.6908163390382156
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,27.6,1187,2659,6618,9,0.3086323452938117,0.9924749163879598,0.47084490281634267,0.7133771693435378,0.6913676547061882,0.007525083612040134,0.3079118028534371,3846,1196,0.7058520857314976
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,27.7,1181,2554,6723,15,0.31619812583668006,0.9874581939799331,0.47901034272966947,0.7246954834537027,0.68380187416332,0.01254180602006689,0.31493333333333334,3735,1196,0.7121536774336357
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,27.8,1174,2451,6826,22,0.3238620689655172,0.9816053511705686,0.48703588467123,0.7357982106284359,0.6761379310344827,0.01839464882943144,0.3219084178777077,3625,1196,0.7174035617990044
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,27.9,1169,2360,6917,27,0.331255313119864,0.9774247491638796,0.4948148148148148,0.7456074161905788,0.668744686880136,0.0225752508361204,0.328740157480315,3529,1196,0.7230321653544585
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,28.0,1165,2279,6998,31,0.33826945412311266,0.9740802675585284,0.502155172413793,0.7543386870755632,0.6617305458768873,0.025919732441471572,0.33525179856115106,3444,1196,0.7284189546340916
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,28.1,1158,2146,7131,38,0.35048426150121065,0.9682274247491639,0.5146666666666667,0.7686752182817721,0.6495157384987893,0.03177257525083612,0.3464991023339318,3304,1196,0.736902643030936
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,28.2,1150,2049,7228,46,0.3594873397936855,0.9615384615384616,0.5233219567690558,0.7791311846502103,0.6405126602063145,0.038461538461538464,0.3543913713405239,3199,1196,0.7406696461886719
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,28.3,1150,1984,7293,46,0.36694320357370774,0.9615384615384616,0.5311778290993072,0.7861377600517409,0.6330567964262923,0.038461538461538464,0.36163522012578614,3134,1196,0.7476762215902024
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,28.4,1147,1918,7359,49,0.37422512234910277,0.9590301003344481,0.5383712743487444,0.7932521289209874,0.6257748776508972,0.04096989966555184,0.3683365446371227,3065,1196,0.7522822292554356
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,28.5,1138,1816,7461,58,0.3852403520649966,0.9515050167224081,0.5484337349397591,0.8042470626280047,0.6147596479350034,0.048494983277591976,0.37782204515272244,2954,1196,0.7557520793504127
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,28.6,1118,1696,7581,78,0.39729921819474057,0.9347826086956522,0.5576059850374065,0.8171822787539075,0.6027007818052594,0.06521739130434782,0.38658367911479946,2814,1196,0.7519648874495597
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,28.7,1111,1607,7670,85,0.40875643855776306,0.9289297658862876,0.5677056719468574,0.8267758973806187,0.5912435614422369,0.07107023411371237,0.3963610417409918,2718,1196,0.7557056632669064
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,28.8,1103,1535,7742,93,0.41811978771796815,0.9222408026755853,0.5753781950965049,0.8345370270561604,0.5818802122820318,0.07775919732441472,0.40388136213841086,2638,1196,0.7567778297317456
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,28.9,1082,1451,7826,114,0.42716146861429133,0.9046822742474916,0.5803164387235183,0.8435916783442924,0.5728385313857086,0.09531772575250837,0.40876463921420475,2533,1196,0.7482739525917839
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,29.0,1053,1382,7895,143,0.4324435318275154,0.8804347826086957,0.5800055081244836,0.8510294276166864,0.5675564681724846,0.11956521739130435,0.40845616757176106,2435,1196,0.7314642102253821
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,29.1,1044,1316,7961,152,0.4423728813559322,0.8729096989966555,0.5871766029246345,0.858143796485933,0.5576271186440678,0.12709030100334448,0.4156050955414013,2360,1196,0.7310534954825885
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,29.2,1029,1249,8028,167,0.45171202809482003,0.8603678929765887,0.5924006908462868,0.8653659588228954,0.54828797190518,0.13963210702341136,0.4208588957055215,2278,1196,0.725733851799484
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,29.3,1006,1177,8100,190,0.4608337150710032,0.8411371237458194,0.5954424385912992,0.873127088498437,0.5391662849289968,0.1588628762541806,0.42393594605983986,2183,1196,0.7142642122442564
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,29.4,988,1108,8169,208,0.4713740458015267,0.8260869565217391,0.6002430133657352,0.880564837770831,0.5286259541984732,0.17391304347826086,0.4288194444444444,2096,1196,0.7066517942925703
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,29.5,951,1022,8255,245,0.48200709579320833,0.7951505016722408,0.6001893341748187,0.8898350759943947,0.5179929042067917,0.2048494983277592,0.4287646528403968,1973,1196,0.6849855776666356
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,29.6,911,957,8320,285,0.4876873661670236,0.7617056856187291,0.5946475195822455,0.8968416513959254,0.5123126338329764,0.2382943143812709,0.4231305155596842,1868,1196,0.6585473370146544
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,29.7,881,879,8398,315,0.5005681818181819,0.7366220735785953,0.5960757780784844,0.9052495418777622,0.4994318181818182,0.2633779264214047,0.42457831325301204,1760,1196,0.6418716154563575
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,29.8,846,817,8460,350,0.5087191822008419,0.7073578595317725,0.5918153200419727,0.9119327368761453,0.49128081779915816,0.29264214046822745,0.4202682563338301,1663,1196,0.6192905964079178
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,29.9,819,762,8515,377,0.5180265654648957,0.6847826086956522,0.5898451566438603,0.9178613776005174,0.4819734345351044,0.31521739130434784,0.41828396322778344,1581,1196,0.6026439862961697
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,30.0,791,689,8588,405,0.5344594594594595,0.6613712374581939,0.5911808669656203,0.9257303007437749,0.46554054054054056,0.338628762541806,0.4196286472148541,1480,1196,0.5871015382019689
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,30.1,771,620,8657,425,0.5542774982027319,0.6446488294314381,0.5960572091225357,0.933168050016169,0.44572250179726813,0.35535117056856186,0.42455947136563876,1391,1196,0.5778168794476071
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,30.2,741,573,8704,455,0.5639269406392694,0.6195652173913043,0.5904382470119521,0.9382343429988143,0.4360730593607306,0.3804347826086957,0.4188807235726399,1314,1196,0.5577995603901185
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,30.3,710,512,8765,486,0.5810147299509002,0.5936454849498328,0.5872622001654261,0.9448097445294815,0.41898527004909986,0.40635451505016723,0.41569086651053866,1222,1196,0.5384552294793143
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,30.4,657,438,8839,539,0.6,0.5493311036789298,0.5735486687036229,0.9527864611404548,0.4,0.4506688963210702,0.40208078335373315,1095,1196,0.5021175648193847
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,30.5,606,381,8896,590,0.6139817629179332,0.5066889632107023,0.5551992670636738,0.9589306888002587,0.3860182370820669,0.49331103678929766,0.3842739378566899,987,1196,0.465619652010961
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,30.6,543,328,8949,653,0.6234213547646383,0.4540133779264214,0.5253991291727141,0.964643742589199,0.37657864523536166,0.5459866220735786,0.3562992125984252,871,1196,0.41865712051562043
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,30.7,493,262,9015,703,0.6529801324503312,0.4122073578595318,0.5053818554587391,0.9717581114584456,0.34701986754966885,0.5877926421404682,0.3381344307270233,755,1196,0.38396546931797726
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,30.8,441,203,9074,755,0.6847826086956522,0.36872909698996653,0.47934782608695653,0.9781179260536812,0.31521739130434784,0.6312709030100334,0.3152251608291637,644,1196,0.3468470230436478
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,30.9,382,139,9138,814,0.7332053742802304,0.3193979933110368,0.44496214327315087,0.985016707987496,0.2667946257197697,0.6806020066889632,0.2861423220973783,521,1196,0.30441470129853276
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,31.0,323,87,9190,873,0.7878048780487805,0.270066889632107,0.40224159402241594,0.9906219683087205,0.2121951219512195,0.729933110367893,0.25175370226032734,410,1196,0.2606888579408275
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,31.1,291,70,9207,905,0.8060941828254847,0.24331103678929766,0.37379576107899803,0.99245445725989,0.19390581717451524,0.7566889632107023,0.22985781990521326,361,1196,0.23576549404918756
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,31.2,242,58,9219,954,0.8066666666666666,0.20234113712374582,0.3235294117647059,0.9937479788724803,0.19333333333333333,0.7976588628762542,0.19298245614035087,300,1196,0.19608911599622614
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,31.3,201,48,9229,995,0.8072289156626506,0.16806020066889632,0.2782006920415225,0.9948259135496389,0.1927710843373494,0.8319397993311036,0.16157556270096463,249,1196,0.16288611421853516
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,31.4,167,26,9251,1029,0.8652849740932642,0.13963210702341136,0.24046076313894885,0.9971973698393878,0.13471502590673576,0.8603678929765887,0.13666121112929625,193,1196,0.13682947686279912
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,31.5,126,23,9254,1070,0.8456375838926175,0.10535117056856187,0.18736059479553901,0.9975207502425353,0.15436241610738255,0.8946488294314381,0.10336341263330599,149,1196,0.10287192081109708
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,31.6,98,11,9266,1098,0.8990825688073395,0.08193979933110368,0.15019157088122606,0.9988142718551256,0.10091743119266056,0.9180602006688964,0.0811930405965203,109,1196,0.08075407118622935
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,31.7,63,8,9269,1133,0.8873239436619719,0.052675585284280936,0.09944751381215469,0.9991376522582731,0.11267605633802817,0.947324414715719,0.05232558139534884,71,1196,0.05181323754255396
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,31.8,46,8,9269,1150,0.8518518518518519,0.038461538461538464,0.0736,0.9991376522582731,0.14814814814814814,0.9615384615384616,0.03820598006644518,54,1196,0.03759919071981166
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,31.9,30,6,9271,1166,0.8333333333333334,0.02508361204013378,0.0487012987012987,0.9993532391937049,0.16666666666666666,0.9749163879598662,0.024958402662229616,36,1196,0.024436851233838652
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,32.0,20,4,9273,1176,0.8333333333333334,0.016722408026755852,0.03278688524590164,0.9995688261291366,0.16666666666666666,0.9832775919732442,0.016666666666666666,24,1196,0.01629123415589251
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,32.1,3,2,9275,1193,0.6,0.002508361204013378,0.004995836802664446,0.9997844130645683,0.4,0.9974916387959866,0.0025041736227045075,5,1196,0.0022927742685816543
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,32.2,2,2,9275,1194,0.5,0.0016722408026755853,0.003333333333333333,0.9997844130645683,0.5,0.9983277591973244,0.001669449081803005,4,1196,0.0014566538672440288
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,32.3,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,32.4,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,32.5,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,32.6,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,32.7,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,32.8,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,32.9,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,33.0,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,ge31,31.0,33.1,0,0,9277,1196,,0.0,0.0,1.0,,1.0,0.0,0,1196,0.0
