prediction_source,validation_scheme,dataset_label,target_col,model,hour,event_target,official_event_threshold_c,n,event_count,best_F1_threshold_if_enough_events,best_F1_if_enough_events,fixed_nominal_threshold,fixed_nominal_recall,fixed_nominal_F1,mapped_threshold,mapped_threshold_recall,mapped_threshold_F1,residual_bias_high_tail_official_minus_score,low_support
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,2,ge31,31.0,459,0,,,31.0,,0.0,29.7,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,3,ge31,31.0,432,0,,,31.0,,0.0,29.7,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,4,ge31,31.0,432,0,,,31.0,,0.0,29.7,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,5,ge31,31.0,432,0,,,31.0,,0.0,29.7,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,6,ge31,31.0,432,0,,,31.0,,0.0,29.7,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,7,ge31,31.0,432,0,,,31.0,,0.0,29.7,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,8,ge31,31.0,432,5,27.0,0.06666666666666667,31.0,0.0,0.0,29.7,0.0,0.0,4.762146339627728,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,9,ge31,31.0,432,61,28.3,0.44943820224719094,31.0,0.0,0.0,29.7,0.0,0.0,3.484871977623405,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,10,ge31,31.0,432,123,29.0,0.5893416927899686,31.0,0.0,0.0,29.7,0.14634146341463414,0.2482758620689655,2.471984106107251,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,11,ge31,31.0,431,180,29.7,0.6964285714285713,31.0,0.05,0.09523809523809523,29.7,0.8666666666666667,0.6964285714285713,1.6584327889160613,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,12,ge31,31.0,431,223,30.3,0.7545787545787547,31.0,0.4798206278026906,0.5911602209944752,29.7,0.9865470852017937,0.7445008460236886,1.0544439271048611,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,13,ge31,31.0,431,208,29.9,0.6994328922495273,31.0,0.5384615384615384,0.5803108808290154,29.7,0.8894230769230769,0.6890130353817505,1.078744314617342,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,14,ge31,31.0,405,176,27.8,0.6353790613718411,31.0,0.4318181818181818,0.47500000000000003,29.7,0.8068181818181818,0.5991561181434598,1.3574538014181365,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,15,ge31,31.0,405,138,29.0,0.5530973451327434,31.0,0.1956521739130435,0.27979274611398963,29.7,0.6811594202898551,0.5207756232686981,1.7960595032520772,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,16,ge31,31.0,459,64,29.6,0.3404255319148936,31.0,0.0,0.0,29.7,0.5625,0.3228699551569507,2.342620150977271,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,17,ge31,31.0,459,17,28.8,0.12682926829268293,31.0,0.0,0.0,29.7,0.0,0.0,2.7852713041495263,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,18,ge31,31.0,459,1,,,31.0,0.0,0.0,29.7,0.0,0.0,3.5101982733437573,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,19,ge31,31.0,459,0,,,31.0,,0.0,29.7,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,20,ge31,31.0,459,0,,,31.0,,0.0,29.7,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,21,ge31,31.0,432,0,,,31.0,,0.0,29.7,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,22,ge31,31.0,432,0,,,31.0,,0.0,29.7,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,23,ge31,31.0,432,0,,,31.0,,0.0,29.7,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,0,ge33,33.0,432,0,,,33.0,,0.0,31.3,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,1,ge33,33.0,432,0,,,33.0,,0.0,31.3,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,2,ge33,33.0,459,0,,,33.0,,0.0,31.3,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,3,ge33,33.0,432,0,,,33.0,,0.0,31.3,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,4,ge33,33.0,432,0,,,33.0,,0.0,31.3,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,5,ge33,33.0,432,0,,,33.0,,0.0,31.3,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,6,ge33,33.0,432,0,,,33.0,,0.0,31.3,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,7,ge33,33.0,432,0,,,33.0,,0.0,31.3,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,8,ge33,33.0,432,0,,,33.0,,0.0,31.3,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,9,ge33,33.0,432,0,,,33.0,,0.0,31.3,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,10,ge33,33.0,432,5,29.3,0.0784313725490196,33.0,0.0,0.0,31.3,0.0,0.0,4.143990455827148,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,11,ge33,33.0,431,15,30.4,0.11864406779661017,33.0,0.0,0.0,31.3,0.0,0.0,3.2013324245967207,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,12,ge33,33.0,431,37,31.5,0.3098591549295775,33.0,0.0,0.0,31.3,0.4594594594594595,0.3063063063063063,2.327335767889246,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,13,ge33,33.0,431,31,31.5,0.2184873949579832,33.0,0.0,0.0,31.3,0.45161290322580644,0.19178082191780824,2.3016718601213726,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,14,ge33,33.0,405,17,31.8,0.16216216216216214,33.0,0.0,0.0,31.3,0.47058823529411764,0.14285714285714282,2.770679652659662,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,15,ge33,33.0,405,14,31.4,0.16666666666666666,33.0,0.0,0.0,31.3,0.14285714285714285,0.1379310344827586,2.9170723943386725,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,16,ge33,33.0,459,0,,,33.0,,0.0,31.3,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,17,ge33,33.0,459,0,,,33.0,,0.0,31.3,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,18,ge33,33.0,459,0,,,33.0,,0.0,31.3,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,19,ge33,33.0,459,0,,,33.0,,0.0,31.3,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,20,ge33,33.0,459,0,,,33.0,,0.0,31.3,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,21,ge33,33.0,432,0,,,33.0,,0.0,31.3,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,22,ge33,33.0,432,0,,,33.0,,0.0,31.3,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,23,ge33,33.0,432,0,,,33.0,,0.0,31.3,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,0,ge31,31.0,432,0,,,31.0,,0.0,29.5,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,1,ge31,31.0,432,0,,,31.0,,0.0,29.5,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,2,ge31,31.0,459,0,,,31.0,,0.0,29.5,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,3,ge31,31.0,432,0,,,31.0,,0.0,29.5,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,4,ge31,31.0,432,0,,,31.0,,0.0,29.5,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,5,ge31,31.0,432,0,,,31.0,,0.0,29.5,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,6,ge31,31.0,432,0,,,31.0,,0.0,29.5,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,7,ge31,31.0,432,0,,,31.0,,0.0,29.5,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,8,ge31,31.0,432,5,28.5,0.05405405405405406,31.0,0.0,0.0,29.5,0.0,0.0,3.6340625521274594,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,9,ge31,31.0,432,61,29.2,0.42176870748299317,31.0,0.0,0.0,29.5,0.11475409836065574,0.1473684210526316,2.502877261389142,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,10,ge31,31.0,432,123,29.7,0.5549132947976878,31.0,0.06504065040650407,0.12030075187969926,29.5,0.8292682926829268,0.5498652291105122,1.4908261502169804,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,11,ge31,31.0,431,180,30.5,0.7290167865707435,31.0,0.37777777777777777,0.4981684981684982,29.5,0.9555555555555556,0.6394052044609666,1.0223105057132256,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,12,ge31,31.0,431,223,30.6,0.7876288659793814,31.0,0.5829596412556054,0.6718346253229974,29.5,1.0,0.7433333333333334,0.8600693622754644,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,13,ge31,31.0,431,208,29.5,0.710865561694291,31.0,0.5,0.6011560693641619,29.5,0.9278846153846154,0.710865561694291,1.2059202615547888,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,14,ge31,31.0,405,176,27.6,0.6353790613718411,31.0,0.2556818181818182,0.38135593220338987,29.5,0.7897727272727273,0.5978494623655913,1.7415677787280324,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,15,ge31,31.0,405,138,28.3,0.5582417582417583,31.0,0.043478260869565216,0.0821917808219178,29.5,0.5942028985507246,0.4910179640718563,2.252456669499636,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,16,ge31,31.0,459,64,29.2,0.3436123348017622,31.0,0.0,0.0,29.5,0.484375,0.3315508021390374,2.6661354843690352,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,17,ge31,31.0,459,17,28.8,0.10169491525423728,31.0,0.0,0.0,29.5,0.0,0.0,3.056364015125797,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,18,ge31,31.0,459,1,,,31.0,0.0,0.0,29.5,0.0,0.0,3.2959024646429036,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,19,ge31,31.0,459,0,,,31.0,,0.0,29.5,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,20,ge31,31.0,459,0,,,31.0,,0.0,29.5,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,21,ge31,31.0,432,0,,,31.0,,0.0,29.5,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,22,ge31,31.0,432,0,,,31.0,,0.0,29.5,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,23,ge31,31.0,432,0,,,31.0,,0.0,29.5,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,0,ge33,33.0,432,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,1,ge33,33.0,432,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,2,ge33,33.0,459,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,3,ge33,33.0,432,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,4,ge33,33.0,432,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,5,ge33,33.0,432,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,6,ge33,33.0,432,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,7,ge33,33.0,432,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,8,ge33,33.0,432,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,9,ge33,33.0,432,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,10,ge33,33.0,432,5,30.5,0.075,33.0,0.0,0.0,31.4,0.0,0.0,3.1382837220790427,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,11,ge33,33.0,431,15,31.8,0.11764705882352941,33.0,0.0,0.0,31.4,0.13333333333333333,0.0784313725490196,2.515349096917518,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,12,ge33,33.0,431,37,31.7,0.3132530120481928,33.0,0.0,0.0,31.4,0.4594594594594595,0.26562500000000006,2.1448779979440915,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,13,ge33,33.0,431,31,31.4,0.2115384615384615,33.0,0.0,0.0,31.4,0.3548387096774194,0.2115384615384615,2.5290400435585756,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,14,ge33,33.0,405,17,31.4,0.17647058823529413,33.0,0.0,0.0,31.4,0.17647058823529413,0.17647058823529413,3.1713428246772937,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,15,ge33,33.0,405,14,30.4,0.1414141414141414,33.0,0.0,0.0,31.4,0.0,0.0,3.3467453201226833,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,16,ge33,33.0,459,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,17,ge33,33.0,459,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,18,ge33,33.0,459,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,19,ge33,33.0,459,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,20,ge33,33.0,459,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,21,ge33,33.0,432,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,22,ge33,33.0,432,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M4_like_inertia_ridge,23,ge33,33.0,432,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,0,ge31,31.0,432,0,,,31.0,,0.0,29.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,1,ge31,31.0,432,0,,,31.0,,0.0,29.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,2,ge31,31.0,459,0,,,31.0,,0.0,29.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,3,ge31,31.0,432,0,,,31.0,,0.0,29.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,4,ge31,31.0,432,0,,,31.0,,0.0,29.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,5,ge31,31.0,432,0,,,31.0,,0.0,29.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,6,ge31,31.0,432,0,,,31.0,,0.0,29.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,7,ge31,31.0,432,0,,,31.0,,0.0,29.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,8,ge31,31.0,432,5,28.3,0.07692307692307693,31.0,0.0,0.0,29.4,0.0,0.0,3.982668590854881,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,9,ge31,31.0,432,61,29.3,0.42696629213483145,31.0,0.0,0.0,29.4,0.19672131147540983,0.30379746835443033,2.6309333249264113,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,10,ge31,31.0,432,123,29.5,0.5969230769230769,31.0,0.0,0.0,29.4,0.8455284552845529,0.5810055865921788,1.721264561107398,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,11,ge31,31.0,431,180,30.4,0.7237163814180929,31.0,0.23333333333333334,0.3636363636363636,29.4,1.0,0.6486486486486487,1.1743591503646058,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,12,ge31,31.0,431,223,30.1,0.7610921501706484,31.0,0.5650224215246636,0.6666666666666666,29.4,1.0,0.7433333333333334,0.8941829677801634,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,13,ge31,31.0,431,208,28.9,0.6830870279146141,31.0,0.5048076923076923,0.6213017751479291,29.4,0.9663461538461539,0.6722408026755853,1.1444376213388974,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,14,ge31,31.0,405,176,28.6,0.6365280289330922,31.0,0.25,0.3651452282157676,29.4,0.8068181818181818,0.5843621399176955,1.6272184266448704,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,15,ge31,31.0,405,138,27.6,0.5383104125736738,31.0,0.043478260869565216,0.08163265306122448,29.4,0.6884057971014492,0.5121293800539083,2.1409434237761666,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,16,ge31,31.0,459,64,29.2,0.3263598326359833,31.0,0.0,0.0,29.4,0.484375,0.29665071770334933,2.6469195000887513,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,17,ge31,31.0,459,17,28.7,0.12857142857142856,31.0,0.0,0.0,29.4,0.0,0.0,3.0567715518477407,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,18,ge31,31.0,459,1,,,31.0,0.0,0.0,29.4,0.0,0.0,3.473921328795214,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,19,ge31,31.0,459,0,,,31.0,,0.0,29.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,20,ge31,31.0,459,0,,,31.0,,0.0,29.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,21,ge31,31.0,432,0,,,31.0,,0.0,29.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,22,ge31,31.0,432,0,,,31.0,,0.0,29.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,23,ge31,31.0,432,0,,,31.0,,0.0,29.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,0,ge33,33.0,432,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,1,ge33,33.0,432,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,2,ge33,33.0,459,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,3,ge33,33.0,432,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,4,ge33,33.0,432,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,5,ge33,33.0,432,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,6,ge33,33.0,432,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,7,ge33,33.0,432,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,8,ge33,33.0,432,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,9,ge33,33.0,432,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,10,ge33,33.0,432,5,29.5,0.04830917874396135,33.0,0.0,0.0,31.4,0.0,0.0,3.6531569923442198,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,11,ge33,33.0,431,15,30.7,0.10596026490066225,33.0,0.0,0.0,31.4,0.06666666666666667,0.08,2.743523255490628,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,12,ge33,33.0,431,37,31.4,0.2786885245901639,33.0,0.0,0.0,31.4,0.4594594594594595,0.2786885245901639,2.2699413035737823,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,13,ge33,33.0,431,31,31.2,0.2255639097744361,33.0,0.0,0.0,31.4,0.3225806451612903,0.18691588785046728,2.506970266072443,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,14,ge33,33.0,405,17,31.5,0.1818181818181818,33.0,0.0,0.0,31.4,0.17647058823529413,0.15789473684210528,3.066286765755777,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,15,ge33,33.0,405,14,30.5,0.11764705882352941,33.0,0.0,0.0,31.4,0.0,0.0,3.3289451826625216,False
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,16,ge33,33.0,459,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,17,ge33,33.0,459,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,18,ge33,33.0,459,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,19,ge33,33.0,459,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,20,ge33,33.0,459,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,21,ge33,33.0,432,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,22,ge33,33.0,432,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,M7_like_compact_weather_ridge,23,ge33,33.0,432,0,,,33.0,,0.0,31.4,,0.0,,True
loso_oof,loso_oof,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,0,ge31,31.0,432,0,,,31.0,,0.0,29.9,,0.0,,True
loso_oof,loso_oof,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,1,ge31,31.0,432,0,,,31.0,,0.0,29.9,,0.0,,True
loso_oof,loso_oof,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,2,ge31,31.0,459,0,,,31.0,,0.0,29.9,,0.0,,True
loso_oof,loso_oof,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,3,ge31,31.0,432,0,,,31.0,,0.0,29.9,,0.0,,True
loso_oof,loso_oof,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,4,ge31,31.0,432,0,,,31.0,,0.0,29.9,,0.0,,True
loso_oof,loso_oof,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,5,ge31,31.0,432,0,,,31.0,,0.0,29.9,,0.0,,True
loso_oof,loso_oof,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,6,ge31,31.0,432,0,,,31.0,,0.0,29.9,,0.0,,True
loso_oof,loso_oof,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,7,ge31,31.0,432,0,,,31.0,,0.0,29.9,,0.0,,True
loso_oof,loso_oof,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,8,ge31,31.0,432,1,,,31.0,0.0,0.0,29.9,0.0,0.0,4.933595576660284,True
loso_oof,loso_oof,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,9,ge31,31.0,432,18,28.3,0.19801980198019803,31.0,0.0,0.0,29.9,0.0,0.0,3.160060648116498,False
loso_oof,loso_oof,hourly_mean,official_wbgt_c_mean,L1_full_dynamic,10,ge31,31.0,432,42,29.3,0.3389830508474576,31.0,0.0,0.0,29.9,0.07142857142857142,0.11111111111111112,2.20341154977542,False
