prediction_source,validation_scheme,dataset_label,target_col,model,event_target,score_bin,n,score_min,score_max,mean_score,event_rate,event_count,mean_official_wbgt,station_count,mean_residual_official_minus_score,low_support,official_event_threshold_c,bin_kind
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,"(27.079, 28.08]",1047,27.07929142889293,28.0793623329454,27.610275555449103,0.0,0,27.829035339063992,27,0.2187597836148889,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,"(28.08, 29.197]",1047,28.08054967237513,29.19626721249179,28.659325514726838,0.007640878701050621,8,28.839063992359122,27,0.17973847763228434,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,"(29.197, 30.409]",1047,29.19741123056645,30.40683409256759,29.815550630134315,0.027698185291308502,29,30.01986628462273,27,0.20431565448841482,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_radiation,ge33,"(30.409, 32.584]",1048,30.409278283223983,32.58425307851744,31.053639648181104,0.07824427480916031,82,30.77280534351145,27,-0.28083430466965353,False,33.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,"(22.641, 25.001]",1049,22.642129025465128,25.000613110877502,24.389345649558983,0.0,0,25.365395614871304,26,0.9760499653123205,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,"(25.001, 25.778]",1046,25.001583447125427,25.777723856857403,25.454213105295754,0.0,0,25.566539196940724,27,0.1123260916449702,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,"(25.778, 26.339]",1048,25.778453517440692,26.33909890437911,26.0789617447332,0.004770992366412214,5,25.9199427480916,27,-0.15901899664159913,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,"(26.339, 26.856]",1046,26.339568543269195,26.853675629849675,26.60033658795736,0.0028680688336520078,3,26.1046845124283,27,-0.4956520755290619,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,"(26.856, 27.343]",1048,26.85651311335601,27.3425178438405,27.09012278015113,0.007633587786259542,8,26.35114503816794,27,-0.7389777419831915,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,"(27.343, 27.821]",1047,27.342654198278787,27.821064921764425,27.574580963854235,0.021012416427889206,22,26.800382043935052,27,-0.7741989199191828,False,31.0,quantile
loso_oof,loso_oof,hourly_max,official_wbgt_c_max,L1_proxy_only,ge31,"(27.821, 28.353]",1047,27.82116328552496,28.352894639380622,28.087700508057335,0.05826170009551098,61,27.822349570200572,27,-0.26535093785676267,False,31.0,quantile
