source_path,row_id,model_name,official_wbgt_c,model_score,station_id,hour_sgt,timestamp,date,cv_scheme,fold,residual_c,abs_error_c,obs_ge31,pred_ge31_fixed,obs_ge33,pred_ge33_fixed,ge31_event_class,observed_wbgt_bin,predicted_score_bin
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,137,M7_compact_weather_ridge,32.5,29.77259121541333,S126,15,2026-05-07 15:00:00+08:00,2026-05-07,time_block,time_block_01,2.7274087845866717,2.7274087845866717,True,False,False,False,miss,32-33,29-30
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,881,M4_inertia_ridge,32.5,29.905928260327208,S143,15,2026-05-07 15:00:00+08:00,2026-05-07,time_block,time_block_01,2.594071739672792,2.594071739672792,True,False,False,False,miss,32-33,29-30
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,323,M4_inertia_ridge,32.5,29.99095506206953,S129,15,2026-05-07 15:00:00+08:00,2026-05-07,time_block,time_block_01,2.5090449379304687,2.5090449379304687,True,False,False,False,miss,32-33,29-30
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,509,M4_inertia_ridge,32.5,30.14337698965189,S135,15,2026-05-07 15:00:00+08:00,2026-05-07,time_block,time_block_01,2.356623010348109,2.356623010348109,True,False,False,False,miss,32-33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,137,M4_inertia_ridge,32.5,30.18044482830648,S126,15,2026-05-07 15:00:00+08:00,2026-05-07,time_block,time_block_01,2.319555171693519,2.319555171693519,True,False,False,False,miss,32-33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1625,M4_inertia_ridge,32.5,30.232315411391507,S187,15,2026-05-07 15:00:00+08:00,2026-05-07,time_block,time_block_01,2.2676845886084926,2.2676845886084926,True,False,False,False,miss,32-33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,323,M7_compact_weather_ridge,32.5,30.29917765749299,S129,15,2026-05-07 15:00:00+08:00,2026-05-07,loso,S129,2.20082234250701,2.20082234250701,True,False,False,False,miss,32-33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,881,M7_compact_weather_ridge,32.5,30.364788352713347,S143,15,2026-05-07 15:00:00+08:00,2026-05-07,loso,S143,2.1352116472866527,2.1352116472866527,True,False,False,False,miss,32-33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,137,M7_compact_weather_ridge,32.5,30.37019336100516,S126,15,2026-05-07 15:00:00+08:00,2026-05-07,loso,S126,2.1298066389948396,2.1298066389948396,True,False,False,False,miss,32-33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,509,M7_compact_weather_ridge,32.5,30.408806580072397,S135,15,2026-05-07 15:00:00+08:00,2026-05-07,loso,S135,2.0911934199276025,2.0911934199276025,True,False,False,False,miss,32-33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1625,M7_compact_weather_ridge,32.5,30.429444618140074,S187,15,2026-05-07 15:00:00+08:00,2026-05-07,loso,S187,2.0705553818599256,2.0705553818599256,True,False,False,False,miss,32-33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1594,M4_inertia_ridge,32.5,30.472232629526843,S184,11,2026-05-10 11:00:00+08:00,2026-05-10,time_block,time_block_04,2.027767370473157,2.027767370473157,True,False,False,False,miss,32-33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,323,M4_inertia_ridge,32.5,30.64747765373521,S129,15,2026-05-07 15:00:00+08:00,2026-05-07,loso,S129,1.8525223462647915,1.8525223462647915,True,False,False,False,miss,32-33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1625,M4_inertia_ridge,32.5,30.78125301301489,S187,15,2026-05-07 15:00:00+08:00,2026-05-07,loso,S187,1.71874698698511,1.71874698698511,True,False,False,False,miss,32-33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,881,M4_inertia_ridge,32.5,30.861159614919043,S143,15,2026-05-07 15:00:00+08:00,2026-05-07,loso,S143,1.6388403850809574,1.6388403850809574,True,False,False,False,miss,32-33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,509,M4_inertia_ridge,32.5,30.876537332064807,S135,15,2026-05-07 15:00:00+08:00,2026-05-07,loso,S135,1.6234626679351933,1.6234626679351933,True,False,False,False,miss,32-33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,137,M4_inertia_ridge,32.5,30.87752176670444,S126,15,2026-05-07 15:00:00+08:00,2026-05-07,loso,S126,1.6224782332955598,1.6224782332955598,True,False,False,False,miss,32-33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,199,M7_compact_weather_ridge,32.4,29.466854275045424,S127,15,2026-05-07 15:00:00+08:00,2026-05-07,time_block,time_block_01,2.9331457249545743,2.9331457249545743,True,False,False,False,miss,32-33,29-30
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,199,M4_inertia_ridge,32.4,30.093979941884427,S127,15,2026-05-07 15:00:00+08:00,2026-05-07,time_block,time_block_01,2.306020058115571,2.306020058115571,True,False,False,False,miss,32-33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,540,M4_inertia_ridge,32.4,30.41608128423784,S135,11,2026-05-10 11:00:00+08:00,2026-05-10,time_block,time_block_04,1.983918715762158,1.983918715762158,True,False,False,False,miss,32-33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,199,M7_compact_weather_ridge,32.4,30.486957275128525,S127,15,2026-05-07 15:00:00+08:00,2026-05-07,loso,S127,1.9130427248714739,1.9130427248714739,True,False,False,False,miss,32-33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1163,M4_inertia_ridge,32.4,30.71521397088277,S147,14,2026-05-10 14:00:00+08:00,2026-05-10,time_block,time_block_04,1.6847860291172303,1.6847860291172303,True,False,False,False,miss,32-33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,199,M4_inertia_ridge,32.4,30.74234738965571,S127,15,2026-05-07 15:00:00+08:00,2026-05-07,loso,S127,1.6576526103442895,1.6576526103442895,True,False,False,False,miss,32-33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1163,M7_compact_weather_ridge,32.4,30.81095891438654,S147,14,2026-05-10 14:00:00+08:00,2026-05-10,loso,S147,1.5890410856134594,1.5890410856134594,True,False,False,False,miss,32-33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1163,M4_inertia_ridge,32.4,30.827413261076085,S147,14,2026-05-10 14:00:00+08:00,2026-05-10,loso,S147,1.5725867389239134,1.5725867389239134,True,False,False,False,miss,32-33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,106,M4_inertia_ridge,32.4,30.91175067445768,S125,11,2026-05-10 11:00:00+08:00,2026-05-10,time_block,time_block_04,1.48824932554232,1.48824932554232,True,False,False,False,miss,32-33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,540,M4_inertia_ridge,32.4,30.924474032533848,S135,11,2026-05-10 11:00:00+08:00,2026-05-10,loso,S135,1.475525967466151,1.475525967466151,True,False,False,False,miss,32-33,30.5-31
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1564,M7_compact_weather_ridge,32.3,28.48624883084954,S184,16,2026-05-07 16:00:00+08:00,2026-05-07,time_block,time_block_01,3.813751169150457,3.813751169150457,True,False,False,False,miss,32-33,28-29
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1564,M7_compact_weather_ridge,32.3,29.06409020400645,S184,16,2026-05-07 16:00:00+08:00,2026-05-07,loso,S184,3.235909795993546,3.235909795993546,True,False,False,False,miss,32-33,29-30
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1564,M4_inertia_ridge,32.3,29.438583945237493,S184,16,2026-05-07 16:00:00+08:00,2026-05-07,time_block,time_block_01,2.861416054762504,2.861416054762504,True,False,False,False,miss,32-33,29-30
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1129,M7_compact_weather_ridge,32.3,29.466854275045424,S147,15,2026-05-07 15:00:00+08:00,2026-05-07,time_block,time_block_01,2.833145724954573,2.833145724954573,True,False,False,False,miss,32-33,29-30
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1564,M4_inertia_ridge,32.3,30.08948574347101,S184,16,2026-05-07 16:00:00+08:00,2026-05-07,loso,S184,2.210514256528988,2.210514256528988,True,False,False,False,miss,32-33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1129,M4_inertia_ridge,32.3,30.093979941884427,S147,15,2026-05-07 15:00:00+08:00,2026-05-07,time_block,time_block_01,2.20602005811557,2.20602005811557,True,False,False,False,miss,32-33,30-30.5
outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,322,M7_compact_weather_ridge,32.3,30.255824424004096,S129,14,2026-05-07 14:00:00+08:00,2026-05-07,time_block,time_block_01,2.044175575995901,2.044175575995901,True,False,False,False,miss,32-33,30-30.5
