hour,metric,cell_id,base_value,overhead_value,base_rank,overhead_rank,rank_delta,abs_rank_delta,cell_metric_mean_abs_rank_delta,cell_metric_max_abs_rank_delta
12,tmrt_p95_c,TP_0492,35.74211120605469,35.74211120605469,23,23,0.0,0.0,0.0,0.0
12,tmrt_p95_c,TP_0835,35.493492126464844,35.493492126464844,24,24,0.0,0.0,0.0,0.0
13,tmrt_p95_c,TP_0301,62.62362289428711,62.62362289428711,1,1,0.0,0.0,0.0,0.0
13,tmrt_p95_c,TP_0773,62.62262725830078,62.62262725830078,2,2,0.0,0.0,0.0,0.0
13,tmrt_p95_c,TP_0986,62.57070541381836,62.57070541381836,3,3,0.0,0.0,0.2,1.0
13,tmrt_p95_c,TP_0037,62.54996109008789,60.7894401550293,4,14,10.0,10.0,10.2,12.0
13,tmrt_p95_c,TP_0565,62.48262023925781,62.48262023925781,5,4,-1.0,1.0,1.0,1.0
13,tmrt_p95_c,TP_0326,62.47431945800781,62.47431945800781,6,5,-1.0,1.0,1.0,1.0
13,tmrt_p95_c,TP_0059,62.34062194824219,62.225547790527344,7,6,-1.0,1.0,0.6,1.0
13,tmrt_p95_c,TP_0088,62.2422981262207,61.06288909912109,8,13,5.0,5.0,4.8,6.0
13,tmrt_p95_c,TP_0676,62.210540771484375,62.210540771484375,9,7,-2.0,2.0,2.2,3.0
13,tmrt_p95_c,TP_0115,62.16797256469727,62.16797256469727,10,8,-2.0,2.0,2.2,3.0
13,tmrt_p95_c,TP_0575,62.09879302978516,60.338958740234375,11,15,4.0,4.0,3.8,4.0
13,tmrt_p95_c,TP_0627,62.04275131225586,62.04275131225586,12,9,-3.0,3.0,2.8,3.0
13,tmrt_p95_c,TP_0960,61.85714340209961,61.768802642822266,13,11,-2.0,2.0,2.4,3.0
13,tmrt_p95_c,TP_0366,61.82551956176758,61.81169509887695,14,10,-4.0,4.0,3.4,4.0
13,tmrt_p95_c,TP_0098,61.69535446166992,61.69527053833008,15,12,-3.0,3.0,2.8,3.0
13,tmrt_p95_c,TP_0254,59.65319061279297,59.65319061279297,16,16,0.0,0.0,0.6,1.0
13,tmrt_p95_c,TP_0141,59.3965950012207,58.46905517578125,17,18,1.0,1.0,1.0,1.0
13,tmrt_p95_c,TP_0542,59.004581451416016,58.916603088378906,18,17,-1.0,1.0,0.6,1.0
13,tmrt_p95_c,TP_0409,57.91927337646485,57.8399658203125,19,19,0.0,0.0,0.0,0.0
13,tmrt_p95_c,TP_0857,38.42067337036133,38.35664749145508,20,20,0.0,0.0,0.0,0.0
13,tmrt_p95_c,TP_0433,37.02426528930664,37.02426528930664,21,21,0.0,0.0,0.0,0.0
13,tmrt_p95_c,TP_0154,35.86656951904297,35.86656951904297,22,22,0.0,0.0,0.0,0.0
13,tmrt_p95_c,TP_0492,35.84223556518555,35.84223556518555,23,23,0.0,0.0,0.0,0.0
13,tmrt_p95_c,TP_0835,35.604820251464844,35.604820251464844,24,24,0.0,0.0,0.0,0.0
15,tmrt_p95_c,TP_0773,60.86521911621094,60.86521911621094,1,1,0.0,0.0,0.0,0.0
15,tmrt_p95_c,TP_0301,60.863189697265625,60.863189697265625,2,2,0.0,0.0,0.0,0.0
15,tmrt_p95_c,TP_0986,60.76736831665039,60.76736831665039,3,3,0.0,0.0,0.2,1.0
15,tmrt_p95_c,TP_0037,60.75756072998047,57.8499641418457,4,15,11.0,11.0,10.2,12.0
15,tmrt_p95_c,TP_0326,60.730934143066406,60.730934143066406,5,4,-1.0,1.0,1.0,1.0
15,tmrt_p95_c,TP_0565,60.67668151855469,60.67668151855469,6,5,-1.0,1.0,1.0,1.0
15,tmrt_p95_c,TP_0059,60.533164978027344,60.41146087646485,7,7,0.0,0.0,0.6,1.0
15,tmrt_p95_c,TP_0676,60.45937728881836,60.45937728881836,8,6,-2.0,2.0,2.2,3.0
15,tmrt_p95_c,TP_0088,60.41196823120117,58.932918548583984,9,13,4.0,4.0,4.8,6.0
15,tmrt_p95_c,TP_0115,60.21656799316406,60.21656799316406,10,8,-2.0,2.0,2.2,3.0
15,tmrt_p95_c,TP_0575,60.18310928344727,57.99043655395508,11,14,3.0,3.0,3.8,4.0
15,tmrt_p95_c,TP_0627,60.163536071777344,60.163536071777344,12,9,-3.0,3.0,2.8,3.0
15,tmrt_p95_c,TP_0960,59.97175598144531,59.88085174560547,13,10,-3.0,3.0,2.4,3.0
15,tmrt_p95_c,TP_0366,59.849735260009766,59.83660507202149,14,11,-3.0,3.0,3.4,4.0
15,tmrt_p95_c,TP_0098,59.67424774169922,59.67424774169922,15,12,-3.0,3.0,2.8,3.0
15,tmrt_p95_c,TP_0542,56.417423248291016,56.30280685424805,16,16,0.0,0.0,0.6,1.0
15,tmrt_p95_c,TP_0141,56.40379333496094,55.76639175415039,17,18,1.0,1.0,1.0,1.0
15,tmrt_p95_c,TP_0254,55.93986511230469,55.93986511230469,18,17,-1.0,1.0,0.6,1.0
15,tmrt_p95_c,TP_0409,55.58564376831055,55.53555679321289,19,19,0.0,0.0,0.0,0.0
15,tmrt_p95_c,TP_0857,37.19444274902344,37.18870162963867,20,20,0.0,0.0,0.0,0.0
15,tmrt_p95_c,TP_0433,36.701419830322266,36.701419830322266,21,21,0.0,0.0,0.0,0.0
15,tmrt_p95_c,TP_0154,35.761207580566406,35.761207580566406,22,22,0.0,0.0,0.0,0.0
15,tmrt_p95_c,TP_0492,35.67491149902344,35.67491149902344,23,23,0.0,0.0,0.0,0.0
15,tmrt_p95_c,TP_0835,35.52853775024414,35.52853775024414,24,24,0.0,0.0,0.0,0.0
16,tmrt_p95_c,TP_0773,51.878787994384766,51.878787994384766,1,1,0.0,0.0,0.0,0.0
16,tmrt_p95_c,TP_0301,51.87674331665039,51.87674331665039,2,2,0.0,0.0,0.0,0.0
16,tmrt_p95_c,TP_0986,51.76886749267578,51.76886749267578,3,3,0.0,0.0,0.2,1.0
16,tmrt_p95_c,TP_0037,51.76597213745117,48.68126678466797,4,15,11.0,11.0,10.2,12.0
16,tmrt_p95_c,TP_0326,51.73527908325195,51.73527908325195,5,4,-1.0,1.0,1.0,1.0
16,tmrt_p95_c,TP_0565,51.67728805541992,51.67728805541992,6,5,-1.0,1.0,1.0,1.0
16,tmrt_p95_c,TP_0059,51.5242805480957,51.38975524902344,7,7,0.0,0.0,0.6,1.0
16,tmrt_p95_c,TP_0676,51.41358947753906,51.41358947753906,8,6,-2.0,2.0,2.2,3.0
16,tmrt_p95_c,TP_0088,51.38597869873047,49.91636276245117,9,13,4.0,4.0,4.8,6.0
16,tmrt_p95_c,TP_0575,51.1850814819336,49.01500701904297,10,14,4.0,4.0,3.8,4.0
16,tmrt_p95_c,TP_0115,51.18495941162109,51.18495941162109,11,8,-3.0,3.0,2.2,3.0
16,tmrt_p95_c,TP_0627,51.113746643066406,51.113746643066406,12,9,-3.0,3.0,2.8,3.0
16,tmrt_p95_c,TP_0960,50.91509628295898,50.81889343261719,13,10,-3.0,3.0,2.4,3.0
16,tmrt_p95_c,TP_0366,50.79842376708984,50.78455352783203,14,11,-3.0,3.0,3.4,4.0
16,tmrt_p95_c,TP_0098,50.54590225219727,50.54590225219727,15,12,-3.0,3.0,2.8,3.0
16,tmrt_p95_c,TP_0141,47.46711349487305,46.890907287597656,16,17,1.0,1.0,1.0,1.0
16,tmrt_p95_c,TP_0542,47.4261589050293,47.348541259765625,17,16,-1.0,1.0,0.6,1.0
16,tmrt_p95_c,TP_0409,46.46531295776367,46.4425163269043,18,18,0.0,0.0,0.0,0.0
16,tmrt_p95_c,TP_0254,46.41646957397461,46.41635894775391,19,19,0.0,0.0,0.6,1.0
16,tmrt_p95_c,TP_0433,35.015647888183594,35.015647888183594,20,20,0.0,0.0,0.0,0.0
16,tmrt_p95_c,TP_0857,34.956783294677734,34.956783294677734,21,21,0.0,0.0,0.0,0.0
16,tmrt_p95_c,TP_0492,34.399906158447266,34.399906158447266,22,22,0.0,0.0,0.0,0.0
16,tmrt_p95_c,TP_0154,34.354461669921875,34.354461669921875,23,23,0.0,0.0,0.0,0.0
16,tmrt_p95_c,TP_0835,34.30349349975586,34.30349349975586,24,24,0.0,0.0,0.0,0.0
