run_id,cell_id,scenario,hour,tmrt_output_path,n_pixels,valid_pixel_count,tmrt_mean_c,tmrt_p50_c,tmrt_p75_c,tmrt_p90_c,tmrt_p95_c,tmrt_max_c,pct_pixels_tmrt_ge_40,pct_pixels_tmrt_ge_45,pct_pixels_tmrt_ge_50,pct_pixels_tmrt_ge_55
v12_n24_overhead_as_canopy_TP_0154_h12,TP_0154,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0154\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,35.86693572998047,35.496299743652344,35.50045394897461,35.59247589111328,35.834659576416016,61.129058837890625,1.2,1.2,1.2,1.1199999999999999
v12_n24_overhead_as_canopy_TP_0154_h13,TP_0154,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0154\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,36.000545501708984,35.606590270996094,35.613014221191406,35.67036056518555,35.86656951904297,59.8248176574707,1.3599999999999999,1.3599999999999999,1.3599999999999999,1.08
v12_n24_overhead_as_canopy_TP_0154_h15,TP_0154,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0154\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,35.68967056274414,35.52800369262695,35.534996032714844,35.54961395263672,35.761207580566406,55.868614196777344,0.64,0.64,0.44,0.44
v12_n24_overhead_as_canopy_TP_0154_h16,TP_0154,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0154\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,34.31984329223633,34.29984664916992,34.30886459350586,34.310874938964844,34.354461669921875,35.056941986083984,0.0,0.0,0.0,0.0
v12_n24_base_TP_0254_h10,TP_0254,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0254\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,34.381370544433594,33.03364944458008,33.428096771240234,42.301021575927734,43.68822479248047,44.35681915283203,14.24,0.0,0.0,0.0
v12_n24_base_TP_0254_h12,TP_0254,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0254\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,40.61389923095703,36.91283416748047,38.25824737548828,59.588104248046875,60.65027618408203,61.203189849853516,20.36,17.32,17.32,17.32
v12_n24_base_TP_0254_h13,TP_0254,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0254\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,40.52610778808594,37.3062858581543,38.389793395996094,58.272666931152344,59.65319061279297,60.47515106201172,20.52,17.32,17.28,17.28
v12_n24_base_TP_0254_h15,TP_0254,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0254\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,39.272525787353516,36.15252685546875,37.41878128051758,55.04627227783203,55.93986511230469,58.0178337097168,17.88,16.36,16.36,10.280000000000001
v12_n24_base_TP_0254_h16,TP_0254,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0254\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,36.0684700012207,34.51305389404297,35.022464752197266,45.494651794433594,46.41646957397461,48.93928146362305,12.8,11.68,0.0,0.0
v12_n24_overhead_as_canopy_TP_0254_h10,TP_0254,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0254\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,34.36996841430664,33.02903366088867,33.41234588623047,42.28451919555664,43.69148254394531,44.35681915283203,14.16,0.0,0.0,0.0
v12_n24_overhead_as_canopy_TP_0254_h12,TP_0254,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0254\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,40.59488296508789,36.905174255371094,38.257572174072266,59.587032318115234,60.65025329589844,61.203189849853516,20.28,17.28,17.24,17.24
v12_n24_overhead_as_canopy_TP_0254_h13,TP_0254,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0254\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,40.48944091796875,37.27702331542969,38.38819885253906,58.26285171508789,59.65319061279297,60.47515106201172,20.44,17.16,17.119999999999997,17.119999999999997
v12_n24_overhead_as_canopy_TP_0254_h15,TP_0254,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0254\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,39.26814270019531,36.15252685546875,37.41091537475586,55.04346466064453,55.93986511230469,58.0178337097168,17.84,16.36,16.36,10.280000000000001
v12_n24_overhead_as_canopy_TP_0254_h16,TP_0254,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0254\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,36.06061935424805,34.511085510253906,35.0094108581543,45.46495819091797,46.416358947753906,48.93928146362305,12.8,11.64,0.0,0.0
v12_n24_base_TP_0301_h10,TP_0301,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0301\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,38.1929931640625,33.987525939941406,43.8730354309082,46.63159942626953,46.63159942626953,46.63159942626953,46.36,10.84,0.0,0.0
v12_n24_base_TP_0301_h12,TP_0301,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0301\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,51.06782531738281,58.799903869628906,61.52446746826172,62.34635543823242,62.34635543823242,62.34635543823242,67.67999999999999,56.720000000000006,56.599999999999994,56.599999999999994
v12_n24_base_TP_0301_h13,TP_0301,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0301\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,51.924285888671875,58.22767639160156,60.86508560180664,62.62362289428711,62.62362289428711,62.62362289428711,70.56,63.2,63.160000000000004,63.160000000000004
v12_n24_base_TP_0301_h15,TP_0301,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0301\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,47.52867126464844,52.35891342163086,57.895896911621094,60.863189697265625,60.863189697265625,60.863189697265625,53.04,50.92,50.92,38.0
v12_n24_base_TP_0301_h16,TP_0301,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0301\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,40.9310302734375,35.708580017089844,48.52159881591797,51.87674331665039,51.87674331665039,51.87674331665039,43.36,38.64,10.84,0.0
v12_n24_overhead_as_canopy_TP_0301_h10,TP_0301,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0301\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,38.1929931640625,33.987525939941406,43.8730354309082,46.63159942626953,46.63159942626953,46.63159942626953,46.36,10.84,0.0,0.0
v12_n24_overhead_as_canopy_TP_0301_h12,TP_0301,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0301\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,51.06782531738281,58.799903869628906,61.52446746826172,62.34635543823242,62.34635543823242,62.34635543823242,67.67999999999999,56.720000000000006,56.599999999999994,56.599999999999994
v12_n24_overhead_as_canopy_TP_0301_h13,TP_0301,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0301\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,51.924285888671875,58.22767639160156,60.86508560180664,62.62362289428711,62.62362289428711,62.62362289428711,70.56,63.2,63.160000000000004,63.160000000000004
v12_n24_overhead_as_canopy_TP_0301_h15,TP_0301,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0301\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,47.52867126464844,52.35891342163086,57.895896911621094,60.863189697265625,60.863189697265625,60.863189697265625,53.04,50.92,50.92,38.0
v12_n24_overhead_as_canopy_TP_0301_h16,TP_0301,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0301\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,40.9310302734375,35.708580017089844,48.52159881591797,51.87674331665039,51.87674331665039,51.87674331665039,43.36,38.64,10.84,0.0
v12_n24_base_TP_0326_h10,TP_0326,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0326\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,38.02632141113281,34.173912048339844,43.262386322021484,44.186100006103516,46.4856071472168,46.63203811645508,46.400000000000006,8.48,0.0,0.0
v12_n24_base_TP_0326_h12,TP_0326,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0326\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,50.22969055175781,57.8245849609375,60.87721252441406,61.33607864379883,62.2581672668457,62.346927642822266,67.16,55.559999999999995,55.44,55.44
v12_n24_base_TP_0326_h13,TP_0326,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0326\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,49.49129867553711,56.57537841796875,59.87584686279297,60.62959289550781,62.47431945800781,62.623565673828125,63.72,54.279999999999994,54.24,54.08
v12_n24_base_TP_0326_h15,TP_0326,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0326\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,47.01081848144531,52.63457107543945,56.277008056640625,58.221370697021484,60.730934143066406,60.86261749267578,56.39999999999999,50.72,50.68,38.92
v12_n24_base_TP_0326_h16,TP_0326,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0326\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,39.832374572753906,36.38874435424805,46.169246673583984,49.02817153930664,51.73527908325195,51.87617111206055,36.36,34.64,8.48,0.0
v12_n24_overhead_as_canopy_TP_0326_h10,TP_0326,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0326\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,37.90842056274414,34.053409576416016,43.11092758178711,44.186100006103516,46.4856071472168,46.63203811645508,45.24,8.48,0.0,0.0
v12_n24_overhead_as_canopy_TP_0326_h12,TP_0326,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0326\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,49.96697998046875,57.59703063964844,60.74032974243164,61.33607864379883,62.2581672668457,62.346927642822266,66.84,54.400000000000006,54.279999999999994,54.279999999999994
v12_n24_overhead_as_canopy_TP_0326_h13,TP_0326,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0326\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,49.234771728515625,56.26803970336914,59.812660217285156,60.62959289550781,62.47431945800781,62.623565673828125,63.480000000000004,53.080000000000005,53.04,52.88
v12_n24_overhead_as_canopy_TP_0326_h15,TP_0326,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0326\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,46.768192291259766,42.3945426940918,56.00123977661133,58.221370697021484,60.730934143066406,60.86261749267578,55.32,49.559999999999995,49.519999999999996,36.4
v12_n24_overhead_as_canopy_TP_0326_h16,TP_0326,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0326\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,39.627220153808594,36.33210754394531,45.85508346557617,49.02817153930664,51.73527908325195,51.87617111206055,34.8,32.32,8.48,0.0
v12_n24_base_TP_0366_h10,TP_0366,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0366\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,44.213905334472656,44.96094512939453,45.30974197387695,45.537864685058594,45.66337966918945,46.223419189453125,93.72,47.4,0.0,0.0
v12_n24_base_TP_0366_h12,TP_0366,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0366\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,60.7249870300293,61.454986572265625,61.648746490478516,61.75421142578125,61.912803649902344,62.16379928588867,99.68,97.64,97.64,97.64
v12_n24_base_TP_0366_h13,TP_0366,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0366\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,60.643314361572266,61.252323150634766,61.541412353515625,61.7314338684082,61.82551956176758,62.30185317993164,99.88,98.44000000000001,98.44000000000001,98.44000000000001
v12_n24_base_TP_0366_h15,TP_0366,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0366\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,58.413536071777344,59.07978439331055,59.428321838378906,59.73647689819336,59.849735260009766,60.498451232910156,99.36,98.08,98.08,96.84
v12_n24_base_TP_0366_h16,TP_0366,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0366\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,49.25730514526367,49.95342254638672,50.345638275146484,50.68217468261719,50.798423767089844,51.45416259765625,96.52,96.08,47.92,0.0
v12_n24_overhead_as_canopy_TP_0366_h10,TP_0366,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0366\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,44.07563018798828,44.87334442138672,45.20923614501953,45.489559173583984,45.63541030883789,46.129093170166016,93.24,42.08,0.0,0.0
v12_n24_overhead_as_canopy_TP_0366_h12,TP_0366,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0366\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,60.53070068359375,61.362060546875,61.59000778198242,61.71053695678711,61.85928726196289,62.10926818847656,99.68,97.16,97.16,97.16
v12_n24_overhead_as_canopy_TP_0366_h13,TP_0366,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0366\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,60.34683609008789,61.17253112792969,61.47410583496094,61.694000244140625,61.81169509887695,62.30185317993164,99.88,97.48,97.48,97.48
v12_n24_overhead_as_canopy_TP_0366_h15,TP_0366,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0366\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,57.91175079345703,58.921852111816406,59.35393524169922,59.68304443359375,59.836605072021484,60.498451232910156,98.6,95.96000000000001,95.96000000000001,94.72
v12_n24_overhead_as_canopy_TP_0366_h16,TP_0366,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0366\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,48.84811782836914,49.81201934814453,50.27494812011719,50.61408996582031,50.78455352783203,51.45416259765625,93.92,93.52000000000001,41.52,0.0
v12_n24_base_TP_0409_h10,TP_0409,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0409\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,34.83635330200195,33.11314392089844,34.20868682861328,42.157470703125,42.41999816894531,44.77104187011719,19.400000000000002,0.0,0.0,0.0
v12_n24_base_TP_0409_h12,TP_0409,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0409\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,41.98249816894531,36.88605499267578,41.62076950073242,58.58767318725586,58.970611572265625,61.180057525634766,30.2,24.48,24.48,24.48
v12_n24_base_TP_0409_h13,TP_0409,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0409\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,41.366973876953125,36.777896881103516,40.977725982666016,57.28499221801758,57.919273376464844,60.78064727783203,28.16,22.56,22.56,22.56
v12_n24_base_TP_0409_h15,TP_0409,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0409\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,38.86214828491211,35.89653778076172,37.649513244628906,54.29258346557617,55.58564376831055,57.198856353759766,15.840000000000002,14.879999999999999,14.879999999999999,7.28
v12_n24_base_TP_0409_h16,TP_0409,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0409\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,36.18276596069336,34.50628662109375,35.381988525390625,45.290626525878906,46.46531295776367,48.29962158203125,13.88,11.92,0.0,0.0
v12_n24_overhead_as_canopy_TP_0409_h10,TP_0409,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0409\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,34.778663635253906,33.091590881347656,34.16686248779297,42.11679458618164,42.41179275512695,44.77104187011719,18.88,0.0,0.0,0.0
v12_n24_overhead_as_canopy_TP_0409_h12,TP_0409,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0409\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,41.838748931884766,36.81864547729492,41.39445877075195,58.49995803833008,58.829322814941406,61.180057525634766,29.799999999999997,23.919999999999998,23.919999999999998,23.919999999999998
v12_n24_overhead_as_canopy_TP_0409_h13,TP_0409,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0409\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,41.237648010253906,36.69302749633789,40.84627914428711,57.18027877807617,57.8399658203125,60.78064727783203,27.76,22.040000000000003,22.040000000000003,22.040000000000003
v12_n24_overhead_as_canopy_TP_0409_h15,TP_0409,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0409\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,38.81929397583008,35.87513732910156,37.627403259277344,54.2335319519043,55.53555679321289,57.198856353759766,15.72,14.719999999999999,14.719999999999999,7.12
v12_n24_overhead_as_canopy_TP_0409_h16,TP_0409,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0409\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,36.142555236816406,34.48639678955078,35.341434478759766,45.284488677978516,46.4425163269043,48.29962158203125,13.600000000000001,11.84,0.0,0.0
v12_n24_base_TP_0433_h10,TP_0433,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0433\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,32.89397048950195,32.771236419677734,32.775516510009766,32.86842346191406,33.160423278808594,42.15037536621094,1.0,0.0,0.0,0.0
v12_n24_base_TP_0433_h12,TP_0433,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0433\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,36.00526428222656,35.48683166503906,35.518402099609375,35.96833038330078,36.852542877197266,58.16933059692383,2.2800000000000002,1.6400000000000001,1.6400000000000001,1.6400000000000001
v12_n24_base_TP_0433_h13,TP_0433,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0433\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,36.09662628173828,35.59687805175781,35.63285827636719,36.113311767578125,37.02426528930664,57.65642547607422,2.44,1.5599999999999998,1.5599999999999998,1.44
v12_n24_base_TP_0433_h15,TP_0433,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0433\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,35.89230728149414,35.519222259521484,35.5416374206543,35.961002349853516,36.701419830322266,55.08841323852539,1.6,1.28,1.28,0.04
v12_n24_base_TP_0433_h16,TP_0433,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0433\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,34.479736328125,34.29485321044922,34.301673889160156,34.54447937011719,35.015647888183594,46.38434600830078,0.88,0.76,0.0,0.0
v12_n24_overhead_as_canopy_TP_0433_h10,TP_0433,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0433\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,32.89397048950195,32.771236419677734,32.775516510009766,32.86842346191406,33.160423278808594,42.15037536621094,1.0,0.0,0.0,0.0
v12_n24_overhead_as_canopy_TP_0433_h12,TP_0433,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0433\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,36.00526428222656,35.48683166503906,35.518402099609375,35.96833038330078,36.852542877197266,58.16933059692383,2.2800000000000002,1.6400000000000001,1.6400000000000001,1.6400000000000001
v12_n24_overhead_as_canopy_TP_0433_h13,TP_0433,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0433\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,36.09662628173828,35.59687805175781,35.63285827636719,36.113311767578125,37.02426528930664,57.65642547607422,2.44,1.5599999999999998,1.5599999999999998,1.44
v12_n24_overhead_as_canopy_TP_0433_h15,TP_0433,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0433\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,35.89230728149414,35.519222259521484,35.5416374206543,35.961002349853516,36.701419830322266,55.08841323852539,1.6,1.28,1.28,0.04
v12_n24_overhead_as_canopy_TP_0433_h16,TP_0433,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0433\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,34.479736328125,34.29485321044922,34.301673889160156,34.54447937011719,35.015647888183594,46.38434600830078,0.88,0.76,0.0,0.0
v12_n24_base_TP_0492_h10,TP_0492,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0492\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,32.79103088378906,32.787776947021484,32.791316986083984,32.791316986083984,32.83436965942383,33.074832916259766,0.0,0.0,0.0,0.0
v12_n24_base_TP_0492_h12,TP_0492,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0492\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,35.532508850097656,35.50806427001953,35.50806427001953,35.56707763671875,35.74211120605469,36.19833755493164,0.0,0.0,0.0,0.0
