candidate_id,candidate_role,candidate_family,regime_variable,regime_bin,n,n_obs_ge31,n_pred_ge31,n_ge31_hit,n_ge31_miss,n_ge31_false_alarm,ge31_miss_rate_among_observed,mean_official_wbgt_c,mean_prediction_wbgt_c,mean_residual_official_minus_pred_c,median_residual_official_minus_pred_c,p75_residual_official_minus_pred_c,p90_residual_official_minus_pred_c,mean_abs_error_c,p90_abs_error_c,max_abs_error_c
stull_globe_shortwave_3h_mean_k0p002_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,32-33,55,55,0,0,55,0,1.0,32.35818181818181,27.284554897156873,5.073626921024945,5.104629058071783,5.436066867097217,5.728890523685935,5.073626921024945,5.728890523685935,6.1387280364398435
stull_globe_shortwave_3h_mean_k0p002_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,>=33,15,15,0,0,15,0,1.0,33.34,27.348795775950816,5.9912042240491825,6.0901371223582785,6.419085718291251,6.7338616617658795,5.9912042240491825,6.7338616617658795,7.0901371223582785
stull_globe_shortwave_3h_mean_k0p003_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,<28,1123,0,0,0,0,0,,26.083615316117545,25.688232571229214,0.3953827448883282,0.36448800092620104,0.7629480334006207,1.2152948713306404,0.5849898070541834,1.2303972789017572,3.1319407899937524
stull_globe_shortwave_3h_mean_k0p003_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,28-29,94,0,0,0,0,0,,28.49787234042553,26.74575465478639,1.7521176856391423,1.7699590365800084,2.311221855060828,2.8841246517126637,1.767816292499427,2.8841246517126637,3.663931091837185
stull_globe_shortwave_3h_mean_k0p003_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,29-30,113,0,0,0,0,0,,29.5141592920354,26.85785485865032,2.656304433385078,2.706358029131845,3.084316795650981,3.42756187690323,2.656304433385078,3.42756187690323,4.629337212798099
stull_globe_shortwave_3h_mean_k0p003_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,30-31,140,0,0,0,0,0,,30.44857142857143,26.98071945171252,3.4678519768589093,3.47590848659301,3.8410705090074133,4.186748305801633,3.4678519768589093,4.186748305801633,5.062432464414826
stull_globe_shortwave_3h_mean_k0p003_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.409379214592324,3.9585312331688707,3.944235332163073,4.383922243793585,4.81423848880784,3.9585312331688707,4.81423848880784,5.651151510830925
stull_globe_shortwave_3h_mean_k0p003_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,32-33,55,55,0,0,55,0,1.0,32.35818181818181,27.33199484649554,5.026186971686279,5.046593071398952,5.403968907240166,5.679425950249783,5.026186971686279,5.679425950249783,6.084303170857098
stull_globe_shortwave_3h_mean_k0p003_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,>=33,15,15,0,0,15,0,1.0,33.34,27.39216463545815,5.947835364541846,6.040532197563756,6.380303015977395,6.68760618970549,5.947835364541846,6.68760618970549,7.040532197563756
stull_globe_shortwave_3h_mean_k0p0045_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,<28,1123,0,0,0,0,0,,26.083615316117545,25.701038540033153,0.38257677608438995,0.3577406266794583,0.7510317280237047,1.1829423910025256,0.583125240856478,1.2274408392612046,3.1299687633993862
stull_globe_shortwave_3h_mean_k0p0045_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,28-29,94,0,0,0,0,0,,28.49787234042553,26.799432296909195,1.6984400435163374,1.7168422843253843,2.287588947923207,2.8814588458899206,1.7183858523988025,2.8814588458899206,3.6620954909292855
stull_globe_shortwave_3h_mean_k0p0045_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,29-30,113,0,0,0,0,0,,29.5141592920354,26.911001173869437,2.603158118165961,2.6746806673491648,3.045422806554715,3.4025059382283778,2.603158118165961,3.4025059382283778,4.627654400150448
stull_globe_shortwave_3h_mean_k0p0045_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,30-31,140,0,0,0,0,0,,30.44857142857143,27.032246138528617,3.416325290042813,3.4124120309668378,3.806477368642387,4.115269323207497,3.416325290042813,4.115269323207497,5.0603426564008664
stull_globe_shortwave_3h_mean_k0p0045_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.478328564850045,3.8895818829111515,3.877578889509161,4.315913976383556,4.786088345895992,3.8895818829111515,4.786088345895992,5.60098351988751
stull_globe_shortwave_3h_mean_k0p0045_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,32-33,55,55,0,0,55,0,1.0,32.35818181818181,27.403154770503537,4.95502704767828,4.985243840854061,5.343325692945479,5.605229090095555,4.95502704767828,5.605229090095555,6.002665872482979
stull_globe_shortwave_3h_mean_k0p0045_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,>=33,15,15,0,0,15,0,1.0,33.34,27.457217924719156,5.882782075280844,5.96612481037198,6.322128962506616,6.618222981614905,5.882782075280844,6.618222981614905,6.96612481037198
stull_globe_shortwave_3h_mean_k0p006_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,<28,1123,0,0,0,0,0,,26.083615316117545,25.71384450883709,0.36977080728045164,0.356940373965017,0.745933398340032,1.160422972515601,0.582150571934324,1.224805441286818,3.12799673680502
stull_globe_shortwave_3h_mean_k0p006_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,28-29,94,0,0,0,0,0,,28.49787234042553,26.853109939031995,1.6447624013935322,1.672909509543258,2.226235221659305,2.8787930400671766,1.668955412298179,2.8787930400671766,3.66025989002139
stull_globe_shortwave_3h_mean_k0p006_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,29-30,113,0,0,0,0,0,,29.5141592920354,26.964147489088557,2.5500118029468433,2.611413777079143,3.006528817458449,3.3832241819950672,2.5500118029468433,3.3832241819950672,4.625971587502804
stull_globe_shortwave_3h_mean_k0p006_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,30-31,140,0,0,0,0,0,,30.44857142857143,27.08377282534471,3.3647986032267156,3.3525970987435976,3.765078724434395,4.0752559553991965,3.3647986032267156,4.0752559553991965,5.058252848386907
stull_globe_shortwave_3h_mean_k0p006_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.547277915107763,3.820632532653432,3.80736165631183,4.260235372747064,4.725936726546743,3.820632532653432,4.725936726546743,5.550815528944096
stull_globe_shortwave_3h_mean_k0p006_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,32-33,55,55,0,0,55,0,1.0,32.35818181818181,27.47431469451154,4.8838671236702815,4.927189903791678,5.286845456263274,5.53231892973884,4.8838671236702815,5.53231892973884,5.921028574108863
stull_globe_shortwave_3h_mean_k0p006_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,>=33,15,15,0,0,15,0,1.0,33.34,27.522271213980158,5.81772878601984,5.8917174231801965,6.263954909035837,6.548839773524323,5.81772878601984,6.548839773524323,6.8917174231801965
stull_globe_shortwave_3h_mean_k0p008_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,<28,1123,0,0,0,0,0,,26.083615316117545,25.73091913390901,0.35269618220853377,0.34841149682559447,0.7369632583832502,1.147901478721056,0.5824414176875254,1.2276029714683803,3.125367368012533
stull_globe_shortwave_3h_mean_k0p008_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,28-29,94,0,0,0,0,0,,28.49787234042553,26.924680128529072,1.5731922118964587,1.6067959072468998,2.1068398905900914,2.8752386323035193,1.6081454512930178,2.8752386323035193,3.6578124221441968
stull_globe_shortwave_3h_mean_k0p008_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,29-30,113,0,0,0,0,0,,29.5141592920354,27.035009242714047,2.4791500493213547,2.5731943942434903,2.9615360011859018,3.3577209491561892,2.4791500493213547,3.3577209491561892,4.6237278373059425
stull_globe_shortwave_3h_mean_k0p008_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,30-31,140,0,0,0,0,0,,30.44857142857143,27.152475074432843,3.296096354138586,3.2981207212521433,3.721138280360961,4.003483595099706,3.296096354138586,4.003483595099706,5.055466437701625
stull_globe_shortwave_3h_mean_k0p008_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.639210382118055,3.728700065643139,3.704470352620204,4.182809755569197,4.667431266669498,3.728700065643139,4.667431266669498,5.483924874352876
stull_globe_shortwave_3h_mean_k0p008_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,32-33,55,55,0,0,55,0,1.0,32.35818181818181,27.569194593188872,4.78898722499295,4.864569631080052,5.192994030122156,5.44131754362507,4.78898722499295,5.44131754362507,5.8971451337360214
stull_globe_shortwave_3h_mean_k0p008_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,>=33,15,15,0,0,15,0,1.0,33.34,27.609008932994833,5.730991067005169,5.792507573591159,6.186389504408126,6.456328829403546,5.730991067005169,6.456328829403546,6.792507573591159
stull_globe_shortwave_3h_mean_k0p01_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,<28,1123,0,0,0,0,0,,26.083615316117545,25.74799375898093,0.33562155713661607,0.34161445098424537,0.7312915926053556,1.146188067183786,0.5845324940963228,1.2268828560135483,3.1227379992200426
stull_globe_shortwave_3h_mean_k0p01_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,28-29,94,0,0,0,0,0,,28.49787234042553,26.99625031802615,1.5016220223993857,1.5338185292730273,2.0013399223596693,2.8716842245398606,1.5489608386912588,2.8716842245398606,3.655364954267
stull_globe_shortwave_3h_mean_k0p01_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,29-30,113,0,0,0,0,0,,29.5141592920354,27.10587099633953,2.4082882956958653,2.492714394243489,2.9025325859502225,3.3106293972326415,2.4082882956958653,3.3106293972326415,4.621484087109074
stull_globe_shortwave_3h_mean_k0p01_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,30-31,140,0,0,0,0,0,,30.44857142857143,27.221177323520973,3.227394105050457,3.255186912783028,3.68328855092987,3.9887957247434525,3.227394105050457,3.9887957247434525,5.052680027016347
stull_globe_shortwave_3h_mean_k0p01_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.73114284912835,3.6367675986328463,3.6090417154230554,4.098216357768585,4.578329161646914,3.6367675986328463,4.578329161646914,5.417034219761657
stull_globe_shortwave_3h_mean_k0p01_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,32-33,55,55,0,0,55,0,1.0,32.35818181818181,27.6640744918662,4.694107326315619,4.782710889418663,5.098639550713656,5.332006620937363,4.694107326315619,5.332006620937363,5.887526606148956
stull_globe_shortwave_3h_mean_k0p01_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,>=33,15,15,0,0,15,0,1.0,33.34,27.695746652009497,5.644253347990499,5.6932977240021145,6.097350419503087,6.3729968295046335,5.644253347990499,6.3729968295046335,6.6932977240021145
stull_globe_shortwave_3h_mean_k0p012_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,<28,1123,0,0,0,0,0,,26.083615316117545,25.765068384052846,0.31854693206469825,0.3357889709340931,0.7274096777721439,1.146045472412336,0.5879473887667599,1.2264425159347547,3.120108630427552
stull_globe_shortwave_3h_mean_k0p012_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,28-29,94,0,0,0,0,0,,28.49787234042553,27.067820507523212,1.4300518329023126,1.473322824483649,1.9446927821316695,2.868129816776203,1.4946052221759119,2.868129816776203,3.6529174863898035
stull_globe_shortwave_3h_mean_k0p012_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,29-30,113,0,0,0,0,0,,29.5141592920354,27.176732749965023,2.3374265420703755,2.412234394243491,2.8732641126970755,3.2578023096591147,2.3374265420703755,3.2578023096591147,4.619240336912213
stull_globe_shortwave_3h_mean_k0p012_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,30-31,140,0,0,0,0,0,,30.44857142857143,27.2898795726091,3.1586918559623283,3.1917225598548455,3.593927240199789,3.978229265510098,3.1586918559623283,3.978229265510098,5.049893616331069
stull_globe_shortwave_3h_mean_k0p012_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.82307531613864,3.5448351316225533,3.5226080357882097,4.010792718345854,4.48442616479039,3.5448351316225533,4.48442616479039,5.350143565170441
stull_globe_shortwave_3h_mean_k0p012_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,32-33,55,55,0,0,55,0,1.0,32.35818181818181,27.75895439054353,4.599227427638287,4.678497688129596,5.0051490517430235,5.231924162911755,4.599227427638287,5.231924162911755,5.877908078561887
stull_globe_shortwave_3h_mean_k0p012_wf0p25,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,>=33,15,15,0,0,15,0,1.0,33.34,27.782484371024175,5.5575156289758265,5.594087874413077,5.999487284440018,6.296724069732146,5.5575156289758265,6.296724069732146,6.594087874413077
stull_globe_shortwave_3h_mean_k0p002_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,<28,1123,0,0,0,0,0,,26.083615316117545,25.678932535576845,0.40468278054069734,0.37140833015452657,0.7646622542348549,1.2189760800631075,0.5866706292803063,1.2335292039650896,3.133353987841268
stull_globe_shortwave_3h_mean_k0p002_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,28-29,94,0,0,0,0,0,,28.49787234042553,26.707449267962417,1.79042307246311,1.806724485305235,2.3250862994791257,2.8860911015026898,1.8031345894528128,2.8860911015026898,3.6652132463177765
stull_globe_shortwave_3h_mean_k0p002_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,29-30,113,0,0,0,0,0,,29.5141592920354,26.820351430244504,2.693807861790891,2.725350059448015,3.134354006136487,3.4669618794873136,2.693807861790891,3.4669618794873136,4.630507139507806
stull_globe_shortwave_3h_mean_k0p002_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,30-31,140,0,0,0,0,0,,30.44857142857143,26.944592624382953,3.5039788041884754,3.519686924446921,3.88804939700327,4.242914633709266,3.5039788041884754,4.242914633709266,5.063918887268525
stull_globe_shortwave_3h_mean_k0p002_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.359901279733922,4.008009168027272,3.9924921331212033,4.4238116064272806,4.848478708182665,4.008009168027272,4.848478708182665,5.68696121706202
stull_globe_shortwave_3h_mean_k0p002_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,32-33,55,55,0,0,55,0,1.0,32.35818181818181,27.281557077734927,5.076624740446891,5.109065750610295,5.437048118051669,5.730643002974112,5.076624740446891,5.730643002974112,6.141429443449308
stull_globe_shortwave_3h_mean_k0p002_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,>=33,15,15,0,0,15,0,1.0,33.34,27.347126278681937,5.992873721318061,6.091782507578358,6.421246455675252,6.73537885621277,5.992873721318061,6.73537885621277,7.091782507578358
stull_globe_shortwave_3h_mean_k0p003_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,<28,1123,0,0,0,0,0,,26.083615316117545,25.6870884865546,0.3965268295629435,0.3654445684512204,0.7632684512513759,1.2168283664855775,0.5850446933924601,1.2324793465331783,3.132088560170658
stull_globe_shortwave_3h_mean_k0p003_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,28-29,94,0,0,0,0,0,,28.49787234042553,26.741974216673245,1.7558981237522897,1.771990457413228,2.3129255782749736,2.884408520574958,1.7713632978288827,2.884408520574958,3.66401872265018
stull_globe_shortwave_3h_mean_k0p003_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,29-30,113,0,0,0,0,0,,29.5141592920354,26.85474603126071,2.6594132607746817,2.7080195205668005,3.119303476407538,3.4292606257043667,2.6594132607746817,3.4292606257043667,4.6294092902150155
stull_globe_shortwave_3h_mean_k0p003_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,30-31,140,0,0,0,0,0,,30.44857142857143,26.978055897534265,3.470515531037162,3.4780796877477016,3.844126203095686,4.1905830667612305,3.470515531037162,4.1905830667612305,5.062572290681413
stull_globe_shortwave_3h_mean_k0p003_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.404111662562443,3.963798785198753,3.946206327428783,4.38778226480712,4.815422796989301,3.963798785198753,4.815422796989301,5.6546980792341515
stull_globe_shortwave_3h_mean_k0p003_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,32-33,55,55,0,0,55,0,1.0,32.35818181818181,27.32749811736263,5.030683700819199,5.0483485046611065,5.405440783671844,5.682054669182046,5.030683700819199,5.682054669182046,6.0883552813712924
stull_globe_shortwave_3h_mean_k0p003_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,>=33,15,15,0,0,15,0,1.0,33.34,27.389660389554837,5.950339610445163,6.043000275393879,6.383544122053397,6.689881981375822,5.950339610445163,6.689881981375822,7.043000275393879
stull_globe_shortwave_3h_mean_k0p0045_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,<28,1123,0,0,0,0,0,,26.083615316117545,25.69932241302123,0.3842929030963129,0.36039088272273645,0.7510317280237047,1.1853761761066552,0.5831387022770689,1.2275455385811156,3.1301904186647462
stull_globe_shortwave_3h_mean_k0p0045_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,28-29,94,0,0,0,0,0,,28.49787234042553,26.793761639739483,1.7041107006860587,1.7198894155752171,2.294684496468742,2.881884649183361,1.7237063603929872,2.881884649183361,3.6622269371487803
stull_globe_shortwave_3h_mean_k0p0045_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,29-30,113,0,0,0,0,0,,29.5141592920354,26.90633793278503,2.607821359250366,2.6779488131031535,3.0522523337534118,3.4082501156044565,2.607821359250366,3.4082501156044565,4.62776251627583
stull_globe_shortwave_3h_mean_k0p0045_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,30-31,140,0,0,0,0,0,,30.44857142857143,27.02825080726124,3.4203206213101907,3.415668832698877,3.8094395479272656,4.11591251082264,3.4203206213101907,4.11591251082264,5.060552395800745
stull_globe_shortwave_3h_mean_k0p0045_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.47042723680522,3.8974832109559747,3.8825221516754613,4.317490995397821,4.789026397960704,3.8974832109559747,4.789026397960704,5.606303372492349
stull_globe_shortwave_3h_mean_k0p0045_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,32-33,55,55,0,0,55,0,1.0,32.35818181818181,27.396409676804154,4.961772141377659,4.987876990747296,5.347301287300754,5.60917216849395,4.961772141377659,5.60917216849395,6.0087440382542745
stull_globe_shortwave_3h_mean_k0p0045_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,>=33,15,15,0,0,15,0,1.0,33.34,27.453461555864184,5.886538444135817,5.969826927117154,6.326990621620618,6.621636669120403,5.886538444135817,6.621636669120403,6.969826927117154
stull_globe_shortwave_3h_mean_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,<28,1123,0,0,0,0,0,,26.083615316117545,25.71155633948786,0.3720589766296822,0.3577406266794583,0.745933398340032,1.1611953334422045,0.5819587207294019,1.226873401027173,3.1282922771588346
stull_globe_shortwave_3h_mean_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,28-29,94,0,0,0,0,0,,28.49787234042553,26.845549062805706,1.6523232776198278,1.6759312462855824,2.232265291678339,2.8793607777917636,1.6760494229570921,2.8793607777917636,3.660435151647384
stull_globe_shortwave_3h_mean_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,29-30,113,0,0,0,0,0,,29.5141592920354,26.957929834309347,2.556229457726051,2.6122275251212024,3.015634853723377,3.385893121892508,2.556229457726051,3.385893121892508,4.626115742336644
stull_globe_shortwave_3h_mean_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,30-31,140,0,0,0,0,0,,30.44857142857143,27.07844571698821,3.3701257115832206,3.35642525968243,3.774199403510619,4.077999385252822,3.3701257115832206,4.077999385252822,5.058532500920077
stull_globe_shortwave_3h_mean_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.536742811048,3.831167636713197,3.8321371171558614,4.2630518293291555,4.734183712535078,3.831167636713197,4.734183712535078,5.557908665750549
stull_globe_shortwave_3h_mean_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,32-33,55,55,0,0,55,0,1.0,32.35818181818181,27.4653212362457,4.892860581936121,4.930761843634624,5.2909419034633896,5.536289667805858,4.892860581936121,5.536289667805858,5.929132795137253
stull_globe_shortwave_3h_mean_k0p006_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,>=33,15,15,0,0,15,0,1.0,33.34,27.51726272217353,5.82273727782647,5.896653578840436,6.270437121187836,6.553391356864987,5.82273727782647,6.553391356864987,6.896653578840436
stull_globe_shortwave_3h_mean_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,<28,1123,0,0,0,0,0,,26.083615316117545,25.72786824144337,0.3557470746741745,0.34841149682559447,0.7379126319611231,1.1510317280237068,0.5819094542286928,1.227403374285494,3.1257614218176144
stull_globe_shortwave_3h_mean_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,28-29,94,0,0,0,0,0,,28.49787234042553,26.914598960227345,1.5832733801981864,1.6129592942918922,2.1404278351754726,2.875995615936302,1.614569463199773,2.875995615936302,3.658046104312188
stull_globe_shortwave_3h_mean_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,29-30,113,0,0,0,0,0,,29.5141592920354,27.026719036341767,2.4874402556936297,2.57944586312507,2.9673612167824572,3.3610737602139094,2.4874402556936297,3.3610737602139094,4.62392004375107
stull_globe_shortwave_3h_mean_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,30-31,140,0,0,0,0,0,,30.44857142857143,27.145372263290838,3.303199165280592,3.304837944433025,3.7227921022610655,4.048518810456527,3.303199165280592,4.048518810456527,5.0558393077458526
stull_globe_shortwave_3h_mean_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.62516357670503,3.7427468710561596,3.7336144180239774,4.2015486002197315,4.6741187158014075,3.7427468710561596,4.6741187158014075,5.493382390094812
stull_globe_shortwave_3h_mean_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,32-33,55,55,0,0,55,0,1.0,32.35818181818181,27.557203315501088,4.800978502680736,4.867409403531017,5.200435922904532,5.447853586920133,4.800978502680736,5.447853586920133,5.897859001133373
stull_globe_shortwave_3h_mean_k0p008_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,>=33,15,15,0,0,15,0,1.0,33.34,27.602330943919323,5.7376690560806765,5.799089114471471,6.195032453944126,6.462397607191098,5.7376690560806765,6.462397607191098,6.799089114471471
stull_globe_shortwave_3h_mean_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,<28,1123,0,0,0,0,0,,26.083615316117545,25.744180143398875,0.33943517271866697,0.3418699049543754,0.7325260089881365,1.146188067183786,0.5836167257495856,1.2264917488695724,3.1232305664763977
stull_globe_shortwave_3h_mean_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,28-29,94,0,0,0,0,0,,28.49787234042553,26.98364885764899,1.514223482776545,1.5415227630792678,2.0485903786726096,2.87263045408084,1.5568418356272513,2.87263045408084,3.6556570569769917
stull_globe_shortwave_3h_mean_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,29-30,113,0,0,0,0,0,,29.5141592920354,27.09550823837419,2.41865105366121,2.506897272646416,2.917988240309949,3.315265804916891,2.41865105366121,3.315265804916891,4.6217243451654895
stull_globe_shortwave_3h_mean_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,30-31,140,0,0,0,0,0,,30.44857142857143,27.212298809593467,3.236272618977964,3.2621646996871174,3.691217459301048,3.9901895706467023,3.236272618977964,3.9901895706467023,5.0531461145716285
stull_globe_shortwave_3h_mean_k0p01_wf0p5,raw_formula_proxy,stull_wetbulb_simple_globe_k_sweep,observed_wbgt_bin,31-32,134,134,0,0,134,0,1.0,31.36791044776119,27.71358434236207,3.654326105399122,3.626412063476721,4.111107144305384,4.58793239287961,3.654326105399122,4.58793239287961,5.428856114439075
