cell_id,hour_sgt,fd01_forcing_day_id,fd02_forcing_day_id,contrast_direction,delta_tmrt_p90_fd01_c,delta_tmrt_p90_fd02_c,fd02_minus_fd01_delta_tmrt_p90_c,sign_stable,rank_fd01,rank_fd02,rank_drift,notes
TP_0458,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,100,101,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0465,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.011165,-0.017197,-0.006032,yes,86,80,6,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0475,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,100,101,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0489,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.192027,-0.195276,-0.003249,yes,46,45,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0492,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,100,101,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0498,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,100,101,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0542,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.534502,-0.527793,0.006709,yes,20,18,2,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0543,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.194443,-0.221039,-0.026596,yes,45,41,4,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0552,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-1.026481,-0.974398,0.052083,yes,9,6,3,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0554,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.019690,-0.007365,0.012325,yes,79,92,13,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0555,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,100,101,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0560,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.000984,-0.016667,-0.015683,yes,96,81,15,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0565,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.008663,-0.015373,-0.006710,yes,89,82,7,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0569,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.207066,-0.197700,0.009366,yes,44,44,0,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0575,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.367240,-0.457394,-0.090154,yes,28,21,7,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0584,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.000057,-0.002399,-0.002342,yes,99,97,2,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0587,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.125973,-0.119641,0.006332,yes,55,51,4,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0592,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,100,101,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0599,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.169830,-0.245567,-0.075737,yes,51,34,17,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0600,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.661204,-0.663611,-0.002407,yes,17,15,2,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0608,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,100,101,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0614,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,100,101,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0616,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.186184,-0.171540,0.014644,yes,47,49,2,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0627,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.080487,-0.075401,0.005086,yes,61,61,0,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0628,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.012154,-0.026875,-0.014721,yes,85,75,10,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0647,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.004822,-0.005875,-0.001053,yes,93,95,2,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0657,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.040793,-0.035366,0.005427,yes,70,72,2,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0663,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,100,101,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0669,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,100,101,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0670,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,100,101,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0676,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.013596,-0.007557,0.006039,yes,83,91,8,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0691,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,100,101,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0693,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,100,101,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0707,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.005142,-0.009957,-0.004815,yes,92,89,3,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0710,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.102913,-0.113010,-0.010097,yes,56,53,3,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0711,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.060219,-0.055656,0.004563,yes,64,64,0,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0718,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.789722,-0.769297,0.020425,yes,14,12,2,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0719,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,100,101,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0720,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,100,101,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0740,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.046031,-0.054634,-0.008603,yes,68,65,3,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0744,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.060215,-0.092556,-0.032341,yes,65,57,8,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0745,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-1.550732,-1.509580,0.041152,yes,4,3,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0746,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-2.038121,-1.884898,0.153223,yes,2,2,0,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0747,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.265678,-0.259693,0.005985,yes,37,32,5,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0759,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,100,101,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0772,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.250796,-0.277637,-0.026841,yes,38,30,8,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0773,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.381405,-0.426662,-0.045257,yes,27,23,4,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0792,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.006825,-0.006890,-0.000065,yes,91,93,2,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0799,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.017887,-0.011437,0.006450,yes,81,86,5,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0808,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.234824,-0.246170,-0.011346,yes,40,33,7,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0817,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,100,101,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0822,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.013119,-0.013382,-0.000263,yes,84,84,0,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0835,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.218956,-0.225266,-0.006310,yes,42,39,3,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0857,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-3.414902,-2.481069,0.933833,yes,1,1,0,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0864,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.683210,-0.660686,0.022524,yes,16,16,0,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0871,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.871826,-0.807208,0.064618,yes,10,10,0,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0882,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.303350,-0.242919,0.060431,yes,33,35,2,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0889,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.820468,-0.780984,0.039484,yes,12,11,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0890,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.809239,-0.699825,0.109414,yes,13,14,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0892,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.773016,-0.650965,0.122051,yes,15,17,2,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0893,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.025055,-0.022869,0.002186,yes,74,78,4,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0899,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,100,101,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0901,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,100,101,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0908,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,-0.006138,-0.006138,no,100,94,6,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0933,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,100,101,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0934,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.026268,-0.015065,0.011203,yes,73,83,10,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0936,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.094524,-0.110666,-0.016142,yes,58,54,4,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0947,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-1.660499,-1.457632,0.202867,yes,3,4,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0948,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-1.177275,-0.917017,0.260258,yes,5,7,2,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0960,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.007420,-0.008945,-0.001525,yes,90,90,0,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0963,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.020015,-0.010871,0.009144,yes,78,88,10,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0967,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.098469,-0.107708,-0.009239,yes,57,55,2,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0986,15,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,100,101,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0005,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,99,97,2,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0006,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,99,97,2,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0018,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,99,97,2,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0020,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.026558,-0.026438,0.000120,yes,79,79,0,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0023,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.162644,-0.168995,-0.006351,yes,51,50,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0028,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,99,97,2,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0037,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.473155,-0.458389,0.014766,yes,20,20,0,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0040,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,99,97,2,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0041,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.001700,0.000000,0.001700,no,96,97,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0049,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.001347,0.000000,0.001347,no,97,97,0,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0050,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.010788,-0.015430,-0.004642,yes,89,84,5,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0053,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.005323,-0.004500,0.000823,yes,93,93,0,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0056,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,99,97,2,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0059,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.230591,-0.223701,0.006890,yes,41,39,2,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0060,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.442185,-0.425646,0.016539,yes,22,22,0,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0065,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.398629,-0.378448,0.020181,yes,25,24,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0066,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.522785,-0.490231,0.032554,yes,19,19,0,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0081,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.053550,-0.030501,0.023049,yes,66,75,9,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0082,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.091233,-0.081745,0.009488,yes,59,60,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0088,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.220947,-0.209584,0.011363,yes,43,42,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0089,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.314397,-0.296337,0.018060,yes,33,30,3,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0097,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.312537,-0.276672,0.035865,yes,34,34,0,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0098,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.315651,-0.289242,0.026409,yes,32,33,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0108,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.069677,-0.068617,0.001060,yes,63,64,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0114,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.024023,-0.023211,0.000812,yes,81,81,0,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0115,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,99,97,2,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0126,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.431934,-0.374237,0.057697,yes,23,25,2,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0133,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.036580,-0.036061,0.000519,yes,73,70,3,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0135,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.011282,-0.012059,-0.000777,yes,88,89,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0141,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.996573,-0.927257,0.069316,yes,9,9,0,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0154,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.379157,-0.331831,0.047326,yes,27,27,0,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0160,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,99,97,2,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0162,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.039318,-0.035766,0.003552,yes,72,72,0,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0166,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,0.000000,0.000000,0.000000,yes,99,97,2,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
TP_0170,16,FD01_high_shortwave_hot_20260507,FD02_humid_hot_cloudy_or_diffuse_20260508,FD02_minus_FD01,-0.318776,-0.289927,0.028849,yes,31,32,1,FD02 - FD01 for delta_tmrt_p90_c; SOLWEIG Tmrt label only.
