cell_id,forcing_day_id,date,hour_sgt,scenario,tmrt_mean_c,tmrt_p50_c,tmrt_p90_c,tmrt_p95_c,tmrt_max_c,valid_pixel_count,nodata_fraction,sanity_status
TP_0600,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,44.197238,47.816330,51.171575,51.360538,51.878647,22500,0.000000,PASS
TP_0600,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,42.176016,44.108540,50.470993,51.125465,51.878647,22500,0.000000,PASS
TP_0600,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.515863,27.653671,28.415872,28.532313,30.186228,22500,0.000000,PASS
TP_0600,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.298458,27.476094,28.163614,28.403194,30.186228,22500,0.000000,PASS
TP_0600,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,46.114058,50.135832,52.794102,52.998025,53.527054,22500,0.000000,PASS
TP_0600,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,44.021389,47.902782,52.058813,52.704796,53.527054,22500,0.000000,PASS
TP_0600,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,50.881375,56.013346,58.871863,59.076577,59.614315,22500,0.000000,PASS
TP_0600,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,48.470722,53.645884,58.155540,58.788557,59.614315,22500,0.000000,PASS
TP_0600,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,39.142109,41.201056,43.709290,43.912125,44.435600,22500,0.000000,PASS
TP_0600,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,37.753000,39.250778,43.045679,43.663242,44.435600,22500,0.000000,PASS
TP_0600,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,41.016802,43.942047,47.012332,47.194820,47.696823,22500,0.000000,PASS
TP_0600,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,39.289835,40.823267,46.342581,46.971298,47.696823,22500,0.000000,PASS
TP_0799,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,38.120699,34.085714,45.927885,46.175846,46.522907,22500,0.000000,PASS
TP_0799,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,38.074094,34.064417,45.910645,46.168684,46.522907,22500,0.000000,PASS
TP_0799,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,48.991011,42.642710,61.981209,62.079609,62.590607,22500,0.000000,PASS
TP_0799,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,48.911506,42.351175,61.967793,62.075649,62.590607,22500,0.000000,PASS
TP_0799,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,49.051366,56.535509,61.952957,62.196121,62.506031,22500,0.000000,PASS
TP_0799,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,48.967387,56.247404,61.937565,62.184504,62.506031,22500,0.000000,PASS
TP_0799,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,46.397310,40.725258,59.996498,60.317995,60.765018,22500,0.000000,PASS
TP_0799,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,46.327150,40.582756,59.978611,60.309788,60.765018,22500,0.000000,PASS
TP_0799,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,40.672061,36.809998,50.956646,51.324474,51.771709,22500,0.000000,PASS
TP_0799,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,40.605203,36.742949,50.924776,51.314330,51.771709,22500,0.000000,PASS
TP_0799,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.324757,27.387255,28.368942,28.527376,30.187801,22500,0.000000,PASS
TP_0799,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.323809,27.387479,28.362188,28.526564,30.187801,22500,0.000000,PASS
TP_0799,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,42.601443,38.670176,52.622246,52.950906,53.382778,22500,0.000000,PASS
TP_0799,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,42.539986,38.441156,52.596672,52.945606,53.382778,22500,0.000000,PASS
TP_0799,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,46.734574,52.217014,58.654335,59.019711,59.456333,22500,0.000000,PASS
TP_0799,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,46.657366,51.905962,58.632308,59.006836,59.456333,22500,0.000000,PASS
TP_0799,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,36.844587,34.081026,43.545872,43.878178,44.312305,22500,0.000000,PASS
TP_0799,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,36.810926,34.036625,43.534435,43.871376,44.312305,22500,0.000000,PASS
TP_0799,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,38.021920,34.662407,46.810885,47.167316,47.590824,22500,0.000000,PASS
TP_0799,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,37.964760,34.602093,46.780951,47.151229,47.590824,22500,0.000000,PASS
TP_0817,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,41.369378,43.468742,46.632996,46.632996,46.632996,22500,0.000000,PASS
TP_0817,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,41.369378,43.468742,46.632996,46.632996,46.632996,22500,0.000000,PASS
TP_0817,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,56.742726,60.637001,62.346897,62.346897,62.426144,22500,0.000000,PASS
TP_0817,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,56.742726,60.637001,62.346897,62.346897,62.426144,22500,0.000000,PASS
TP_0817,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,56.673988,59.980330,62.622520,62.622520,62.622520,22500,0.000000,PASS
TP_0817,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,56.673988,59.980330,62.622520,62.622520,62.622520,22500,0.000000,PASS
TP_0817,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,53.578347,57.327673,60.863136,60.863136,60.863136,22500,0.000000,PASS
TP_0817,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,53.578347,57.327673,60.863136,60.863136,60.863136,22500,0.000000,PASS
TP_0817,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,45.409169,48.020962,51.876701,51.876701,51.876701,22500,0.000000,PASS
TP_0817,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,45.409169,48.020962,51.876701,51.876701,51.876701,22500,0.000000,PASS
TP_0817,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.434293,27.400429,28.827488,28.827488,29.072210,22500,0.000000,PASS
TP_0817,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.434293,27.400429,28.827488,28.827488,29.072210,22500,0.000000,PASS
TP_0817,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,48.065200,49.884615,53.528316,53.528316,53.528316,22500,0.000000,PASS
TP_0817,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,48.065200,49.884615,53.528316,53.528316,53.528316,22500,0.000000,PASS
TP_0817,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,53.458346,55.882801,59.614075,59.614075,59.614075,22500,0.000000,PASS
TP_0817,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,53.458346,55.882801,59.614075,59.614075,59.614075,22500,0.000000,PASS
TP_0817,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,40.070249,40.962418,44.434711,44.434711,44.434711,22500,0.000000,PASS
TP_0817,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,40.070249,40.962418,44.434711,44.434711,44.434711,22500,0.000000,PASS
TP_0817,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,42.015388,44.059471,47.695126,47.695126,47.695126,22500,0.000000,PASS
TP_0817,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,42.015388,44.059471,47.695126,47.695126,47.695126,22500,0.000000,PASS
TP_0936,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,39.019075,41.614338,46.152411,46.444317,46.632885,22500,0.000000,PASS
TP_0936,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,38.843674,36.184938,46.028282,46.419964,46.632885,22500,0.000000,PASS
TP_0936,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,52.201720,59.207535,62.045803,62.235252,62.370255,22500,0.000000,PASS
TP_0936,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,51.966112,59.045357,61.966248,62.222107,62.370255,22500,0.000000,PASS
TP_0936,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,51.925291,58.252939,62.195233,62.449104,62.622269,22500,0.000000,PASS
TP_0936,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,51.682581,58.052269,62.074218,62.434754,62.622269,22500,0.000000,PASS
TP_0936,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,49.162185,54.630783,60.412457,60.658314,60.863800,22500,0.000000,PASS
TP_0936,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,48.916661,54.298265,60.317933,60.633923,60.863800,22500,0.000000,PASS
TP_0936,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,42.212296,39.083496,51.397461,51.661743,51.877369,22500,0.000000,PASS
TP_0936,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,42.009110,38.376154,51.293085,51.632988,51.877369,22500,0.000000,PASS
TP_0936,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.208704,27.388689,28.496761,28.689743,29.031916,22500,0.000000,PASS
TP_0936,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.198473,27.393254,28.417303,28.675000,29.031916,22500,0.000000,PASS
TP_0936,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,44.650948,48.136044,52.924088,53.288723,53.528107,22500,0.000000,PASS
TP_0936,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,44.468025,47.983673,52.775598,53.265133,53.528107,22500,0.000000,PASS
TP_0936,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,49.155791,53.845718,59.010242,59.364002,59.613949,22500,0.000000,PASS
TP_0936,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,48.930670,53.624001,58.863064,59.342445,59.613949,22500,0.000000,PASS
TP_0936,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,37.952234,39.401531,43.907987,44.207901,44.435047,22500,0.000000,PASS
TP_0936,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,37.835744,39.286938,43.797321,44.181927,44.435047,22500,0.000000,PASS
TP_0936,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,39.296332,36.515768,47.226917,47.484661,47.695705,22500,0.000000,PASS
TP_0936,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,39.125695,35.942577,47.125614,47.458579,47.695705,22500,0.000000,PASS
TP_0710,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,39.973808,42.747795,46.485394,46.556019,46.631939,22500,0.000000,PASS
TP_0710,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,39.870996,42.658270,46.396309,46.545395,46.631939,22500,0.000000,PASS
TP_0710,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,54.810609,60.511709,62.275433,62.315273,62.707283,22500,0.000000,PASS
TP_0710,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,54.592718,60.396439,62.226593,62.286156,62.596325,22500,0.000000,PASS
TP_0710,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,55.207198,59.558990,62.480816,62.558475,62.622757,22500,0.000000,PASS
TP_0710,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,54.972444,59.456081,62.397133,62.544071,62.622757,22500,0.000000,PASS
TP_0710,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,51.781207,56.076172,60.672375,60.797028,60.864342,22500,0.000000,PASS
TP_0710,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,51.626351,56.000713,60.569462,60.768677,60.864342,22500,0.000000,PASS
TP_0710,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,43.808328,46.464172,51.676468,51.806080,51.877907,22500,0.000000,PASS
TP_0710,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,43.689955,46.351486,51.566685,51.779800,51.877907,22500,0.000000,PASS
TP_0710,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.197934,27.324652,28.711002,28.768778,29.910095,22500,0.000000,PASS
TP_0710,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.201065,27.326994,28.652704,28.766336,29.910095,22500,0.000000,PASS
TP_0710,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,46.436696,49.049143,53.337147,53.441406,53.527565,22500,0.000000,PASS
TP_0710,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,46.279085,48.966223,53.229752,53.420330,53.527565,22500,0.000000,PASS
TP_0710,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,51.942193,54.936157,59.406097,59.523819,59.614193,22500,0.000000,PASS
TP_0710,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,51.735656,54.840714,59.294590,59.507824,59.614193,22500,0.000000,PASS
TP_0710,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,39.071208,40.045153,44.229660,44.352306,44.435268,22500,0.000000,PASS
TP_0710,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,39.000991,40.023344,44.116650,44.327923,44.435268,22500,0.000000,PASS
TP_0710,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,40.607035,42.702143,47.502602,47.624969,47.696178,22500,0.000000,PASS
TP_0710,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,40.508688,42.605686,47.395927,47.599998,47.696178,22500,0.000000,PASS
TP_0183,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,37.134020,33.380459,45.941116,46.130352,46.631618,22500,0.000000,PASS
TP_0183,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,36.995096,33.349726,45.747665,46.064151,46.631618,22500,0.000000,PASS
TP_0183,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,46.781282,38.654572,62.029338,62.117165,62.504143,22500,0.000000,PASS
TP_0183,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,46.402160,38.453495,61.962692,62.074422,62.504143,22500,0.000000,PASS
TP_0183,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,46.811508,38.635670,62.147820,62.271019,62.623875,22500,0.000000,PASS
TP_0183,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,46.468285,38.473280,61.991507,62.214294,62.623875,22500,0.000000,PASS
TP_0183,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,45.310257,38.150312,60.296432,60.444927,60.862686,22500,0.000000,PASS
TP_0183,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,44.942483,37.993591,60.121188,60.386372,60.862686,22500,0.000000,PASS
TP_0183,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,40.326821,35.588135,51.244122,51.397725,51.876232,22500,0.000000,PASS
TP_0183,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,40.039520,35.481064,51.037994,51.320637,51.876232,22500,0.000000,PASS
TP_0183,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.389559,27.440316,28.339132,28.459623,28.880449,22500,0.000000,PASS
TP_0183,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.384821,27.432642,28.231972,28.418907,28.894894,22500,0.000000,PASS
TP_0183,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,41.256078,35.746973,52.710901,52.931885,53.527828,22500,0.000000,PASS
TP_0183,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,40.969595,35.677601,52.468678,52.842240,53.527828,22500,0.000000,PASS
TP_0183,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,44.885539,37.958990,58.869545,59.055355,59.614758,22500,0.000000,PASS
TP_0183,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,44.567807,37.884895,58.623396,58.972458,59.614758,22500,0.000000,PASS
TP_0183,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,36.489074,33.451515,43.728731,43.899258,44.434391,22500,0.000000,PASS
TP_0183,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,36.310337,33.356836,43.505184,43.820531,44.434391,22500,0.000000,PASS
TP_0183,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,37.774775,33.793871,47.077923,47.219112,47.694733,22500,0.000000,PASS
TP_0183,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,37.530250,33.696344,46.867921,47.148224,47.694733,22500,0.000000,PASS
TP_0670,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,40.930816,43.477577,46.547451,46.605793,46.632969,22500,0.000000,PASS
TP_0670,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,40.841657,43.417503,46.547451,46.605793,46.632969,22500,0.000000,PASS
TP_0670,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,54.775499,60.323915,62.287422,62.327980,62.636005,22500,0.000000,PASS
TP_0670,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,54.602309,60.265017,62.287422,62.327980,62.636005,22500,0.000000,PASS
TP_0670,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,54.644581,59.827898,62.544025,62.597622,62.622829,22500,0.000000,PASS
TP_0670,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,54.481208,59.762367,62.544025,62.597622,62.622829,22500,0.000000,PASS
TP_0670,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,52.478946,57.198307,60.776176,60.829243,60.862579,22500,0.000000,PASS
TP_0670,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,52.315546,57.155439,60.776176,60.829243,60.862579,22500,0.000000,PASS
TP_0670,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,44.955358,47.996799,51.787659,51.842987,51.876141,22500,0.000000,PASS
TP_0670,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,44.833964,47.941864,51.787659,51.842987,51.876141,22500,0.000000,PASS
TP_0670,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.499857,27.507498,28.769077,28.813540,29.346632,22500,0.000000,PASS
TP_0670,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.502809,27.510862,28.769077,28.813540,29.346632,22500,0.000000,PASS
TP_0670,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,46.813795,49.858761,53.422539,53.494675,53.528439,22500,0.000000,PASS
TP_0670,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,46.692371,49.787838,53.422539,53.494675,53.528439,22500,0.000000,PASS
TP_0670,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,51.768440,55.840269,59.508331,59.580517,59.614231,22500,0.000000,PASS
TP_0670,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,51.623173,55.759621,59.508331,59.580517,59.614231,22500,0.000000,PASS
TP_0670,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,39.626178,40.993326,44.342129,44.402325,44.434425,22500,0.000000,PASS
TP_0670,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,39.557792,40.944847,44.342129,44.402325,44.434425,22500,0.000000,PASS
TP_0670,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,41.649511,44.050615,47.609097,47.663113,47.694641,22500,0.000000,PASS
TP_0670,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,41.548800,44.002884,47.609097,47.663113,47.694641,22500,0.000000,PASS
TP_0378,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,38.316909,34.323586,45.889991,46.047283,46.632713,22500,0.000000,PASS
TP_0378,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,37.971002,34.224937,45.855826,46.039846,46.632713,22500,0.000000,PASS
TP_0378,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,48.207098,40.940491,61.903308,62.005539,62.625084,22500,0.000000,PASS
TP_0378,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,47.763370,40.860119,61.857156,61.993691,62.619362,22500,0.000000,PASS
TP_0378,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,48.117686,40.886192,61.951328,62.098774,62.623451,22500,0.000000,PASS
TP_0378,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,47.660036,40.738668,61.920694,62.090565,62.623451,22500,0.000000,PASS
TP_0378,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,46.652515,39.780437,59.964730,60.162770,60.861778,22500,0.000000,PASS
TP_0378,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,46.195212,39.490927,59.877869,60.148535,60.861778,22500,0.000000,PASS
TP_0378,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,41.385717,36.643097,50.937459,51.152465,51.875332,22500,0.000000,PASS
TP_0378,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,40.956870,36.442329,50.865623,51.138171,51.875332,22500,0.000000,PASS
TP_0378,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.553715,27.548227,28.357644,28.436821,30.072500,22500,0.000000,PASS
TP_0378,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.507172,27.503872,28.356512,28.436470,30.072500,22500,0.000000,PASS
TP_0378,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,42.409177,37.124565,52.627904,52.807357,53.528522,22500,0.000000,PASS
TP_0378,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,42.043913,37.049397,52.597332,52.795578,53.528522,22500,0.000000,PASS
TP_0378,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,46.148502,39.612158,58.699892,58.883765,59.614544,22500,0.000000,PASS
TP_0378,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,45.713226,39.462809,58.667858,58.874386,59.614544,22500,0.000000,PASS
TP_0378,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,37.179581,34.070280,43.549945,43.725523,44.433994,22500,0.000000,PASS
TP_0378,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,36.941645,33.958921,43.504592,43.715495,44.433994,22500,0.000000,PASS
TP_0378,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,38.679898,34.684435,46.800032,47.000254,47.693943,22500,0.000000,PASS
TP_0378,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,38.312687,34.508009,46.739546,46.990268,47.693943,22500,0.000000,PASS
TP_0772,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,40.116065,43.278248,46.296001,46.504765,46.631638,22500,0.000000,PASS
TP_0772,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,39.808365,42.962280,46.030071,46.404793,46.631638,22500,0.000000,PASS
TP_0772,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,53.401190,60.257093,62.172226,62.273087,62.345013,22500,0.000000,PASS
TP_0772,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,52.993629,59.946930,62.007366,62.226055,62.345013,22500,0.000000,PASS
TP_0772,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,53.527840,59.747171,62.373402,62.530308,62.622627,22500,0.000000,PASS
TP_0772,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,53.131215,59.448296,62.124770,62.439064,62.622627,22500,0.000000,PASS
TP_0772,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,51.085683,57.068790,60.532558,60.754665,60.865063,22500,0.000000,PASS
TP_0772,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,50.673136,56.669983,60.281762,60.645821,60.865063,22500,0.000000,PASS
TP_0772,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,44.175629,47.841816,51.524471,51.758644,51.878632,22500,0.000000,PASS
TP_0772,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,43.836177,47.445669,51.261459,51.647087,51.878632,22500,0.000000,PASS
TP_0772,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.431033,27.569634,28.589737,28.737009,28.955172,22500,0.000000,PASS
TP_0772,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.353194,27.526552,28.438767,28.678889,28.971539,22500,0.000000,PASS
TP_0772,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,45.845020,49.655096,53.126839,53.376919,53.527260,22500,0.000000,PASS
TP_0772,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,45.487042,49.376684,52.789505,53.249962,53.527260,22500,0.000000,PASS
TP_0772,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,50.746609,55.656809,59.229263,59.475548,59.614132,22500,0.000000,PASS
TP_0772,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,50.354072,55.341476,58.898641,59.337208,59.614132,22500,0.000000,PASS
TP_0772,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,39.003495,40.838333,44.058239,44.305279,44.435619,22500,0.000000,PASS
TP_0772,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,38.758941,40.622427,43.780602,44.183353,44.435619,22500,0.000000,PASS
TP_0772,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,40.992883,43.923409,47.349693,47.579277,47.696808,22500,0.000000,PASS
TP_0772,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,40.694714,43.596224,47.097176,47.466724,47.696808,22500,0.000000,PASS
TP_0208,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,39.521176,42.262030,46.410034,46.632053,46.632053,22500,0.000000,PASS
