timestamp_sgt,timestamp_utc,dataset_label,station_count,network_median_p_ge31,network_p90_p_ge31,network_max_p_ge31,anchor_S128_p_ge31,exclude_S142_network_p90_p_ge31,exclude_high_event_stations_network_p90_p_ge31,anchor_minus_median_p_ge31,anchor_minus_p90_p_ge31,max_minus_p90_p_ge31,s142_exclusion_delta_p90_p_ge31,high_event_exclusion_delta_p90_p_ge31,s142_exclusion_abs_delta_gt_0p05,high_event_exclusion_abs_delta_gt_0p05
2026-05-10 22:00:00+08:00,2026-05-10 14:00:00+0000,hourly_max,27,0.0021819599784026,0.00414130606088616,0.0078414920377766,0.0020315951295462,0.0041470867667116,0.00415864817836248,-0.00015036484885640015,-0.00210971093133996,0.00370018597689044,5.78070582544013e-06,1.734211747632039e-05,False,False
2026-05-10 23:00:00+08:00,2026-05-10 15:00:00+0000,hourly_max,27,0.0024837390864626,0.004895293444566561,0.0067426319112567,0.0023972620379804,0.0049283677846249,0.0049945164647415795,-8.64770484822002e-05,-0.002498031406586161,0.0018473384666901392,3.307434005833925e-05,9.922302017501862e-05,False,False
2026-05-11 00:00:00+08:00,2026-05-10 16:00:00+0000,hourly_max,27,0.0011730461297551,0.00263003612898324,0.0051083166432359,0.0010058630990863,0.0026331085847292003,0.00263925349622112,-0.00016718303066879997,-0.00162417302989694,0.0024782805142526602,3.0724557459602987e-06,9.217367237880029e-06,False,False
2026-05-11 01:00:00+08:00,2026-05-10 17:00:00+0000,hourly_max,27,0.0013454798391713,0.00302325350746128,0.0069241692038885,0.0011484830095421,0.0030279392266938498,0.00303731066515899,-0.00019699682962920004,-0.00187477049791918,0.0039009156964272197,4.685719232569701e-06,1.405715769770997e-05,False,False
2026-05-11 02:00:00+08:00,2026-05-10 18:00:00+0000,hourly_max,27,0.0016082566252243,0.0035654371080040205,0.0073201030565781,0.0013144456254161,0.00359261493686955,0.00364697059460061,-0.0002938109998082,-0.0022509914825879205,0.00375466594857408,2.7177828865529354e-05,8.153348659658936e-05,False,False
2026-05-11 03:00:00+08:00,2026-05-10 19:00:00+0000,hourly_max,27,0.0026449974600158,0.005671241391081,0.0122218017000312,0.0022279814688365,0.0056713798930219505,0.00567165689690385,-0.00041701599117929984,-0.0034432599222444997,0.006550560308950201,1.3850194095083035e-07,4.155058228507563e-07,False,False
2026-05-11 04:00:00+08:00,2026-05-10 20:00:00+0000,hourly_max,27,0.0023328236812044,0.005483004731168921,0.0130928717844991,0.0019702698288087,0.00550925406469105,0.00556175273173531,-0.0003625538523957003,-0.0035127349023602213,0.007609867053330179,2.6249333522129076e-05,7.874800056638896e-05,False,False
2026-05-11 05:00:00+08:00,2026-05-10 21:00:00+0000,hourly_max,27,0.0029409817357745,0.006536706924721461,0.0160420039278903,0.0024545001975314,0.0065652966178529,0.006622476004115779,-0.0004864815382430998,-0.0040822067271900605,0.009505297003168838,2.858969313143927e-05,8.576907939431867e-05,False,False
2026-05-11 06:00:00+08:00,2026-05-10 22:00:00+0000,hourly_max,27,0.0028803019646755,0.0058525321403219,0.0217344472627207,0.0021632310388734,0.0058701256293284,0.0059053126073414,-0.0007170709258021001,-0.0036893011014484996,0.0158819151223988,1.75934890065e-05,5.2780467019499996e-05,False,False
2026-05-11 07:00:00+08:00,2026-05-10 23:00:00+0000,hourly_max,27,0.0028252563116623,0.005751963169328721,0.0198712074873089,0.0021313712508025,0.0057700583563289,0.00580624873032926,-0.0006938850608598003,-0.003620591918526221,0.01411924431798018,1.809518700017932e-05,5.428556100053883e-05,False,False
2026-05-11 08:00:00+08:00,2026-05-11 00:00:00+0000,hourly_max,27,0.015282731681483,0.03286754652051846,0.06050220075356,0.0131159339809885,0.0329610978664246,0.03314820055823688,-0.002166797700494499,-0.019751612539529957,0.02763465423304154,9.355134590614128e-05,0.00028065403771842384,False,False
2026-05-11 09:00:00+08:00,2026-05-11 01:00:00+0000,hourly_max,27,0.1864451017790579,0.23789186637089105,0.271413594377172,0.1779304122249236,0.2383761339503706,0.23934466910932975,-0.008514689554134314,-0.05996145414596746,0.03352172800628095,0.0004842675794795581,0.0014528027384387021,False,False
2026-05-11 10:00:00+08:00,2026-05-11 02:00:00+0000,hourly_max,27,0.4064903393693413,0.4643846264796887,0.4745375533863755,0.391524771029837,0.46441592577257784,0.4644785243583561,-0.014965568339504298,-0.07285985544985168,0.010152926906686788,3.1299292889142016e-05,9.389787866742605e-05,False,False
2026-05-11 11:00:00+08:00,2026-05-11 03:00:00+0000,hourly_max,27,0.560274127829242,0.6371103344927304,0.7190346017188409,0.5991759067710882,0.6373189863466298,0.6377362900544288,0.03890177894184621,-0.03793442772164213,0.08192426722611057,0.00020865185389939978,0.0006259555616984214,False,False
2026-05-11 12:00:00+08:00,2026-05-11 04:00:00+0000,hourly_max,27,0.491198690507172,0.6933337450775208,0.8023126468631334,0.5954986203676818,0.6935723248273239,0.6940494843269301,0.10429992986050973,-0.09783512470983902,0.10897890178561265,0.00023857974980312502,0.0007157392494093751,False,False
2026-05-11 13:00:00+08:00,2026-05-11 05:00:00+0000,hourly_max,27,0.6031399206710728,0.6677745580090082,0.8015420117912117,0.6607283415190193,0.6681874037948272,0.6690130953664652,0.057588420847946464,-0.007046216489988932,0.13376745378220345,0.000412845785819016,0.001238537357457048,False,False
2026-05-11 14:00:00+08:00,2026-05-11 06:00:00+0000,hourly_max,27,0.5906785566264207,0.7295805039824995,0.7983267353812074,0.7027697048878917,0.7298484577174066,0.7303843651872207,0.11209114826147104,-0.026810799094607818,0.06874623139870784,0.0002679537349070671,0.0008038612047212013,False,False
2026-05-11 15:00:00+08:00,2026-05-11 07:00:00+0000,hourly_max,27,0.2388405099262928,0.3021608184125269,0.3946349259689259,0.1450004295953729,0.30221224361737414,0.30231509402706863,-0.0938400803309199,-0.157160388817154,0.09247410755639901,5.142520484724411e-05,0.00015427561454173233,False,False
2026-05-11 16:00:00+08:00,2026-05-11 08:00:00+0000,hourly_max,27,0.1232051609681052,0.2934101439057763,0.3014278742201183,0.1419710578456134,0.2935589672079496,0.2909062392968952,0.018765896877508195,-0.1514390860601629,0.008017730314341998,0.00014882330217330653,-0.0025039046088811134,False,False
2026-05-11 17:00:00+08:00,2026-05-11 09:00:00+0000,hourly_max,27,0.1140738421706709,0.17010173276444815,0.1733392590151116,0.1140738421706709,0.1675381292703068,0.161370609806577,0.0,-0.056027890593777246,0.003237526250663453,-0.0025636034941413366,-0.008731122957871151,False,False
2026-05-11 18:00:00+08:00,2026-05-11 10:00:00+0000,hourly_max,27,0.0726853524332558,0.11462933131942468,0.1178518989523214,0.0759365241230221,0.11463588328848326,0.11464898722660039,0.0032511716897662968,-0.038692807196402584,0.0032225676328967168,6.551969058576912e-06,1.965590717570298e-05,False,False
2026-05-11 19:00:00+08:00,2026-05-11 11:00:00+0000,hourly_max,27,0.0281225390226987,0.04024311518961724,0.0427974036345028,0.0281225390226987,0.0403188016098341,0.04047017445026782,0.0,-0.012120576166918542,0.0025542884448855607,7.568642021685973e-05,0.0002270592606505792,False,False
2026-05-11 20:00:00+08:00,2026-05-11 12:00:00+0000,hourly_max,27,0.0042314172366976,0.00510987399478818,0.0076599937593949,0.0039329057399111,0.0051167284182989,0.00513043726532034,-0.0002985114967865004,-0.00117696825487708,0.00255011976460672,6.854423510720131e-06,2.0563270532160394e-05,False,False
2026-05-11 21:00:00+08:00,2026-05-11 13:00:00+0000,hourly_max,27,0.0056014820206825,0.00899191782082014,0.0172360659855735,0.0056014820206825,0.00903507758242495,0.009121397105634569,0.0,-0.00339043580013764,0.00824414816475336,4.315976160480968e-05,0.00012947928481442904,False,False
2026-05-11 22:00:00+08:00,2026-05-11 14:00:00+0000,hourly_max,27,0.0058917384998047,0.01006064239097224,0.0205991046921747,0.005013392662625,0.0101083963709746,0.01020390433097932,-0.0008783458371796997,-0.00504724972834724,0.010538462301202459,4.775398000235985e-05,0.00014326194000707955,False,False
2026-05-11 23:00:00+08:00,2026-05-11 15:00:00+0000,hourly_max,27,0.006936493274853,0.012694294466201341,0.0227206736105645,0.0060911782201096,0.012720110657836951,0.012771743041108171,-0.0008453150547434,-0.006603116246091742,0.010026379144363157,2.5816191635609845e-05,7.744857490682953e-05,False,False
2026-05-12 00:00:00+08:00,2026-05-11 16:00:00+0000,hourly_max,27,0.003597560387717,0.0065440488825303615,0.0170676934430267,0.0029563967383612,0.00661438669446835,0.006755062318344329,-0.0006411636493558002,-0.0035876521441691616,0.010523644560496339,7.033781193798837e-05,0.00021101343581396773,False,False
2026-05-12 01:00:00+08:00,2026-05-11 17:00:00+0000,hourly_max,27,0.0044197839531117,0.007468788127261921,0.0217129658247134,0.0035561382623058,0.00750678750342355,0.00758278625574681,-0.0008636456908059,-0.003912649864956121,0.014244177697451479,3.799937616162912e-05,0.0001139981284848891,False,False
2026-05-12 02:00:00+08:00,2026-05-11 18:00:00+0000,hourly_max,27,0.0055212367709792,0.008702140482478981,0.0258280375554443,0.0040934020763253,0.00876303451975535,0.00888482259430809,-0.0014278346946539006,-0.004608738406153681,0.01712589707296532,6.089403727636833e-05,0.00018268211182910846,False,False
2026-05-12 03:00:00+08:00,2026-05-11 19:00:00+0000,hourly_max,27,0.0072572761292828,0.011902569470023144,0.0284784567629887,0.0052967576829018,0.012028642213370001,0.01228078770006372,-0.0019605184463809995,-0.006605811787121343,0.016575887292965556,0.00012607274334685767,0.0003782182300405765,False,False
2026-05-12 04:00:00+08:00,2026-05-11 20:00:00+0000,hourly_max,27,0.0062413616091041,0.010556685510836081,0.0302299040291634,0.0041184555911489,0.01063120154467845,0.01078023361236319,-0.0021229060179551998,-0.006438229919687182,0.019673218518327318,7.451603384236831e-05,0.0002235481015271084,False,False
2026-05-12 05:00:00+08:00,2026-05-11 21:00:00+0000,hourly_max,27,0.0076720002834036,0.01249755402559546,0.0313137234284583,0.0043915923225936,0.012549289751586399,0.012652761203568279,-0.00328040796081,-0.00810596170300186,0.018816169402862837,5.1735725990938175e-05,0.000155207177972818,False,False
2026-05-12 06:00:00+08:00,2026-05-11 22:00:00+0000,hourly_max,27,0.0111070647798156,0.017699376883214223,0.0362127999932058,0.0070006754365599,0.0178563208032817,0.01817020864341666,-0.004106389343255701,-0.010698701446654323,0.018513423109991576,0.00015694392006747673,0.00047083176020243714,False,False
2026-05-12 07:00:00+08:00,2026-05-11 23:00:00+0000,hourly_max,27,0.0102944792713088,0.01703634452828986,0.0282564858330759,0.0065725539861297,0.017092283741253753,0.01720416216718153,-0.003721925285179101,-0.010463790542160161,0.01122014130478604,5.5939212963890955e-05,0.0001678176388916694,False,False
2026-05-12 08:00:00+08:00,2026-05-12 00:00:00+0000,hourly_max,27,0.0639856447580584,0.0726399027882603,0.13212279782518,0.0454632259603834,0.07276157595118266,0.07179689262952701,-0.018522418797675,-0.027176676827876896,0.0594828950369197,0.00012167316292235886,-0.0008430101587332817,False,False
2026-05-12 09:00:00+08:00,2026-05-12 01:00:00+0000,hourly_max,27,0.1409643033334165,0.21115605940342766,0.2981603782372966,0.1506432055141717,0.21116743398991888,0.21119018316290136,0.009678902180755206,-0.06051285388925595,0.08700431883386892,1.1374586491225136e-05,3.4123759473703164e-05,False,False
2026-05-12 10:00:00+08:00,2026-05-12 02:00:00+0000,hourly_max,27,0.4889412436638121,0.5563450399469267,0.5981607049753486,0.4849699308000302,0.556421708364168,0.5565750451986505,-0.003971312863781884,-0.07137510914689654,0.04181566502842182,7.666841724129903e-05,0.00023000525172378605,False,False
2026-05-12 11:00:00+08:00,2026-05-12 03:00:00+0000,hourly_max,27,0.6437523872592934,0.6990771244186725,0.704252173896375,0.632751268902749,0.6997447957903222,0.7010801385336216,-0.011001118356544382,-0.06632585551592352,0.00517504947770242,0.0006676713716496918,0.0020030141149490754,False,False
2026-05-12 12:00:00+08:00,2026-05-12 04:00:00+0000,hourly_max,27,0.5971689793999171,0.7470598360817308,0.7691845305454864,0.5971689793999171,0.7472627945631223,0.7476687115259052,0.0,-0.14989085668181368,0.022124694463755645,0.00020295848139151307,0.0006088754441744282,False,False
2026-05-12 13:00:00+08:00,2026-05-12 05:00:00+0000,hourly_max,27,0.3768226928430341,0.49765940699638234,0.7078181735002501,0.4090956478884519,0.5014079185136131,0.5087739393671187,0.03227295504541777,-0.08856375910793046,0.21015876650386778,0.003748511517230768,0.01111453237073634,False,False
2026-05-12 14:00:00+08:00,2026-05-12 06:00:00+0000,hourly_max,27,0.1914813824095034,0.23141548785658803,0.2377929669718621,0.2203329603515432,0.22970021747814345,0.23092535080448215,0.028851577942039797,-0.01108252750504482,0.006377479115274087,-0.0017152703784445722,-0.0004901370521058768,False,False
2026-05-12 15:00:00+08:00,2026-05-12 07:00:00+0000,hourly_max,27,0.0298602331120038,0.1573286272848318,0.3054687142615063,0.0500361883238924,0.15739027609496625,0.1575135737152352,0.020175955211888603,-0.1072924389609394,0.1481400869766745,6.1648810134457e-05,0.00018494643040339875,False,False
2026-05-12 16:00:00+08:00,2026-05-12 08:00:00+0000,hourly_max,27,0.0134550679736814,0.02349267723444486,0.0241868173221498,0.0161815294299346,0.0235559898662457,0.02368261512984738,0.002726461456253198,-0.007311147804510261,0.0006941400877049399,6.331263180084021e-05,0.00018993789540252062,False,False
2026-05-12 17:00:00+08:00,2026-05-12 09:00:00+0000,hourly_max,27,0.0132640936274268,0.01442150241232302,0.0145134154709578,0.0135537900597452,0.01442885637238865,0.0143170555392871,0.00028969643231839884,-0.0008677123525778208,9.191305863478008e-05,7.3539600656293e-06,-0.00010444687303592069,False,False
2026-05-12 18:00:00+08:00,2026-05-12 10:00:00+0000,hourly_max,27,0.0070727419631562,0.021003339948682045,0.0272911422466234,0.0124639912547189,0.021130397945433553,0.02138451393893657,0.005391249291562699,-0.008539348693963146,0.006287802297941354,0.00012705799675150758,0.0003811739902545262,False,False
2026-05-12 19:00:00+08:00,2026-05-12 11:00:00+0000,hourly_max,27,0.0064806198790729,0.01358483887393678,0.0136944007897253,0.0097674453031309,0.01358909101197525,0.01359759528805219,0.003286825424058,-0.0038173935708058805,0.00010956191578851901,4.252138038469272e-06,1.275641411540955e-05,False,False
2026-05-12 20:00:00+08:00,2026-05-12 12:00:00+0000,hourly_max,27,0.0017586088519972,0.00315334514288816,0.0035108794933977,0.0019624470831418,0.00315473868506675,0.00315752576942393,0.0002038382311445998,-0.0011908980597463603,0.00035753435050953986,1.3935421785899252e-06,4.1806265357697756e-06,False,False
2026-05-12 21:00:00+08:00,2026-05-12 13:00:00+0000,hourly_max,27,0.0019437188327517,0.00395918105108696,0.004960398423122,0.0019437188327517,0.00398044996902955,0.00402298780491473,0.0,-0.0020154622183352604,0.0010012173720350395,2.126891794258963e-05,6.380675382776976e-05,False,False
2026-05-12 22:00:00+08:00,2026-05-12 14:00:00+0000,hourly_max,27,0.002435434025885,0.004096631404004221,0.0067502346564095,0.0022996183502029,0.0041011132430489,0.00411007692113826,-0.00013581567568210018,-0.0017970130538013207,0.002653603252405279,4.4818390446798445e-06,1.3445517134039534e-05,False,False
2026-05-12 23:00:00+08:00,2026-05-12 15:00:00+0000,hourly_max,27,0.0027142288746221,0.004705594839248,0.0097633255248532,0.0026088423351641,0.0047172253630812,0.0047404864107476,-0.00010538653945799982,-0.0020967525040838995,0.005057730685605201,1.1630523833200228e-05,3.4891571499600683e-05,False,False
2026-05-13 00:00:00+08:00,2026-05-12 16:00:00+0000,hourly_max,27,0.0016289294522255,0.00245323615531656,0.0052692440969604,0.0015208124125039,0.0024556800155416,0.00246056773599168,-0.00010811703972159995,-0.0009324237428126601,0.00281600794164384,2.443860225040048e-06,7.331580675119711e-06,False,False
2026-05-13 01:00:00+08:00,2026-05-12 17:00:00+0000,hourly_max,27,0.0020638282867107,0.0029013883588459204,0.0059065879243051,0.0017153121773439,0.00292061456227595,0.00295906696913601,-0.0003485161093668,-0.0011860761815020203,0.0030051995654591795,1.9226203430029558e-05,5.767861029008954e-05,False,False
2026-05-13 02:00:00+08:00,2026-05-12 18:00:00+0000,hourly_max,27,0.0024967495150713,0.0033934939957271,0.0077804870849632,0.0021296467080092,0.00339633830888695,0.00340202693520665,-0.0003671028070621001,-0.0012638472877179,0.0043869930892361,2.844313159849725e-06,8.532939479549608e-06,False,False
2026-05-13 03:00:00+08:00,2026-05-12 19:00:00+0000,hourly_max,27,0.003062464473381,0.00392417400457686,0.0103729971113598,0.0022579693448341,0.0039281110964184,0.00393598528010148,-0.0008044951285469002,-0.0016662046597427597,0.00644882310678294,3.937091841540313e-06,1.1811275524620073e-05,False,False
2026-05-13 04:00:00+08:00,2026-05-12 20:00:00+0000,hourly_max,27,0.0026261894716041,0.00463619146098272,0.0125632098674983,0.0019325578349715,0.00465540844647255,0.00469384241745221,-0.0006936316366326,-0.0027036336260112203,0.007927018406515579,1.921698548982935e-05,5.7650956469489784e-05,False,False
2026-05-13 05:00:00+08:00,2026-05-12 21:00:00+0000,hourly_max,27,0.0031421132910117,0.00430365191801472,0.0108315200130594,0.002146379121565,0.00431272255204375,0.00433086382010181,-0.0009957341694467,-0.00215727279644972,0.00652786809504468,9.07063402902971e-06,2.7211902087089998e-05,False,False
2026-05-13 06:00:00+08:00,2026-05-12 22:00:00+0000,hourly_max,27,0.0027661770856773,0.00472603486940478,0.0127363753593343,0.0016960698092978,0.004763317723132449,0.00483788343058779,-0.0010701072763795003,-0.0030299650601069805,0.008010340489929518,3.728285372766888e-05,0.00011184856118300925,False,False
2026-05-13 07:00:00+08:00,2026-05-12 23:00:00+0000,hourly_max,27,0.0021418175424664,0.00346654657420594,0.0133777938565892,0.0013659947108244,0.0034685204713072503,0.00347246826550987,-0.0007758228316420003,-0.0021005518633815403,0.009911247282383259,1.97389710131007e-06,5.921691303929777e-06,False,False
2026-05-13 08:00:00+08:00,2026-05-13 00:00:00+0000,hourly_max,27,0.0088562477671427,0.01365935731389222,0.0412792060864082,0.0059319733240739,0.0136686274721706,0.01368716778872736,-0.0029242744430687997,-0.00772738398981832,0.027619848772515977,9.270158278380444e-06,2.7810474835139598e-05,False,False
2026-05-13 09:00:00+08:00,2026-05-13 01:00:00+0000,hourly_max,27,0.0216628230368595,0.046381287459222965,0.0788665612701843,0.018950214777371,0.04658094289128075,0.04698025375539633,-0.0027126082594884984,-0.027431072681851965,0.03248527381096133,0.00019965543205778535,0.000598966296173363,False,False
2026-05-13 10:00:00+08:00,2026-05-13 02:00:00+0000,hourly_max,27,0.0777884101280002,0.09578591744530542,0.1511586489784509,0.0580834827199023,0.09647883512859409,0.0978646704951715,-0.019704927408097893,-0.03770243472540311,0.055372731533145494,0.0006929176832886769,0.002078753049866086,False,False
2026-05-13 11:00:00+08:00,2026-05-13 03:00:00+0000,hourly_max,27,0.2621179963811049,0.28617863294047624,0.3028981708837138,0.2347476534240483,0.28678389309071906,0.2879944133912047,-0.027370342957056593,-0.051430979516427944,0.01671953794323755,0.0006052601502428145,0.0018157804507284436,False,False
2026-05-13 12:00:00+08:00,2026-05-13 04:00:00+0000,hourly_max,27,0.4688656099613278,0.5052799390945377,0.5405563555382558,0.4576697107418147,0.506351058809552,0.5084932982395806,-0.011195899219513139,-0.04761022835272305,0.03527641644371804,0.0010711197150142793,0.003213359145042838,False,False
2026-05-13 13:00:00+08:00,2026-05-13 05:00:00+0000,hourly_max,27,0.3458671884052827,0.4111015626408903,0.4260295571663622,0.3685280272832478,0.41257356801293876,0.4155175787570358,0.022660838877965106,-0.04257353535764252,0.014927994525471888,0.001472005372048446,0.004416016116145505,False,False
2026-05-13 16:00:00+08:00,2026-05-13 08:00:00+0000,hourly_max,27,0.0496379611427482,0.060801670743912885,0.0637620942850682,0.0500162147473409,0.06100764736118615,0.06141960059573269,0.00037825360459269736,-0.010785455996571984,0.0029604235411553118,0.00020597661727326383,0.0006179298518198054,False,False
2026-05-13 17:00:00+08:00,2026-05-13 09:00:00+0000,hourly_max,27,0.0449733441899567,0.04959752490861576,0.0566184751359708,0.0406981153973659,0.04913847626989305,0.049244328561570704,-0.0042752287925908045,-0.008899409511249866,0.007020950227355036,-0.00045904863872271023,-0.0003531963470450594,False,False
2026-05-13 18:00:00+08:00,2026-05-13 10:00:00+0000,hourly_max,27,0.0393706032076345,0.04828576774303502,0.0514344933397329,0.0450047305136587,0.0484468163415962,0.04876891353871856,0.005634127306024202,-0.003281037229376324,0.0031487255966978767,0.00016104859856117676,0.0004831457956835372,False,False
2026-05-13 19:00:00+08:00,2026-05-13 11:00:00+0000,hourly_max,27,0.0130629114711953,0.01781713160891236,0.0183928284807927,0.0135265890372161,0.017886097776821,0.01802403011263828,0.00046367756602080056,-0.004290542571696261,0.0005756968718803393,6.896616790863855e-05,0.00020689850372591911,False,False
2026-05-13 20:00:00+08:00,2026-05-13 12:00:00+0000,hourly_max,27,0.0020620944888058,0.0030332199126964004,0.0031539571592383,0.0021585750745188,0.0030354966503520504,0.0030400501256633503,9.648058571299972e-05,-0.0008746448381776006,0.00012073724654189941,2.276737655649945e-06,6.830212966949835e-06,False,False
2026-05-13 21:00:00+08:00,2026-05-13 13:00:00+0000,hourly_max,27,0.0017919281136536,0.0023640397361625602,0.003513955801584,0.0017657607557253,0.00238041976026865,0.00241317980848083,-2.6167357928299963e-05,-0.0005982789804372603,0.00114991606542144,1.638002410608982e-05,4.9140072318269896e-05,False,False
2026-05-13 22:00:00+08:00,2026-05-13 14:00:00+0000,hourly_max,27,0.0019378100470563,0.00266963632204996,0.0070655266516171,0.0018189055526914,0.00267057361312035,0.0026724481952611298,-0.0001189044943648999,-0.00085073076935856,0.00439589032956714,9.372910703899125e-07,2.8118732111697374e-06,False,False
2026-05-13 23:00:00+08:00,2026-05-13 15:00:00+0000,hourly_max,27,0.0019606616178835,0.00271657150809144,0.0092777571531045,0.0017925720237099,0.0027179859258561,0.0027208147613854198,-0.00016808959417359982,-0.0009239994843815401,0.006561185645013061,1.4144177646600344e-06,4.243253293979669e-06,False,False
2026-05-14 00:00:00+08:00,2026-05-13 16:00:00+0000,hourly_max,27,0.0012783669488246,0.0015149779187391,0.0091074091981028,0.0009269390836366,0.00151651566281305,0.00151272315063957,-0.000351427865188,-0.0005880388351025,0.0075924312793637,1.5377440739500464e-06,-2.254768099530088e-06,False,False
2026-05-14 01:00:00+08:00,2026-05-13 17:00:00+0000,hourly_max,27,0.001709351195515,0.00205005432793736,0.0112658595663069,0.0010937454291897,0.0020568329499022,0.00207039019383188,-0.0006156057663253001,-0.00095630889874766,0.00921580523836954,6.7786219648401265e-06,2.0335865894519946e-05,False,False
2026-05-14 02:00:00+08:00,2026-05-13 18:00:00+0000,hourly_max,27,0.0024699963977028,0.002979365446105,0.0150094291991108,0.0016724255368558,0.00298312103975305,0.00299063222704915,-0.0007975708608469999,-0.0013069399092492,0.0120300637530058,3.7555936480498063e-06,1.1266780944149853e-05,False,False
2026-05-14 03:00:00+08:00,2026-05-13 19:00:00+0000,hourly_max,27,0.0023618423164198,0.0031442937960048803,0.0146564219874916,0.0014776292737859,0.0031467642021128003,0.00315170501432864,-0.0008842130426338999,-0.0016666645222189803,0.011512128191486719,2.4704061079199383e-06,7.411218323759815e-06,False,False
2026-05-14 04:00:00+08:00,2026-05-13 20:00:00+0000,hourly_max,27,0.0036541638547291,0.0057021254611977,0.0239769886133299,0.0022445161864206,0.0057077303542254505,0.00571894014028095,-0.0014096476683085,-0.0034576092747771003,0.018274863152132198,5.604893027750038e-06,1.6814679083249247e-05,False,False
2026-05-14 05:00:00+08:00,2026-05-13 21:00:00+0000,hourly_max,27,0.004950399030329,0.00870113086310114,0.0331736996484004,0.0035533469028005,0.008711269008053,0.00873154529795672,-0.0013970521275285,-0.005147783960300641,0.024472568785299256,1.0138144951859357e-05,3.0414434855579806e-05,False,False
2026-05-14 06:00:00+08:00,2026-05-13 22:00:00+0000,hourly_max,27,0.0070117844118067,0.010837343211241881,0.0417485544973511,0.0044157496943161,0.010863584006757299,0.01091606559778814,-0.0025960347174905996,-0.006421593516925781,0.030911211286109217,2.624079551541772e-05,7.872238654625836e-05,False,False
2026-05-14 07:00:00+08:00,2026-05-13 23:00:00+0000,hourly_max,27,0.0060479628991927,0.01015839345656954,0.0412011284530181,0.0040698016565902,0.0102026724046657,0.01029123030085802,-0.0019781612426024997,-0.0060885917999793406,0.031042734996448558,4.42789480961589e-05,0.00013283684428847843,False,False
2026-05-14 08:00:00+08:00,2026-05-14 00:00:00+0000,hourly_max,27,0.0441199581433517,0.06840996024964159,0.1596851931532126,0.0337681630823547,0.06898235814501125,0.07012715393575059,-0.010351795060996996,-0.03464179716728689,0.09127523290357102,0.0005723978953696557,0.0017171936861089948,False,False
2026-05-14 09:00:00+08:00,2026-05-14 01:00:00+0000,hourly_max,27,0.1030313629441972,0.15226390829322928,0.1571427840802888,0.1029518407037026,0.1524874606155447,0.15293456526017554,-7.9522240494595e-05,-0.04931206758952668,0.004878875787059533,0.00022355232231541233,0.0006706569669462648,False,False
2026-05-14 10:00:00+08:00,2026-05-14 02:00:00+0000,hourly_max,27,0.1767029572540588,0.3006786639198599,0.3181802816151504,0.1781115003912254,0.30081786407062694,0.3010962643721609,0.0014085431371665957,-0.12256716352863453,0.01750161769529046,0.00013920015076701597,0.0004176004523009924,False,False
2026-05-14 11:00:00+08:00,2026-05-14 03:00:00+0000,hourly_max,27,0.4206822664372904,0.48709939272135583,0.5595761981874472,0.4235081564009235,0.4927586736483769,0.5040772355024191,0.002825889963633088,-0.06359123632043234,0.07247680546609137,0.00565928092702106,0.01697784278106329,False,False
2026-05-14 12:00:00+08:00,2026-05-14 04:00:00+0000,hourly_max,27,0.532819227873615,0.642742995245064,0.651944714119397,0.5095186937683966,0.6430501817720813,0.6436645548261162,-0.023300534105218373,-0.1332243014766673,0.009201718874333076,0.0003071865270173335,0.0009215595810522226,False,False
2026-05-14 13:00:00+08:00,2026-05-14 05:00:00+0000,hourly_max,27,0.1355932324837822,0.391730530618282,0.57111946741993,0.131095142622468,0.3918441516026949,0.3920713935715209,-0.004498089861314197,-0.260635387995814,0.17938893680164802,0.00011362098441292101,0.00034086295323887406,False,False
2026-05-14 14:00:00+08:00,2026-05-14 06:00:00+0000,hourly_max,27,0.0328863359758294,0.08029120915623916,0.1268955574792963,0.0331087825686809,0.0802922072929444,0.08029420356635487,0.0002224465928514982,-0.047182426587558265,0.046604348323057126,9.981367052325218e-07,2.9944101157114433e-06,False,False
2026-05-14 15:00:00+08:00,2026-05-14 07:00:00+0000,hourly_max,27,0.5266439767500115,0.6094434410650139,0.6768717114531267,0.5647493878038591,0.6097877669989882,0.6033845314053128,0.03810541105384757,-0.04469405326115483,0.06742827038811283,0.0003443259339742655,-0.006058909659701128,False,False
2026-05-14 16:00:00+08:00,2026-05-14 08:00:00+0000,hourly_max,27,0.3622998932049932,0.5004093941903349,0.5528774073845799,0.4735171653486127,0.5011647931532435,0.5026755910790608,0.11121727214361954,-0.02689222884172221,0.05246801319424499,0.0007553989629085489,0.0022661968887258688,False,False
2026-05-14 17:00:00+08:00,2026-05-14 09:00:00+0000,hourly_max,27,0.1145362793729574,0.15273708220227603,0.1820076292181273,0.1156849473374034,0.1528723667082502,0.15314293572019852,0.0011486679644459874,-0.03705213486487263,0.029270547015851273,0.00013528450597416475,0.00040585351792249424,False,False
2026-05-14 18:00:00+08:00,2026-05-14 10:00:00+0000,hourly_max,27,0.037609908727813,0.04808205774488486,0.0499188047049138,0.0398033448636981,0.048113126580225,0.04817526425090528,0.002193436135885095,-0.008278712881186763,0.0018367469600289385,3.106883534013949e-05,9.320650602041847e-05,False,False
2026-05-14 19:00:00+08:00,2026-05-14 11:00:00+0000,hourly_max,27,0.0156436300576665,0.024320530027525843,0.0257247490467409,0.0168702879365487,0.024381419702842702,0.02450319905347642,0.0012266578788822022,-0.007450242090977142,0.0014042190192150583,6.088967531685946e-05,0.00018266902595057838,False,False
