station_id,metric_group,metric_name,probability_case_id,n_rows,n_ge31,estimate,ci_low,ci_high,bootstrap_iterations,stability_label,low_support_warning_flag
S153,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_best_f1,62,7,-0.012671657269274775,-0.06342533524496198,0.038705793656375574,1000,unstable_low_support,True
S153,miss_rate,miss_rate_at_policy,current_companion_best_f1,62,7,0.14285714285714285,0.0,0.5,1000,unstable_low_support,True
S180,probability_error,mean_probability_error_obs_minus_p,current_companion_best_f1,62,9,0.022557055962872934,-0.017301155882034312,0.0634837732003061,1000,unstable_low_support,True
S180,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_best_f1,62,9,0.02106547391586257,-0.01646099409242577,0.062167011391021314,1000,unstable_low_support,True
S180,miss_rate,miss_rate_at_policy,current_companion_best_f1,62,9,0.1111111111111111,0.0,0.3333333333333333,1000,unstable_low_support,True
S184,probability_error,mean_probability_error_obs_minus_p,current_companion_best_f1,62,6,-0.029028928450008838,-0.0888241408156975,0.023194051325757914,1000,unstable_low_support,True
S184,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_best_f1,62,6,-0.03172500128849028,-0.08179577926626827,0.01531244467637275,1000,unstable_low_support,True
S184,miss_rate,miss_rate_at_policy,current_companion_best_f1,62,6,0.16666666666666666,0.0,0.5041666666666629,998,unstable_low_support,True
S187,probability_error,mean_probability_error_obs_minus_p,current_companion_best_f1,62,8,0.009915371643181061,-0.03892998034427049,0.0592272681057209,1000,unstable_low_support,True
S187,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_best_f1,62,8,0.012138081467259627,-0.030033083564004446,0.05779075471311859,1000,unstable_low_support,True
S187,miss_rate,miss_rate_at_policy,current_companion_best_f1,62,8,0.125,0.0,0.42857142857142855,1000,unstable_low_support,True
S124,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,0,-0.1268822180490889,-0.18997891749144138,-0.06638176105419222,1000,unstable_low_support,True
S124,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,0,-0.12273842957974153,-0.18268566009537934,-0.06560469708306464,1000,unstable_low_support,True
S124,miss_rate,miss_rate_at_policy,current_companion_recall90,62,0,,,,0,unstable_low_support,True
S125,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,8,-0.00664446851361259,-0.06713072808044392,0.056456175159880696,1000,unstable_low_support,True
S125,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,8,-0.011097630610884548,-0.0775197451557979,0.05392256562397342,1000,unstable_low_support,True
S125,miss_rate,miss_rate_at_policy,current_companion_recall90,62,8,0.125,0.0,0.42857142857142855,1000,unstable_low_support,True
S126,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,8,0.007082484524716159,-0.046896634746686976,0.06161813778176326,1000,unstable_low_support,True
S126,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,8,0.00522900874087643,-0.05195512392497443,0.0544549143450963,1000,unstable_low_support,True
S126,miss_rate,miss_rate_at_policy,current_companion_recall90,62,8,0.125,0.0,0.4,1000,unstable_low_support,True
S127,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,10,0.0369777306399874,-0.003831502443836756,0.08051182503568113,1000,no_station_signal,False
S127,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,10,0.03830716338165443,-0.0018741373472293838,0.08015700399409119,1000,no_station_signal,False
S127,miss_rate,miss_rate_at_policy,current_companion_recall90,62,10,0.0,0.0,0.0,1000,no_station_signal,False
S128,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,11,0.057614863522593526,0.005841722292866037,0.10942412945843542,1000,no_station_signal,False
S128,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,11,0.05455689694728274,0.005549192781266018,0.10438577346891618,1000,no_station_signal,False
S128,miss_rate,miss_rate_at_policy,current_companion_recall90,62,11,0.0,0.0,0.0,1000,no_station_signal,False
S129,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,10,0.048779313710840225,-0.0002792568596870824,0.1010531420550764,1000,no_station_signal,False
S129,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,10,0.052923102180187566,0.006636076342855201,0.11108373014253951,1000,no_station_signal,False
S129,miss_rate,miss_rate_at_policy,current_companion_recall90,62,10,0.2,0.0,0.5,1000,no_station_signal,False
S130,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,6,-0.023745131926702957,-0.0826872038439851,0.03154804916016938,1000,unstable_low_support,True
S130,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,6,-0.02188431583945377,-0.07696587358163957,0.03054095825546738,1000,unstable_low_support,True
S130,miss_rate,miss_rate_at_policy,current_companion_recall90,62,6,0.0,0.0,0.0,996,unstable_low_support,True
S132,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,9,0.02153840582176403,-0.02736673578122295,0.07350524210337121,1000,unstable_low_support,True
S132,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,9,0.019684930037924295,-0.0300511355940563,0.07189689974973561,1000,unstable_low_support,True
S132,miss_rate,miss_rate_at_policy,current_companion_recall90,62,9,0.0,0.0,0.0,999,unstable_low_support,True
S135,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,11,0.06856791485367787,0.007980270072858682,0.1381026145798064,1000,no_station_signal,False
S135,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,11,0.06736410394910079,0.012912103175485915,0.12791045300436282,1000,no_station_signal,False
S135,miss_rate,miss_rate_at_policy,current_companion_recall90,62,11,0.09090909090909091,0.0,0.2942647058823528,1000,no_station_signal,False
S137,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,13,0.09370123477532767,0.014518825912456226,0.1690933813493725,1000,no_station_signal,False
S137,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,13,0.09592394459940624,0.02588311854462529,0.17728049884406938,1000,no_station_signal,False
S137,miss_rate,miss_rate_at_policy,current_companion_recall90,62,13,0.23076923076923078,0.0,0.46749999999999925,1000,no_station_signal,False
S139,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,1,-0.105830470217177,-0.16337863783629797,-0.049036125301819555,1000,unstable_low_support,True
S139,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,1,-0.10616113180150338,-0.16982855298791807,-0.05294454047088355,1000,unstable_low_support,True
S139,miss_rate,miss_rate_at_policy,current_companion_recall90,62,1,0.0,0.0,0.0,638,unstable_low_support,True
S140,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,4,-0.0617524183097068,-0.1111305317425981,-0.013324447242474476,1000,unstable_low_support,True
S140,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,4,-0.0636058940935465,-0.11526641158738864,-0.016582951174271388,1000,unstable_low_support,True
S140,miss_rate,miss_rate_at_policy,current_companion_recall90,62,4,0.0,0.0,0.0,983,unstable_low_support,True
S141,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,10,0.039545032070219664,-0.016501650450998103,0.1032930402912367,1000,no_station_signal,False
S141,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,10,0.036487065494908856,-0.015182230534362604,0.09137478540589974,1000,no_station_signal,False
S141,miss_rate,miss_rate_at_policy,current_companion_recall90,62,10,0.1,0.0,0.3639204545454543,1000,no_station_signal,False
S142,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,15,0.12781318808989764,0.06535221238967921,0.19637581252172284,1000,stable_positive_bias,False
S142,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,15,0.1300358979139762,0.06530505829466202,0.20448604320085423,1000,stable_positive_bias,False
S142,miss_rate,miss_rate_at_policy,current_companion_recall90,62,15,0.13333333333333333,0.0,0.3333333333333333,1000,no_station_signal,False
S143,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,7,-0.025306293040551243,-0.0743734060827653,0.025344496408807923,1000,unstable_low_support,True
S143,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,7,-0.02651010394512835,-0.08316873044938165,0.026762194722297544,1000,unstable_low_support,True
S143,miss_rate,miss_rate_at_policy,current_companion_recall90,62,7,0.0,0.0,0.0,1000,unstable_low_support,True
S144,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,8,0.0032959652509049367,-0.04537496044697666,0.054364174683197486,1000,unstable_low_support,True
S144,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,8,0.004625397992571957,-0.04536908076514186,0.056982411868363024,1000,unstable_low_support,True
S144,miss_rate,miss_rate_at_policy,current_companion_recall90,62,8,0.0,0.0,0.0,1000,unstable_low_support,True
S145,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,8,0.016480914759640464,-0.028005477162597853,0.06184102390626245,1000,unstable_low_support,True
S145,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,8,0.015277103855063359,-0.029879867031816255,0.05862564243195159,1000,unstable_low_support,True
S145,miss_rate,miss_rate_at_policy,current_companion_recall90,62,8,0.0,0.0,0.0,1000,unstable_low_support,True
S146,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,3,-0.070825700261316,-0.12093990856142585,-0.024167213415367792,1000,unstable_low_support,True
S146,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,3,-0.07267917604515571,-0.12415910879310725,-0.025017267201548694,1000,unstable_low_support,True
S146,miss_rate,miss_rate_at_policy,current_companion_recall90,62,3,0.0,0.0,0.0,956,unstable_low_support,True
S147,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,10,0.036693836472990585,-0.00400799761176817,0.08203199176602952,1000,no_station_signal,False
S147,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,10,0.03802326921465761,-0.004204386278775773,0.08380589094737732,1000,no_station_signal,False
S147,miss_rate,miss_rate_at_policy,current_companion_recall90,62,10,0.0,0.0,0.0,1000,no_station_signal,False
S148,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,5,-0.043202719034562596,-0.11427395967422029,0.021674423192984106,1000,unstable_low_support,True
S148,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,5,-0.03905893056521523,-0.10406038969061458,0.021339583621996797,1000,unstable_low_support,True
S148,miss_rate,miss_rate_at_policy,current_companion_recall90,62,5,0.0,0.0,0.0,997,unstable_low_support,True
S149,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,5,-0.042963490609189275,-0.10040307265181973,0.015520952548831301,1000,unstable_low_support,True
S149,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,5,-0.03881970213984191,-0.09778401135558286,0.014364526114423449,1000,unstable_low_support,True
S149,miss_rate,miss_rate_at_policy,current_companion_recall90,62,5,0.0,0.0,0.0,992,unstable_low_support,True
S150,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,3,-0.07440678826152142,-0.14043718052110823,-0.01805244337987906,1000,unstable_low_support,True
S150,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,3,-0.07254597217427218,-0.13305317038467648,-0.01566108833657313,1000,unstable_low_support,True
S150,miss_rate,miss_rate_at_policy,current_companion_recall90,62,3,0.0,0.0,0.0,959,unstable_low_support,True
S151,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,9,0.03055257850025693,-0.01956420531486299,0.08255058446619298,1000,unstable_low_support,True
S151,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,9,0.02785650566177548,-0.018431071021228772,0.07463309867808288,1000,unstable_low_support,True
S151,miss_rate,miss_rate_at_policy,current_companion_recall90,62,9,0.0,0.0,0.0,1000,unstable_low_support,True
S153,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,7,-0.010818181485435051,-0.05662932167074591,0.03931610795383981,1000,unstable_low_support,True
S153,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,7,-0.012671657269274775,-0.06555540628629383,0.03347208795382692,1000,unstable_low_support,True
S153,miss_rate,miss_rate_at_policy,current_companion_recall90,62,7,0.0,0.0,0.0,1000,unstable_low_support,True
S180,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,9,0.022557055962872934,-0.01551543758881404,0.06580681559719065,1000,unstable_low_support,True
S180,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,9,0.02106547391586257,-0.015296963158242716,0.05889195891023334,1000,unstable_low_support,True
S180,miss_rate,miss_rate_at_policy,current_companion_recall90,62,9,0.0,0.0,0.0,1000,unstable_low_support,True
S184,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,6,-0.029028928450008838,-0.08708398959973881,0.023619033985468937,1000,unstable_low_support,True
S184,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,6,-0.03172500128849028,-0.08007006663444287,0.014107801010357562,1000,unstable_low_support,True
S184,miss_rate,miss_rate_at_policy,current_companion_recall90,62,6,0.0,0.0,0.0,1000,unstable_low_support,True
S187,probability_error,mean_probability_error_obs_minus_p,current_companion_recall90,62,8,0.009915371643181061,-0.034341431491002536,0.05869601670978411,1000,unstable_low_support,True
S187,probability_error,mean_context_adjusted_probability_error_obs_minus_p,current_companion_recall90,62,8,0.012138081467259627,-0.03225216480794354,0.05970807008472666,1000,unstable_low_support,True
S187,miss_rate,miss_rate_at_policy,current_companion_recall90,62,8,0.0,0.0,0.0,1000,unstable_low_support,True
S124,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,0,-0.15618977398030542,-0.22905235597130943,-0.08263702823222073,1000,unstable_low_support,True
S124,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,0,-0.11145180578867876,-0.168935910753701,-0.05855938935454112,1000,unstable_low_support,True
S124,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,0,,,,0,unstable_low_support,True
S125,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,8,-0.05200391259206604,-0.11582643747087379,0.005061549044624497,1000,unstable_low_support,True
S125,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,8,-0.009959934415605968,-0.07411464939540952,0.046703217285974284,1000,unstable_low_support,True
S125,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,8,0.125,0.0,0.42857142857142855,998,unstable_low_support,True
S126,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,8,-0.02415843392159307,-0.09571297388004804,0.03989089319433476,1000,unstable_low_support,True
S126,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,8,0.017748942639639914,-0.044430695362737666,0.08535225324873573,1000,unstable_low_support,True
S126,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,8,0.25,0.0,0.6,1000,unstable_low_support,True
S127,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,10,-0.03178588821967691,-0.08113729065975338,0.00965862650223166,1000,no_station_signal,False
S127,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,10,0.00986931772953125,-0.031997604356876756,0.04928713224422264,1000,no_station_signal,False
S127,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,10,0.1,0.0,0.3333333333333333,1000,no_station_signal,False
S128,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,11,0.019539597378346086,-0.02691849733645617,0.06363980922247102,1000,no_station_signal,False
S128,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,11,0.06057637255724342,0.010821624497035241,0.11353817072904598,1000,no_station_signal,False
S128,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,11,0.09090909090909091,0.0,0.285924369747899,1000,no_station_signal,False
S129,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,10,0.010820973598994888,-0.035286187142737305,0.058683236140567266,1000,no_station_signal,False
S129,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,10,0.05555894179062163,-0.0030638461014422824,0.11704708934359798,1000,no_station_signal,False
S129,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,10,0.3,0.0,0.5717261904761902,1000,no_station_signal,False
S130,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,6,-0.05917162934147896,-0.11647797542201263,-0.00538324750918606,1000,unstable_low_support,True
S130,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,6,-0.01612871784267548,-0.0710212129464423,0.03773787942305534,1000,unstable_low_support,True
S130,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,6,0.0,0.0,0.0,1000,unstable_low_support,True
S132,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,9,-0.037918997105303644,-0.09360296888413958,0.008670547152257466,1000,unstable_low_support,True
S132,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,9,0.003988379455929358,-0.04511223957720827,0.053053305037837555,1000,unstable_low_support,True
S132,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,9,0.1111111111111111,0.0,0.3333333333333333,1000,unstable_low_support,True
S135,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,11,0.019995242297801967,-0.033373358977302744,0.07319873937330779,1000,no_station_signal,False
S135,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,11,0.06321943922520666,0.008012386481887004,0.12005066319079855,1000,no_station_signal,False
S135,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,11,0.09090909090909091,0.0,0.2857142857142857,1000,no_station_signal,False
S137,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,13,0.060248343237575185,-0.007274436467723718,0.12849001848162447,1000,no_station_signal,False
S137,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,13,0.10230095737315485,0.026227901983106573,0.17759362104578932,1000,no_station_signal,False
S137,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,13,0.3076923076923077,0.07142857142857142,0.5833333333333334,1000,no_station_signal,False
S139,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,1,-0.1164359804220398,-0.19472775872366954,-0.05384762996129695,1000,unstable_low_support,True
S139,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,1,-0.07572469616469286,-0.13338707806224886,-0.027233141290011264,1000,unstable_low_support,True
S139,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,1,0.0,0.0,0.0,625,unstable_low_support,True
S140,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,4,-0.1447347690598493,-0.22249181505844126,-0.07070253654512207,1000,unstable_low_support,True
S140,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,4,-0.10282739249861635,-0.16684276784255772,-0.04546209729098512,1000,unstable_low_support,True
S140,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,4,0.0,0.0,0.0,981,unstable_low_support,True
S141,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,10,0.003886525668035659,-0.04948408555669723,0.05847676268596831,1000,no_station_signal,False
S141,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,10,0.044923300846933,-0.004127517862148488,0.09701054173938178,1000,no_station_signal,False
S141,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,10,0.1,0.0,0.3333333333333333,1000,no_station_signal,False
S142,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,15,0.09398145104372714,0.03888367258557528,0.1561149934090793,1000,stable_positive_bias,False
S142,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,15,0.1360340651793068,0.06868939317765696,0.20899809085626872,1000,stable_positive_bias,False
S142,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,15,0.3333333333333333,0.09071969696969698,0.5911363636363635,1000,no_station_signal,False
S143,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,7,-0.06871474033094052,-0.13015328909554608,-0.015589938785233036,1000,unstable_low_support,True
S143,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,7,-0.02548888671554438,-0.07959645211396102,0.023713451155467313,1000,unstable_low_support,True
S143,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,7,0.14285714285714285,0.0,0.5,1000,unstable_low_support,True
S144,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,8,-0.031854903593546154,-0.08231640322611807,0.02242581076456141,1000,unstable_low_support,True
S144,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,8,0.009800302355661998,-0.04042773342000464,0.06303742297656,1000,unstable_low_support,True
S144,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,8,0.125,0.0,0.4,1000,unstable_low_support,True
S145,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,8,-0.03365207709330781,-0.09326762908487521,0.01291303635814829,1000,unstable_low_support,True
S145,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,8,0.009572119834096922,-0.036331441267902095,0.05954259567652764,1000,unstable_low_support,True
S145,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,8,0.0,0.0,0.0,1000,unstable_low_support,True
S146,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,3,-0.1044383457604703,-0.16798572079612298,-0.045395101214319375,1000,unstable_low_support,True
S146,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,3,-0.06253096919923729,-0.1186696419402237,-0.01168302958625513,1000,unstable_low_support,True
S146,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,3,0.0,0.0,0.0,953,unstable_low_support,True
S147,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,10,0.0013649302881991615,-0.03960928107996982,0.040648192715516424,1000,no_station_signal,False
S147,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,10,0.04302013623740732,0.0012544939454756624,0.08736576881912893,1000,no_station_signal,False
S147,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,10,0.0,0.0,0.0,1000,no_station_signal,False
S148,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,5,-0.07174752840363362,-0.14337356154432193,0.0015537213097469623,1000,unstable_low_support,True
S148,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,5,-0.027009560212006848,-0.09473115207771816,0.03938586386640147,1000,unstable_low_support,True
S148,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,5,0.4,0.0,1.0,998,unstable_low_support,True
S149,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,5,-0.07228661499312881,-0.1400705419052212,-0.013486231970211388,1000,unstable_low_support,True
S149,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,5,-0.02754864680150206,-0.08249346578915351,0.0280886087814792,1000,unstable_low_support,True
S149,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,5,0.2,0.0,0.6666666666666666,991,unstable_low_support,True
S150,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,3,-0.14203659106272773,-0.2204503643366039,-0.07293613679422876,1000,unstable_low_support,True
S150,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,3,-0.09899367956392432,-0.1673763304839349,-0.04113686455696977,1000,unstable_low_support,True
S150,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,3,0.0,0.0,0.0,958,unstable_low_support,True
S151,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,9,-0.03317856354642642,-0.08181404485586082,0.013838571631458857,1000,unstable_low_support,True
S151,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,9,0.006869589848674054,-0.04006377674174433,0.053561345051103486,1000,unstable_low_support,True
S151,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,9,0.2222222222222222,0.0,0.5,1000,unstable_low_support,True
S153,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,7,-0.04110025593583594,-0.09705451320023169,0.016542214721094704,1000,unstable_low_support,True
S153,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,7,0.0008071206253970638,-0.05121776015426316,0.05228622590758131,1000,unstable_low_support,True
S153,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,7,0.14285714285714285,0.0,0.5,1000,unstable_low_support,True
S180,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,9,-0.0061535787433553936,-0.053627857771507643,0.04039062308241262,1000,unstable_low_support,True
S180,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,9,0.03476350045465379,-0.006596895650236859,0.08097612587198015,1000,unstable_low_support,True
S180,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,9,0.1111111111111111,0.0,0.375,1000,unstable_low_support,True
S184,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,6,-0.06163307775670514,-0.1222042639331629,-0.004720175179871828,1000,unstable_low_support,True
S184,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,6,-0.021586599941031598,-0.07249306273579861,0.024725363718660315,1000,unstable_low_support,True
S184,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,6,0.16666666666666666,0.0,0.5714285714285714,999,unstable_low_support,True
S187,probability_error,mean_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,8,-0.06185421114552176,-0.12008939865973196,-0.013150655332002579,1000,unstable_low_support,True
S187,probability_error,mean_context_adjusted_probability_error_obs_minus_p,recall_first_challenger_selected_policy,62,8,-0.01980159700994211,-0.06413537200081536,0.025890893830157607,1000,unstable_low_support,True
S187,miss_rate,miss_rate_at_policy,recall_first_challenger_selected_policy,62,8,0.0,0.0,0.0,1000,unstable_low_support,True
